,log2FC_total,padj_total,log2FC_trap,padj_trap,gene,regulation,plot_order
SAMD11|ENSG00000187634.13|chr1,-0.000822547945183,0.996311395234477,-0.0104185337583048,0.970852450544032,SAMD11|ENSG00000187634.13|chr1,ns,0
CLN6|ENSG00000128973.13|chr15,0.0257384005545832,0.953754056988206,0.359342833920542,0.292780805736943,CLN6|ENSG00000128973.13|chr15,ns,0
CALML4|ENSG00000129007.16|chr15,-0.114207301994866,0.694876736595634,-0.276159755020327,0.0983927976507866,CALML4|ENSG00000129007.16|chr15,ns,0
ENSG00000260007|ENSG00000260007.3|chr15,-0.109994768436222,0.706656730205368,-0.276159755020327,0.0983927976507866,ENSG00000260007|ENSG00000260007.3|chr15,ns,0
PIAS1|ENSG00000033800.14|chr15,0.064640056310795,0.878960257473814,-0.41503662693397,0.190299091679681,PIAS1|ENSG00000033800.14|chr15,ns,0
CLPX|ENSG00000166855.9|chr15,-0.0437014371923167,0.918254401828052,-0.208653235570301,0.0757912120943004,CLPX|ENSG00000166855.9|chr15,ns,0
C15orf61|ENSG00000189227.6|chr15,0.173968047678298,0.541584441088846,-0.164701908158538,0.511304825357282,C15orf61|ENSG00000189227.6|chr15,ns,0
SMAD3|ENSG00000166949.17|chr15,-0.248001738363548,0.434333241645352,-1.19316986279056,0.0050761408435337,SMAD3|ENSG00000166949.17|chr15,ns,0
SMAD6|ENSG00000137834.15|chr15,0.126210092041402,0.72222708973075,0.0434331385309988,0.909471193524426,SMAD6|ENSG00000137834.15|chr15,ns,0
RPL4|ENSG00000174444.15|chr15,-0.134458650637069,0.590036244184942,0.2973432093743,0.0748318037701662,RPL4|ENSG00000174444.15|chr15,ns,0
SNAPC5|ENSG00000174446.13|chr15,0.0388001773908108,0.931679426945593,0.240107369605535,0.481168800459099,SNAPC5|ENSG00000174446.13|chr15,ns,0
MAP2K1|ENSG00000169032.11|chr15,0.0128815207583262,0.98019717455,-0.255815077192489,0.399763994750195,MAP2K1|ENSG00000169032.11|chr15,ns,0
TIPIN|ENSG00000075131.10|chr15,0.407712396053167,0.070801166657073,0.328195389391082,0.113630952716459,TIPIN|ENSG00000075131.10|chr15,ns,0
DIS3L|ENSG00000166938.13|chr15,0.0227882338287403,0.961568545440799,-0.170627536362363,0.627606064735954,DIS3L|ENSG00000166938.13|chr15,ns,0
RAB11A|ENSG00000103769.10|chr15,-0.102888506666377,0.767331176798932,-0.264010833792269,0.261989492121268,RAB11A|ENSG00000103769.10|chr15,ns,0
DENND4A|ENSG00000174485.16|chr15,0.202599848561321,0.500370774487204,0.125638504528975,0.642625845102893,DENND4A|ENSG00000174485.16|chr15,ns,0
INTS14|ENSG00000138614.16|chr15,0.035942436624497,0.944864047965028,-0.11665741694715,0.698920858808278,INTS14|ENSG00000138614.16|chr15,ns,0
HACD3|ENSG00000074696.13|chr15,-0.167202089368039,0.412037990590469,-0.071275841214891,0.751133866010833,HACD3|ENSG00000074696.13|chr15,ns,0
DPP8|ENSG00000074603.19|chr15,0.0221284330093297,0.965345101889406,-0.261599370479518,0.401394898343618,DPP8|ENSG00000074603.19|chr15,ns,0
IGDCC3|ENSG00000174498.14|chr15,-0.15514329659348,0.521002475903202,-0.162690796018223,0.180862959224426,IGDCC3|ENSG00000174498.14|chr15,ns,0
AAGAB|ENSG00000103591.13|chr15,-0.114121470284318,0.754833935467403,-0.0115150484313379,0.97518814774608,AAGAB|ENSG00000103591.13|chr15,ns,0
PIGBOS1|ENSG00000225973.4|chr15,0.0175836994487505,0.968778709835185,0.69004019616354,0.104317488428611,PIGBOS1|ENSG00000225973.4|chr15,ns,0
RSL24D1|ENSG00000137876.11|chr15,0.566902562272854,0.0001131352892951,0.12907926515237,0.64622898106393,RSL24D1|ENSG00000137876.11|chr15,ns,0
FAM214A|ENSG00000047346.13|chr15,0.0801868005174337,0.785191225358211,-0.474525652402756,0.0318077506772445,FAM214A|ENSG00000047346.13|chr15,ns,0
TP53BP1|ENSG00000067369.14|chr15,0.0288076046474337,0.960032915062821,0.0034010270073748,0.994637681559597,TP53BP1|ENSG00000067369.14|chr15,ns,0
TUBGCP4|ENSG00000137822.13|chr15,-0.18024164056719,0.592974811860233,-0.177934357126873,0.603162467518733,TUBGCP4|ENSG00000137822.13|chr15,ns,0
ZSCAN29|ENSG00000140265.14|chr15,-0.131704601310034,0.706656730205368,-0.400615175500052,0.225430143579958,ZSCAN29|ENSG00000140265.14|chr15,ns,0
ADAL|ENSG00000168803.16|chr15,-0.0804289076109849,0.810853754101141,-0.0888627275063289,0.762580926167917,ADAL|ENSG00000168803.16|chr15,ns,0
LCMT2|ENSG00000168806.8|chr15,-0.0860464619939479,0.826103621955908,0.223424327226247,0.478803969809416,LCMT2|ENSG00000168806.8|chr15,ns,0
CCNDBP1|ENSG00000166946.14|chr15,0.17345006362182,0.581709805297147,0.105563501479491,0.768060602830632,CCNDBP1|ENSG00000166946.14|chr15,ns,0
TMEM62|ENSG00000137842.7|chr15,-0.0696909322410084,0.810853754101141,-0.141046796136194,0.320808671213175,TMEM62|ENSG00000137842.7|chr15,ns,0
UBR1|ENSG00000159459.12|chr15,0.0936961384232211,0.778018584901525,-0.143807692533899,0.444017262451749,UBR1|ENSG00000159459.12|chr15,ns,0
TTBK2|ENSG00000128881.18|chr15,0.0562425033733534,0.903460892364128,-0.0179008954308857,0.959113639442412,TTBK2|ENSG00000128881.18|chr15,ns,0
CDAN1|ENSG00000140326.13|chr15,-0.056893172953333,0.875156581923665,-0.228605290697727,0.148067616279103,CDAN1|ENSG00000140326.13|chr15,ns,0
HAUS2|ENSG00000137814.12|chr15,0.120006029625619,0.740262550945029,-0.0438407694925572,0.908848802303086,HAUS2|ENSG00000137814.12|chr15,ns,0
LRRC57|ENSG00000180979.10|chr15,0.0482974227837141,0.914948348239171,-0.604745319021519,0.144849536980148,LRRC57|ENSG00000180979.10|chr15,ns,0
SNAP23|ENSG00000092531.10|chr15,0.006761822429192,0.991822203135613,-0.140646567679293,0.692860679770419,SNAP23|ENSG00000092531.10|chr15,ns,0
PDIA3|ENSG00000167004.14|chr15,0.841231991651509,0.0927969393021533,0.184381776284001,0.459000523895158,PDIA3|ENSG00000167004.14|chr15,ns,0
ZNF106|ENSG00000103994.18|chr15,-0.153993059655571,0.653958197007859,-0.154810461425022,0.660030649754762,ZNF106|ENSG00000103994.18|chr15,ns,0
VPS39|ENSG00000166887.16|chr15,-0.048405790803141,0.885980127994187,-0.0124560015168916,0.947914353748386,VPS39|ENSG00000166887.16|chr15,ns,0
EHD4|ENSG00000103966.11|chr15,0.0025665030787065,0.994617317253732,-0.0358805186870588,0.923569705427938,EHD4|ENSG00000103966.11|chr15,ns,0
MGA|ENSG00000174197.18|chr15,-0.0347183682338563,0.929291796863357,0.147008455381927,0.544613640677028,MGA|ENSG00000174197.18|chr15,ns,0
TYRO3|ENSG00000092445.12|chr15,-0.13200294348485,0.594033152682798,-0.0513305770434444,0.869715563513935,TYRO3|ENSG00000092445.12|chr15,ns,0
RPAP1|ENSG00000103932.12|chr15,-0.0962875852690997,0.715535532934209,0.0033916843690489,0.991480233545031,RPAP1|ENSG00000103932.12|chr15,ns,0
RTF1|ENSG00000137815.15|chr15,-0.0435568328656386,0.927673660325673,0.0576934379238184,0.878109154024891,RTF1|ENSG00000137815.15|chr15,ns,0
NDUFAF1|ENSG00000137806.10|chr15,0.0398883403901634,0.924138414224171,0.125854323510562,0.72259295720121,NDUFAF1|ENSG00000137806.10|chr15,ns,0
NUSAP1|ENSG00000137804.14|chr15,0.0256698176784836,0.963542348138127,-0.149734258229733,0.636607224855107,NUSAP1|ENSG00000137804.14|chr15,ns,0
OIP5|ENSG00000104147.9|chr15,-0.217998603916512,0.513511357648155,-0.708172126559848,0.0691027882871407,OIP5|ENSG00000104147.9|chr15,ns,0
ENSG00000285920|ENSG00000285920.2|chr15,0.0245806638635951,0.963842023498138,-0.159132351915448,0.612468599242768,ENSG00000285920|ENSG00000285920.2|chr15,ns,0
CHP1|ENSG00000187446.12|chr15,0.0600181053524051,0.863179725860923,-0.0861021843456514,0.795562260580305,CHP1|ENSG00000187446.12|chr15,ns,0
INO80|ENSG00000128908.19|chr15,0.24252771908538,0.443505000202029,0.293008585935655,0.242013486331899,INO80|ENSG00000128908.19|chr15,ns,0
RHOV|ENSG00000104140.7|chr15,-0.189644435118937,0.426139158650104,-0.274426616244166,0.384396293290738,RHOV|ENSG00000104140.7|chr15,ns,0
TMEM87A|ENSG00000103978.16|chr15,0.175664839262873,0.517940424509997,0.196602409409477,0.454085336377103,TMEM87A|ENSG00000103978.16|chr15,ns,0
SERF2|ENSG00000140264.21|chr15,-0.0592919514882469,0.888611064630365,-0.181458985199822,0.356420044269998,SERF2|ENSG00000140264.21|chr15,ns,0
HYPK|ENSG00000242028.8|chr15,-0.234944090991167,0.351698164226997,-0.232258797083657,0.265856414035156,HYPK|ENSG00000242028.8|chr15,ns,0
MFAP1|ENSG00000140259.7|chr15,-0.173235616309454,0.605265809391517,-0.149074419820683,0.646237988692487,MFAP1|ENSG00000140259.7|chr15,ns,0
ARPP19|ENSG00000128989.11|chr15,-0.151481761858565,0.633196077322952,-0.582903253111026,0.0788755065752303,ARPP19|ENSG00000128989.11|chr15,ns,0
MYO5A|ENSG00000197535.16|chr15,0.066571146111887,0.780656563904285,0.0005838085718353,0.998574720270221,MYO5A|ENSG00000197535.16|chr15,ns,0
MYO5C|ENSG00000128833.13|chr15,-0.0175250832164747,0.963924254040002,0.0123116278758947,0.945339503773041,MYO5C|ENSG00000128833.13|chr15,ns,0
GNB5|ENSG00000069966.19|chr15,-0.11383990769544,0.683108834748644,-0.0469755725294546,0.889991772100621,GNB5|ENSG00000069966.19|chr15,ns,0
MAPK6|ENSG00000069956.14|chr15,0.0743076958929964,0.858903297601498,-0.278092071996152,0.413717540238435,MAPK6|ENSG00000069956.14|chr15,ns,0
LEO1|ENSG00000166477.13|chr15,-0.0213784589429694,0.963667766466422,0.124774089181122,0.720374299833219,LEO1|ENSG00000166477.13|chr15,ns,0
TMOD3|ENSG00000138594.14|chr15,-0.107076663963639,0.778877429459459,-0.416974743289168,0.245195963871912,TMOD3|ENSG00000138594.14|chr15,ns,0
TMOD2|ENSG00000128872.10|chr15,-0.0336187037743018,0.923792715267271,-0.0551504724920225,0.610418710582655,TMOD2|ENSG00000128872.10|chr15,ns,0
LYSMD2|ENSG00000140280.14|chr15,0.027151602145354,0.938640192701396,-0.249306672732666,0.429009308940016,LYSMD2|ENSG00000140280.14|chr15,ns,0
AP4E1|ENSG00000081014.11|chr15,0.0389596121377935,0.923610075426892,-0.147163471826425,0.48549911202565,AP4E1|ENSG00000081014.11|chr15,ns,0
SPPL2A|ENSG00000138600.11|chr15,-0.070436425637519,0.858676419722265,-0.182767836553454,0.598570835396764,SPPL2A|ENSG00000138600.11|chr15,ns,0
TRPM7|ENSG00000092439.16|chr15,0.134090714453114,0.708278057723682,-0.162366667288863,0.270450702166988,TRPM7|ENSG00000092439.16|chr15,ns,0
USP8|ENSG00000138592.14|chr15,0.0117491665731095,0.983886405497486,-0.268858664860906,0.409230007446012,USP8|ENSG00000138592.14|chr15,ns,0
GABPB1|ENSG00000104064.18|chr15,-0.237553701924748,0.468678459453419,-0.428239677566258,0.241434748266792,GABPB1|ENSG00000104064.18|chr15,ns,0
SLC27A2|ENSG00000140284.11|chr15,-0.0361132828436435,0.922181980729937,-0.148974572116271,0.519178978897027,SLC27A2|ENSG00000140284.11|chr15,ns,0
DTWD1|ENSG00000104047.15|chr15,0.0840035809304618,0.809502215218698,0.150486429194059,0.641103705792337,DTWD1|ENSG00000104047.15|chr15,ns,0
GALK2|ENSG00000156958.15|chr15,-0.0813481694777368,0.771574493429951,0.06386568552794,0.851700468085995,GALK2|ENSG00000156958.15|chr15,ns,0
COPS2|ENSG00000166200.15|chr15,0.0855467906745001,0.818842760494559,-0.018303548153839,0.953180346385485,COPS2|ENSG00000166200.15|chr15,ns,0
SECISBP2L|ENSG00000138593.9|chr15,-0.0594968068878158,0.888425430361553,-0.186055993354986,0.261518148631146,SECISBP2L|ENSG00000138593.9|chr15,ns,0
EID1|ENSG00000255302.5|chr15,-0.11001272767541,0.669718276374407,-0.252644861328219,0.0848553929940905,EID1|ENSG00000255302.5|chr15,ns,0
CEP152|ENSG00000103995.14|chr15,0.281301541016621,0.388007094851016,0.0732783765905349,0.642212968963639,CEP152|ENSG00000103995.14|chr15,ns,0
DUT|ENSG00000128951.14|chr15,0.0518748448312265,0.900574153960218,-0.0281116825578739,0.919815108216474,DUT|ENSG00000128951.14|chr15,ns,0
MYEF2|ENSG00000104177.19|chr15,-0.37354612920479,0.258029635730806,-0.150724428430383,0.483285861992671,MYEF2|ENSG00000104177.19|chr15,ns,0
BLOC1S6|ENSG00000104164.12|chr15,-0.0274573471540381,0.960032915062821,-0.359055098659209,0.293986308459539,BLOC1S6|ENSG00000104164.12|chr15,ns,0
SPATA5L1|ENSG00000171763.20|chr15,-0.034704239357995,0.945075832658888,-0.0647363523525108,0.868224654303731,SPATA5L1|ENSG00000171763.20|chr15,ns,0
EIF3J|ENSG00000104131.13|chr15,0.0480611331812993,0.92032594738445,-0.433981188715256,0.12044901178304,EIF3J|ENSG00000104131.13|chr15,ns,0
CTDSPL2|ENSG00000137770.14|chr15,0.229788116749091,0.492769096884511,0.107260960778797,0.746179155601264,CTDSPL2|ENSG00000137770.14|chr15,ns,0
GOLM2|ENSG00000166734.20|chr15,0.107512295474416,0.692575674354385,-0.0944215580090675,0.682361768436222,GOLM2|ENSG00000166734.20|chr15,ns,0
WDR76|ENSG00000092470.12|chr15,-0.0200804631975307,0.969391924988696,0.186780950368792,0.575813522908982,WDR76|ENSG00000092470.12|chr15,ns,0
MAP3K9|ENSG00000006432.16|chr14,0.0141167558458794,0.970985001779083,-0.059707040674248,0.751903540226039,MAP3K9|ENSG00000006432.16|chr14,ns,0
MED6|ENSG00000133997.12|chr14,0.0243756342913361,0.963842023498138,0.074191757332285,0.845412246473149,MED6|ENSG00000133997.12|chr14,ns,0
SYNJ2BP|ENSG00000213463.5|chr14,-0.0727972667232685,0.86173250187294,-0.287600416072318,0.400425123636347,SYNJ2BP|ENSG00000213463.5|chr14,ns,0
SYNJ2BP-COX16|ENSG00000258644.6|chr14,0.0817858386259676,0.827256209148813,0.191232373916594,0.539938624511098,SYNJ2BP-COX16|ENSG00000258644.6|chr14,ns,0
CDC16|ENSG00000130177.16|chr13,0.106126236531806,0.773696891250512,-0.0241601413223452,0.951589110298282,CDC16|ENSG00000130177.16|chr13,ns,0
GAS6|ENSG00000183087.15|chr13,-0.153488060736702,0.586091744528936,-0.0715540064406447,0.690592449713436,GAS6|ENSG00000183087.15|chr13,ns,0
DCUN1D2|ENSG00000150401.15|chr13,0.357135011794401,0.288684962371245,0.0310312639167575,0.928314811267202,DCUN1D2|ENSG00000150401.15|chr13,ns,0
LAMP1|ENSG00000185896.11|chr13,-0.0829962142640503,0.828423414525989,-0.018678636279752,0.95974878745404,LAMP1|ENSG00000185896.11|chr13,ns,0
CUL4A|ENSG00000139842.15|chr13,-0.0573485849122261,0.900460157442287,-0.129390740038102,0.71927262390155,CUL4A|ENSG00000139842.15|chr13,ns,0
PCID2|ENSG00000126226.22|chr13,0.17309877916952,0.610716154073787,0.222077476382694,0.518349608791231,PCID2|ENSG00000126226.22|chr13,ns,0
ARHGEF7|ENSG00000102606.20|chr13,-0.122741144143949,0.735300658763167,0.0099253387373575,0.982926812453762,ARHGEF7|ENSG00000102606.20|chr13,ns,0
ANKRD10|ENSG00000088448.14|chr13,-0.0788079028529377,0.763480620232044,0.0455043213928343,0.75204713823768,ANKRD10|ENSG00000088448.14|chr13,ns,0
ING1|ENSG00000153487.13|chr13,0.139642258757846,0.692262636184052,0.194104613575212,0.533301514732044,ING1|ENSG00000153487.13|chr13,ns,0
CARS2|ENSG00000134905.17|chr13,-0.145661762255052,0.641727562531707,0.120168208082844,0.682361768436222,CARS2|ENSG00000134905.17|chr13,ns,0
NAXD|ENSG00000213995.12|chr13,0.263699739417607,0.366439793073798,0.331618165906852,0.262313658235091,NAXD|ENSG00000213995.12|chr13,ns,0
RAB20|ENSG00000139832.5|chr13,-0.0146988078123227,0.963924254040002,0.255433790121013,0.452279244387083,RAB20|ENSG00000139832.5|chr13,ns,0
COL4A1|ENSG00000187498.16|chr13,-0.752265005294853,0.0980620050300552,-0.0814718147915983,0.766586276250721,COL4A1|ENSG00000187498.16|chr13,ns,0
CHAMP1|ENSG00000198824.8|chr13,0.272017298422262,0.254645615323232,0.364107826589138,0.127140625054303,CHAMP1|ENSG00000198824.8|chr13,ns,0
IRS2|ENSG00000185950.9|chr13,0.347951480249689,0.0648370678730301,0.172337428987089,0.434547926087651,IRS2|ENSG00000185950.9|chr13,ns,0
LIG4|ENSG00000174405.15|chr13,0.0351871030548155,0.945075832658888,-0.0027388165226131,0.992911934538648,LIG4|ENSG00000174405.15|chr13,ns,0
ARGLU1|ENSG00000134884.15|chr13,0.0306369523195442,0.939417359043816,-0.156791182992252,0.549811116972646,ARGLU1|ENSG00000134884.15|chr13,ns,0
EFNB2|ENSG00000125266.8|chr13,0.549423832434671,3.62677270502222e-05,0.108661165408869,0.661951254351522,EFNB2|ENSG00000125266.8|chr13,ns,0
ERCC5|ENSG00000134899.24|chr13,0.0085012978298751,0.984878432466411,0.108372747183847,0.695046623756565,ERCC5|ENSG00000134899.24|chr13,ns,0
BIVM|ENSG00000134897.14|chr13,-0.0870325460810399,0.824083529873135,-0.948013384931519,0.0528683429385664,BIVM|ENSG00000134897.14|chr13,ns,0
BIVM-ERCC5|ENSG00000270181.3|chr13,0.0085012978298751,0.984878432466411,0.108372747183847,0.695046623756565,BIVM-ERCC5|ENSG00000270181.3|chr13,ns,0
POGLUT2|ENSG00000134901.13|chr13,0.116248558257406,0.701195242974705,-0.0430814283458179,0.900510741661543,POGLUT2|ENSG00000134901.13|chr13,ns,0
TEX30|ENSG00000151287.17|chr13,0.23530668323137,0.439987975401295,-0.535008471655489,0.0703309742089508,TEX30|ENSG00000151287.17|chr13,ns,0
TPP2|ENSG00000134900.13|chr13,0.19447483464745,0.560883643518323,0.385487278168218,0.215276793622847,TPP2|ENSG00000134900.13|chr13,ns,0
TMTC4|ENSG00000125247.16|chr13,-0.0920572825752697,0.72563499419001,-0.0540070976223804,0.679218683666746,TMTC4|ENSG00000125247.16|chr13,ns,0
ZIC2|ENSG00000043355.12|chr13,0.013502254969622,0.973779602029055,0.0200297659771896,0.936875389690188,ZIC2|ENSG00000043355.12|chr13,ns,0
ZIC5|ENSG00000139800.9|chr13,0.0898498868467668,0.809502215218698,-0.120105050043658,0.716021125253129,ZIC5|ENSG00000139800.9|chr13,ns,0
TM9SF2|ENSG00000125304.10|chr13,0.0220356807422189,0.968778709835185,-0.145582607301725,0.646470208288847,TM9SF2|ENSG00000125304.10|chr13,ns,0
ABHD13|ENSG00000139826.6|chr13,0.2190394025258,0.508897283348824,-0.128732670053307,0.324190741844177,ABHD13|ENSG00000139826.6|chr13,ns,0
UBAC2|ENSG00000134882.16|chr13,0.159791226233853,0.642862880702157,-0.409127888431789,0.224541032577462,UBAC2|ENSG00000134882.16|chr13,ns,0
TTC5|ENSG00000136319.12|chr14,-0.0068722073814551,0.990186927582086,0.108678243364656,0.767506371646263,TTC5|ENSG00000136319.12|chr14,ns,0
OSGEP|ENSG00000092094.11|chr14,-0.0173009060592583,0.969373610333798,0.129783428499341,0.676994811261521,OSGEP|ENSG00000092094.11|chr14,ns,0
PABPN1|ENSG00000100836.11|chr14,-0.130634252737281,0.588481433738554,-0.25397473952751,0.137511638838833,PABPN1|ENSG00000100836.11|chr14,ns,0
BCL2L2-PABPN1|ENSG00000258643.6|chr14,-0.130634252737281,0.588481433738554,-0.25397473952751,0.137511638838833,BCL2L2-PABPN1|ENSG00000258643.6|chr14,ns,0
BCL2L2|ENSG00000129473.11|chr14,0.144559009987974,0.670017593783355,-0.0007958067347816,0.996983251729743,BCL2L2|ENSG00000129473.11|chr14,ns,0
HOMEZ|ENSG00000215271.9|chr14,-0.0658427090876608,0.845084530482148,-0.254314972140724,0.252714870734578,HOMEZ|ENSG00000215271.9|chr14,ns,0
CEBPE|ENSG00000092067.7|chr14,0.10898560515553,0.706656730205368,-0.0644404243822616,0.465555761929293,CEBPE|ENSG00000092067.7|chr14,ns,0
C14orf119|ENSG00000179933.6|chr14,-0.143676736851151,0.685073568779088,-0.149716506604975,0.642212968963639,C14orf119|ENSG00000179933.6|chr14,ns,0
ACIN1|ENSG00000100813.15|chr14,-0.162202961766342,0.604108493887175,0.0871648635792113,0.807957526416002,ACIN1|ENSG00000100813.15|chr14,ns,0
PSMB5|ENSG00000100804.19|chr14,-0.002714264834465,0.994304984380749,0.119028061002574,0.469315302086616,PSMB5|ENSG00000100804.19|chr14,ns,0
AJUBA|ENSG00000129474.16|chr14,0.133391294589249,0.706656730205368,0.299983457433516,0.393100158708259,AJUBA|ENSG00000129474.16|chr14,ns,0
ENSG00000259132|ENSG00000259132.1|chr14,0.0033991491712602,0.993289812586899,0.0135450306030212,0.97518814774608,ENSG00000259132|ENSG00000259132.1|chr14,ns,0
HAUS4|ENSG00000092036.19|chr14,0.0033991491712602,0.993289812586899,0.0135450306030212,0.97518814774608,HAUS4|ENSG00000092036.19|chr14,ns,0
PRMT5|ENSG00000100462.16|chr14,0.0350568868880199,0.938640192701396,0.111710927891125,0.687715338242674,PRMT5|ENSG00000100462.16|chr14,ns,0
RBM23|ENSG00000100461.18|chr14,-0.0843687649416232,0.811626159043758,0.201836303365264,0.350866587966784,RBM23|ENSG00000100461.18|chr14,ns,0
PARP2|ENSG00000129484.14|chr14,0.108346299511152,0.747911075996132,0.052624812544154,0.893084582149767,PARP2|ENSG00000129484.14|chr14,ns,0
LRP10|ENSG00000197324.9|chr14,-0.138772935848812,0.641727562531707,-0.700764493476728,0.123440992797258,LRP10|ENSG00000197324.9|chr14,ns,0
OXA1L|ENSG00000155463.14|chr14,-0.132885066879115,0.689397657328063,0.0619733852870708,0.865074815998783,OXA1L|ENSG00000155463.14|chr14,ns,0
ABHD4|ENSG00000100439.11|chr14,0.141804435975592,0.512233041061216,-0.0894300407320378,0.725873653110353,ABHD4|ENSG00000100439.11|chr14,ns,0
SALL2|ENSG00000165821.12|chr14,-0.600628926393982,0.025381089193564,-0.224822420790541,0.503494125217804,SALL2|ENSG00000165821.12|chr14,ns,0
METTL3|ENSG00000165819.12|chr14,-0.0647151401239746,0.877933189680218,0.0224066419080443,0.95830569541811,METTL3|ENSG00000165819.12|chr14,ns,0
TOX4|ENSG00000092203.15|chr14,-0.0726274496042359,0.849631115640656,-0.0073476582934287,0.986082753764911,TOX4|ENSG00000092203.15|chr14,ns,0
RAB2B|ENSG00000129472.15|chr14,0.416890535623833,0.136492829021532,-0.656445022233938,0.112998133741141,RAB2B|ENSG00000129472.15|chr14,ns,0
CHD8|ENSG00000100888.15|chr14,-0.133372112431069,0.706656730205368,0.0920055801408131,0.805087911235257,CHD8|ENSG00000100888.15|chr14,ns,0
SUPT16H|ENSG00000092201.10|chr14,-0.17480963793451,0.562807983213895,-0.0352674374102136,0.917556211462581,SUPT16H|ENSG00000092201.10|chr14,ns,0
HNRNPC|ENSG00000092199.19|chr14,0.043001800484236,0.888120767638903,0.266092739109821,0.0435898451902975,HNRNPC|ENSG00000092199.19|chr14,ns,0
ZNF219|ENSG00000165804.16|chr14,0.0870135419724808,0.768151143932651,0.0242611097165498,0.950604503767814,ZNF219|ENSG00000165804.16|chr14,ns,0
METTL17|ENSG00000165792.18|chr14,0.275034737260244,0.387608761015093,0.33433856344027,0.317379403014103,METTL17|ENSG00000165792.18|chr14,ns,0
PIP4P1|ENSG00000165782.11|chr14,0.299254483235232,0.355131168958992,1.1758199719772,0.0061260515013299,PIP4P1|ENSG00000165782.11|chr14,ns,0
APEX1|ENSG00000100823.12|chr14,-0.02874632594306,0.956467805384391,-0.281966620101046,0.143132452272732,APEX1|ENSG00000100823.12|chr14,ns,0
MRPL52|ENSG00000172590.18|chr14,-0.0921861249606606,0.806652467407091,-0.466391676719491,0.123675684188484,MRPL52|ENSG00000172590.18|chr14,ns,0
