,log2FC_total,padj_total,log2FC_trap,padj_trap,gene,regulation,plot_order
PSMA4|ENSG00000041357.16|chr15,-0.162754822323533,0.0504543066184224,-0.16941021414865,0.179252127154206,PSMA4|ENSG00000041357.16|chr15,ns,0
WDR61|ENSG00000140395.9|chr15,-0.0268637713818646,0.898256935885896,-0.0097334842367366,0.973131536768699,WDR61|ENSG00000140395.9|chr15,ns,0
IDH3A|ENSG00000166411.14|chr15,-0.105684386811816,0.503478595969513,-0.0781739749680308,0.760087340291652,IDH3A|ENSG00000166411.14|chr15,ns,0
CIB2|ENSG00000136425.14|chr15,0.0092200738155469,0.972188598028677,-0.161856820819384,0.448668739360874,CIB2|ENSG00000136425.14|chr15,ns,0
TSPAN3|ENSG00000140391.15|chr15,-0.166715077757005,0.0965871787596772,-0.283808412381674,0.0065098321059516,TSPAN3|ENSG00000140391.15|chr15,ns,0
RCN2|ENSG00000117906.14|chr15,-0.269253725730113,0.0294904099705845,-0.344259673794249,0.0521838570794456,RCN2|ENSG00000117906.14|chr15,ns,0
ETFA|ENSG00000140374.17|chr15,-0.0874596130525629,0.353985269942638,0.0907704415780783,0.470158593870329,ETFA|ENSG00000140374.17|chr15,ns,0
FBXO22|ENSG00000167196.14|chr15,0.198973598557662,0.191382136568249,-0.0598440141997187,0.838449451002315,FBXO22|ENSG00000167196.14|chr15,ns,0
UBE2Q2|ENSG00000140367.12|chr15,-0.101534517553403,0.618257765342116,0.0067492815607223,0.979197345080317,UBE2Q2|ENSG00000140367.12|chr15,ns,0
IMP3|ENSG00000177971.9|chr15,0.0064851067746364,0.972188598028677,0.0138276765689139,0.949797799005089,IMP3|ENSG00000177971.9|chr15,ns,0
SNUPN|ENSG00000169371.14|chr15,-0.0474903607322567,0.836080321076933,0.291643994125792,0.226644615599526,SNUPN|ENSG00000169371.14|chr15,ns,0
PTPN9|ENSG00000169410.11|chr15,0.315653962452842,0.0550359596321879,-0.0459826600586729,0.881644457861231,PTPN9|ENSG00000169410.11|chr15,ns,0
SIN3A|ENSG00000169375.16|chr15,0.120078757391109,0.515430257721634,0.0469622596925516,0.878763997425732,SIN3A|ENSG00000169375.16|chr15,ns,0
MAN2C1|ENSG00000140400.18|chr15,-0.050399798470435,0.773594674056474,-0.0558525742640034,0.74641687400936,MAN2C1|ENSG00000140400.18|chr15,ns,0
IREB2|ENSG00000136381.13|chr15,0.0953054780381807,0.483036483864951,-0.127202647352081,0.592828370377119,IREB2|ENSG00000136381.13|chr15,ns,0
TRPM7|ENSG00000092439.16|chr15,0.221232768892509,0.236311710585369,0.005386636207766,0.986855676240065,TRPM7|ENSG00000092439.16|chr15,ns,0
FEM1B|ENSG00000169018.6|chr15,0.252947414014612,0.0668270219186167,-0.106327217279172,0.688970080004307,FEM1B|ENSG00000169018.6|chr15,ns,0
CALML4|ENSG00000129007.16|chr15,-0.148675891082251,0.44186065344518,-0.0807615900903774,0.754891943210987,CALML4|ENSG00000129007.16|chr15,ns,0
ANXA2|ENSG00000182718.18|chr15,-0.140222698246249,0.36292230256441,0.290347548289616,0.117983489302757,ANXA2|ENSG00000182718.18|chr15,ns,0
FOXB1|ENSG00000171956.7|chr15,0.108316449530856,0.594446861745748,0.0425318917734253,0.869631464233648,FOXB1|ENSG00000171956.7|chr15,ns,0
BNIP2|ENSG00000140299.14|chr15,0.227135789204783,0.149058786786373,-0.0247757618690873,0.940321024718599,BNIP2|ENSG00000140299.14|chr15,ns,0
GTF2A2|ENSG00000140307.11|chr15,-0.194366319366627,0.109976101160129,-0.235431749494719,0.14604301498224,GTF2A2|ENSG00000140307.11|chr15,ns,0
MYO1E|ENSG00000157483.9|chr15,-0.0006121450416308,0.997697688114388,-0.0118898117407281,0.961978291158771,MYO1E|ENSG00000157483.9|chr15,ns,0
CCNB2|ENSG00000157456.8|chr15,-0.0890309416764836,0.563335793419519,-0.0588593097728086,0.809230600980771,CCNB2|ENSG00000157456.8|chr15,ns,0
SLTM|ENSG00000137776.17|chr15,0.0122048753739482,0.966832526456387,0.406424872469782,0.127450092345105,SLTM|ENSG00000137776.17|chr15,ns,0
MINDY2|ENSG00000128923.11|chr15,-0.0753883624121621,0.698650342827094,0.0845640875477666,0.767960703601695,MINDY2|ENSG00000128923.11|chr15,ns,0
ADAM10|ENSG00000137845.15|chr15,-0.0455627193969811,0.841986319437897,-0.526934027003579,0.0982130566913001,ADAM10|ENSG00000137845.15|chr15,ns,0
ALDH1A2|ENSG00000128918.15|chr15,-0.150341255608404,0.270689600917804,0.219773725872766,0.152625543864725,ALDH1A2|ENSG00000128918.15|chr15,ns,0
POLR2M|ENSG00000255529.9|chr15,0.223813580761862,0.21599729570617,-0.0176924370738965,0.95998060393351,POLR2M|ENSG00000255529.9|chr15,ns,0
RFX7|ENSG00000181827.16|chr15,0.306384541038567,0.129666014885131,-0.122667134218525,0.58470278313483,RFX7|ENSG00000181827.16|chr15,ns,0
PYGO1|ENSG00000171016.13|chr15,-0.0325006514752341,0.888208171471129,-0.0605303745419596,0.803109200703433,PYGO1|ENSG00000171016.13|chr15,ns,0
PIGB|ENSG00000069943.10|chr15,0.124884423264704,0.521779686557433,-0.0279681534619254,0.909814892523188,PIGB|ENSG00000069943.10|chr15,ns,0
PIGBOS1|ENSG00000225973.4|chr15,0.100924798324872,0.546081319828893,0.375134640986323,0.176707206621038,PIGBOS1|ENSG00000225973.4|chr15,ns,0
RAB27A|ENSG00000069974.17|chr15,0.0378490115350218,0.860365934619689,-0.395250525922008,0.151009692634905,RAB27A|ENSG00000069974.17|chr15,ns,0
RSL24D1|ENSG00000137876.11|chr15,0.265130495648904,0.0151258386354249,0.0985677580449276,0.662898852191469,RSL24D1|ENSG00000137876.11|chr15,ns,0
ARPP19|ENSG00000128989.11|chr15,-0.0979588995991595,0.591004946143061,-0.251258870962749,0.306116595179458,ARPP19|ENSG00000128989.11|chr15,ns,0
MYO5A|ENSG00000197535.16|chr15,-0.0247700186017159,0.914562436667838,-0.0979605010483091,0.663174370087723,MYO5A|ENSG00000197535.16|chr15,ns,0
MYO5C|ENSG00000128833.13|chr15,-0.0499048801475473,0.817694309322837,-0.160189658208555,0.435087019264112,MYO5C|ENSG00000128833.13|chr15,ns,0
GNB5|ENSG00000069966.19|chr15,-0.198138822622432,0.29794260901325,-0.0141096058466799,0.967939657778306,GNB5|ENSG00000069966.19|chr15,ns,0
MAPK6|ENSG00000069956.14|chr15,-0.0217359077478598,0.929161893706643,-0.308921878942722,0.234752886038411,MAPK6|ENSG00000069956.14|chr15,ns,0
LEO1|ENSG00000166477.13|chr15,0.008229119436613,0.973790046932956,0.201828967511871,0.336740499638551,LEO1|ENSG00000166477.13|chr15,ns,0
TMOD3|ENSG00000138594.14|chr15,-0.181289323477144,0.277808831564718,0.043639374994369,0.88832788252039,TMOD3|ENSG00000138594.14|chr15,ns,0
TMOD2|ENSG00000128872.10|chr15,-0.126375945211499,0.526721457707451,-0.0827777223314584,0.706636773229766,TMOD2|ENSG00000128872.10|chr15,ns,0
LYSMD2|ENSG00000140280.14|chr15,-0.0221774749056258,0.911906614749445,0.169489207429521,0.487143116541439,LYSMD2|ENSG00000140280.14|chr15,ns,0
AP4E1|ENSG00000081014.11|chr15,-0.0094170752647193,0.972510391587636,-0.147104197610044,0.49106242194783,AP4E1|ENSG00000081014.11|chr15,ns,0
ICE2|ENSG00000128915.12|chr15,0.0547515531548682,0.807040345336033,-0.117921582832214,0.636281601040799,ICE2|ENSG00000128915.12|chr15,ns,0
TPM1|ENSG00000140416.23|chr15,-0.139451425371135,0.44484234231033,-0.869812185587556,0.0243121542512342,TPM1|ENSG00000140416.23|chr15,ns,0
RAB8B|ENSG00000166128.13|chr15,0.017794060864584,0.945523994080923,-0.0545398858573868,0.820610883746217,RAB8B|ENSG00000166128.13|chr15,ns,0
APH1B|ENSG00000138613.14|chr15,-0.0919637135662058,0.593654154873908,-0.07315339288063,0.748227941662618,APH1B|ENSG00000138613.14|chr15,ns,0
ENSG00000260007|ENSG00000260007.3|chr15,-0.112085193936871,0.566962714469788,-0.0438503630434569,0.871539758297021,ENSG00000260007|ENSG00000260007.3|chr15,ns,0
PIAS1|ENSG00000033800.14|chr15,0.141053999004019,0.436403671902582,-0.10973537344945,0.685113174133055,PIAS1|ENSG00000033800.14|chr15,ns,0
MAP2K5|ENSG00000137764.20|chr15,-0.0332952055224597,0.88449180539941,-0.0242053340849987,0.941725348948493,MAP2K5|ENSG00000137764.20|chr15,ns,0
C15orf61|ENSG00000189227.6|chr15,0.353375437106278,0.0064038156727102,0.148330638971481,0.499989121435864,C15orf61|ENSG00000189227.6|chr15,ns,0
AAGAB|ENSG00000103591.13|chr15,-0.0865022029061856,0.609434634727122,0.145557552781091,0.491377735724945,AAGAB|ENSG00000103591.13|chr15,ns,0
SMAD3|ENSG00000166949.17|chr15,-0.0239835766452704,0.923376441317245,-0.103930746945726,0.691980193950023,SMAD3|ENSG00000166949.17|chr15,ns,0
SMAD6|ENSG00000137834.15|chr15,0.114474727226882,0.562363967297709,0.111384143098728,0.682458675680565,SMAD6|ENSG00000137834.15|chr15,ns,0
SNAPC5|ENSG00000174446.13|chr15,-0.186855652076412,0.325802507179354,0.0320060681228222,0.92007076470094,SNAPC5|ENSG00000174446.13|chr15,ns,0
MAP2K1|ENSG00000169032.11|chr15,0.121898721467645,0.453172305342168,0.104790786896544,0.663093257145194,MAP2K1|ENSG00000169032.11|chr15,ns,0
TIPIN|ENSG00000075131.10|chr15,0.354959056888689,0.0165789186885594,0.288489423491357,0.122282272307501,TIPIN|ENSG00000075131.10|chr15,ns,0
DIS3L|ENSG00000166938.13|chr15,0.0042038882070759,0.989180851800319,0.055741366676695,0.851958635746369,DIS3L|ENSG00000166938.13|chr15,ns,0
RAB11A|ENSG00000103769.10|chr15,-0.166712577782844,0.156642799696081,-0.0210423746050808,0.937735407489379,RAB11A|ENSG00000103769.10|chr15,ns,0
DENND4A|ENSG00000174485.16|chr15,0.262635619994861,0.203727369575199,0.0817691549296741,0.702070724309286,DENND4A|ENSG00000174485.16|chr15,ns,0
CLN6|ENSG00000128973.13|chr15,-0.0408383339575056,0.860365934619689,0.210011804601385,0.389014666600391,CLN6|ENSG00000128973.13|chr15,ns,0
INTS14|ENSG00000138614.16|chr15,0.0888811960606665,0.635246467769873,-0.0835567385183153,0.760316153221208,INTS14|ENSG00000138614.16|chr15,ns,0
DPP8|ENSG00000074603.19|chr15,0.0627030326731369,0.733299136354367,-0.109668984480031,0.682458675680565,DPP8|ENSG00000074603.19|chr15,ns,0
CLPX|ENSG00000166855.9|chr15,0.156363487544842,0.425829314669684,0.184626083893427,0.448668739360874,CLPX|ENSG00000166855.9|chr15,ns,0
PDCD7|ENSG00000090470.15|chr15,0.130445078790695,0.500208281988464,0.124389609099371,0.639280589251057,PDCD7|ENSG00000090470.15|chr15,ns,0
MTFMT|ENSG00000103707.10|chr15,-0.0172594249326899,0.943794817973122,-0.15428604993332,0.508096681459313,MTFMT|ENSG00000103707.10|chr15,ns,0
OAZ2|ENSG00000180304.14|chr15,-0.251862439097687,0.175543184852369,-0.303843795023888,0.196044562067889,OAZ2|ENSG00000180304.14|chr15,ns,0
TRIP4|ENSG00000103671.10|chr15,0.105350751768595,0.584737329513777,0.12174027500792,0.638653236078431,TRIP4|ENSG00000103671.10|chr15,ns,0
CSNK1G1|ENSG00000169118.18|chr15,0.0489471059349174,0.83246050913335,0.611291157852432,0.0567112131195403,CSNK1G1|ENSG00000169118.18|chr15,ns,0
PPIB|ENSG00000166794.6|chr15,-0.0155655296448887,0.931695708911142,0.0672483618277633,0.70924011361467,PPIB|ENSG00000166794.6|chr15,ns,0
SNX22|ENSG00000157734.14|chr15,-0.0766317344422,0.718330602508102,-0.117775649015065,0.651011129239205,SNX22|ENSG00000157734.14|chr15,ns,0
SNX1|ENSG00000028528.15|chr15,0.0262869344141545,0.913167291451102,0.326795312490258,0.170334833079304,SNX1|ENSG00000028528.15|chr15,ns,0
CIAO2A|ENSG00000166797.11|chr15,-0.225356268157871,0.0549266464178135,-0.532468892965042,0.0003038577216816,CIAO2A|ENSG00000166797.11|chr15,ns,0
USP3|ENSG00000140455.17|chr15,0.410290204916536,0.0480582531571633,0.140424572550463,0.539282771500857,USP3|ENSG00000140455.17|chr15,ns,0
CA12|ENSG00000074410.14|chr15,-0.329075034916905,0.142564885299246,0.0562627322986283,0.84634546596455,CA12|ENSG00000074410.14|chr15,ns,0
HACD3|ENSG00000074696.13|chr15,-0.0748796313988405,0.444896114429107,-0.0433420618897146,0.792310394102391,HACD3|ENSG00000074696.13|chr15,ns,0
SEL1L|ENSG00000071537.14|chr14,1.36707923247922,2.8758410859328702e-15,0.524318083081507,0.104205950998611,SEL1L|ENSG00000071537.14|chr14,ns,0
STON2|ENSG00000140022.14|chr14,0.0189173277285705,0.940035749864281,1.25886573159663,0.0191132128738588,STON2|ENSG00000140022.14|chr14,ns,0
GTF2A1|ENSG00000165417.12|chr14,0.0765762969467633,0.707820749684937,0.0353960902161209,0.907961829327943,GTF2A1|ENSG00000165417.12|chr14,ns,0
PABPN1|ENSG00000100836.11|chr14,-0.0582603673760933,0.626755750414669,-0.177403848322873,0.142109709467139,PABPN1|ENSG00000100836.11|chr14,ns,0
BCL2L2-PABPN1|ENSG00000258643.6|chr14,-0.0582603673760933,0.626755750414669,-0.177403848322873,0.142109709467139,BCL2L2-PABPN1|ENSG00000258643.6|chr14,ns,0
BCL2L2|ENSG00000129473.11|chr14,0.235061674278011,0.249238659005736,0.0549963025809828,0.803177547669516,BCL2L2|ENSG00000129473.11|chr14,ns,0
SLC7A8|ENSG00000092068.21|chr14,-0.360769875656281,0.1131832975105,0.142351530710418,0.493831771845919,SLC7A8|ENSG00000092068.21|chr14,ns,0
CEBPE|ENSG00000092067.7|chr14,0.547741753356247,0.0050557696960665,0.303070304226196,0.235549560222697,CEBPE|ENSG00000092067.7|chr14,ns,0
C14orf119|ENSG00000179933.6|chr14,-0.149982399523329,0.421201974744425,-0.231523334881138,0.340797852672334,C14orf119|ENSG00000179933.6|chr14,ns,0
ACIN1|ENSG00000100813.15|chr14,-0.0958134414167492,0.561943862974317,0.12455698474801,0.618699652303452,ACIN1|ENSG00000100813.15|chr14,ns,0
PSMB5|ENSG00000100804.19|chr14,-0.183949586994437,0.0334593788147372,0.0453919767220001,0.717314341464583,PSMB5|ENSG00000100804.19|chr14,ns,0
AJUBA|ENSG00000129474.16|chr14,0.183839462563039,0.347023807190164,0.128874137826879,0.572709736138322,AJUBA|ENSG00000129474.16|chr14,ns,0
ENSG00000259132|ENSG00000259132.1|chr14,0.0050110550079959,0.988579094728595,0.16663553745241,0.514359360222781,ENSG00000259132|ENSG00000259132.1|chr14,ns,0
HAUS4|ENSG00000092036.19|chr14,0.0050110550079959,0.988579094728595,0.16663553745241,0.514359360222781,HAUS4|ENSG00000092036.19|chr14,ns,0
PRMT5|ENSG00000100462.16|chr14,0.111775886439329,0.29168200298819,0.0840976720511191,0.582018923518123,PRMT5|ENSG00000100462.16|chr14,ns,0
RBM23|ENSG00000100461.18|chr14,0.0292777057145156,0.881209825092777,0.247811273695083,0.183003388247542,RBM23|ENSG00000100461.18|chr14,ns,0
LRP10|ENSG00000197324.9|chr14,-0.367172520874676,0.0607587414732495,-0.446103940260544,0.0947699505204993,LRP10|ENSG00000197324.9|chr14,ns,0
MRPL52|ENSG00000172590.18|chr14,-0.152041349287534,0.2443233631088,-0.32166958014536,0.0256699768527485,MRPL52|ENSG00000172590.18|chr14,ns,0
OXA1L|ENSG00000155463.14|chr14,-0.0450382683911672,0.785623773489147,0.174829967953136,0.309040241772063,OXA1L|ENSG00000155463.14|chr14,ns,0
ABHD4|ENSG00000100439.11|chr14,0.0368027304904052,0.849197290467558,0.0196645529576983,0.946952073972607,ABHD4|ENSG00000100439.11|chr14,ns,0
SALL2|ENSG00000165821.12|chr14,-0.246858146871045,0.16437959785725,-0.088151577086487,0.74400710298185,SALL2|ENSG00000165821.12|chr14,ns,0
METTL3|ENSG00000165819.12|chr14,0.138758835153376,0.449643303586854,0.24456437443715,0.320870405979469,METTL3|ENSG00000165819.12|chr14,ns,0
TOX4|ENSG00000092203.15|chr14,-0.0250156081067437,0.920710888408235,0.171092705870525,0.505596511981472,TOX4|ENSG00000092203.15|chr14,ns,0
RAB2B|ENSG00000129472.15|chr14,0.286459951346923,0.0948776667367993,-0.0342587762167703,0.910501018459082,RAB2B|ENSG00000129472.15|chr14,ns,0
CHD8|ENSG00000100888.15|chr14,0.0229933243702684,0.924619988050647,0.124614884942703,0.634427453230283,CHD8|ENSG00000100888.15|chr14,ns,0
SUPT16H|ENSG00000092201.10|chr14,-0.180245331880141,0.180305730449483,0.0835215980912506,0.717720810559963,SUPT16H|ENSG00000092201.10|chr14,ns,0
HNRNPC|ENSG00000092199.19|chr14,-0.0551387123999724,0.534163535525029,0.12517665852628,0.163257057878914,HNRNPC|ENSG00000092199.19|chr14,ns,0
ZNF219|ENSG00000165804.16|chr14,0.0443808303661464,0.847605805635121,-0.024514961475687,0.927522574373846,ZNF219|ENSG00000165804.16|chr14,ns,0
NDRG2|ENSG00000165795.25|chr14,-0.159696352420798,0.409243441804157,-0.0259978612614043,0.931623397225213,NDRG2|ENSG00000165795.25|chr14,ns,0
METTL17|ENSG00000165792.18|chr14,0.236799563131587,0.170056204175226,0.879990184402584,1.47706831176655e-06,METTL17|ENSG00000165792.18|chr14,ns,0
SLC22A17|ENSG00000092096.19|chr14,-0.207043151330314,0.199218802869674,-0.170678179207069,0.410252408156318,SLC22A17|ENSG00000092096.19|chr14,ns,0
THTPA|ENSG00000259431.6|chr14,0.0689508115456166,0.752346076305168,0.102372228391683,0.706135321509378,THTPA|ENSG00000259431.6|chr14,ns,0
AP1G2|ENSG00000213983.12|chr14,0.0512798226461159,0.805242622568554,0.0608425754738469,0.80991312908106,AP1G2|ENSG00000213983.12|chr14,ns,0
KHNYN|ENSG00000100441.10|chr14,-0.0419874750475063,0.855591221194027,-0.0121306671483385,0.971474600434653,KHNYN|ENSG00000100441.10|chr14,ns,0
NKX2-1|ENSG00000136352.20|chr14,0.0386085104939761,0.869901808381136,-0.0316351087258238,0.895945518493577,NKX2-1|ENSG00000136352.20|chr14,ns,0
MBIP|ENSG00000151332.20|chr14,0.0083403971045272,0.97541425051357,0.0453540332134459,0.860980416338075,MBIP|ENSG00000151332.20|chr14,ns,0
BRMS1L|ENSG00000100916.14|chr14,0.0937910499489026,0.654298073994717,0.0478062689811917,0.842192170763747,BRMS1L|ENSG00000100916.14|chr14,ns,0
NFKBIA|ENSG00000100906.12|chr14,0.243154505401176,0.0885724591935836,0.35395714015674,0.0856330866661115,NFKBIA|ENSG00000100906.12|chr14,ns,0
PSMA6|ENSG00000100902.11|chr14,-0.0205008427270711,0.922491816226451,-0.241307298976508,0.178740664893395,PSMA6|ENSG00000100902.11|chr14,ns,0
PRORP|ENSG00000100890.16|chr14,-0.216443840039492,0.241002374617939,-0.0868122598998396,0.757089483975958,PRORP|ENSG00000100890.16|chr14,ns,0
PPP2R3C|ENSG00000092020.11|chr14,-0.0607105227725324,0.781252280380129,-0.0582445554157147,0.841439243872651,PPP2R3C|ENSG00000092020.11|chr14,ns,0
FAM177A1|ENSG00000151327.14|chr14,-0.0094857666923724,0.972510391587636,-0.205985026306373,0.409201708130346,FAM177A1|ENSG00000151327.14|chr14,ns,0
SRP54|ENSG00000100883.13|chr14,-0.108475457487914,0.564678221589459,0.025362524783867,0.93970614775459,SRP54|ENSG00000100883.13|chr14,ns,0
BAZ1A|ENSG00000198604.11|chr14,0.202307568100289,0.265129115513211,0.0452298298746267,0.883616137106887,BAZ1A|ENSG00000198604.11|chr14,ns,0
CFL2|ENSG00000165410.15|chr14,-0.124734493513122,0.364706577776116,-0.178126384145576,0.366900110572498,CFL2|ENSG00000165410.15|chr14,ns,0
SNX6|ENSG00000129515.20|chr14,0.110261282482757,0.583645182307908,0.0289821153373307,0.926744225026034,SNX6|ENSG00000129515.20|chr14,ns,0
EAPP|ENSG00000129518.10|chr14,0.0028521866969268,0.995276053842786,0.149684298886359,0.54452205156261,EAPP|ENSG00000129518.10|chr14,ns,0
PNP|ENSG00000198805.13|chr14,0.0416919176407362,0.81558997479744,0.204607039674057,0.193505644721432,PNP|ENSG00000198805.13|chr14,ns,0
SPTSSA|ENSG00000165389.7|chr14,-0.10958338844943,0.502734966319212,-0.266889929846273,0.182458177711235,SPTSSA|ENSG00000165389.7|chr14,ns,0
NUBPL|ENSG00000151413.17|chr14,-0.240787165962377,0.157624645358304,0.0588688739358965,0.830758205814455,NUBPL|ENSG00000151413.17|chr14,ns,0
DTD2|ENSG00000129480.13|chr14,-0.214648360287114,0.249238659005736,-0.108998814498454,0.681001604366412,DTD2|ENSG00000129480.13|chr14,ns,0
HEATR5A|ENSG00000129493.15|chr14,0.149317809575022,0.436269765240543,-0.0876074043856757,0.713247601106653,HEATR5A|ENSG00000129493.15|chr14,ns,0
HECTD1|ENSG00000092148.14|chr14,-0.0352885038316851,0.882519910442609,0.0140368124421173,0.967939657778306,HECTD1|ENSG00000092148.14|chr14,ns,0
AP4S1|ENSG00000100478.16|chr14,-0.150380753431586,0.403179978389714,-0.255440827690844,0.19395365916042,AP4S1|ENSG00000100478.16|chr14,ns,0
STRN3|ENSG00000196792.12|chr14,0.0075171355853524,0.976741557805151,-0.0430837926497786,0.890556314563901,STRN3|ENSG00000196792.12|chr14,ns,0
COCH|ENSG00000100473.18|chr14,-0.126834365776075,0.26734010917106,0.0083580236247606,0.976067567511446,COCH|ENSG00000100473.18|chr14,ns,0
SCFD1|ENSG00000092108.22|chr14,-0.0375864950495526,0.865982135807207,0.0271278187279534,0.936373146698004,SCFD1|ENSG00000092108.22|chr14,ns,0
G2E3|ENSG00000092140.16|chr14,0.0124379213256246,0.964559138528581,0.16193545321513,0.532465856036231,G2E3|ENSG00000092140.16|chr14,ns,0
PRKD1|ENSG00000184304.17|chr14,0.0479400723780831,0.802415653841412,0.512742182499961,0.111095950711027,PRKD1|ENSG00000184304.17|chr14,ns,0
FOXG1|ENSG00000176165.12|chr14,0.236941432748174,0.228101710053591,0.126915485788766,0.608717101242358,FOXG1|ENSG00000176165.12|chr14,ns,0
STXBP6|ENSG00000168952.16|chr14,0.119037223077522,0.491137886885463,-0.0771023065866526,0.696459743953288,STXBP6|ENSG00000168952.16|chr14,ns,0
SDR39U1|ENSG00000100445.18|chr14,0.150554563602689,0.308391210121236,0.074267180356896,0.735882062424529,SDR39U1|ENSG00000100445.18|chr14,ns,0
EGLN3|ENSG00000129521.15|chr14,-0.0370269028468148,0.860279160733645,-0.317296763407767,0.119488709889491,EGLN3|ENSG00000129521.15|chr14,ns,0
SLC25A21|ENSG00000183032.12|chr14,-0.0483744518486302,0.818740542197503,-0.0994007649294698,0.670894589572596,SLC25A21|ENSG00000183032.12|chr14,ns,0
PIP4P1|ENSG00000165782.11|chr14,0.17291103122591,0.37822965248648,1.02518619979484,0.0156913990946592,PIP4P1|ENSG00000165782.11|chr14,ns,0
OSGEP|ENSG00000092094.11|chr14,-0.0075917915734803,0.97541425051357,0.043832047611678,0.899408467052955,OSGEP|ENSG00000092094.11|chr14,ns,0
IPO5|ENSG00000065150.21|chr13,0.0341440018865571,0.825841183120782,-0.0212966391191071,0.940460493726434,IPO5|ENSG00000065150.21|chr13,ns,0
MBNL2|ENSG00000139793.20|chr13,0.625960472059435,0.0052736604007681,0.116354983359486,0.591318211168567,MBNL2|ENSG00000139793.20|chr13,ns,0
HS6ST3|ENSG00000185352.9|chr13,-0.410843160744485,0.0968432142984861,-0.0152632400623762,0.696459743953288,HS6ST3|ENSG00000185352.9|chr13,ns,0
