Gene name,Gene stable ID
MS4A4A,ENSG00000110079
MS4A4E,ENSG00000214787
MS4A4A,ENSG00000110079
MS4A4E,ENSG00000214787
MS4A5,ENSG00000166930
MS4A6A,ENSG00000110077
MS4A6E,ENSG00000166926
MS4A6A,ENSG00000110077
MS4A6E,ENSG00000166926
MS4A6A,ENSG00000110077
MS4A6E,ENSG00000166926
MS4A7,ENSG00000166927
MS4A8,ENSG00000166959
MSLN,ENSG00000102854
MSLNL,ENSG00000162006
MSMB,ENSG00000263639
MSMP,ENSG00000215183
MSR1,ENSG00000038945
MST1,ENSG00000173531
MST1R,ENSG00000164078
MSTN,ENSG00000138379
MTCH1,ENSG00000137409
MTDH,ENSG00000147649
MTFR1,ENSG00000066855
MTHFD2,ENSG00000065911
MTNR1A,ENSG00000168412
MTNR1B,ENSG00000134640
MTTP,ENSG00000138823
MTX1,ENSG00000173171
MUC1,ENSG00000185499
MUC13,ENSG00000173702
MUC15,ENSG00000169550
MUC19,ENSG00000205592
MUC20,ENSG00000176945
MUC17,ENSG00000169876
MUC4,ENSG00000145113
MUC5AC,ENSG00000215182
MUC5B,ENSG00000117983
MUC6,ENSG00000184956
PZP,ENSG00000126838
CPAMD8,ENSG00000160111
PZP,ENSG00000126838
CPAMD8,ENSG00000160111
MUL1,ENSG00000090432
MUSK,ENSG00000030304
MXRA8,ENSG00000162576
MYADM,ENSG00000179820
MYADML2,ENSG00000185105
MYCT1,ENSG00000120279
MYG1,ENSG00000139637
MYOC,ENSG00000034971
MYOF,ENSG00000138119
MYRFL,ENSG00000166268
MZB1,ENSG00000170476
NAAA,ENSG00000138744
NAALAD2,ENSG00000077616
NAALADL1,ENSG00000168060
NAALADL2,ENSG00000177694
NAGA,ENSG00000198951
NAGLU,ENSG00000108784
NAGPA,ENSG00000103174
NALCN,ENSG00000102452
NAP1L1,ENSG00000187109
NAPSA,ENSG00000131400
NAT14,ENSG00000090971
NAT8,ENSG00000144035
NAT8B,ENSG00000204872
NAT8L,ENSG00000185818
NBL1,ENSG00000158747
NCAM1,ENSG00000149294
NCAM2,ENSG00000154654
NCAN,ENSG00000130287
NCEH1,ENSG00000144959
NCLN,ENSG00000125912
NCMAP,ENSG00000184454
NCR1,ENSG00000189430
NCSTN,ENSG00000162736
NDFIP1,ENSG00000131507
NDFIP2,ENSG00000102471
NDNF,ENSG00000173376
NDOR1,ENSG00000188566
NDP,ENSG00000124479
NDST1,ENSG00000070614
NDST2,ENSG00000166507
NDST3,ENSG00000164100
NDST4,ENSG00000138653
NDUFA1,ENSG00000125356
NDUFA13,ENSG00000186010
NDUFA3,ENSG00000170906
NDUFA4,ENSG00000189043
NDUFA4L2,ENSG00000185633
NDUFAF5,ENSG00000101247
NDUFB11,ENSG00000147123
NDUFB4,ENSG00000065518
NDUFB5,ENSG00000136521
NDUFB6,ENSG00000165264
NDUFB8,ENSG00000166136
NDUFC1,ENSG00000109390
NDUFC2,ENSG00000151366
NEGR1,ENSG00000172260
NELL1,ENSG00000165973
NELL2,ENSG00000184613
NENF,ENSG00000117691
NEO1,ENSG00000067141
NETO1,ENSG00000166342
NETO2,ENSG00000171208
NEU1,ENSG00000204386
NFAM1,ENSG00000235568
NFASC,ENSG00000163531
NFE2L3,ENSG00000050344
NFXL1,ENSG00000170448
NGF,ENSG00000134259
NGFR,ENSG00000064300
NGRN,ENSG00000182768
NHLRC3,ENSG00000188811
NID1,ENSG00000116962
NID2,ENSG00000087303
NINJ1,ENSG00000131669
NINJ2,ENSG00000171840
NIPA1,ENSG00000170113
NIPA2,ENSG00000140157
NIPAL1,ENSG00000163293
NIPAL2,ENSG00000104361
NIPAL3,ENSG00000001461
NIPAL4,ENSG00000172548
NKAIN1,ENSG00000084628
NKAIN2,ENSG00000188580
NKAIN3,ENSG00000185942
NKAIN4,ENSG00000101198
NKG7,ENSG00000105374
NKPD1,ENSG00000179846
NLGN1,ENSG00000169760
NLGN2,ENSG00000169992
NLGN3,ENSG00000196338
NMB,ENSG00000197696
NMBR,ENSG00000135577
NME3,ENSG00000103024
NMS,ENSG00000204640
NMU,ENSG00000109255
NMUR1,ENSG00000171596
NMUR2,ENSG00000132911
NNT,ENSG00000112992
NNT,ENSG00000112992
NODAL,ENSG00000156574
NOG,ENSG00000183691
NOMO3,ENSG00000103226
NOMO1,ENSG00000103512
NOMO2,ENSG00000185164
NOTCH1,ENSG00000148400
NOTCH2,ENSG00000134250
NOTCH3,ENSG00000074181
NOTUM,ENSG00000185269
NOX1,ENSG00000007952
NOX3,ENSG00000074771
NOX4,ENSG00000086991
NPB,ENSG00000183979
NPBWR1,ENSG00000288611
NPC1,ENSG00000141458
NPC1L1,ENSG00000015520
NPC2,ENSG00000119655
NPDC1,ENSG00000107281
NPFF,ENSG00000139574
NPFFR1,ENSG00000148734
NPFFR2,ENSG00000056291
NPHS1,ENSG00000161270
NPHS2,ENSG00000116218
NPNT,ENSG00000168743
NPPA,ENSG00000175206
NPPB,ENSG00000120937
NPPC,ENSG00000163273
NPR1,ENSG00000169418
NPR2,ENSG00000159899
NPR3,ENSG00000113389
NPS,ENSG00000214285
NPSR1,ENSG00000187258
NPTN,ENSG00000156642
NPTX1,ENSG00000171246
NPTX2,ENSG00000106236
NPTXR,ENSG00000221890
NPVF,ENSG00000105954
NPW,ENSG00000183971
NPY,ENSG00000122585
NPY1R,ENSG00000164128
NPY2R,ENSG00000185149
NPY4R,ENSG00000204174
NPY4R2,ENSG00000264717
NPY5R,ENSG00000164129
NRCAM,ENSG00000091129
NRG1,ENSG00000157168
NRG2,ENSG00000158458
NRG3,ENSG00000185737
NRG4,ENSG00000169752
NRM,ENSG00000137404
NRN1,ENSG00000124785
NRN1L,ENSG00000188038
NRP1,ENSG00000099250
NRP2,ENSG00000118257
NRSN1,ENSG00000152954
NRSN2,ENSG00000125841
NRTN,ENSG00000171119
NRXN1,ENSG00000179915
NRXN2,ENSG00000110076
NRXN3,ENSG00000021645
NSDHL,ENSG00000147383
NSG1,ENSG00000168824
NSG2,ENSG00000170091
NT5C3A,ENSG00000122643
NT5E,ENSG00000135318
NTF3,ENSG00000185652
NTF4,ENSG00000225950
NTM,ENSG00000182667
NTN1,ENSG00000065320
NTN3,ENSG00000162068
NTN4,ENSG00000074527
NTN5,ENSG00000142233
NTNG1,ENSG00000162631
NTNG2,ENSG00000196358
NTRK1,ENSG00000198400
NTRK2,ENSG00000148053
NTRK3,ENSG00000140538
NTS,ENSG00000133636
NTSR1,ENSG00000101188
NTSR2,ENSG00000169006
NUBPL,ENSG00000151413
NUCB1,ENSG00000104805
NUCB2,ENSG00000070081
NUDT9,ENSG00000170502
NUP210,ENSG00000132182
NUP210L,ENSG00000143552
NXPE2,ENSG00000204361
NXPE3,ENSG00000144815
NXPE4,ENSG00000137634
NXPH1,ENSG00000122584
NXPH2,ENSG00000144227
NXPH3,ENSG00000182575
NXPH4,ENSG00000182379
NYX,ENSG00000188937
OAF,ENSG00000184232
OBP2B,ENSG00000171102
OBP2A,ENSG00000122136
OBP2B,ENSG00000171102
OBP2A,ENSG00000122136
OC90,ENSG00000253117
OCA2,ENSG00000104044
OCLN,ENSG00000197822
OCSTAMP,ENSG00000149635
ODAM,ENSG00000109205
OGFOD3,ENSG00000181396
OGN,ENSG00000106809
OIT3,ENSG00000138315
OLFM1,ENSG00000130558
OLFM3,ENSG00000118733
OLFM4,ENSG00000102837
OLFML1,ENSG00000183801
OLFML2A,ENSG00000185585
OLFML2B,ENSG00000162745
OLFML3,ENSG00000116774
OR9G4,ENSG00000172457
OR8K5,ENSG00000181752
OR9G1,ENSG00000174914
OR9G1,ENSG00000174914
OR9G1,ENSG00000174914
OR5AR1,ENSG00000172459
OR5AP2,ENSG00000172464
OR5M1,ENSG00000255012
OR5M10,ENSG00000254834
OR5M1,ENSG00000255012
OR5M10,ENSG00000254834
OR5M11,ENSG00000255223
OR5M11,ENSG00000255223
OR5M8,ENSG00000181371
OR5M3,ENSG00000174937
OR5M3,ENSG00000174937
OR5M9,ENSG00000150269
OR5M9,ENSG00000150269
OR8U3,ENSG00000279961
OR5AL1,ENSG00000272987
OR5AL1,ENSG00000272987
OR5AL1,ENSG00000272987
OR8J1,ENSG00000172487
OR8J3,ENSG00000167822
OR8K1,ENSG00000150261
OR8K3,ENSG00000280314
OR8K5,ENSG00000181752
OR8K5,ENSG00000181752
OR5J2,ENSG00000174957
OR8K5,ENSG00000181752
OR8K3,ENSG00000280314
OR8K3,ENSG00000280314
OR8K3,ENSG00000280314
OR8K3,ENSG00000280314
OR8K3,ENSG00000280314
OR8K3,ENSG00000280314
OR8K3,ENSG00000280314
OR8K3,ENSG00000280314
OR8K3,ENSG00000280314
OR8K3,ENSG00000280314
OR8K3,ENSG00000280314
OR8K3,ENSG00000280314
OR8K3,ENSG00000280314
OR12D3,ENSG00000112462
OR8K3,ENSG00000280314
OR5T1,ENSG00000181698
OR5T3,ENSG00000172489
OR5T1,ENSG00000181698
OR5T3,ENSG00000172489
OR5T2,ENSG00000181718
OR8H3,ENSG00000181761
OR8H2,ENSG00000181767
OR8H1,ENSG00000181693
OR8H3,ENSG00000181761
OR8H2,ENSG00000181767
OR8H1,ENSG00000181693
OR8H3,ENSG00000181761
OR8H2,ENSG00000181767
OR8H1,ENSG00000181693
OR2B6,ENSG00000124657
OR5V1,ENSG00000243729
OR8H3,ENSG00000181761
OR8H2,ENSG00000181767
OR8H1,ENSG00000181693
OR5T2,ENSG00000181718
OR5T1,ENSG00000181698
OR5T3,ENSG00000172489
OR8I2,ENSG00000172154
OR5V1,ENSG00000243729
OR5AS1,ENSG00000181785
OR10AG1,ENSG00000174970
OR10AG1,ENSG00000174970
OR10AG1,ENSG00000174970
OR5W2,ENSG00000187612
OR5W2,ENSG00000187612
OR5W2,ENSG00000187612
OR5W2,ENSG00000187612
OR5W2,ENSG00000187612
OR5W2,ENSG00000187612
OR5W2,ENSG00000187612
OR5W2,ENSG00000187612
OR5D16,ENSG00000205029
OR5L2,ENSG00000205030
OR5L1,ENSG00000279395
OR5L2,ENSG00000205030
OR5L1,ENSG00000279395
OR5D18,ENSG00000186119
OR5D14,ENSG00000186113
OR5D14,ENSG00000186113
OR4C6,ENSG00000181903
OR4S2,ENSG00000174982
OR4C16,ENSG00000279514
OR4C16,ENSG00000279514
OR4C11,ENSG00000172188
OR4C13,ENSG00000258817
OR4C46,ENSG00000185926
OR4C13,ENSG00000258817
OR4C46,ENSG00000185926
OR4C11,ENSG00000172188
OR4C11,ENSG00000172188
OR4C16,ENSG00000279514
OR4C15,ENSG00000181939
OR4C15,ENSG00000181939
OR4C15,ENSG00000181939
OR4C15,ENSG00000181939
OR4C15,ENSG00000181939
OR4C15,ENSG00000181939
OR4C15,ENSG00000181939
OR4C15,ENSG00000181939
OR4C15,ENSG00000181939
OR4C15,ENSG00000181939
OR4C15,ENSG00000181939
OR4C15,ENSG00000181939
OR4C15,ENSG00000181939
OR4C15,ENSG00000181939
OR4C15,ENSG00000181939
OR4C15,ENSG00000181939
OR4C15,ENSG00000181939
OR4C6,ENSG00000181903
OR4C15,ENSG00000181939
OR4A15,ENSG00000181958
OR4A5,ENSG00000221840
OR4A8,ENSG00000225997
OR4A16,ENSG00000181961
OR4A16,ENSG00000181961
OR4A16,ENSG00000181961
OR4A16,ENSG00000181961
OR4A16,ENSG00000181961
OR4A5,ENSG00000221840
OR4A8,ENSG00000225997
OR4A16,ENSG00000181961
OR4A16,ENSG00000181961
OR14J1,ENSG00000204695
OR4A16,ENSG00000181961
OR4A5,ENSG00000221840
OR4A8,ENSG00000225997
OR4A16,ENSG00000181961
OR4A5,ENSG00000221840
OR4A8,ENSG00000225997
OR4A16,ENSG00000181961
OR4C12,ENSG00000221954
OR4A47,ENSG00000237388
OR4C13,ENSG00000258817
OR4C46,ENSG00000185926
OR4C12,ENSG00000221954
OR4C5,ENSG00000176540
OR4C45,ENSG00000260811
OR4C45,ENSG00000260811
OR4C45,ENSG00000260811
OR4C3,ENSG00000176547
OR4X2,ENSG00000172208
OR4X2,ENSG00000172208
OR4B1,ENSG00000175619
OR4B1,ENSG00000175619
OR4B1,ENSG00000175619
OR4B1,ENSG00000175619
OR4F4,ENSG00000177693
OR4F17,ENSG00000176695
OR4F5,ENSG00000186092
OR2A4,ENSG00000180658
OR2A7,ENSG00000243896
OR4F21,ENSG00000176269
OR4F3,ENSG00000230178
OR4F29,ENSG00000284733
OR4F16,ENSG00000284662
OR4F15,ENSG00000182854
OR4F6,ENSG00000184140
OR13H1,ENSG00000171054
OR7A5,ENSG00000188269
OR7A10,ENSG00000127515
OR7A17,ENSG00000185385
OR7A5,ENSG00000188269
OR7A10,ENSG00000127515
OR7A17,ENSG00000185385
OR7C2,ENSG00000127529
OR1I1,ENSG00000094661
OR2J1,ENSG00000204702
OR2J2,ENSG00000204700
OR2Y1,ENSG00000174339
OR2Y1,ENSG00000174339
OR2Y1,ENSG00000174339
OR2V2,ENSG00000182613
OR2V1,ENSG00000185372
OR10J3,ENSG00000196266
OR5T2,ENSG00000181718
OR6B3,ENSG00000178586
OR6B2,ENSG00000182083
OR6B3,ENSG00000178586
OR6B2,ENSG00000182083
OR6B3,ENSG00000178586
OR6B2,ENSG00000182083
OR4B1,ENSG00000175619
OR10V1,ENSG00000172289
OR4D11,ENSG00000176200
OR4D10,ENSG00000254466
OR4D10,ENSG00000254466
OR4D10,ENSG00000254466
OR4D6,ENSG00000166884
OR5AN1,ENSG00000176495
OR5AN1,ENSG00000176495
OR5AN1,ENSG00000176495
OR5B21,ENSG00000198283
OR5B12,ENSG00000172362
OR5B3,ENSG00000172769
OR5B3,ENSG00000172769
OR5B12,ENSG00000172362
OR8B8,ENSG00000197125
OR5B2,ENSG00000172365
OR5B3,ENSG00000172769
OR5B3,ENSG00000172769
OR5B3,ENSG00000172769
OR5B3,ENSG00000172769
OR5B3,ENSG00000172769
OR8G5,ENSG00000255298
OR5B3,ENSG00000172769
OR5B3,ENSG00000172769
OR5B3,ENSG00000172769
OR5B3,ENSG00000172769
OR5B3,ENSG00000172769
OR5B3,ENSG00000172769
OR5B3,ENSG00000172769
OR8B3,ENSG00000284609
OR8B2,ENSG00000284680
OR10W1,ENSG00000172772
OR10Q1,ENSG00000180475
OR10Q1,ENSG00000180475
OR10Q1,ENSG00000180475
OR1S1,ENSG00000280204
OR1S2,ENSG00000197887
OR9Q2,ENSG00000186513
OR9I1,ENSG00000172377
OR2C1,ENSG00000168158
OR9Q1,ENSG00000186509
OR9I1,ENSG00000172377
OR9I1,ENSG00000172377
OR4X2,ENSG00000172208
OR4E1,ENSG00000276240
OR4E1,ENSG00000276240
OR4E2,ENSG00000221977
OR8A1,ENSG00000196119
OR10G2,ENSG00000255582
OR10G2,ENSG00000255582
OR10G3,ENSG00000169208
OR10G3,ENSG00000169208
OR5I1,ENSG00000167825
OR10J5,ENSG00000184155
OR8A1,ENSG00000196119
OR1F1,ENSG00000168124
OR2L13,ENSG00000196071
OR2L2,ENSG00000203663
OR2L3,ENSG00000198128
OR2L5,ENSG00000197454
OR2L8,ENSG00000279263
OR2L13,ENSG00000196071
OR2AJ1,ENSG00000177275
OR10A4,ENSG00000170782
OR2AJ1,ENSG00000177275
OR2AJ1,ENSG00000177275
OR5K1,ENSG00000232382
OR5K2,ENSG00000231861
OR5K1,ENSG00000232382
OR5K2,ENSG00000231861
OR5K3,ENSG00000206536
OR5K4,ENSG00000196098
OR5K4,ENSG00000196098
OR5K4,ENSG00000196098
OR5H2,ENSG00000197938
OR5H2,ENSG00000197938
OR5H2,ENSG00000197938
OR7A5,ENSG00000188269
OR7A10,ENSG00000127515
OR7A17,ENSG00000185385
OR5H2,ENSG00000197938
OR5H2,ENSG00000197938
OR5H2,ENSG00000197938
OR5K3,ENSG00000206536
OR5H2,ENSG00000197938
OR6A2,ENSG00000184933
OR5AC1,ENSG00000213439
OR5AC1,ENSG00000213439
OR5AC1,ENSG00000213439
OR5AC1,ENSG00000213439
OR13A1,ENSG00000256574
OR10J3,ENSG00000196266
OR6P1,ENSG00000186440
OR5AU1,ENSG00000169327
OR2B11,ENSG00000177535
OR2T5,ENSG00000203661
OR2T29,ENSG00000182783
OR2T4,ENSG00000196944
OR8K3,ENSG00000280314
OR8G3P,ENSG00000255425
OR8G2P,ENSG00000181214
OR6K6,ENSG00000180433
OR10H2,ENSG00000171942
OR10H5,ENSG00000172519
OR10H1,ENSG00000186723
OR1M1,ENSG00000170929
OR10X1,ENSG00000279111
OR8D1,ENSG00000196341
OR5AN1,ENSG00000176495
OR2W1,ENSG00000204704
OR2K2,ENSG00000171133
OR13D1,ENSG00000179055
OR13C8,ENSG00000186943
OR13C3,ENSG00000204246
OR13F1,ENSG00000186881
OR8S1,ENSG00000284723
OR10AD1,ENSG00000172640
OR10AD1,ENSG00000172640
OR10AD1,ENSG00000172640
OR14C36,ENSG00000177174
OR14C36,ENSG00000177174
OR14A2,ENSG00000241128
OR14C36,ENSG00000177174
OR14C36,ENSG00000177174
OR14A2,ENSG00000241128
OR14C36,ENSG00000177174
OR1J1,ENSG00000136834
OR14C36,ENSG00000177174
OR14A2,ENSG00000241128
OR14A2,ENSG00000241128
OR14A2,ENSG00000241128
OR6F1,ENSG00000169214
OR13G1,ENSG00000197437
OR2T1,ENSG00000175143
OR14C36,ENSG00000177174
OR2T8,ENSG00000177462
OR2T12,ENSG00000177201
OR2T33,ENSG00000177212
OR2AK2,ENSG00000187080
OR2W3,ENSG00000238243
OR2AK2,ENSG00000187080
OR2AK2,ENSG00000187080
OR2AK2,ENSG00000187080
OR2W3,ENSG00000238243
OR11L1,ENSG00000197591
OR2T5,ENSG00000203661
OR2T29,ENSG00000182783
OR2T4,ENSG00000196944
OR2T5,ENSG00000203661
OR2T29,ENSG00000182783
OR2T4,ENSG00000196944
OR2T5,ENSG00000203661
OR2T29,ENSG00000182783
OR2T4,ENSG00000196944
OR2T5,ENSG00000203661
OR2T29,ENSG00000182783
OR2T4,ENSG00000196944
OR1J4,ENSG00000239590
OR1N1,ENSG00000171505
OR1N1,ENSG00000171505
OR1N2,ENSG00000171501
OR1Q1,ENSG00000165202
OR1B1,ENSG00000280094
OR5C1,ENSG00000148215
OR10K1,ENSG00000173285
OR2F1,ENSG00000213215
OR2F2,ENSG00000221910
OR7D4,ENSG00000174667
OR1R1P,ENSG00000180042
OR3A1,ENSG00000180090
OR3A1,ENSG00000180090
OR1A2,ENSG00000172150
OR1A1,ENSG00000172146
OR1P1,ENSG00000262085
OR3A1,ENSG00000180090
OR1D2,ENSG00000184166
OR6Y1,ENSG00000197532
OR10X1,ENSG00000279111
OR10Z1,ENSG00000198967
OR6K2,ENSG00000196171
OR6N1,ENSG00000197403
OR1A2,ENSG00000172150
OR1A1,ENSG00000172146
OR6N2,ENSG00000188340
OR2A42,ENSG00000212807
OR2A1,ENSG00000221970
OR2A42,ENSG00000212807
OR2A1,ENSG00000221970
OR2A2,ENSG00000221989
OR2A14,ENSG00000221938
OR2A14,ENSG00000221938
OR2A12,ENSG00000221858
OR2A25,ENSG00000221933
OR2A5,ENSG00000221836
OR6B1,ENSG00000221813
OR2F1,ENSG00000213215
OR2F2,ENSG00000221910
OR2F1,ENSG00000213215
OR2F2,ENSG00000221910
OR9A2,ENSG00000179468
OR9A4,ENSG00000258083
OR9A1P,ENSG00000237621
OR4D2,ENSG00000255713
OR4D2,ENSG00000255713
OR4D1,ENSG00000141194
OR9H1P,ENSG00000228336
OR5P2,ENSG00000183303
OR2A42,ENSG00000212807
OR2A1,ENSG00000221970
OR5P2,ENSG00000183303
OR5P2,ENSG00000183303
OR5P3,ENSG00000182334
OR5P2,ENSG00000183303
OR5P2,ENSG00000183303
OR5P2,ENSG00000183303
OR5P2,ENSG00000183303
OR5P2,ENSG00000183303
OR5P2,ENSG00000183303
OR5P2,ENSG00000183303
OR5P2,ENSG00000183303
OR5P2,ENSG00000183303
OR5P2,ENSG00000183303
OR5P2,ENSG00000183303
OR5P2,ENSG00000183303
OR5P2,ENSG00000183303
OR5P2,ENSG00000183303
OR5P2,ENSG00000183303
OR56B1,ENSG00000181023
OR5P2,ENSG00000183303
OR5P2,ENSG00000183303
OR5P3,ENSG00000182334
OR5P2,ENSG00000183303
OR10A3,ENSG00000170683
OR10A3,ENSG00000170683
OR10A3,ENSG00000170683
OR10A3,ENSG00000170683
OR10A3,ENSG00000170683
OR10A3,ENSG00000170683
OR8U1,ENSG00000172199
OR2AT4,ENSG00000171561
OR52B4,ENSG00000221996
OR10H2,ENSG00000171942
OR10H5,ENSG00000172519
OR10H1,ENSG00000186723
OR52K2,ENSG00000181963
OR52M1,ENSG00000197790
OR52I2,ENSG00000226288
OR52I1,ENSG00000232268
OR51D1,ENSG00000197428
OR51E1,ENSG00000180785
OR51C1P,ENSG00000197674
OR51F1,ENSG00000280021
OR51F2,ENSG00000176925
OR52R1,ENSG00000279270
OR51S1,ENSG00000176922
OR51T1,ENSG00000176900
OR51A7,ENSG00000176895
OR51G2,ENSG00000176893
OR51G1,ENSG00000278870
OR52R1,ENSG00000279270
OR51F1,ENSG00000280021
OR52R1,ENSG00000279270
OR51F1,ENSG00000280021
OR52E2,ENSG00000176787
OR1P1,ENSG00000262085
OR52J3,ENSG00000205495
OR51V1,ENSG00000176742
OR51B6,ENSG00000176239
OR51V1,ENSG00000176742
OR10H4,ENSG00000176231
OR10H3,ENSG00000171936
OR51M1,ENSG00000184698
OR51Q1,ENSG00000167360
OR51Q1,ENSG00000167360
OR51I1,ENSG00000167359
OR51I2,ENSG00000187918
OR52D1,ENSG00000181609
OR52H1,ENSG00000181616
OR51B6,ENSG00000176239
OR52P1,ENSG00000181109
OR56B1,ENSG00000181023
OR51B4,ENSG00000183251
OR56B2P,ENSG00000181017
OR56B2P,ENSG00000181017
OR52N2,ENSG00000180988
OR52N2,ENSG00000180988
OR52N2,ENSG00000180988
OR52N5,ENSG00000181009
OR52E6,ENSG00000205409
OR52E8,ENSG00000183269
OR52E6,ENSG00000205409
OR52E8,ENSG00000183269
OR52E4,ENSG00000180974
OR52E5,ENSG00000277932
OR56A3,ENSG00000184478
OR52A5,ENSG00000171944
OR56A3,ENSG00000184478
OR56A4,ENSG00000183389
OR56A4,ENSG00000183389
OR52L1,ENSG00000183313
OR56B4,ENSG00000180919
OR56B4,ENSG00000180919
OR52A5,ENSG00000171944
OR52B2,ENSG00000255307
OR52W1,ENSG00000175485
OR2AG1,ENSG00000279486
OR2AG1,ENSG00000279486
OR2AG1,ENSG00000279486
OR2AG1,ENSG00000279486
OR2AG1,ENSG00000279486
OR2AG1,ENSG00000279486
OR2AG1,ENSG00000279486
OR2AG2,ENSG00000188124
OR2AG1,ENSG00000279486
OR2AG1,ENSG00000279486
OR2AG1,ENSG00000279486
OR2AG2,ENSG00000188124
OR13J1,ENSG00000168828
OR10A2,ENSG00000170790
OR10A5,ENSG00000166363
OR10A2,ENSG00000170790
OR10A5,ENSG00000166363
OR2D2,ENSG00000166368
OR2D3,ENSG00000178358
OR2T6,ENSG00000198104
OR4N5,ENSG00000184394
OR4L1,ENSG00000176246
OR4L1,ENSG00000176246
OR4K15,ENSG00000169488
OR4K15,ENSG00000169488
OR4K15,ENSG00000169488
OR4K1,ENSG00000155249
OR4K5,ENSG00000176281
OR5D18,ENSG00000186119
OR4K2,ENSG00000165762
OR4N4,ENSG00000183706
OR4N4C,ENSG00000279408
OR4N4,ENSG00000183706
OR4N4C,ENSG00000279408
OR4M1,ENSG00000176299
OR4M2,ENSG00000274102
OR4M2B,ENSG00000182974
OR4Q3,ENSG00000182652
OR11G2,ENSG00000196832
OR5D18,ENSG00000186119
OR11H6,ENSG00000176219
OR11H7,ENSG00000258806
OR11H4,ENSG00000176198
OR11H7,ENSG00000258806
OR11H4,ENSG00000176198
OR6S1,ENSG00000181803
OR5A1,ENSG00000172320
OR2AP1,ENSG00000179615
OR2AP1,ENSG00000179615
OR7D4,ENSG00000174667
OR51E2,ENSG00000167332
OR6C68,ENSG00000205327
OR6C6,ENSG00000188324
OR6C1,ENSG00000205330
OR6C3,ENSG00000205329
OR6C75,ENSG00000187857
OR6C2,ENSG00000179695
OR10P1,ENSG00000175398
OR7A5,ENSG00000188269
OR7A10,ENSG00000127515
OR7A17,ENSG00000185385
OR6C1,ENSG00000205330
OR6C6,ENSG00000188324
OR6C65,ENSG00000205328
OR6C76,ENSG00000185821
OR6C76,ENSG00000185821
OR6C70,ENSG00000184954
OR6C70,ENSG00000184954
OR6C74,ENSG00000197706
OR9K2,ENSG00000170605
OR9K2,ENSG00000170605
OR7G2,ENSG00000170923
OR7G1,ENSG00000161807
OR7G3,ENSG00000170920
OR7G3,ENSG00000170920
OR7G2,ENSG00000170923
OR7G1,ENSG00000161807
OR7G2,ENSG00000170923
OR7G2,ENSG00000170923
OR7G2,ENSG00000170923
OR7G1,ENSG00000161807
OR7G1,ENSG00000161807
OR7E24,ENSG00000237521
OR7D4,ENSG00000174667
OR7E24,ENSG00000237521
OR7E24,ENSG00000237521
OR7E24,ENSG00000237521
OR7E24,ENSG00000237521
OR8B12,ENSG00000170953
OR8B12,ENSG00000170953
OR8B12,ENSG00000170953
OR8B4,ENSG00000280090
OR2H2,ENSG00000204657
OR8B3,ENSG00000284609
OR8B2,ENSG00000284680
OR8D2,ENSG00000279116
OR8D2,ENSG00000279116
OR8D1,ENSG00000196341
OR8D1,ENSG00000196341
OR8G5,ENSG00000255298
OR2I1P,ENSG00000237988
OR10C1,ENSG00000206474
OR10D3,ENSG00000197309
OR11A1,ENSG00000204694
OR8G3P,ENSG00000255425
OR8G2P,ENSG00000181214
OR10G9,ENSG00000236981
OR10G7,ENSG00000182634
OR10G8,ENSG00000234560
OR10G4,ENSG00000254737
OR10G9,ENSG00000236981
OR10G7,ENSG00000182634
OR10G8,ENSG00000234560
OR10G4,ENSG00000254737
OR10G9,ENSG00000236981
OR10G7,ENSG00000182634
OR10G8,ENSG00000234560
OR10G4,ENSG00000254737
OR10G6,ENSG00000198674
OR10S1,ENSG00000196248
OR4D5,ENSG00000171014
OR8D4,ENSG00000181518
OR6X1,ENSG00000221931
OR5AK3P,ENSG00000181282
OR5AK2,ENSG00000181273
OR5AK3P,ENSG00000181282
OR5AK2,ENSG00000181273
OR5AK3P,ENSG00000181282
OR5AK2,ENSG00000181273
OLR1,ENSG00000173391
OMA1,ENSG00000162600
OMD,ENSG00000127083
OMG,ENSG00000126861
OOSP1,ENSG00000284873
OPALIN,ENSG00000197430
OPCML,ENSG00000183715
OPN1LW,ENSG00000102076
OPN1MW,ENSG00000268221
OPN1MW2,ENSG00000166160
OPN1MW3,ENSG00000269433
OPN1SW,ENSG00000128617
OPN3,ENSG00000054277
OPN4,ENSG00000122375
OPN5,ENSG00000124818
OPRD1,ENSG00000116329
OPRK1,ENSG00000082556
OPRL1,ENSG00000125510
OPRM1,ENSG00000112038
ORAI1,ENSG00000276045
ORAI2,ENSG00000160991
ORAI3,ENSG00000175938
ORM1,ENSG00000229314
ORM2,ENSG00000228278
ORM1,ENSG00000229314
ORM2,ENSG00000228278
ORM1,ENSG00000229314
ORM2,ENSG00000228278
ORMDL1,ENSG00000128699
ORMDL2,ENSG00000123353
ORMDL3,ENSG00000172057
OS9,ENSG00000135506
OSBPL5,ENSG00000021762
OSBPL8,ENSG00000091039
OSCAR,ENSG00000170909
OSM,ENSG00000099985
OSMR,ENSG00000145623
OST4,ENSG00000228474
OSTC,ENSG00000198856
OSTM1,ENSG00000081087
OSTN,ENSG00000188729
OTOA,ENSG00000155719
OTOF,ENSG00000115155
OTOG,ENSG00000188162
OTOGL,ENSG00000165899
OTOL1,ENSG00000182447
OTOP1,ENSG00000163982
OTOP2,ENSG00000183034
OTOP3,ENSG00000182938
OTOR,ENSG00000125879
