Gene	DMSO-Total-1	DMSO-Total-2	DMSO-Total-3	TPG-Total-1	TPG-Total-2	TPG-Total-3
CCDC28B|ENSG00000160050.16|chr1	202	174	114	138	155	124
IQCC|ENSG00000160051.12|chr1	38	56	54	92	169	71
DCDC2B|ENSG00000222046.3|chr1	0	0	0	0	0	0
TMEM234|ENSG00000160055.20|chr1	57	61	55	58	64	35
EIF3I|ENSG00000084623.12|chr1	5685	4998	4967	4882	4948	4372
FAM167B|ENSG00000183615.6|chr1	1	1	3	0	6	3
LCK|ENSG00000182866.18|chr1	0	0	1	0	0	3
HDAC1|ENSG00000116478.12|chr1	2511	2358	2257	2393	2180	2180
MARCKSL1|ENSG00000175130.7|chr1	1879	1638	1669	1569	1367	1302
TSSK3|ENSG00000162526.7|chr1	10	2	6	15	0	8
FAM229A|ENSG00000225828.2|chr1	74	56	28	82	79	103
BSDC1|ENSG00000160058.19|chr1	429	379	356	480	341	350
ZBTB8B|ENSG00000273274.2|chr1	71	54	57	56	58	57
ZBTB8A|ENSG00000160062.15|chr1	431	380	403	633	614	447
ZBTB8OS|ENSG00000176261.16|chr1	348	275	303	317	294	279
RBBP4|ENSG00000162521.19|chr1	1212	1200	1068	1169	963	1100
SYNC|ENSG00000162520.15|chr1	6	16	10	17	9	2
KIAA1522|ENSG00000162522.11|chr1	86	144	85	77	154	82
YARS1|ENSG00000134684.13|chr1	1772	1566	1560	1923	2267	1883
S100PBP|ENSG00000116497.18|chr1	399	301	473	388	511	384
FNDC5|ENSG00000160097.20|chr1	17	11	6	4	4	2
HPCA|ENSG00000121905.10|chr1	0	0	0	1	0	0
TMEM54|ENSG00000121900.19|chr1	77	50	78	80	97	70
RNF19B|ENSG00000116514.17|chr1	67	70	89	76	99	124
AK2|ENSG00000004455.18|chr1	2601	2288	2411	2496	2290	2305
AZIN2|ENSG00000142920.17|chr1	10	12	5	11	1	7
TRIM62|ENSG00000116525.14|chr1	84	31	29	95	74	54
ZNF362|ENSG00000160094.15|chr1	254	254	207	247	194	201
PHC2|ENSG00000134686.20|chr1	319	350	244	588	341	507
ZSCAN20|ENSG00000121903.15|chr1	45	6	17	30	14	19
HMGB4|ENSG00000176256.11|chr1	0	0	0	0	0	0
C1orf94|ENSG00000142698.15|chr1	0	0	0	0	0	0
SMIM12|ENSG00000163866.9|chr1	743	712	685	737	664	672
GJB5|ENSG00000189280.3|chr1	0	0	0	0	0	0
GJB4|ENSG00000189433.7|chr1	0	0	0	0	0	0
GJB3|ENSG00000188910.8|chr1	0	0	0	0	0	0
GJA4|ENSG00000187513.9|chr1	0	0	0	0	0	0
DLGAP3|ENSG00000116544.12|chr1	11	8	12	6	2	1
ENSG00000284773|ENSG00000284773.1|chr1	39	52	9	21	33	19
TMEM35B|ENSG00000243749.2|chr1	337	363	286	386	295	268
ZMYM6|ENSG00000163867.17|chr1	59	43	49	40	31	55
ZMYM1|ENSG00000197056.11|chr1	59	57	71	58	88	38
SFPQ|ENSG00000116560.12|chr1	5018	4802	5003	4547	4943	4566
ZMYM4|ENSG00000146463.12|chr1	465	443	474	556	650	463
KIAA0319L|ENSG00000142687.19|chr1	745	651	575	683	587	550
NCDN|ENSG00000020129.16|chr1	1290	1333	1125	1176	1307	1014
TFAP2E|ENSG00000116819.9|chr1	0	0	1	2	5	0
PSMB2|ENSG00000126067.12|chr1	4086	3459	3681	3734	3629	3130
C1orf216|ENSG00000142686.8|chr1	57	65	44	69	84	68
CLSPN|ENSG00000092853.14|chr1	307	272	328	335	395	275
AGO4|ENSG00000134698.11|chr1	286	204	256	301	205	246
AGO1|ENSG00000092847.14|chr1	660	561	588	597	539	399
AGO3|ENSG00000126070.20|chr1	391	429	361	444	481	382
TEKT2|ENSG00000092850.12|chr1	0	0	0	1	0	0
ADPRS|ENSG00000116863.11|chr1	531	502	530	702	685	638
COL8A2|ENSG00000171812.13|chr1	0	0	1	2	7	7
TRAPPC3|ENSG00000054116.12|chr1	1688	1414	1616	1414	1503	1471
MAP7D1|ENSG00000116871.16|chr1	509	435	471	603	668	432
THRAP3|ENSG00000054118.15|chr1	469	552	495	497	495	384
SH3D21|ENSG00000214193.11|chr1	0	0	0	1	0	0
EVA1B|ENSG00000142694.7|chr1	36	45	59	73	60	42
STK40|ENSG00000196182.11|chr1	510	452	565	455	417	422
LSM10|ENSG00000181817.6|chr1	817	752	578	756	848	684
OSCP1|ENSG00000116885.18|chr1	72	40	37	124	93	97
MRPS15|ENSG00000116898.12|chr1	1039	936	803	1061	1168	898
CSF3R|ENSG00000119535.19|chr1	0	0	0	0	0	0
GRIK3|ENSG00000163873.10|chr1	19	14	9	15	11	24
ZC3H12A|ENSG00000163874.11|chr1	36	39	22	34	65	46
MEAF6|ENSG00000163875.16|chr1	1090	1012	942	1086	1184	1079
SNIP1|ENSG00000163877.11|chr1	244	144	168	235	313	150
DNALI1|ENSG00000163879.11|chr1	6	2	0	2	0	5
GNL2|ENSG00000134697.13|chr1	613	491	580	771	630	716
RSPO1|ENSG00000169218.14|chr1	0	0	0	0	0	0
C1orf109|ENSG00000116922.15|chr1	380	431	326	621	668	644
CDCA8|ENSG00000134690.11|chr1	594	465	508	570	524	511
EPHA10|ENSG00000183317.17|chr1	3	13	5	8	1	6
MANEAL|ENSG00000185090.15|chr1	874	733	658	877	784	797
YRDC|ENSG00000196449.4|chr1	1478	1273	1425	1584	1602	1490
C1orf122|ENSG00000197982.14|chr1	1511	1185	1001	1444	1344	1162
MTF1|ENSG00000188786.10|chr1	642	537	532	600	662	511
INPP5B|ENSG00000204084.13|chr1	217	204	198	196	197	172
SF3A3|ENSG00000183431.12|chr1	2173	2025	2230	2051	2068	1990
FHL3|ENSG00000183386.10|chr1	144	141	151	294	293	212
UTP11|ENSG00000183520.12|chr1	1349	1237	1423	1441	1602	1270
POU3F1|ENSG00000185668.8|chr1	24	6	20	22	20	18
RRAGC|ENSG00000116954.8|chr1	1102	1162	1140	1412	1522	1214
MYCBP|ENSG00000214114.9|chr1	683	649	615	606	666	602
ENSG00000274944|ENSG00000274944.4|chr1	299	302	233	234	267	202
GJA9|ENSG00000131233.10|chr1	0	0	0	0	0	0
RHBDL2|ENSG00000158315.11|chr1	0	0	0	0	2	0
AKIRIN1|ENSG00000174574.16|chr1	2732	2245	2188	3135	3204	2664
NDUFS5|ENSG00000168653.11|chr1	5200	5060	4808	3823	4205	3894
MACF1|ENSG00000127603.32|chr1	756	647	773	767	880	727
BMP8A|ENSG00000183682.8|chr1	0	10	0	1	2	0
HEYL|ENSG00000163909.8|chr1	93	81	48	87	145	89
NT5C1A|ENSG00000116981.4|chr1	21	26	17	39	64	25
HPCAL4|ENSG00000116983.13|chr1	22	8	15	24	39	26
PPIE|ENSG00000084072.17|chr1	550	486	447	625	730	737
BMP8B|ENSG00000116985.12|chr1	41	49	43	57	21	14
OXCT2|ENSG00000198754.5|chr1	0	12	9	5	0	19
TRIT1|ENSG00000043514.17|chr1	401	364	397	540	402	295
MYCL|ENSG00000116990.11|chr1	21	12	16	24	0	12
MFSD2A|ENSG00000168389.18|chr1	124	140	158	215	165	160
CAP1|ENSG00000131236.18|chr1	3278	2729	2883	2673	2654	2507
PPT1|ENSG00000131238.18|chr1	1036	963	979	878	999	741
RLF|ENSG00000117000.9|chr1	255	212	289	428	352	337
TMCO2|ENSG00000188800.6|chr1	0	0	0	0	0	0
ZMPSTE24|ENSG00000084073.10|chr1	1041	1155	1036	1067	1024	1095
COL9A2|ENSG00000049089.15|chr1	15	14	26	17	34	10
SMAP2|ENSG00000084070.12|chr1	290	285	231	252	299	273
ZFP69B|ENSG00000187801.15|chr1	36	6	25	58	67	57
ZFP69|ENSG00000187815.10|chr1	85	52	74	106	79	54
EXO5|ENSG00000164002.12|chr1	95	132	78	91	117	108
ZNF684|ENSG00000117010.17|chr1	48	48	55	50	84	60
RIMS3|ENSG00000117016.10|chr1	61	40	51	25	27	7
NFYC|ENSG00000066136.21|chr1	762	599	647	887	652	725
KCNQ4|ENSG00000117013.17|chr1	53	33	49	74	56	51
CITED4|ENSG00000179862.7|chr1	7	25	9	6	26	23
SLFNL1|ENSG00000171790.16|chr1	0	0	0	0	0	0
SCMH1|ENSG00000010803.17|chr1	376	425	199	439	378	350
EDN2|ENSG00000127129.10|chr1	0	0	0	5	0	7
HIVEP3|ENSG00000127124.16|chr1	72	22	85	54	74	69
GUCA2B|ENSG00000044012.4|chr1	0	0	0	0	0	0
GUCA2A|ENSG00000197273.4|chr1	0	1	0	5	0	0
FOXJ3|ENSG00000198815.9|chr1	313	269	316	420	453	364
RIMKLA|ENSG00000177181.15|chr1	369	232	347	360	222	212
ZMYND12|ENSG00000066185.13|chr1	0	0	2	6	0	0
PPCS|ENSG00000127125.9|chr1	417	223	320	406	409	369
CCDC30|ENSG00000186409.19|chr1	4	0	1	0	0	0
CLDN19|ENSG00000164007.11|chr1	0	0	0	2	4	0
P3H1|ENSG00000117385.16|chr1	322	206	284	184	211	252
C1orf50|ENSG00000164008.17|chr1	333	252	312	432	401	355
TMEM269|ENSG00000274386.6|chr1	2	2	12	17	8	8
SVBP|ENSG00000177868.12|chr1	960	842	870	863	906	882
ERMAP|ENSG00000164010.15|chr1	35	20	25	41	47	25
ZNF691|ENSG00000164011.18|chr1	83	92	64	121	71	49
SLC2A1|ENSG00000117394.24|chr1	621	819	724	839	783	724
FAM183A|ENSG00000186973.11|chr1	16	5	2	8	0	12
EBNA1BP2|ENSG00000117395.13|chr1	2384	2134	2032	2474	2701	2221
TMEM125|ENSG00000179178.11|chr1	0	0	0	0	0	0
C1orf210|ENSG00000253313.6|chr1	0	6	0	0	0	0
TIE1|ENSG00000066056.14|chr1	0	0	0	0	0	0
MPL|ENSG00000117400.18|chr1	0	0	6	0	0	12
CDC20|ENSG00000117399.14|chr1	766	648	611	812	555	611
ELOVL1|ENSG00000066322.15|chr1	92	82	47	116	55	82
MED8|ENSG00000159479.17|chr1	644	473	477	678	628	653
SZT2|ENSG00000198198.17|chr1	177	82	107	106	86	110
HYI|ENSG00000178922.18|chr1	419	307	280	311	249	277
PTPRF|ENSG00000142949.17|chr1	2315	2033	1997	1031	1060	969
KDM4A|ENSG00000066135.13|chr1	581	574	640	847	780	807
ST3GAL3|ENSG00000126091.21|chr1	22	20	34	38	46	39
ARTN|ENSG00000117407.17|chr1	0	24	12	14	8	6
IPO13|ENSG00000117408.11|chr1	185	229	150	153	197	155
DPH2|ENSG00000132768.14|chr1	924	660	844	939	899	960
ATP6V0B|ENSG00000117410.14|chr1	1850	1869	1805	1590	1795	1620
B4GALT2|ENSG00000117411.18|chr1	820	578	711	641	712	632
CCDC24|ENSG00000159214.13|chr1	19	34	41	22	54	39
SLC6A9|ENSG00000196517.13|chr1	51	54	38	140	124	116
KLF17|ENSG00000171872.5|chr1	0	0	0	0	0	0
DMAP1|ENSG00000178028.14|chr1	194	210	257	322	361	236
ERI3|ENSG00000117419.16|chr1	276	261	125	176	243	216
RNF220|ENSG00000187147.18|chr1	1311	980	1018	1443	1353	1344
TMEM53|ENSG00000126106.14|chr1	81	34	56	68	49	63
ARMH1|ENSG00000198520.12|chr1	0	0	0	2	0	0
KIF2C|ENSG00000142945.13|chr1	799	771	762	933	1081	964
RPS8|ENSG00000142937.12|chr1	26198	22821	22100	23722	24421	22119
BEST4|ENSG00000142959.5|chr1	2	2	11	1	0	1
PLK3|ENSG00000173846.13|chr1	67	103	44	176	177	135
DYNLT4|ENSG00000188396.4|chr1	0	0	0	0	0	0
BTBD19|ENSG00000222009.9|chr1	2	10	7	1	0	7
PTCH2|ENSG00000117425.14|chr1	17	9	28	19	9	7
EIF2B3|ENSG00000070785.17|chr1	335	307	383	352	287	358
HECTD3|ENSG00000126107.15|chr1	275	180	169	224	179	222
UROD|ENSG00000126088.14|chr1	758	592	712	809	704	728
ZSWIM5|ENSG00000162415.7|chr1	34	30	46	25	52	43
HPDL|ENSG00000186603.7|chr1	0	0	0	0	0	0
MUTYH|ENSG00000132781.20|chr1	124	76	66	139	117	159
TOE1|ENSG00000132773.12|chr1	717	601	602	1314	1464	1300
TESK2|ENSG00000070759.17|chr1	20	29	34	49	30	47
CCDC163|ENSG00000280670.3|chr1	45	30	26	68	95	74
MMACHC|ENSG00000132763.15|chr1	620	521	487	503	502	443
PRDX1|ENSG00000117450.15|chr1	14059	12013	12422	10194	10224	9118
AKR1A1|ENSG00000117448.14|chr1	1054	809	796	1018	928	848
NASP|ENSG00000132780.17|chr1	1929	1786	2249	1703	1548	1385
CCDC17|ENSG00000159588.15|chr1	4	0	6	4	0	8
GPBP1L1|ENSG00000159592.11|chr1	510	427	418	637	632	497
TMEM69|ENSG00000159596.7|chr1	547	513	523	413	447	495
IPP|ENSG00000197429.11|chr1	166	157	206	158	178	141
MAST2|ENSG00000086015.23|chr1	326	275	351	399	409	305
PIK3R3|ENSG00000117461.15|chr1	211	198	182	333	296	297
P3R3URF-PIK3R3|ENSG00000278139.1|chr1	3	5	6	4	9	10
TSPAN1|ENSG00000117472.10|chr1	0	0	0	0	0	0
P3R3URF|ENSG00000250719.2|chr1	0	0	0	0	0	0
POMGNT1|ENSG00000085998.15|chr1	464	450	423	342	396	367
LURAP1|ENSG00000171357.6|chr1	18	7	13	9	39	15
RAD54L|ENSG00000085999.13|chr1	262	236	244	414	343	333
LRRC41|ENSG00000132128.18|chr1	2008	1627	1474	1654	1545	1588
UQCRH|ENSG00000173660.12|chr1	4537	4141	4041	3688	3949	3395
NSUN4|ENSG00000117481.11|chr1	555	467	576	959	898	832
FAAH|ENSG00000117480.16|chr1	60	58	31	61	38	42
DMBX1|ENSG00000197587.11|chr1	39	43	26	49	28	35
TMEM275|ENSG00000282881.3|chr1	0	0	0	0	0	0
KNCN|ENSG00000162456.10|chr1	0	0	0	0	0	0
MKNK1|ENSG00000079277.22|chr1	125	132	100	112	138	124
MOB3C|ENSG00000142961.16|chr1	1	9	13	2	14	5
ATPAF1|ENSG00000123472.13|chr1	1101	986	862	904	836	880
TEX38|ENSG00000186118.9|chr1	2	0	0	0	0	0
EFCAB14|ENSG00000159658.15|chr1	815	700	872	605	619	527
CYP4B1|ENSG00000142973.15|chr1	0	0	0	0	0	0
CYP4A11|ENSG00000187048.14|chr1	1	0	0	0	0	0
CYP4X1|ENSG00000186377.8|chr1	190	203	158	218	206	217
CYP4Z1|ENSG00000186160.5|chr1	0	0	0	0	0	0
CYP4A22|ENSG00000162365.13|chr1	0	0	0	0	0	0
PDZK1IP1|ENSG00000162366.8|chr1	0	0	0	0	0	0
TAL1|ENSG00000162367.12|chr1	32	9	4	35	44	16
STIL|ENSG00000123473.17|chr1	281	296	289	483	486	401
CMPK1|ENSG00000162368.15|chr1	749	809	673	750	676	616
FOXE3|ENSG00000186790.6|chr1	0	0	1	0	0	0
FOXD2|ENSG00000186564.6|chr1	160	150	120	146	189	104
TRABD2B|ENSG00000269113.4|chr1	23	29	37	12	30	20
SLC5A9|ENSG00000117834.13|chr1	0	0	0	0	0	0
SPATA6|ENSG00000132122.12|chr1	26	32	23	30	18	21
AGBL4|ENSG00000186094.18|chr1	0	0	0	0	0	0
BEND5|ENSG00000162373.13|chr1	5	15	7	7	5	7
ELAVL4|ENSG00000162374.18|chr1	0	0	0	2	0	0
DMRTA2|ENSG00000142700.12|chr1	305	264	276	552	620	517
FAF1|ENSG00000185104.21|chr1	1120	877	816	1146	1043	983
CDKN2C|ENSG00000123080.12|chr1	919	807	796	734	666	678
C1orf185|ENSG00000204006.11|chr1	0	0	0	0	0	0
RNF11|ENSG00000123091.5|chr1	893	925	955	830	745	766
TTC39A|ENSG00000085831.16|chr1	103	113	157	123	97	150
EPS15|ENSG00000085832.17|chr1	629	536	546	598	500	520
OSBPL9|ENSG00000117859.19|chr1	1112	989	878	1109	1022	897
NRDC|ENSG00000078618.23|chr1	376	454	374	417	479	376
RAB3B|ENSG00000169213.7|chr1	514	430	501	422	532	368
TXNDC12|ENSG00000117862.13|chr1	1657	1724	1500	1543	1637	1391
KTI12|ENSG00000198841.4|chr1	291	303	265	352	226	354
BTF3L4|ENSG00000134717.18|chr1	1329	1263	1187	1598	1586	1281
ZFYVE9|ENSG00000157077.16|chr1	9	3	13	10	7	14
ORC1|ENSG00000085840.13|chr1	184	174	174	284	207	310
PRPF38A|ENSG00000134748.13|chr1	1897	1670	1543	1866	1915	1777
TUT4|ENSG00000134744.14|chr1	130	99	151	162	202	140
GPX7|ENSG00000116157.6|chr1	0	0	0	0	0	0
SHISAL2A|ENSG00000182183.15|chr1	0	0	0	0	0	0
COA7|ENSG00000162377.6|chr1	861	699	572	1014	828	792
ZYG11B|ENSG00000162378.13|chr1	881	918	854	1187	1034	1000
ZYG11A|ENSG00000203995.10|chr1	196	123	138	219	257	208
ECHDC2|ENSG00000121310.17|chr1	20	10	31	26	25	12
SCP2|ENSG00000116171.19|chr1	1311	1351	1292	1072	1188	878
SLC1A7|ENSG00000162383.13|chr1	4	0	0	0	0	0
CPT2|ENSG00000157184.7|chr1	361	330	310	352	377	323
CZIB|ENSG00000162384.14|chr1	773	688	634	682	801	680
MAGOH|ENSG00000162385.11|chr1	619	525	521	739	551	541
LRP8|ENSG00000157193.18|chr1	519	475	460	689	554	567
DMRTB1|ENSG00000143006.7|chr1	0	0	0	0	0	0
GLIS1|ENSG00000174332.6|chr1	12	4	4	17	0	6
NDC1|ENSG00000058804.12|chr1	1270	1173	917	1145	1005	1086
DIO1|ENSG00000211452.12|chr1	0	0	0	0	0	0
HSPB11|ENSG00000081870.12|chr1	1482	1363	1325	1098	1290	1077
LRRC42|ENSG00000116212.15|chr1	308	263	321	511	369	367
LDLRAD1|ENSG00000203985.11|chr1	0	0	0	0	0	0
TMEM59|ENSG00000116209.12|chr1	1447	1393	1320	1382	1358	1263
TCEANC2|ENSG00000116205.14|chr1	132	152	129	191	261	166
CDCP2|ENSG00000157211.12|chr1	0	0	0	1	13	0
CYB5RL|ENSG00000215883.11|chr1	222	226	161	223	192	161
MRPL37|ENSG00000116221.15|chr1	2854	2583	2273	2599	2600	2370
SSBP3|ENSG00000157216.16|chr1	650	685	631	788	733	717
ACOT11|ENSG00000162390.18|chr1	10	16	0	9	0	7
FAM151A|ENSG00000162391.12|chr1	0	0	0	0	0	0
MROH7|ENSG00000184313.20|chr1	0	0	0	0	0	0
TTC4|ENSG00000243725.7|chr1	347	330	277	362	335	358
PARS2|ENSG00000162396.6|chr1	173	106	197	227	232	202
TTC22|ENSG00000006555.11|chr1	0	0	0	0	0	0
LEXM|ENSG00000162398.12|chr1	0	0	0	0	0	0
DHCR24|ENSG00000116133.13|chr1	2293	2191	2402	2555	2484	2079
TMEM61|ENSG00000143001.5|chr1	0	0	0	0	0	0
BSND|ENSG00000162399.9|chr1	0	0	0	0	0	0
PCSK9|ENSG00000169174.11|chr1	1	0	0	0	0	0
USP24|ENSG00000162402.14|chr1	321	349	285	322	417	393
PLPP3|ENSG00000162407.9|chr1	463	450	476	477	368	507
PRKAA2|ENSG00000162409.12|chr1	1300	1120	1325	1545	1592	1449
FYB2|ENSG00000187889.13|chr1	0	0	0	0	0	0
C8A|ENSG00000157131.12|chr1	0	0	0	0	0	0
C8B|ENSG00000021852.14|chr1	0	0	0	0	0	0
OMA1|ENSG00000162600.12|chr1	184	169	169	145	159	137
TACSTD2|ENSG00000184292.7|chr1	0	0	0	0	0	0
MYSM1|ENSG00000162601.12|chr1	202	212	263	245	271	344
JUN|ENSG00000177606.8|chr1	2724	2283	2459	5413	4625	4492
FGGY|ENSG00000172456.18|chr1	26	8	29	35	6	32
HOOK1|ENSG00000134709.13|chr1	512	417	543	722	574	614
CYP2J2|ENSG00000134716.11|chr1	45	29	63	46	38	41
C1orf87|ENSG00000162598.13|chr1	0	0	0	0	0	0
NFIA|ENSG00000162599.18|chr1	1661	1486	1396	1455	1224	1286
PATJ|ENSG00000132849.22|chr1	46	40	32	40	71	39
L1TD1|ENSG00000240563.2|chr1	0	0	0	0	0	0
KANK4|ENSG00000132854.19|chr1	3	0	0	0	0	0
USP1|ENSG00000162607.13|chr1	1395	1374	1406	2376	2063	2279
DOCK7|ENSG00000116641.18|chr1	147	121	121	96	101	129
ANGPTL3|ENSG00000132855.5|chr1	0	0	0	0	0	0
ATG4C|ENSG00000125703.15|chr1	201	140	195	197	204	170
FOXD3|ENSG00000187140.6|chr1	61	64	70	54	50	59
ALG6|ENSG00000088035.18|chr1	347	266	256	262	222	257
EFCAB7|ENSG00000203965.13|chr1	51	40	26	49	88	36
PGM1|ENSG00000079739.17|chr1	558	417	423	454	563	447
ROR1|ENSG00000185483.13|chr1	213	145	127	226	177	142
UBE2U|ENSG00000177414.14|chr1	0	0	0	0	0	5
CACHD1|ENSG00000158966.16|chr1	100	101	124	160	162	118
RAVER2|ENSG00000162437.15|chr1	287	237	314	287	247	258
JAK1|ENSG00000162434.14|chr1	552	485	607	399	435	471
AK4|ENSG00000162433.15|chr1	598	550	512	478	419	351
DNAJC6|ENSG00000116675.16|chr1	167	170	232	255	259	148
LEPROT|ENSG00000213625.9|chr1	849	825	767	684	678	558
LEPR|ENSG00000116678.20|chr1	2	10	0	7	0	7
PDE4B|ENSG00000184588.18|chr1	4	2	0	3	9	0
SGIP1|ENSG00000118473.23|chr1	4	12	0	0	0	1
DYNLT5|ENSG00000152760.10|chr1	0	0	0	0	0	0
INSL5|ENSG00000172410.5|chr1	0	0	0	0	0	0
DNAI4|ENSG00000152763.17|chr1	0	1	0	4	1	0
MIER1|ENSG00000198160.15|chr1	317	321	280	353	293	379
SLC35D1|ENSG00000116704.8|chr1	404	311	314	436	309	359
C1orf141|ENSG00000203963.12|chr1	0	0	0	0	0	0
IL23R|ENSG00000162594.17|chr1	0	0	0	0	0	0
IL12RB2|ENSG00000081985.14|chr1	45	39	33	75	24	29
SERBP1|ENSG00000142864.15|chr1	17694	15012	15912	17284	15719	15003
GADD45A|ENSG00000116717.13|chr1	427	412	302	1783	1564	1415
GNG12|ENSG00000172380.6|chr1	1144	977	951	950	898	842
DIRAS3|ENSG00000162595.8|chr1	15	16	23	5	28	16
WLS|ENSG00000116729.14|chr1	778	718	879	770	565	575
RPE65|ENSG00000116745.7|chr1	0	0	5	0	0	0
DEPDC1|ENSG00000024526.17|chr1	1085	874	912	1182	1226	1052
LRRC7|ENSG00000033122.21|chr1	0	0	0	0	0	5
LRRC40|ENSG00000066557.6|chr1	439	432	386	523	634	447
SRSF11|ENSG00000116754.14|chr1	2796	2274	2898	3005	3102	2777
ANKRD13C|ENSG00000118454.13|chr1	261	274	183	256	202	176
CTH|ENSG00000116761.12|chr1	123	122	92	451	358	328
PTGER3|ENSG00000050628.21|chr1	0	0	0	0	0	0
ZRANB2|ENSG00000132485.14|chr1	936	888	891	1165	1206	1091
NEGR1|ENSG00000172260.15|chr1	0	0	0	0	0	0
LRRIQ3|ENSG00000162620.16|chr1	0	0	0	0	0	0
FPGT|ENSG00000254685.8|chr1	114	123	70	117	111	85
TNNI3K|ENSG00000116783.15|chr1	0	0	0	0	0	0
LRRC53|ENSG00000162621.7|chr1	0	0	0	0	0	0
CRYZ|ENSG00000116791.14|chr1	432	364	391	378	465	301
TYW3|ENSG00000162623.16|chr1	1094	867	922	1063	743	793
LHX8|ENSG00000162624.16|chr1	2	7	4	9	2	7
SLC44A5|ENSG00000137968.17|chr1	164	151	167	165	117	178
ACADM|ENSG00000117054.15|chr1	823	714	731	826	766	672
RABGGTB|ENSG00000137955.16|chr1	528	576	555	1103	1259	1066
MSH4|ENSG00000057468.7|chr1	0	5	0	0	0	0
ASB17|ENSG00000154007.7|chr1	0	0	0	0	0	0
ST6GALNAC3|ENSG00000184005.11|chr1	105	104	97	106	118	94
ST6GALNAC5|ENSG00000117069.15|chr1	10	0	18	14	1	0
PIGK|ENSG00000142892.15|chr1	438	366	417	401	462	368
AK5|ENSG00000154027.19|chr1	0	3	0	0	0	4
ZZZ3|ENSG00000036549.13|chr1	281	192	226	436	392	416
USP33|ENSG00000077254.14|chr1	234	276	164	339	336	298
MIGA1|ENSG00000180488.16|chr1	265	256	171	187	201	230
NEXN|ENSG00000162614.19|chr1	56	75	76	99	74	103
FUBP1|ENSG00000162613.17|chr1	1915	1798	1917	2016	2134	2009
DNAJB4|ENSG00000162616.9|chr1	85	104	86	84	106	84
GIPC2|ENSG00000137960.6|chr1	0	0	0	0	0	0
PTGFR|ENSG00000122420.10|chr1	0	0	0	0	0	0
IFI44L|ENSG00000137959.17|chr1	2	5	1	4	2	3
IFI44|ENSG00000137965.11|chr1	0	0	0	0	0	0
ADGRL4|ENSG00000162618.15|chr1	0	0	0	0	0	0
ADGRL2|ENSG00000117114.21|chr1	317	388	390	286	356	348
TTLL7|ENSG00000137941.17|chr1	150	168	151	197	142	169
PRKACB|ENSG00000142875.20|chr1	181	114	196	167	251	149
SAMD13|ENSG00000203943.9|chr1	26	8	15	19	27	9
DNASE2B|ENSG00000137976.8|chr1	0	0	0	0	0	0
RPF1|ENSG00000117133.11|chr1	1195	930	1181	1188	1195	1223
SPATA1|ENSG00000122432.19|chr1	0	0	3	0	0	0
CTBS|ENSG00000117151.13|chr1	141	137	99	233	226	222
SSX2IP|ENSG00000117155.17|chr1	725	713	718	920	828	753
LPAR3|ENSG00000171517.6|chr1	132	140	174	304	244	229
MCOLN2|ENSG00000153898.13|chr1	273	204	211	266	267	238
DNAI3|ENSG00000162643.13|chr1	8	13	1	0	27	7
MCOLN3|ENSG00000055732.13|chr1	154	206	171	258	204	239
SYDE2|ENSG00000097096.10|chr1	49	43	72	48	59	50
C1orf52|ENSG00000162642.14|chr1	763	569	649	864	859	713
BCL10|ENSG00000142867.14|chr1	337	378	398	559	512	538
DDAH1|ENSG00000153904.21|chr1	1697	1420	1349	1397	1516	1345
CCN1|ENSG00000142871.18|chr1	463	426	431	1050	815	876
ZNHIT6|ENSG00000117174.11|chr1	518	516	562	630	762	639
COL24A1|ENSG00000171502.15|chr1	0	4	0	0	0	0
ODF2L|ENSG00000122417.16|chr1	45	40	83	96	110	75
CLCA2|ENSG00000137975.8|chr1	0	0	0	0	0	0
CLCA1|ENSG00000016490.16|chr1	0	0	0	0	0	0
CLCA4|ENSG00000016602.9|chr1	0	0	0	0	0	0
SH3GLB1|ENSG00000097033.14|chr1	858	872	796	902	850	718
SELENOF|ENSG00000183291.18|chr1	1814	1830	1608	1860	1704	1642
HS2ST1|ENSG00000153936.18|chr1	728	749	645	650	666	632
ENSG00000267561|ENSG00000267561.2|chr1	2	3	0	5	0	0
LMO4|ENSG00000143013.13|chr1	1982	1679	1499	3100	2672	2867
PKN2|ENSG00000065243.20|chr1	672	590	659	988	899	740
GTF2B|ENSG00000137947.12|chr1	325	276	230	290	218	296
KYAT3|ENSG00000137944.18|chr1	208	251	140	207	256	238
RBMXL1|ENSG00000213516.10|chr1	928	861	907	972	939	853
GBP3|ENSG00000117226.12|chr1	0	2	0	0	0	0
GBP1|ENSG00000117228.11|chr1	6	8	0	0	0	0
GBP2|ENSG00000162645.13|chr1	0	0	0	0	0	0
GBP7|ENSG00000213512.3|chr1	0	0	0	0	0	0
GBP4|ENSG00000162654.9|chr1	0	0	0	0	0	0
GBP5|ENSG00000154451.15|chr1	0	0	0	0	0	0
GBP6|ENSG00000183347.15|chr1	0	0	0	0	0	0
LRRC8B|ENSG00000197147.15|chr1	423	363	390	491	395	455
LRRC8C|ENSG00000171488.15|chr1	387	370	433	399	342	307
LRRC8D|ENSG00000171492.14|chr1	122	144	128	223	210	195
ZNF326|ENSG00000162664.17|chr1	558	458	582	586	537	527
BARHL2|ENSG00000143032.8|chr1	65	72	86	111	98	102
ZNF644|ENSG00000122482.22|chr1	346	357	414	622	571	701
HFM1|ENSG00000162669.16|chr1	7	0	2	7	1	7
