Gene	DMSO-P0-1	DMSO-P0-2	DMSO-P0-3	TPG-P0-1	TPG-P0-2	TPG-P0-3
HDAC1|ENSG00000116478.12|chr1	617	925	439	686	635	481
MARCKSL1|ENSG00000175130.7|chr1	524	788	628	472	454	253
TSSK3|ENSG00000162526.7|chr1	0	0	0	0	0	0
FAM229A|ENSG00000225828.2|chr1	0	0	4	23	0	1
BSDC1|ENSG00000160058.19|chr1	86	170	67	116	139	147
ZBTB8B|ENSG00000273274.2|chr1	18	34	8	8	3	0
ZBTB8A|ENSG00000160062.15|chr1	158	224	171	162	148	187
ZBTB8OS|ENSG00000176261.16|chr1	20	73	39	156	118	81
RBBP4|ENSG00000162521.19|chr1	161	172	147	133	61	61
SYNC|ENSG00000162520.15|chr1	0	6	18	0	0	8
KIAA1522|ENSG00000162522.11|chr1	27	30	41	29	34	7
YARS1|ENSG00000134684.13|chr1	372	477	376	638	700	513
S100PBP|ENSG00000116497.18|chr1	113	160	114	219	200	108
FNDC5|ENSG00000160097.20|chr1	0	0	0	0	0	0
HPCA|ENSG00000121905.10|chr1	0	0	0	0	0	0
TMEM54|ENSG00000121900.19|chr1	0	0	0	19	18	35
RNF19B|ENSG00000116514.17|chr1	70	84	34	133	63	4
AK2|ENSG00000004455.18|chr1	647	746	521	661	622	524
AZIN2|ENSG00000142920.17|chr1	0	3	5	0	0	0
TRIM62|ENSG00000116525.14|chr1	17	35	17	14	57	5
ZNF362|ENSG00000160094.15|chr1	154	170	135	74	64	93
PHC2|ENSG00000134686.20|chr1	203	247	220	109	148	118
ZSCAN20|ENSG00000121903.15|chr1	4	9	0	0	7	0
HMGB4|ENSG00000176256.11|chr1	0	0	0	0	0	0
C1orf94|ENSG00000142698.15|chr1	0	0	0	0	0	0
SMIM12|ENSG00000163866.9|chr1	607	741	554	510	390	465
GJB5|ENSG00000189280.3|chr1	0	0	0	0	0	0
GJB4|ENSG00000189433.7|chr1	0	0	0	0	0	0
GJB3|ENSG00000188910.8|chr1	0	0	0	0	0	0
GJA4|ENSG00000187513.9|chr1	0	0	0	0	0	0
DLGAP3|ENSG00000116544.12|chr1	0	4	0	0	0	0
ENSG00000284773|ENSG00000284773.1|chr1	0	30	2	1	0	0
TMEM35B|ENSG00000243749.2|chr1	213	265	289	339	193	216
ZMYM6|ENSG00000163867.17|chr1	7	23	22	31	0	3
ZMYM1|ENSG00000197056.11|chr1	17	28	26	12	0	1
SFPQ|ENSG00000116560.12|chr1	1010	1158	971	914	672	617
ZMYM4|ENSG00000146463.12|chr1	98	90	74	67	19	33
KIAA0319L|ENSG00000142687.19|chr1	90	97	85	82	88	32
NCDN|ENSG00000020129.16|chr1	323	367	248	403	344	256
TFAP2E|ENSG00000116819.9|chr1	0	0	0	0	0	0
PSMB2|ENSG00000126067.12|chr1	868	1073	875	725	610	552
C1orf216|ENSG00000142686.8|chr1	45	46	23	7	39	2
CLSPN|ENSG00000092853.14|chr1	187	142	122	154	75	197
AGO4|ENSG00000134698.11|chr1	16	17	20	6	10	1
AGO1|ENSG00000092847.14|chr1	62	109	98	33	73	7
AGO3|ENSG00000126070.20|chr1	23	31	18	28	16	14
TEKT2|ENSG00000092850.12|chr1	0	0	0	0	0	0
ADPRS|ENSG00000116863.11|chr1	547	642	477	775	572	326
COL8A2|ENSG00000171812.13|chr1	0	0	0	0	4	0
TRAPPC3|ENSG00000054116.12|chr1	668	1125	678	761	470	411
MAP7D1|ENSG00000116871.16|chr1	235	296	222	192	156	96
THRAP3|ENSG00000054118.15|chr1	114	163	151	179	183	58
SH3D21|ENSG00000214193.11|chr1	0	0	0	0	0	0
EVA1B|ENSG00000142694.7|chr1	18	20	22	22	0	0
STK40|ENSG00000196182.11|chr1	154	174	86	106	108	57
LSM10|ENSG00000181817.6|chr1	464	443	462	409	333	263
OSCP1|ENSG00000116885.18|chr1	33	27	11	72	40	17
MRPS15|ENSG00000116898.12|chr1	75	131	123	86	77	50
CSF3R|ENSG00000119535.19|chr1	0	0	0	0	0	0
GRIK3|ENSG00000163873.10|chr1	4	0	0	0	0	0
ZC3H12A|ENSG00000163874.11|chr1	33	15	17	11	32	41
MEAF6|ENSG00000163875.16|chr1	345	440	275	225	138	302
SNIP1|ENSG00000163877.11|chr1	159	115	98	118	150	57
DNALI1|ENSG00000163879.11|chr1	0	0	0	0	0	0
GNL2|ENSG00000134697.13|chr1	237	350	125	286	256	180
RSPO1|ENSG00000169218.14|chr1	0	0	0	0	0	0
C1orf109|ENSG00000116922.15|chr1	218	335	225	304	235	283
CDCA8|ENSG00000134690.11|chr1	258	473	291	287	223	141
EPHA10|ENSG00000183317.17|chr1	0	1	0	0	0	0
MANEAL|ENSG00000185090.15|chr1	452	554	348	361	268	234
YRDC|ENSG00000196449.4|chr1	1159	1474	1104	1092	1184	869
C1orf122|ENSG00000197982.14|chr1	280	379	123	281	117	133
MTF1|ENSG00000188786.10|chr1	221	470	319	152	206	95
INPP5B|ENSG00000204084.13|chr1	19	30	22	71	63	17
SF3A3|ENSG00000183431.12|chr1	440	575	341	501	459	387
FHL3|ENSG00000183386.10|chr1	172	164	214	104	171	17
UTP11|ENSG00000183520.12|chr1	727	691	556	548	495	463
POU3F1|ENSG00000185668.8|chr1	5	36	19	22	8	0
RRAGC|ENSG00000116954.8|chr1	919	1112	735	683	795	703
MYCBP|ENSG00000214114.9|chr1	140	211	119	207	88	129
ENSG00000274944|ENSG00000274944.4|chr1	38	102	62	103	65	35
GJA9|ENSG00000131233.10|chr1	0	0	0	0	0	0
RHBDL2|ENSG00000158315.11|chr1	0	0	0	0	0	0
AKIRIN1|ENSG00000174574.16|chr1	1669	1967	1466	957	764	803
NDUFS5|ENSG00000168653.11|chr1	2003	2326	1456	1561	1289	871
MACF1|ENSG00000127603.32|chr1	82	72	25	135	83	124
BMP8A|ENSG00000183682.8|chr1	0	0	0	0	0	0
HEYL|ENSG00000163909.8|chr1	105	55	30	34	51	34
NT5C1A|ENSG00000116981.4|chr1	6	13	5	0	0	0
HPCAL4|ENSG00000116983.13|chr1	0	1	9	0	0	0
PPIE|ENSG00000084072.17|chr1	140	176	119	229	75	151
BMP8B|ENSG00000116985.12|chr1	19	14	0	15	3	14
OXCT2|ENSG00000198754.5|chr1	0	3	2	0	0	0
TRIT1|ENSG00000043514.17|chr1	79	140	93	115	116	75
MYCL|ENSG00000116990.11|chr1	39	5	35	4	8	0
MFSD2A|ENSG00000168389.18|chr1	119	164	102	165	318	200
CAP1|ENSG00000131236.18|chr1	736	840	679	726	718	399
PPT1|ENSG00000131238.18|chr1	172	305	202	221	125	145
RLF|ENSG00000117000.9|chr1	97	135	83	146	108	44
TMCO2|ENSG00000188800.6|chr1	0	0	0	0	0	0
ZMPSTE24|ENSG00000084073.10|chr1	238	271	186	203	193	262
COL9A2|ENSG00000049089.15|chr1	5	5	4	0	0	0
SMAP2|ENSG00000084070.12|chr1	107	86	67	41	25	82
ZFP69B|ENSG00000187801.15|chr1	0	5	11	22	7	53
ZFP69|ENSG00000187815.10|chr1	34	41	41	16	13	35
EXO5|ENSG00000164002.12|chr1	65	104	84	74	70	110
ZNF684|ENSG00000117010.17|chr1	22	28	13	5	38	21
RIMS3|ENSG00000117016.10|chr1	0	7	22	0	0	0
NFYC|ENSG00000066136.21|chr1	158	386	373	269	221	255
KCNQ4|ENSG00000117013.17|chr1	0	17	5	12	0	13
CITED4|ENSG00000179862.7|chr1	1	10	0	3	0	0
SLFNL1|ENSG00000171790.16|chr1	0	0	0	0	0	0
SCMH1|ENSG00000010803.17|chr1	108	99	47	42	84	119
EDN2|ENSG00000127129.10|chr1	0	1	5	0	0	1
HIVEP3|ENSG00000127124.16|chr1	7	33	24	30	12	2
GUCA2B|ENSG00000044012.4|chr1	0	0	0	0	0	0
GUCA2A|ENSG00000197273.4|chr1	0	0	0	0	0	0
FOXJ3|ENSG00000198815.9|chr1	192	184	172	200	127	209
RIMKLA|ENSG00000177181.15|chr1	132	241	133	24	80	47
ZMYND12|ENSG00000066185.13|chr1	0	0	0	0	0	0
PPCS|ENSG00000127125.9|chr1	228	195	152	229	275	164
CCDC30|ENSG00000186409.19|chr1	0	0	0	0	0	0
CLDN19|ENSG00000164007.11|chr1	0	0	0	0	0	0
P3H1|ENSG00000117385.16|chr1	24	24	17	40	69	25
C1orf50|ENSG00000164008.17|chr1	176	190	140	204	91	154
TMEM269|ENSG00000274386.6|chr1	0	0	0	0	28	0
SVBP|ENSG00000177868.12|chr1	438	408	340	184	133	127
ERMAP|ENSG00000164010.15|chr1	0	0	6	0	0	0
ZNF691|ENSG00000164011.18|chr1	63	78	50	73	66	41
SLC2A1|ENSG00000117394.24|chr1	574	337	388	476	411	195
FAM183A|ENSG00000186973.11|chr1	0	0	0	7	0	0
EBNA1BP2|ENSG00000117395.13|chr1	648	634	461	612	619	444
TMEM125|ENSG00000179178.11|chr1	0	0	0	0	0	0
C1orf210|ENSG00000253313.6|chr1	0	0	0	0	0	0
TIE1|ENSG00000066056.14|chr1	0	0	0	0	0	0
MPL|ENSG00000117400.18|chr1	0	0	0	0	0	0
CDC20|ENSG00000117399.14|chr1	337	306	316	149	103	182
ELOVL1|ENSG00000066322.15|chr1	39	16	14	22	6	25
MED8|ENSG00000159479.17|chr1	411	416	286	356	241	240
SZT2|ENSG00000198198.17|chr1	7	9	12	20	3	0
HYI|ENSG00000178922.18|chr1	23	10	7	49	25	44
PTPRF|ENSG00000142949.17|chr1	202	124	201	78	189	58
KDM4A|ENSG00000066135.13|chr1	287	284	198	381	195	120
ST3GAL3|ENSG00000126091.21|chr1	0	0	0	8	0	0
ARTN|ENSG00000117407.17|chr1	0	2	0	8	0	0
IPO13|ENSG00000117408.11|chr1	24	39	14	35	16	28
DPH2|ENSG00000132768.14|chr1	196	288	241	277	361	255
ATP6V0B|ENSG00000117410.14|chr1	427	565	414	339	382	215
B4GALT2|ENSG00000117411.18|chr1	141	149	145	156	94	62
CCDC24|ENSG00000159214.13|chr1	12	17	11	25	0	0
SLC6A9|ENSG00000196517.13|chr1	17	5	12	72	12	37
KLF17|ENSG00000171872.5|chr1	0	0	0	0	0	0
DMAP1|ENSG00000178028.14|chr1	12	23	13	37	1	0
ERI3|ENSG00000117419.16|chr1	23	44	60	13	17	6
RNF220|ENSG00000187147.18|chr1	651	843	622	514	447	417
TMEM53|ENSG00000126106.14|chr1	4	42	25	12	7	86
ARMH1|ENSG00000198520.12|chr1	0	0	0	0	0	0
KIF2C|ENSG00000142945.13|chr1	355	533	399	418	359	500
RPS8|ENSG00000142937.12|chr1	4210	4787	3767	4197	3851	3543
BEST4|ENSG00000142959.5|chr1	0	0	0	0	0	0
PLK3|ENSG00000173846.13|chr1	89	41	23	96	95	4
DYNLT4|ENSG00000188396.4|chr1	0	0	0	0	0	0
BTBD19|ENSG00000222009.9|chr1	0	0	0	0	0	0
PTCH2|ENSG00000117425.14|chr1	0	0	3	0	0	0
EIF2B3|ENSG00000070785.17|chr1	60	51	48	35	8	41
HECTD3|ENSG00000126107.15|chr1	30	54	31	0	14	11
UROD|ENSG00000126088.14|chr1	83	154	141	255	149	166
ZSWIM5|ENSG00000162415.7|chr1	0	8	8	0	0	1
HPDL|ENSG00000186603.7|chr1	0	0	0	0	0	0
MUTYH|ENSG00000132781.20|chr1	33	24	12	34	34	31
TOE1|ENSG00000132773.12|chr1	498	561	376	932	1174	532
TESK2|ENSG00000070759.17|chr1	0	11	9	13	29	0
CCDC163|ENSG00000280670.3|chr1	10	18	26	8	35	33
MMACHC|ENSG00000132763.15|chr1	209	204	159	157	97	126
PRDX1|ENSG00000117450.15|chr1	1833	2490	1827	1729	1517	1273
AKR1A1|ENSG00000117448.14|chr1	131	217	124	157	126	128
NASP|ENSG00000132780.17|chr1	282	401	260	634	562	704
CCDC17|ENSG00000159588.15|chr1	0	0	0	0	0	0
GPBP1L1|ENSG00000159592.11|chr1	170	274	241	233	254	155
TMEM69|ENSG00000159596.7|chr1	386	432	272	276	274	263
IPP|ENSG00000197429.11|chr1	69	62	27	4	58	38
MAST2|ENSG00000086015.23|chr1	42	27	93	46	48	21
PIK3R3|ENSG00000117461.15|chr1	46	169	56	141	26	32
P3R3URF-PIK3R3|ENSG00000278139.1|chr1	0	4	0	0	0	0
TSPAN1|ENSG00000117472.10|chr1	0	0	0	0	0	0
P3R3URF|ENSG00000250719.2|chr1	0	0	0	0	0	0
POMGNT1|ENSG00000085998.15|chr1	77	71	24	57	2	52
LURAP1|ENSG00000171357.6|chr1	41	5	10	6	8	0
RAD54L|ENSG00000085999.13|chr1	60	72	111	119	136	141
LRRC41|ENSG00000132128.18|chr1	303	465	312	413	262	362
UQCRH|ENSG00000173660.12|chr1	823	830	841	908	634	641
NSUN4|ENSG00000117481.11|chr1	213	274	207	490	312	128
FAAH|ENSG00000117480.16|chr1	8	9	0	0	14	0
DMBX1|ENSG00000197587.11|chr1	18	6	22	16	15	7
TMEM275|ENSG00000282881.3|chr1	0	0	0	0	0	0
KNCN|ENSG00000162456.10|chr1	0	0	0	0	0	0
MKNK1|ENSG00000079277.22|chr1	72	51	6	84	44	0
MOB3C|ENSG00000142961.16|chr1	5	0	0	0	9	0
ATPAF1|ENSG00000123472.13|chr1	209	332	140	185	132	102
TEX38|ENSG00000186118.9|chr1	0	0	0	0	0	0
EFCAB14|ENSG00000159658.15|chr1	158	266	295	194	206	51
CYP4B1|ENSG00000142973.15|chr1	0	0	0	0	0	0
CYP4A11|ENSG00000187048.14|chr1	0	0	0	0	0	0
CYP4X1|ENSG00000186377.8|chr1	34	24	26	0	45	17
CYP4Z1|ENSG00000186160.5|chr1	0	0	0	0	0	0
CYP4A22|ENSG00000162365.13|chr1	0	0	0	0	0	0
PDZK1IP1|ENSG00000162366.8|chr1	0	0	0	0	0	0
TAL1|ENSG00000162367.12|chr1	4	28	0	28	0	0
STIL|ENSG00000123473.17|chr1	136	175	77	127	147	78
CMPK1|ENSG00000162368.15|chr1	215	283	161	116	80	89
FOXE3|ENSG00000186790.6|chr1	0	1	0	0	0	0
FOXD2|ENSG00000186564.6|chr1	137	110	45	64	84	97
TRABD2B|ENSG00000269113.4|chr1	10	2	5	0	0	0
SLC5A9|ENSG00000117834.13|chr1	0	0	0	0	0	0
SPATA6|ENSG00000132122.12|chr1	0	0	6	0	0	0
AGBL4|ENSG00000186094.18|chr1	0	0	0	0	0	0
BEND5|ENSG00000162373.13|chr1	0	3	0	10	0	0
ELAVL4|ENSG00000162374.18|chr1	0	0	0	0	0	0
DMRTA2|ENSG00000142700.12|chr1	237	256	190	298	379	215
FAF1|ENSG00000185104.21|chr1	354	333	298	236	226	95
CDKN2C|ENSG00000123080.12|chr1	855	959	647	591	584	398
C1orf185|ENSG00000204006.11|chr1	0	0	0	0	0	0
RNF11|ENSG00000123091.5|chr1	208	274	263	88	103	34
TTC39A|ENSG00000085831.16|chr1	11	27	35	39	12	1
EPS15|ENSG00000085832.17|chr1	68	73	57	45	29	20
OSBPL9|ENSG00000117859.19|chr1	223	256	169	137	316	141
NRDC|ENSG00000078618.23|chr1	49	73	43	42	52	60
RAB3B|ENSG00000169213.7|chr1	112	68	65	79	40	16
TXNDC12|ENSG00000117862.13|chr1	497	424	489	381	302	401
KTI12|ENSG00000198841.4|chr1	238	392	237	321	254	179
BTF3L4|ENSG00000134717.18|chr1	523	889	557	560	647	336
ZFYVE9|ENSG00000157077.16|chr1	7	5	0	1	5	0
ORC1|ENSG00000085840.13|chr1	84	172	129	164	122	124
PRPF38A|ENSG00000134748.13|chr1	490	549	495	774	583	216
TUT4|ENSG00000134744.14|chr1	71	64	10	14	15	0
GPX7|ENSG00000116157.6|chr1	0	0	0	0	0	0
SHISAL2A|ENSG00000182183.15|chr1	0	0	0	0	0	0
COA7|ENSG00000162377.6|chr1	417	589	450	518	647	202
ZYG11B|ENSG00000162378.13|chr1	295	274	222	135	149	159
ZYG11A|ENSG00000203995.10|chr1	46	39	51	101	23	0
ECHDC2|ENSG00000121310.17|chr1	0	7	0	0	0	0
SCP2|ENSG00000116171.19|chr1	293	352	271	164	165	107
SLC1A7|ENSG00000162383.13|chr1	0	0	0	0	0	0
CPT2|ENSG00000157184.7|chr1	252	239	212	203	113	152
CZIB|ENSG00000162384.14|chr1	171	187	98	161	180	95
MAGOH|ENSG00000162385.11|chr1	321	413	253	287	157	186
LRP8|ENSG00000157193.18|chr1	203	231	146	132	128	34
DMRTB1|ENSG00000143006.7|chr1	0	0	0	0	0	0
GLIS1|ENSG00000174332.6|chr1	0	5	0	0	0	0
NDC1|ENSG00000058804.12|chr1	206	204	182	94	77	87
DIO1|ENSG00000211452.12|chr1	0	0	0	0	0	0
HSPB11|ENSG00000081870.12|chr1	375	413	191	264	187	165
LRRC42|ENSG00000116212.15|chr1	163	336	222	250	239	238
LDLRAD1|ENSG00000203985.11|chr1	0	0	0	0	0	0
TMEM59|ENSG00000116209.12|chr1	422	449	410	342	261	409
TCEANC2|ENSG00000116205.14|chr1	68	71	39	68	48	40
CDCP2|ENSG00000157211.12|chr1	0	0	0	0	0	0
CYB5RL|ENSG00000215883.11|chr1	40	32	24	66	6	10
MRPL37|ENSG00000116221.15|chr1	586	619	419	623	463	294
SSBP3|ENSG00000157216.16|chr1	230	315	212	258	225	138
ACOT11|ENSG00000162390.18|chr1	3	0	0	0	0	0
FAM151A|ENSG00000162391.12|chr1	0	0	0	0	0	0
MROH7|ENSG00000184313.20|chr1	0	0	0	0	0	0
TTC4|ENSG00000243725.7|chr1	176	313	241	260	228	177
PARS2|ENSG00000162396.6|chr1	117	156	91	96	89	139
TTC22|ENSG00000006555.11|chr1	0	0	0	0	0	0
LEXM|ENSG00000162398.12|chr1	0	0	0	0	0	0
DHCR24|ENSG00000116133.13|chr1	511	541	393	669	433	208
TMEM61|ENSG00000143001.5|chr1	0	0	0	0	0	0
BSND|ENSG00000162399.9|chr1	0	0	0	0	0	0
PCSK9|ENSG00000169174.11|chr1	0	0	0	0	0	0
USP24|ENSG00000162402.14|chr1	28	28	30	40	20	0
PLPP3|ENSG00000162407.9|chr1	308	385	357	358	316	258
PRKAA2|ENSG00000162409.12|chr1	251	274	170	194	156	165
FYB2|ENSG00000187889.13|chr1	0	0	0	0	0	0
C8A|ENSG00000157131.12|chr1	0	0	0	0	0	0
C8B|ENSG00000021852.14|chr1	0	0	0	0	0	0
OMA1|ENSG00000162600.12|chr1	65	43	28	30	7	35
TACSTD2|ENSG00000184292.7|chr1	0	0	0	0	0	0
MYSM1|ENSG00000162601.12|chr1	8	28	7	13	18	28
JUN|ENSG00000177606.8|chr1	1578	2643	1902	3545	3153	2703
FGGY|ENSG00000172456.18|chr1	0	0	6	0	0	0
HOOK1|ENSG00000134709.13|chr1	71	79	49	28	53	22
CYP2J2|ENSG00000134716.11|chr1	7	12	7	0	7	40
C1orf87|ENSG00000162598.13|chr1	0	0	0	0	0	0
NFIA|ENSG00000162599.18|chr1	649	687	446	478	308	306
PATJ|ENSG00000132849.22|chr1	8	0	0	0	1	0
L1TD1|ENSG00000240563.2|chr1	0	0	0	0	0	0
KANK4|ENSG00000132854.19|chr1	0	0	0	0	0	0
USP1|ENSG00000162607.13|chr1	934	1234	944	871	797	634
DOCK7|ENSG00000116641.18|chr1	31	21	25	0	32	0
ANGPTL3|ENSG00000132855.5|chr1	0	0	0	0	0	0
ATG4C|ENSG00000125703.15|chr1	158	95	38	68	21	121
FOXD3|ENSG00000187140.6|chr1	64	55	32	89	18	2
ALG6|ENSG00000088035.18|chr1	26	18	18	30	14	1
EFCAB7|ENSG00000203965.13|chr1	7	10	0	1	1	0
PGM1|ENSG00000079739.17|chr1	54	104	65	80	55	138
ROR1|ENSG00000185483.13|chr1	73	102	88	88	118	149
UBE2U|ENSG00000177414.14|chr1	0	6	0	0	0	0
CACHD1|ENSG00000158966.16|chr1	50	26	22	84	29	2
RAVER2|ENSG00000162437.15|chr1	43	94	67	41	43	0
JAK1|ENSG00000162434.14|chr1	112	133	59	50	87	36
AK4|ENSG00000162433.15|chr1	93	156	86	101	58	18
DNAJC6|ENSG00000116675.16|chr1	79	52	59	122	31	11
LEPROT|ENSG00000213625.9|chr1	150	212	134	131	147	90
LEPR|ENSG00000116678.20|chr1	0	0	0	0	0	0
PDE4B|ENSG00000184588.18|chr1	0	0	0	0	0	0
SGIP1|ENSG00000118473.23|chr1	0	0	0	0	0	0
DYNLT5|ENSG00000152760.10|chr1	0	0	0	0	0	0
INSL5|ENSG00000172410.5|chr1	0	0	0	0	0	0
DNAI4|ENSG00000152763.17|chr1	0	0	0	0	0	0
MIER1|ENSG00000198160.15|chr1	64	94	137	111	123	5
SLC35D1|ENSG00000116704.8|chr1	77	120	97	173	111	86
C1orf141|ENSG00000203963.12|chr1	0	0	0	0	0	0
IL23R|ENSG00000162594.17|chr1	0	0	0	0	0	0
IL12RB2|ENSG00000081985.14|chr1	9	10	12	0	0	3
SERBP1|ENSG00000142864.15|chr1	7316	8280	5527	5695	5573	3963
GADD45A|ENSG00000116717.13|chr1	313	384	313	1177	1502	1209
GNG12|ENSG00000172380.6|chr1	186	248	195	101	175	54
DIRAS3|ENSG00000162595.8|chr1	0	7	0	0	0	0
WLS|ENSG00000116729.14|chr1	146	241	93	115	104	128
RPE65|ENSG00000116745.7|chr1	0	0	0	0	0	0
DEPDC1|ENSG00000024526.17|chr1	279	326	204	222	162	102
LRRC7|ENSG00000033122.21|chr1	0	0	0	0	0	0
LRRC40|ENSG00000066557.6|chr1	47	32	11	55	8	53
SRSF11|ENSG00000116754.14|chr1	828	899	600	705	543	614
ANKRD13C|ENSG00000118454.13|chr1	93	76	77	11	38	34
CTH|ENSG00000116761.12|chr1	12	31	15	216	117	207
PTGER3|ENSG00000050628.21|chr1	0	0	0	0	0	0
ZRANB2|ENSG00000132485.14|chr1	191	118	199	113	123	74
NEGR1|ENSG00000172260.15|chr1	0	0	0	0	0	0
LRRIQ3|ENSG00000162620.16|chr1	0	0	0	0	0	0
FPGT|ENSG00000254685.8|chr1	20	42	21	28	33	1
TNNI3K|ENSG00000116783.15|chr1	0	0	0	0	0	0
LRRC53|ENSG00000162621.7|chr1	0	0	0	0	0	0
CRYZ|ENSG00000116791.14|chr1	85	147	99	103	81	58
TYW3|ENSG00000162623.16|chr1	410	353	359	228	324	271
LHX8|ENSG00000162624.16|chr1	0	7	0	0	0	7
SLC44A5|ENSG00000137968.17|chr1	7	7	6	27	1	0
ACADM|ENSG00000117054.15|chr1	343	403	278	291	250	171
RABGGTB|ENSG00000137955.16|chr1	392	429	256	1275	854	622
MSH4|ENSG00000057468.7|chr1	0	0	0	0	0	0
ASB17|ENSG00000154007.7|chr1	0	0	0	0	0	0
ST6GALNAC3|ENSG00000184005.11|chr1	37	54	30	37	52	7
ST6GALNAC5|ENSG00000117069.15|chr1	0	0	7	9	0	0
PIGK|ENSG00000142892.15|chr1	35	23	36	33	61	0
AK5|ENSG00000154027.19|chr1	0	0	8	6	0	0
ZZZ3|ENSG00000036549.13|chr1	155	127	135	174	118	251
USP33|ENSG00000077254.14|chr1	77	56	38	57	42	56
MIGA1|ENSG00000180488.16|chr1	57	48	27	22	24	18
NEXN|ENSG00000162614.19|chr1	19	19	11	37	5	55
FUBP1|ENSG00000162613.17|chr1	435	390	276	307	233	230
DNAJB4|ENSG00000162616.9|chr1	55	53	33	40	5	0
GIPC2|ENSG00000137960.6|chr1	0	0	0	0	0	0
PTGFR|ENSG00000122420.10|chr1	0	0	0	0	0	0
IFI44L|ENSG00000137959.17|chr1	0	0	0	0	0	0
IFI44|ENSG00000137965.11|chr1	0	0	0	0	0	0
ADGRL4|ENSG00000162618.15|chr1	0	0	0	0	0	0
ADGRL2|ENSG00000117114.21|chr1	224	249	176	161	29	2
TTLL7|ENSG00000137941.17|chr1	9	32	8	33	21	0
PRKACB|ENSG00000142875.20|chr1	43	64	35	73	33	0
SAMD13|ENSG00000203943.9|chr1	3	5	0	11	0	2
DNASE2B|ENSG00000137976.8|chr1	0	0	0	0	0	0
RPF1|ENSG00000117133.11|chr1	538	780	555	659	590	412
SPATA1|ENSG00000122432.19|chr1	0	0	0	0	0	0
CTBS|ENSG00000117151.13|chr1	24	39	34	8	37	29
SSX2IP|ENSG00000117155.17|chr1	177	198	147	90	69	111
LPAR3|ENSG00000171517.6|chr1	154	199	132	99	122	25
MCOLN2|ENSG00000153898.13|chr1	94	83	90	41	41	7
DNAI3|ENSG00000162643.13|chr1	0	0	0	0	0	0
MCOLN3|ENSG00000055732.13|chr1	0	16	14	0	0	1
SYDE2|ENSG00000097096.10|chr1	10	19	0	31	3	0
C1orf52|ENSG00000162642.14|chr1	536	675	410	402	428	269
BCL10|ENSG00000142867.14|chr1	199	231	208	346	278	264
DDAH1|ENSG00000153904.21|chr1	219	356	236	259	213	152
CCN1|ENSG00000142871.18|chr1	296	405	254	868	783	746
ZNHIT6|ENSG00000117174.11|chr1	199	249	201	258	234	130
COL24A1|ENSG00000171502.15|chr1	0	0	0	0	6	0
ODF2L|ENSG00000122417.16|chr1	10	9	1	10	0	0
CLCA2|ENSG00000137975.8|chr1	0	0	0	0	0	0
CLCA1|ENSG00000016490.16|chr1	0	0	0	0	0	0
CLCA4|ENSG00000016602.9|chr1	0	0	0	0	0	0
SH3GLB1|ENSG00000097033.14|chr1	254	399	241	201	277	48
SELENOF|ENSG00000183291.18|chr1	577	735	477	456	535	383
HS2ST1|ENSG00000153936.18|chr1	64	184	81	34	50	64
ENSG00000267561|ENSG00000267561.2|chr1	0	0	0	0	0	0
LMO4|ENSG00000143013.13|chr1	1522	1542	1187	1356	1238	919
PKN2|ENSG00000065243.20|chr1	163	149	246	79	69	42
GTF2B|ENSG00000137947.12|chr1	332	304	290	229	353	77
KYAT3|ENSG00000137944.18|chr1	45	41	10	53	70	97
RBMXL1|ENSG00000213516.10|chr1	258	292	288	251	227	246
GBP3|ENSG00000117226.12|chr1	0	0	0	0	0	0
GBP1|ENSG00000117228.11|chr1	0	0	0	0	0	0
GBP2|ENSG00000162645.13|chr1	0	0	0	0	0	0
GBP7|ENSG00000213512.3|chr1	0	0	0	0	0	0
GBP4|ENSG00000162654.9|chr1	0	0	0	0	0	0
GBP5|ENSG00000154451.15|chr1	0	0	0	0	0	0
GBP6|ENSG00000183347.15|chr1	0	0	0	0	0	0
LRRC8B|ENSG00000197147.15|chr1	101	176	227	111	222	136
LRRC8C|ENSG00000171488.15|chr1	151	210	139	176	157	43
LRRC8D|ENSG00000171492.14|chr1	83	143	81	140	111	71
ZNF326|ENSG00000162664.17|chr1	135	126	79	76	33	94
BARHL2|ENSG00000143032.8|chr1	56	75	47	73	20	0
ZNF644|ENSG00000122482.22|chr1	252	302	165	273	172	31
HFM1|ENSG00000162669.16|chr1	0	0	0	0	5	0
CDC7|ENSG00000097046.13|chr1	133	130	90	89	87	118
TGFBR3|ENSG00000069702.11|chr1	101	155	211	77	116	89
BRDT|ENSG00000137948.19|chr1	0	0	0	0	0	0
EPHX4|ENSG00000172031.7|chr1	18	37	9	3	0	10
BTBD8|ENSG00000189195.15|chr1	0	0	0	0	1	0
C1orf146|ENSG00000203910.9|chr1	0	0	0	0	0	0
GLMN|ENSG00000174842.17|chr1	12	11	22	48	28	22
RPAP2|ENSG00000122484.9|chr1	145	141	97	92	71	20
GFI1|ENSG00000162676.13|chr1	48	56	42	6	37	37
EVI5|ENSG00000067208.16|chr1	139	84	113	39	18	72
RPL5|ENSG00000122406.14|chr1	5134	5516	4167	4344	4145	3497
DIPK1A|ENSG00000154511.12|chr1	42	48	79	45	42	5
MTF2|ENSG00000143033.18|chr1	253	493	403	348	314	293
TMED5|ENSG00000117500.13|chr1	204	200	145	224	153	112
CCDC18|ENSG00000122483.18|chr1	8	0	0	0	0	0
