Gene	DMSO-L10a-1	DMSO-L10a-2	DMSO-L10a-3	TPG-L10a-1	TPG-L10a-2	TPG-L10a-3
DCDC2B|ENSG00000222046.3|chr1	0	0	0	0	0	0
TMEM234|ENSG00000160055.20|chr1	81	91	101	88	47	28
EIF3I|ENSG00000084623.12|chr1	8655	8096	8840	7310	10545	8202
FAM167B|ENSG00000183615.6|chr1	0	0	0	0	0	0
LCK|ENSG00000182866.18|chr1	0	0	2	0	0	0
HDAC1|ENSG00000116478.12|chr1	2257	1173	2067	1758	1984	1620
MARCKSL1|ENSG00000175130.7|chr1	2081	1082	2063	1208	1556	1232
TSSK3|ENSG00000162526.7|chr1	0	0	0	0	0	3
FAM229A|ENSG00000225828.2|chr1	14	10	5	0	13	4
BSDC1|ENSG00000160058.19|chr1	155	129	227	126	248	218
ZBTB8B|ENSG00000273274.2|chr1	14	28	21	18	13	21
ZBTB8A|ENSG00000160062.15|chr1	111	50	92	187	165	158
ZBTB8OS|ENSG00000176261.16|chr1	527	453	573	454	506	402
RBBP4|ENSG00000162521.19|chr1	929	641	921	809	995	726
SYNC|ENSG00000162520.15|chr1	20	9	4	0	9	6
KIAA1522|ENSG00000162522.11|chr1	61	27	110	119	97	31
YARS1|ENSG00000134684.13|chr1	1942	1386	1805	1830	2110	1719
S100PBP|ENSG00000116497.18|chr1	69	53	65	92	128	117
FNDC5|ENSG00000160097.20|chr1	19	2	2	3	12	0
HPCA|ENSG00000121905.10|chr1	0	0	0	0	6	0
TMEM54|ENSG00000121900.19|chr1	103	32	54	2	17	27
RNF19B|ENSG00000116514.17|chr1	11	13	24	21	43	59
AK2|ENSG00000004455.18|chr1	3043	2250	3181	2298	2875	2568
AZIN2|ENSG00000142920.17|chr1	12	10	3	10	12	4
TRIM62|ENSG00000116525.14|chr1	1	12	13	28	62	21
ZNF362|ENSG00000160094.15|chr1	106	53	113	37	124	87
PHC2|ENSG00000134686.20|chr1	122	70	156	260	198	240
ZSCAN20|ENSG00000121903.15|chr1	4	1	9	10	9	0
HMGB4|ENSG00000176256.11|chr1	0	0	0	0	0	0
C1orf94|ENSG00000142698.15|chr1	0	0	0	0	0	0
SMIM12|ENSG00000163866.9|chr1	429	321	479	390	436	386
GJB5|ENSG00000189280.3|chr1	0	0	0	0	0	0
GJB4|ENSG00000189433.7|chr1	0	0	0	0	0	0
GJB3|ENSG00000188910.8|chr1	0	0	0	0	0	0
GJA4|ENSG00000187513.9|chr1	0	0	0	0	0	0
DLGAP3|ENSG00000116544.12|chr1	11	9	0	11	5	5
ENSG00000284773|ENSG00000284773.1|chr1	11	3	14	0	3	9
TMEM35B|ENSG00000243749.2|chr1	385	248	311	228	299	215
ZMYM6|ENSG00000163867.17|chr1	20	7	10	4	29	33
ZMYM1|ENSG00000197056.11|chr1	13	19	13	40	51	5
SFPQ|ENSG00000116560.12|chr1	5318	4381	5076	4175	5993	4525
ZMYM4|ENSG00000146463.12|chr1	315	148	323	217	393	237
KIAA0319L|ENSG00000142687.19|chr1	771	667	854	763	679	658
NCDN|ENSG00000020129.16|chr1	1299	665	1223	1134	889	886
TFAP2E|ENSG00000116819.9|chr1	0	0	0	0	0	0
PSMB2|ENSG00000126067.12|chr1	5892	3485	5512	4353	4197	3752
C1orf216|ENSG00000142686.8|chr1	20	11	22	44	33	29
CLSPN|ENSG00000092853.14|chr1	85	72	91	215	231	167
AGO4|ENSG00000134698.11|chr1	81	91	174	65	103	71
AGO1|ENSG00000092847.14|chr1	459	317	448	305	394	310
AGO3|ENSG00000126070.20|chr1	117	118	127	263	172	183
TEKT2|ENSG00000092850.12|chr1	0	0	0	0	0	0
ADPRS|ENSG00000116863.11|chr1	273	174	209	241	310	361
COL8A2|ENSG00000171812.13|chr1	0	0	0	0	0	0
TRAPPC3|ENSG00000054116.12|chr1	2118	1651	1950	1351	1601	1676
MAP7D1|ENSG00000116871.16|chr1	331	177	303	322	364	365
THRAP3|ENSG00000054118.15|chr1	496	164	498	296	417	301
SH3D21|ENSG00000214193.11|chr1	5	0	0	4	0	0
EVA1B|ENSG00000142694.7|chr1	52	30	62	34	63	22
STK40|ENSG00000196182.11|chr1	426	473	389	84	347	344
LSM10|ENSG00000181817.6|chr1	723	546	627	508	652	537
OSCP1|ENSG00000116885.18|chr1	81	39	48	44	88	73
MRPS15|ENSG00000116898.12|chr1	1730	1497	1473	1246	1585	1285
CSF3R|ENSG00000119535.19|chr1	0	0	0	0	0	0
GRIK3|ENSG00000163873.10|chr1	0	0	0	3	33	3
ZC3H12A|ENSG00000163874.11|chr1	10	8	10	0	4	12
MEAF6|ENSG00000163875.16|chr1	1085	1006	1124	930	1293	1122
SNIP1|ENSG00000163877.11|chr1	41	16	24	4	15	6
DNALI1|ENSG00000163879.11|chr1	0	0	0	0	0	0
GNL2|ENSG00000134697.13|chr1	512	629	606	731	1171	1050
RSPO1|ENSG00000169218.14|chr1	0	0	0	0	0	0
C1orf109|ENSG00000116922.15|chr1	39	26	45	118	204	123
CDCA8|ENSG00000134690.11|chr1	106	99	224	189	307	215
EPHA10|ENSG00000183317.17|chr1	17	1	2	0	6	3
MANEAL|ENSG00000185090.15|chr1	631	351	621	348	359	314
YRDC|ENSG00000196449.4|chr1	1100	745	1029	800	972	826
C1orf122|ENSG00000197982.14|chr1	2132	1712	2232	1245	1768	1365
MTF1|ENSG00000188786.10|chr1	39	49	76	50	59	45
INPP5B|ENSG00000204084.13|chr1	120	86	64	146	119	95
SF3A3|ENSG00000183431.12|chr1	2227	1947	2466	1946	2721	2311
FHL3|ENSG00000183386.10|chr1	116	52	161	159	150	186
UTP11|ENSG00000183520.12|chr1	1467	1200	1298	1294	1570	1226
POU3F1|ENSG00000185668.8|chr1	19	0	5	14	2	1
RRAGC|ENSG00000116954.8|chr1	673	425	620	589	796	748
MYCBP|ENSG00000214114.9|chr1	1133	1095	1309	664	1176	960
ENSG00000274944|ENSG00000274944.4|chr1	553	592	687	318	529	441
GJA9|ENSG00000131233.10|chr1	0	0	0	0	0	0
RHBDL2|ENSG00000158315.11|chr1	0	0	0	0	0	0
AKIRIN1|ENSG00000174574.16|chr1	1505	1505	1749	2038	2987	2493
NDUFS5|ENSG00000168653.11|chr1	9328	6374	9003	5346	5050	4946
MACF1|ENSG00000127603.32|chr1	191	94	164	197	254	224
BMP8A|ENSG00000183682.8|chr1	0	6	0	0	0	0
HEYL|ENSG00000163909.8|chr1	39	48	37	38	43	59
NT5C1A|ENSG00000116981.4|chr1	8	26	41	0	25	30
HPCAL4|ENSG00000116983.13|chr1	22	4	28	0	32	0
PPIE|ENSG00000084072.17|chr1	658	270	640	520	344	388
BMP8B|ENSG00000116985.12|chr1	46	43	40	24	34	30
OXCT2|ENSG00000198754.5|chr1	10	0	0	7	3	0
TRIT1|ENSG00000043514.17|chr1	251	162	296	212	526	315
MYCL|ENSG00000116990.11|chr1	0	0	0	0	0	1
MFSD2A|ENSG00000168389.18|chr1	20	22	39	38	28	40
CAP1|ENSG00000131236.18|chr1	2476	1679	2767	1707	2326	2155
PPT1|ENSG00000131238.18|chr1	1274	1085	1615	843	1268	1018
RLF|ENSG00000117000.9|chr1	39	39	30	3	46	62
TMCO2|ENSG00000188800.6|chr1	0	0	0	0	0	0
ZMPSTE24|ENSG00000084073.10|chr1	669	571	758	656	848	641
COL9A2|ENSG00000049089.15|chr1	14	2	9	40	5	0
SMAP2|ENSG00000084070.12|chr1	266	182	234	355	238	140
ZFP69B|ENSG00000187801.15|chr1	3	2	15	8	19	10
ZFP69|ENSG00000187815.10|chr1	18	18	0	49	25	12
EXO5|ENSG00000164002.12|chr1	37	6	10	0	57	39
ZNF684|ENSG00000117010.17|chr1	0	4	3	22	3	11
RIMS3|ENSG00000117016.10|chr1	45	54	43	31	52	3
NFYC|ENSG00000066136.21|chr1	454	361	403	491	502	428
KCNQ4|ENSG00000117013.17|chr1	33	17	10	10	22	30
CITED4|ENSG00000179862.7|chr1	8	7	6	7	2	3
SLFNL1|ENSG00000171790.16|chr1	0	0	0	0	0	0
SCMH1|ENSG00000010803.17|chr1	250	178	284	290	192	247
EDN2|ENSG00000127129.10|chr1	0	0	3	0	0	0
HIVEP3|ENSG00000127124.16|chr1	20	2	0	0	2	28
GUCA2B|ENSG00000044012.4|chr1	0	0	0	0	0	0
GUCA2A|ENSG00000197273.4|chr1	0	0	0	0	0	0
FOXJ3|ENSG00000198815.9|chr1	48	49	42	19	95	80
RIMKLA|ENSG00000177181.15|chr1	236	197	151	142	221	143
ZMYND12|ENSG00000066185.13|chr1	0	0	0	20	0	0
PPCS|ENSG00000127125.9|chr1	290	308	282	253	313	232
CCDC30|ENSG00000186409.19|chr1	0	0	0	0	0	0
CLDN19|ENSG00000164007.11|chr1	0	0	0	0	0	9
P3H1|ENSG00000117385.16|chr1	321	154	252	153	180	176
C1orf50|ENSG00000164008.17|chr1	242	174	282	287	267	232
TMEM269|ENSG00000274386.6|chr1	5	0	1	5	11	12
SVBP|ENSG00000177868.12|chr1	817	492	785	391	718	543
ERMAP|ENSG00000164010.15|chr1	8	15	27	15	27	42
ZNF691|ENSG00000164011.18|chr1	5	5	12	22	23	27
SLC2A1|ENSG00000117394.24|chr1	240	161	200	309	298	209
FAM183A|ENSG00000186973.11|chr1	8	4	3	5	5	0
EBNA1BP2|ENSG00000117395.13|chr1	3816	3652	3471	2872	4470	3618
TMEM125|ENSG00000179178.11|chr1	0	0	0	0	0	0
C1orf210|ENSG00000253313.6|chr1	0	0	0	0	0	0
TIE1|ENSG00000066056.14|chr1	0	0	0	0	0	0
MPL|ENSG00000117400.18|chr1	0	5	0	0	6	0
CDC20|ENSG00000117399.14|chr1	698	415	560	694	862	570
ELOVL1|ENSG00000066322.15|chr1	74	46	65	49	109	87
MED8|ENSG00000159479.17|chr1	581	410	540	581	719	469
SZT2|ENSG00000198198.17|chr1	48	40	44	19	24	34
HYI|ENSG00000178922.18|chr1	583	327	563	346	259	278
PTPRF|ENSG00000142949.17|chr1	2152	1770	2256	678	980	685
KDM4A|ENSG00000066135.13|chr1	391	303	202	390	658	552
ST3GAL3|ENSG00000126091.21|chr1	19	11	48	41	21	32
ARTN|ENSG00000117407.17|chr1	0	0	0	0	0	0
IPO13|ENSG00000117408.11|chr1	233	166	175	174	138	173
DPH2|ENSG00000132768.14|chr1	712	648	722	511	784	678
ATP6V0B|ENSG00000117410.14|chr1	4075	1184	3567	2517	1196	1251
B4GALT2|ENSG00000117411.18|chr1	722	521	792	416	496	488
CCDC24|ENSG00000159214.13|chr1	64	39	59	9	11	53
SLC6A9|ENSG00000196517.13|chr1	27	25	19	33	45	43
KLF17|ENSG00000171872.5|chr1	0	0	0	0	0	0
DMAP1|ENSG00000178028.14|chr1	368	237	255	238	286	319
ERI3|ENSG00000117419.16|chr1	445	141	350	285	294	173
RNF220|ENSG00000187147.18|chr1	556	280	567	811	666	637
TMEM53|ENSG00000126106.14|chr1	67	61	82	91	54	67
ARMH1|ENSG00000198520.12|chr1	0	0	0	0	5	0
KIF2C|ENSG00000142945.13|chr1	404	252	435	407	582	408
RPS8|ENSG00000142937.12|chr1	45748	40514	44895	39156	52389	43263
BEST4|ENSG00000142959.5|chr1	0	0	0	0	6	0
PLK3|ENSG00000173846.13|chr1	15	6	16	25	59	18
DYNLT4|ENSG00000188396.4|chr1	0	0	0	0	0	0
BTBD19|ENSG00000222009.9|chr1	0	0	0	0	8	1
PTCH2|ENSG00000117425.14|chr1	0	4	0	24	8	0
EIF2B3|ENSG00000070785.17|chr1	530	294	413	402	547	373
HECTD3|ENSG00000126107.15|chr1	180	80	171	171	110	126
UROD|ENSG00000126088.14|chr1	1183	779	911	600	944	934
ZSWIM5|ENSG00000162415.7|chr1	39	11	11	21	14	20
HPDL|ENSG00000186603.7|chr1	0	0	0	0	0	0
MUTYH|ENSG00000132781.20|chr1	88	40	43	77	98	57
TOE1|ENSG00000132773.12|chr1	342	218	352	553	634	534
TESK2|ENSG00000070759.17|chr1	21	23	2	8	20	1
CCDC163|ENSG00000280670.3|chr1	33	31	54	39	37	38
MMACHC|ENSG00000132763.15|chr1	353	248	332	198	299	250
PRDX1|ENSG00000117450.15|chr1	22186	18549	20525	12240	15851	14219
AKR1A1|ENSG00000117448.14|chr1	1096	823	1124	951	1018	918
NASP|ENSG00000132780.17|chr1	2032	2111	1951	1123	1783	1748
CCDC17|ENSG00000159588.15|chr1	9	2	0	0	0	0
GPBP1L1|ENSG00000159592.11|chr1	240	187	198	284	543	369
TMEM69|ENSG00000159596.7|chr1	512	331	473	428	567	400
IPP|ENSG00000197429.11|chr1	96	87	146	57	113	106
MAST2|ENSG00000086015.23|chr1	204	169	167	195	216	157
PIK3R3|ENSG00000117461.15|chr1	46	65	57	124	118	166
P3R3URF-PIK3R3|ENSG00000278139.1|chr1	0	0	4	0	5	3
TSPAN1|ENSG00000117472.10|chr1	0	0	0	0	5	0
P3R3URF|ENSG00000250719.2|chr1	0	0	0	0	0	0
POMGNT1|ENSG00000085998.15|chr1	601	322	525	277	287	264
LURAP1|ENSG00000171357.6|chr1	0	3	5	46	8	8
RAD54L|ENSG00000085999.13|chr1	189	126	169	216	412	244
LRRC41|ENSG00000132128.18|chr1	1566	718	1510	1432	1308	1123
UQCRH|ENSG00000173660.12|chr1	10678	9760	10614	6521	8595	6239
NSUN4|ENSG00000117481.11|chr1	317	169	193	381	455	392
FAAH|ENSG00000117480.16|chr1	31	31	23	25	16	44
DMBX1|ENSG00000197587.11|chr1	44	61	43	42	68	44
TMEM275|ENSG00000282881.3|chr1	0	0	0	0	0	0
KNCN|ENSG00000162456.10|chr1	0	0	0	0	0	0
MKNK1|ENSG00000079277.22|chr1	54	114	103	126	80	70
MOB3C|ENSG00000142961.16|chr1	0	4	0	6	8	9
ATPAF1|ENSG00000123472.13|chr1	1250	873	1301	843	1046	847
TEX38|ENSG00000186118.9|chr1	0	0	0	0	0	0
EFCAB14|ENSG00000159658.15|chr1	407	252	290	157	143	101
CYP4B1|ENSG00000142973.15|chr1	0	0	0	0	0	0
CYP4A11|ENSG00000187048.14|chr1	0	0	0	0	0	0
CYP4X1|ENSG00000186377.8|chr1	227	122	141	103	186	82
CYP4Z1|ENSG00000186160.5|chr1	0	0	0	0	0	0
CYP4A22|ENSG00000162365.13|chr1	0	0	0	0	0	0
PDZK1IP1|ENSG00000162366.8|chr1	0	0	0	0	0	0
TAL1|ENSG00000162367.12|chr1	17	0	2	25	41	24
STIL|ENSG00000123473.17|chr1	60	29	64	155	212	131
CMPK1|ENSG00000162368.15|chr1	499	349	539	309	608	375
FOXE3|ENSG00000186790.6|chr1	0	0	0	0	0	0
FOXD2|ENSG00000186564.6|chr1	21	42	42	21	29	26
TRABD2B|ENSG00000269113.4|chr1	3	10	17	0	14	4
SLC5A9|ENSG00000117834.13|chr1	0	0	0	0	0	0
SPATA6|ENSG00000132122.12|chr1	5	30	27	9	22	7
AGBL4|ENSG00000186094.18|chr1	0	0	0	0	0	0
BEND5|ENSG00000162373.13|chr1	0	2	4	0	0	6
ELAVL4|ENSG00000162374.18|chr1	0	0	0	0	0	0
DMRTA2|ENSG00000142700.12|chr1	86	22	115	103	48	64
FAF1|ENSG00000185104.21|chr1	949	493	833	794	839	677
CDKN2C|ENSG00000123080.12|chr1	501	323	460	340	362	305
C1orf185|ENSG00000204006.11|chr1	0	0	0	0	0	0
RNF11|ENSG00000123091.5|chr1	364	331	278	160	317	266
TTC39A|ENSG00000085831.16|chr1	185	151	125	105	191	131
EPS15|ENSG00000085832.17|chr1	398	319	411	304	542	458
OSBPL9|ENSG00000117859.19|chr1	1211	948	1451	952	1418	1098
NRDC|ENSG00000078618.23|chr1	355	269	399	332	453	350
RAB3B|ENSG00000169213.7|chr1	456	343	407	198	352	342
TXNDC12|ENSG00000117862.13|chr1	2571	1913	2415	1705	1960	1800
KTI12|ENSG00000198841.4|chr1	23	30	46	62	64	21
BTF3L4|ENSG00000134717.18|chr1	845	738	817	633	1197	812
ZFYVE9|ENSG00000157077.16|chr1	2	0	7	0	13	10
ORC1|ENSG00000085840.13|chr1	150	158	151	264	235	197
PRPF38A|ENSG00000134748.13|chr1	1100	941	1369	1239	1607	1276
TUT4|ENSG00000134744.14|chr1	3	27	28	43	90	63
GPX7|ENSG00000116157.6|chr1	0	0	0	0	0	0
SHISAL2A|ENSG00000182183.15|chr1	0	0	0	0	0	0
COA7|ENSG00000162377.6|chr1	284	243	235	256	526	359
ZYG11B|ENSG00000162378.13|chr1	249	210	212	289	349	265
ZYG11A|ENSG00000203995.10|chr1	79	51	39	66	108	99
ECHDC2|ENSG00000121310.17|chr1	21	28	11	32	15	12
SCP2|ENSG00000116171.19|chr1	1714	1469	1683	917	1753	1061
SLC1A7|ENSG00000162383.13|chr1	0	0	0	0	0	0
CPT2|ENSG00000157184.7|chr1	306	306	289	151	385	324
CZIB|ENSG00000162384.14|chr1	894	741	941	717	1012	821
MAGOH|ENSG00000162385.11|chr1	678	569	735	545	1049	812
LRP8|ENSG00000157193.18|chr1	305	158	200	238	333	267
DMRTB1|ENSG00000143006.7|chr1	0	0	0	0	0	0
GLIS1|ENSG00000174332.6|chr1	0	6	0	0	0	0
NDC1|ENSG00000058804.12|chr1	871	765	952	651	924	746
DIO1|ENSG00000211452.12|chr1	0	0	0	0	0	0
HSPB11|ENSG00000081870.12|chr1	2680	2187	2258	1328	1734	1565
LRRC42|ENSG00000116212.15|chr1	213	168	213	211	465	280
LDLRAD1|ENSG00000203985.11|chr1	0	0	0	0	0	0
TMEM59|ENSG00000116209.12|chr1	1918	1549	1664	1412	1940	1592
TCEANC2|ENSG00000116205.14|chr1	89	61	108	45	167	83
CDCP2|ENSG00000157211.12|chr1	0	0	0	0	0	0
CYB5RL|ENSG00000215883.11|chr1	135	170	225	123	307	174
MRPL37|ENSG00000116221.15|chr1	4030	1652	3740	2488	1273	1774
SSBP3|ENSG00000157216.16|chr1	466	359	466	495	651	469
ACOT11|ENSG00000162390.18|chr1	12	15	11	8	9	0
FAM151A|ENSG00000162391.12|chr1	0	0	0	0	0	0
MROH7|ENSG00000184313.20|chr1	0	0	0	0	0	0
TTC4|ENSG00000243725.7|chr1	68	64	63	69	112	84
PARS2|ENSG00000162396.6|chr1	19	27	31	6	28	22
TTC22|ENSG00000006555.11|chr1	0	0	0	0	0	0
LEXM|ENSG00000162398.12|chr1	0	0	0	0	0	0
DHCR24|ENSG00000116133.13|chr1	2092	1241	1975	1583	1754	1667
TMEM61|ENSG00000143001.5|chr1	0	0	0	0	0	0
BSND|ENSG00000162399.9|chr1	0	0	0	0	0	0
PCSK9|ENSG00000169174.11|chr1	0	0	0	0	0	0
USP24|ENSG00000162402.14|chr1	193	141	185	170	229	165
PLPP3|ENSG00000162407.9|chr1	114	103	152	138	109	103
PRKAA2|ENSG00000162409.12|chr1	614	466	487	486	911	813
FYB2|ENSG00000187889.13|chr1	0	0	0	0	0	0
C8A|ENSG00000157131.12|chr1	0	0	0	0	0	0
C8B|ENSG00000021852.14|chr1	0	0	0	0	0	0
OMA1|ENSG00000162600.12|chr1	162	65	127	43	163	111
TACSTD2|ENSG00000184292.7|chr1	0	0	0	0	0	0
MYSM1|ENSG00000162601.12|chr1	39	22	39	87	81	63
JUN|ENSG00000177606.8|chr1	466	402	445	589	1280	888
FGGY|ENSG00000172456.18|chr1	30	33	7	34	53	7
HOOK1|ENSG00000134709.13|chr1	172	137	183	161	325	239
CYP2J2|ENSG00000134716.11|chr1	17	25	46	34	40	18
C1orf87|ENSG00000162598.13|chr1	0	0	0	0	0	0
NFIA|ENSG00000162599.18|chr1	583	260	344	380	513	462
PATJ|ENSG00000132849.22|chr1	34	15	11	38	42	15
L1TD1|ENSG00000240563.2|chr1	0	0	0	0	0	0
KANK4|ENSG00000132854.19|chr1	0	0	0	13	0	0
USP1|ENSG00000162607.13|chr1	245	186	232	657	1070	758
DOCK7|ENSG00000116641.18|chr1	91	19	99	26	85	56
ANGPTL3|ENSG00000132855.5|chr1	0	0	0	0	0	0
ATG4C|ENSG00000125703.15|chr1	129	97	125	57	216	113
FOXD3|ENSG00000187140.6|chr1	9	3	0	0	0	1
ALG6|ENSG00000088035.18|chr1	200	269	227	123	369	177
EFCAB7|ENSG00000203965.13|chr1	7	15	7	10	23	47
PGM1|ENSG00000079739.17|chr1	489	272	557	501	498	417
ROR1|ENSG00000185483.13|chr1	27	49	21	103	89	67
UBE2U|ENSG00000177414.14|chr1	0	3	0	0	6	7
CACHD1|ENSG00000158966.16|chr1	10	31	19	30	72	37
RAVER2|ENSG00000162437.15|chr1	161	136	114	119	250	158
JAK1|ENSG00000162434.14|chr1	289	208	304	198	225	309
AK4|ENSG00000162433.15|chr1	532	377	461	331	434	295
DNAJC6|ENSG00000116675.16|chr1	69	48	63	80	123	103
LEPROT|ENSG00000213625.9|chr1	705	455	519	266	510	352
LEPR|ENSG00000116678.20|chr1	0	1	0	7	9	0
PDE4B|ENSG00000184588.18|chr1	0	1	15	0	0	0
SGIP1|ENSG00000118473.23|chr1	0	0	0	0	0	0
DYNLT5|ENSG00000152760.10|chr1	0	0	0	0	0	0
INSL5|ENSG00000172410.5|chr1	0	0	0	0	0	0
DNAI4|ENSG00000152763.17|chr1	0	0	13	0	0	0
MIER1|ENSG00000198160.15|chr1	75	51	31	57	102	58
SLC35D1|ENSG00000116704.8|chr1	88	47	81	93	115	104
C1orf141|ENSG00000203963.12|chr1	0	0	0	0	0	0
IL23R|ENSG00000162594.17|chr1	0	0	0	0	0	0
IL12RB2|ENSG00000081985.14|chr1	30	69	28	36	47	62
SERBP1|ENSG00000142864.15|chr1	13875	10603	12858	10019	14677	12179
GADD45A|ENSG00000116717.13|chr1	124	101	121	321	494	403
GNG12|ENSG00000172380.6|chr1	794	722	933	532	724	576
DIRAS3|ENSG00000162595.8|chr1	11	4	0	18	1	0
WLS|ENSG00000116729.14|chr1	579	473	676	473	857	529
RPE65|ENSG00000116745.7|chr1	0	0	0	0	0	0
DEPDC1|ENSG00000024526.17|chr1	551	504	489	570	823	543
LRRC7|ENSG00000033122.21|chr1	0	0	0	0	0	0
LRRC40|ENSG00000066557.6|chr1	432	277	268	216	567	315
SRSF11|ENSG00000116754.14|chr1	1469	1206	1456	779	1802	1292
ANKRD13C|ENSG00000118454.13|chr1	134	51	122	80	115	74
CTH|ENSG00000116761.12|chr1	69	71	149	27	97	85
PTGER3|ENSG00000050628.21|chr1	0	0	0	0	0	0
ZRANB2|ENSG00000132485.14|chr1	658	528	519	702	773	749
NEGR1|ENSG00000172260.15|chr1	0	0	0	0	0	0
LRRIQ3|ENSG00000162620.16|chr1	3	0	0	0	2	0
FPGT|ENSG00000254685.8|chr1	81	18	58	40	102	38
TNNI3K|ENSG00000116783.15|chr1	0	0	0	0	0	0
LRRC53|ENSG00000162621.7|chr1	0	0	0	0	0	0
CRYZ|ENSG00000116791.14|chr1	501	487	518	390	530	405
TYW3|ENSG00000162623.16|chr1	752	612	887	468	919	671
LHX8|ENSG00000162624.16|chr1	12	0	0	0	1	0
SLC44A5|ENSG00000137968.17|chr1	83	18	60	76	75	64
ACADM|ENSG00000117054.15|chr1	595	487	612	561	777	532
RABGGTB|ENSG00000137955.16|chr1	197	34	230	364	603	243
MSH4|ENSG00000057468.7|chr1	0	0	0	0	0	0
ASB17|ENSG00000154007.7|chr1	0	0	0	0	0	0
ST6GALNAC3|ENSG00000184005.11|chr1	55	48	100	45	72	63
ST6GALNAC5|ENSG00000117069.15|chr1	10	0	0	0	3	8
PIGK|ENSG00000142892.15|chr1	320	275	353	276	483	283
AK5|ENSG00000154027.19|chr1	4	0	0	0	0	0
ZZZ3|ENSG00000036549.13|chr1	27	32	41	51	124	79
USP33|ENSG00000077254.14|chr1	162	105	135	113	220	158
MIGA1|ENSG00000180488.16|chr1	102	89	130	57	138	96
NEXN|ENSG00000162614.19|chr1	12	15	43	10	54	27
FUBP1|ENSG00000162613.17|chr1	1462	1307	1191	1192	1803	1467
DNAJB4|ENSG00000162616.9|chr1	21	4	18	18	21	17
GIPC2|ENSG00000137960.6|chr1	0	0	0	0	0	0
PTGFR|ENSG00000122420.10|chr1	0	0	0	0	0	3
IFI44L|ENSG00000137959.17|chr1	2	6	0	12	0	2
IFI44|ENSG00000137965.11|chr1	0	0	0	0	0	0
ADGRL4|ENSG00000162618.15|chr1	0	0	0	0	0	0
ADGRL2|ENSG00000117114.21|chr1	78	59	119	158	121	89
TTLL7|ENSG00000137941.17|chr1	96	61	124	54	74	88
PRKACB|ENSG00000142875.20|chr1	80	65	49	71	76	79
SAMD13|ENSG00000203943.9|chr1	6	15	16	21	17	13
DNASE2B|ENSG00000137976.8|chr1	0	0	0	0	0	0
RPF1|ENSG00000117133.11|chr1	1005	829	1014	860	1305	1069
SPATA1|ENSG00000122432.19|chr1	0	0	0	0	0	0
CTBS|ENSG00000117151.13|chr1	111	103	167	99	101	99
SSX2IP|ENSG00000117155.17|chr1	341	295	303	202	347	309
LPAR3|ENSG00000171517.6|chr1	89	108	101	215	210	100
MCOLN2|ENSG00000153898.13|chr1	139	163	159	186	211	225
DNAI3|ENSG00000162643.13|chr1	0	0	7	0	0	5
MCOLN3|ENSG00000055732.13|chr1	82	95	143	145	165	122
SYDE2|ENSG00000097096.10|chr1	7	0	4	0	17	4
C1orf52|ENSG00000162642.14|chr1	309	223	146	314	341	286
BCL10|ENSG00000142867.14|chr1	46	8	28	89	99	85
DDAH1|ENSG00000153904.21|chr1	1612	1099	1335	748	1149	1306
CCN1|ENSG00000142871.18|chr1	42	9	20	43	74	44
ZNHIT6|ENSG00000117174.11|chr1	138	164	119	259	399	240
COL24A1|ENSG00000171502.15|chr1	0	0	1	0	0	0
ODF2L|ENSG00000122417.16|chr1	24	43	49	22	79	55
CLCA2|ENSG00000137975.8|chr1	0	0	0	0	0	0
CLCA1|ENSG00000016490.16|chr1	0	0	0	0	0	0
CLCA4|ENSG00000016602.9|chr1	0	0	0	0	0	0
SH3GLB1|ENSG00000097033.14|chr1	451	320	516	437	606	431
SELENOF|ENSG00000183291.18|chr1	2267	1253	2147	1208	2134	1395
HS2ST1|ENSG00000153936.18|chr1	256	332	488	397	425	303
ENSG00000267561|ENSG00000267561.2|chr1	0	0	2	0	0	0
LMO4|ENSG00000143013.13|chr1	553	368	628	685	1197	789
PKN2|ENSG00000065243.20|chr1	211	203	255	177	446	288
GTF2B|ENSG00000137947.12|chr1	88	34	106	128	104	93
KYAT3|ENSG00000137944.18|chr1	197	138	296	137	246	160
RBMXL1|ENSG00000213516.10|chr1	643	561	412	501	934	577
GBP3|ENSG00000117226.12|chr1	0	0	0	0	0	0
GBP1|ENSG00000117228.11|chr1	0	0	0	0	0	0
GBP2|ENSG00000162645.13|chr1	0	0	0	0	0	0
GBP7|ENSG00000213512.3|chr1	0	0	0	0	0	0
GBP4|ENSG00000162654.9|chr1	0	0	0	0	0	0
GBP5|ENSG00000154451.15|chr1	0	0	0	0	0	0
GBP6|ENSG00000183347.15|chr1	0	0	0	0	0	0
LRRC8B|ENSG00000197147.15|chr1	112	130	120	171	148	136
LRRC8C|ENSG00000171488.15|chr1	47	41	49	33	101	34
LRRC8D|ENSG00000171492.14|chr1	22	10	39	43	49	10
ZNF326|ENSG00000162664.17|chr1	467	338	467	280	676	483
BARHL2|ENSG00000143032.8|chr1	13	12	5	0	26	3
ZNF644|ENSG00000122482.22|chr1	52	43	83	80	122	77
HFM1|ENSG00000162669.16|chr1	0	0	0	0	0	0
CDC7|ENSG00000097046.13|chr1	85	87	81	204	314	294
TGFBR3|ENSG00000069702.11|chr1	112	52	110	49	111	75
BRDT|ENSG00000137948.19|chr1	0	0	0	0	0	0
EPHX4|ENSG00000172031.7|chr1	94	94	108	126	65	92
