Gene	DMSO-P0-1	DMSO-P0-2	DMSO-P0-3	DMSO-L10a-1	DMSO-L10a-2	DMSO-L10a-3
TXLNA|ENSG00000084652.16|chr1	831	973	819	1130	817	1181
CCDC28B|ENSG00000160050.16|chr1	216	370	267	333	159	249
IQCC|ENSG00000160051.12|chr1	25	52	70	58	92	54
DCDC2B|ENSG00000222046.3|chr1	0	0	0	0	0	0
TMEM234|ENSG00000160055.20|chr1	75	101	74	115	120	147
EIF3I|ENSG00000084623.12|chr1	9490	10396	8733	10520	9589	10637
FAM167B|ENSG00000183615.6|chr1	0	0	0	0	0	0
LCK|ENSG00000182866.18|chr1	0	0	0	0	0	4
HDAC1|ENSG00000116478.12|chr1	2384	2810	2204	2968	1740	2776
MARCKSL1|ENSG00000175130.7|chr1	2042	2873	2231	2822	1534	3008
TSSK3|ENSG00000162526.7|chr1	0	10	15	0	0	0
FAM229A|ENSG00000225828.2|chr1	0	7	27	29	18	11
BSDC1|ENSG00000160058.19|chr1	211	331	224	297	250	435
ZBTB8B|ENSG00000273274.2|chr1	19	43	8	40	31	64
ZBTB8A|ENSG00000160062.15|chr1	198	329	230	317	286	324
ZBTB8OS|ENSG00000176261.16|chr1	423	562	579	660	525	675
RBBP4|ENSG00000162521.19|chr1	715	991	701	1137	825	1145
SYNC|ENSG00000162520.15|chr1	16	19	18	20	9	9
KIAA1522|ENSG00000162522.11|chr1	74	86	113	118	39	172
YARS1|ENSG00000134684.13|chr1	2208	2458	1974	2368	1684	2097
S100PBP|ENSG00000116497.18|chr1	146	240	146	226	164	294
FNDC5|ENSG00000160097.20|chr1	5	9	13	21	8	3
HPCA|ENSG00000121905.10|chr1	0	0	0	0	0	0
TMEM54|ENSG00000121900.19|chr1	97	49	40	121	32	67
RNF19B|ENSG00000116514.17|chr1	78	101	38	103	63	121
AK2|ENSG00000004455.18|chr1	3017	3790	2780	3774	2811	3982
AZIN2|ENSG00000142920.17|chr1	4	9	11	18	13	8
TRIM62|ENSG00000116525.14|chr1	29	42	38	33	29	75
ZNF362|ENSG00000160094.15|chr1	238	250	200	241	167	281
PHC2|ENSG00000134686.20|chr1	280	368	317	442	253	496
ZSCAN20|ENSG00000121903.15|chr1	4	9	0	6	13	20
HMGB4|ENSG00000176256.11|chr1	0	0	0	0	0	0
C1orf94|ENSG00000142698.15|chr1	0	0	0	0	0	0
SMIM12|ENSG00000163866.9|chr1	904	1040	821	1271	783	1371
GJB5|ENSG00000189280.3|chr1	0	0	0	0	0	0
GJB4|ENSG00000189433.7|chr1	0	0	0	0	0	0
GJB3|ENSG00000188910.8|chr1	0	0	0	0	0	0
GJA4|ENSG00000187513.9|chr1	0	0	0	0	0	0
DLGAP3|ENSG00000116544.12|chr1	15	9	4	11	9	1
ENSG00000284773|ENSG00000284773.1|chr1	0	32	26	22	6	40
TMEM35B|ENSG00000243749.2|chr1	592	642	536	653	421	500
ZMYM6|ENSG00000163867.17|chr1	31	29	25	66	20	43
ZMYM1|ENSG00000197056.11|chr1	17	34	35	26	35	40
SFPQ|ENSG00000116560.12|chr1	4889	5962	5319	6516	5406	6271
ZMYM4|ENSG00000146463.12|chr1	261	253	240	471	250	498
KIAA0319L|ENSG00000142687.19|chr1	765	962	785	902	719	1012
NCDN|ENSG00000020129.16|chr1	1301	1657	1233	1706	855	1640
TFAP2E|ENSG00000116819.9|chr1	0	0	0	0	0	2
PSMB2|ENSG00000126067.12|chr1	5355	6222	5222	6886	4151	6501
C1orf216|ENSG00000142686.8|chr1	64	59	29	48	27	49
CLSPN|ENSG00000092853.14|chr1	299	303	254	246	193	237
AGO4|ENSG00000134698.11|chr1	59	91	75	116	112	224
AGO1|ENSG00000092847.14|chr1	300	455	320	623	489	574
AGO3|ENSG00000126070.20|chr1	99	146	99	180	174	240
TEKT2|ENSG00000092850.12|chr1	0	0	0	0	0	0
ADPRS|ENSG00000116863.11|chr1	759	868	670	899	659	890
COL8A2|ENSG00000171812.13|chr1	0	0	0	0	0	0
TRAPPC3|ENSG00000054116.12|chr1	2349	3205	2029	3038	2347	2826
MAP7D1|ENSG00000116871.16|chr1	495	720	604	633	322	539
THRAP3|ENSG00000054118.15|chr1	454	461	482	611	260	636
SH3D21|ENSG00000214193.11|chr1	0	0	6	5	0	0
EVA1B|ENSG00000142694.7|chr1	46	74	63	84	30	93
STK40|ENSG00000196182.11|chr1	378	469	236	643	676	628
LSM10|ENSG00000181817.6|chr1	989	874	815	1283	879	1164
OSCP1|ENSG00000116885.18|chr1	99	129	56	98	76	75
MRPS15|ENSG00000116898.12|chr1	1645	1715	1506	1880	1610	1574
CSF3R|ENSG00000119535.19|chr1	0	0	0	0	0	0
GRIK3|ENSG00000163873.10|chr1	5	11	6	7	5	8
ZC3H12A|ENSG00000163874.11|chr1	34	15	21	38	25	44
MEAF6|ENSG00000163875.16|chr1	959	1295	856	1601	1408	1747
SNIP1|ENSG00000163877.11|chr1	183	133	115	244	142	208
DNALI1|ENSG00000163879.11|chr1	0	13	0	0	0	0
GNL2|ENSG00000134697.13|chr1	635	917	510	764	899	845
RSPO1|ENSG00000169218.14|chr1	0	0	0	0	0	0
C1orf109|ENSG00000116922.15|chr1	259	396	270	338	248	419
CDCA8|ENSG00000134690.11|chr1	341	583	354	527	363	694
EPHA10|ENSG00000183317.17|chr1	0	21	0	17	5	17
MANEAL|ENSG00000185090.15|chr1	773	1158	758	1074	593	1124
YRDC|ENSG00000196449.4|chr1	2099	2386	1997	2469	1771	2564
C1orf122|ENSG00000197982.14|chr1	2097	2359	1710	2502	1900	2510
MTF1|ENSG00000188786.10|chr1	260	531	385	415	340	469
INPP5B|ENSG00000204084.13|chr1	129	145	140	180	127	120
SF3A3|ENSG00000183431.12|chr1	2357	2945	2011	2826	2398	3175
FHL3|ENSG00000183386.10|chr1	251	297	344	342	171	369
UTP11|ENSG00000183520.12|chr1	1766	2189	1750	2231	1711	1955
POU3F1|ENSG00000185668.8|chr1	20	39	38	47	12	38
RRAGC|ENSG00000116954.8|chr1	1339	1586	1132	1610	1411	1702
MYCBP|ENSG00000214114.9|chr1	980	1308	950	1318	1359	1510
ENSG00000274944|ENSG00000274944.4|chr1	429	743	508	674	691	753
GJA9|ENSG00000131233.10|chr1	0	0	0	0	0	0
RHBDL2|ENSG00000158315.11|chr1	0	0	0	0	0	0
AKIRIN1|ENSG00000174574.16|chr1	2874	3508	2688	3320	3344	3740
NDUFS5|ENSG00000168653.11|chr1	9520	11494	8883	11546	7960	10958
MACF1|ENSG00000127603.32|chr1	199	203	152	365	200	275
BMP8A|ENSG00000183682.8|chr1	0	0	0	0	6	0
HEYL|ENSG00000163909.8|chr1	130	86	43	85	98	106
NT5C1A|ENSG00000116981.4|chr1	15	20	14	14	34	49
HPCAL4|ENSG00000116983.13|chr1	17	1	15	26	11	28
PPIE|ENSG00000084072.17|chr1	666	639	599	856	388	832
BMP8B|ENSG00000116985.12|chr1	33	37	41	78	57	58
OXCT2|ENSG00000198754.5|chr1	0	3	2	18	0	0
TRIT1|ENSG00000043514.17|chr1	268	312	259	368	297	457
MYCL|ENSG00000116990.11|chr1	39	14	35	32	22	34
MFSD2A|ENSG00000168389.18|chr1	139	182	135	145	116	176
CAP1|ENSG00000131236.18|chr1	2677	3418	2857	3423	2110	3508
PPT1|ENSG00000131238.18|chr1	1071	1413	1344	1565	1312	1901
RLF|ENSG00000117000.9|chr1	106	148	88	193	249	211
TMCO2|ENSG00000188800.6|chr1	0	0	0	0	0	0
ZMPSTE24|ENSG00000084073.10|chr1	847	1096	725	1019	745	993
COL9A2|ENSG00000049089.15|chr1	15	33	22	14	2	12
SMAP2|ENSG00000084070.12|chr1	268	269	207	373	303	345
ZFP69B|ENSG00000187801.15|chr1	12	18	24	20	6	34
ZFP69|ENSG00000187815.10|chr1	51	45	61	64	84	61
EXO5|ENSG00000164002.12|chr1	97	119	99	160	82	111
ZNF684|ENSG00000117010.17|chr1	22	35	36	37	15	34
RIMS3|ENSG00000117016.10|chr1	35	28	43	49	60	63
NFYC|ENSG00000066136.21|chr1	524	831	686	807	573	800
KCNQ4|ENSG00000117013.17|chr1	13	30	19	51	25	22
CITED4|ENSG00000179862.7|chr1	5	25	10	22	27	16
SLFNL1|ENSG00000171790.16|chr1	0	0	0	0	0	0
SCMH1|ENSG00000010803.17|chr1	221	275	179	389	239	418
EDN2|ENSG00000127129.10|chr1	0	3	5	0	0	5
HIVEP3|ENSG00000127124.16|chr1	8	59	41	65	31	38
GUCA2B|ENSG00000044012.4|chr1	0	0	0	0	0	0
GUCA2A|ENSG00000197273.4|chr1	0	0	0	0	0	0
FOXJ3|ENSG00000198815.9|chr1	211	200	197	284	243	242
RIMKLA|ENSG00000177181.15|chr1	225	410	312	395	367	357
ZMYND12|ENSG00000066185.13|chr1	0	0	0	0	0	0
PPCS|ENSG00000127125.9|chr1	395	462	411	518	590	512
CCDC30|ENSG00000186409.19|chr1	0	0	11	0	0	0
CLDN19|ENSG00000164007.11|chr1	0	2	0	6	0	3
P3H1|ENSG00000117385.16|chr1	292	346	201	354	167	288
C1orf50|ENSG00000164008.17|chr1	389	393	354	407	326	418
TMEM269|ENSG00000274386.6|chr1	0	0	0	5	1	1
SVBP|ENSG00000177868.12|chr1	1101	1090	742	1365	889	1417
ERMAP|ENSG00000164010.15|chr1	3	0	50	11	39	33
ZNF691|ENSG00000164011.18|chr1	83	97	75	51	34	71
SLC2A1|ENSG00000117394.24|chr1	773	637	526	678	573	686
FAM183A|ENSG00000186973.11|chr1	13	10	0	8	6	3
EBNA1BP2|ENSG00000117395.13|chr1	4043	4822	3554	4503	4233	4072
TMEM125|ENSG00000179178.11|chr1	0	0	0	0	0	0
C1orf210|ENSG00000253313.6|chr1	0	0	0	0	0	0
TIE1|ENSG00000066056.14|chr1	0	0	0	0	0	0
MPL|ENSG00000117400.18|chr1	0	4	8	7	5	0
CDC20|ENSG00000117399.14|chr1	851	1137	842	1025	575	826
ELOVL1|ENSG00000066322.15|chr1	124	114	115	85	66	86
MED8|ENSG00000159479.17|chr1	867	979	669	1028	715	996
SZT2|ENSG00000198198.17|chr1	78	33	19	75	79	88
HYI|ENSG00000178922.18|chr1	388	560	519	598	338	582
PTPRF|ENSG00000142949.17|chr1	2157	2832	2367	2281	1912	2420
KDM4A|ENSG00000066135.13|chr1	498	607	376	736	564	486
ST3GAL3|ENSG00000126091.21|chr1	7	31	34	35	19	54
ARTN|ENSG00000117407.17|chr1	10	2	0	10	10	8
IPO13|ENSG00000117408.11|chr1	323	270	129	269	183	207
DPH2|ENSG00000132768.14|chr1	759	893	730	1118	992	1023
ATP6V0B|ENSG00000117410.14|chr1	3806	5188	3720	4600	1350	3954
B4GALT2|ENSG00000117411.18|chr1	496	603	589	1004	701	1103
CCDC24|ENSG00000159214.13|chr1	23	30	48	75	39	59
SLC6A9|ENSG00000196517.13|chr1	43	88	24	42	26	24
KLF17|ENSG00000171872.5|chr1	0	0	0	0	4	0
DMAP1|ENSG00000178028.14|chr1	267	361	247	392	256	255
ERI3|ENSG00000117419.16|chr1	367	481	373	502	143	378
RNF220|ENSG00000187147.18|chr1	1041	1323	1076	1411	610	1375
TMEM53|ENSG00000126106.14|chr1	84	101	109	111	95	86
ARMH1|ENSG00000198520.12|chr1	0	0	0	0	0	0
KIF2C|ENSG00000142945.13|chr1	765	1082	779	994	520	843
RPS8|ENSG00000142937.12|chr1	33552	39349	31814	51474	45756	50375
BEST4|ENSG00000142959.5|chr1	0	0	0	0	0	0
PLK3|ENSG00000173846.13|chr1	103	62	46	65	70	104
DYNLT4|ENSG00000188396.4|chr1	0	0	0	0	0	0
BTBD19|ENSG00000222009.9|chr1	0	0	0	1	0	0
PTCH2|ENSG00000117425.14|chr1	12	0	4	24	21	7
EIF2B3|ENSG00000070785.17|chr1	415	553	435	574	330	528
HECTD3|ENSG00000126107.15|chr1	205	277	199	218	80	212
UROD|ENSG00000126088.14|chr1	797	1025	1000	1375	893	1095
ZSWIM5|ENSG00000162415.7|chr1	13	15	8	62	20	15
HPDL|ENSG00000186603.7|chr1	0	0	0	0	0	0
MUTYH|ENSG00000132781.20|chr1	93	110	47	104	54	59
TOE1|ENSG00000132773.12|chr1	672	874	543	866	640	842
TESK2|ENSG00000070759.17|chr1	8	16	10	79	41	53
CCDC163|ENSG00000280670.3|chr1	39	35	62	81	55	74
MMACHC|ENSG00000132763.15|chr1	412	392	311	640	513	566
PRDX1|ENSG00000117450.15|chr1	19026	23028	17410	24625	20385	22762
AKR1A1|ENSG00000117448.14|chr1	1272	1698	1213	1272	939	1248
NASP|ENSG00000132780.17|chr1	1753	2175	1851	2596	2590	2572
CCDC17|ENSG00000159588.15|chr1	0	1	0	9	2	0
GPBP1L1|ENSG00000159592.11|chr1	276	466	421	517	558	625
TMEM69|ENSG00000159596.7|chr1	829	1035	716	917	510	947
IPP|ENSG00000197429.11|chr1	153	128	79	213	125	162
MAST2|ENSG00000086015.23|chr1	189	173	230	296	210	272
PIK3R3|ENSG00000117461.15|chr1	76	209	113	240	201	220
P3R3URF-PIK3R3|ENSG00000278139.1|chr1	1	12	1	0	0	4
TSPAN1|ENSG00000117472.10|chr1	0	0	0	0	0	0
P3R3URF|ENSG00000250719.2|chr1	0	0	0	0	0	0
POMGNT1|ENSG00000085998.15|chr1	569	636	522	679	363	603
LURAP1|ENSG00000171357.6|chr1	41	7	21	20	4	27
RAD54L|ENSG00000085999.13|chr1	212	226	322	334	245	346
LRRC41|ENSG00000132128.18|chr1	1602	2346	1557	1953	967	1877
UQCRH|ENSG00000173660.12|chr1	9170	10658	8264	11668	10628	11694
NSUN4|ENSG00000117481.11|chr1	382	415	352	690	454	588
FAAH|ENSG00000117480.16|chr1	57	79	67	33	31	23
DMBX1|ENSG00000197587.11|chr1	27	32	44	60	77	51
TMEM275|ENSG00000282881.3|chr1	0	0	0	0	0	0
KNCN|ENSG00000162456.10|chr1	0	0	0	0	0	0
MKNK1|ENSG00000079277.22|chr1	135	84	71	109	192	154
MOB3C|ENSG00000142961.16|chr1	13	1	0	1	10	0
ATPAF1|ENSG00000123472.13|chr1	1077	1592	921	1462	1123	1629
TEX38|ENSG00000186118.9|chr1	0	0	0	0	0	0
EFCAB14|ENSG00000159658.15|chr1	323	503	502	699	577	720
CYP4B1|ENSG00000142973.15|chr1	0	0	0	0	0	0
CYP4A11|ENSG00000187048.14|chr1	0	0	0	0	0	0
CYP4X1|ENSG00000186377.8|chr1	117	250	107	236	129	150
CYP4Z1|ENSG00000186160.5|chr1	0	0	0	0	0	0
CYP4A22|ENSG00000162365.13|chr1	0	0	0	0	0	0
PDZK1IP1|ENSG00000162366.8|chr1	0	0	0	0	0	0
TAL1|ENSG00000162367.12|chr1	25	32	12	25	30	14
STIL|ENSG00000123473.17|chr1	185	213	168	235	229	203
CMPK1|ENSG00000162368.15|chr1	588	735	458	711	533	815
FOXE3|ENSG00000186790.6|chr1	0	1	0	0	0	0
FOXD2|ENSG00000186564.6|chr1	207	118	91	148	143	187
TRABD2B|ENSG00000269113.4|chr1	17	8	12	33	13	30
SLC5A9|ENSG00000117834.13|chr1	0	0	0	0	0	0
SPATA6|ENSG00000132122.12|chr1	19	10	60	11	32	28
AGBL4|ENSG00000186094.18|chr1	0	0	0	0	0	0
BEND5|ENSG00000162373.13|chr1	0	3	0	2	2	11
ELAVL4|ENSG00000162374.18|chr1	0	0	0	0	0	0
DMRTA2|ENSG00000142700.12|chr1	338	304	247	373	88	257
FAF1|ENSG00000185104.21|chr1	1085	1308	1023	1304	685	1104
CDKN2C|ENSG00000123080.12|chr1	1232	1451	1027	1475	860	1336
C1orf185|ENSG00000204006.11|chr1	0	0	0	0	0	0
RNF11|ENSG00000123091.5|chr1	358	552	485	813	645	713
TTC39A|ENSG00000085831.16|chr1	196	138	157	208	177	153
EPS15|ENSG00000085832.17|chr1	293	374	312	528	425	495
OSBPL9|ENSG00000117859.19|chr1	1023	1112	1043	1531	1231	1772
NRDC|ENSG00000078618.23|chr1	319	561	365	386	291	469
RAB3B|ENSG00000169213.7|chr1	457	487	483	559	431	525
TXNDC12|ENSG00000117862.13|chr1	2838	3032	2598	3057	2243	2854
KTI12|ENSG00000198841.4|chr1	270	414	258	492	339	404
BTF3L4|ENSG00000134717.18|chr1	1070	1605	1142	1711	1362	1885
ZFYVE9|ENSG00000157077.16|chr1	27	16	1	2	5	8
ORC1|ENSG00000085840.13|chr1	254	315	264	332	291	266
PRPF38A|ENSG00000134748.13|chr1	1215	1684	1364	1899	1661	2095
TUT4|ENSG00000134744.14|chr1	105	115	48	81	71	71
GPX7|ENSG00000116157.6|chr1	4	0	0	1	0	0
SHISAL2A|ENSG00000182183.15|chr1	0	0	0	0	0	0
COA7|ENSG00000162377.6|chr1	490	875	612	913	712	836
ZYG11B|ENSG00000162378.13|chr1	442	459	376	618	564	535
ZYG11A|ENSG00000203995.10|chr1	67	65	67	191	151	157
ECHDC2|ENSG00000121310.17|chr1	4	15	9	29	35	11
SCP2|ENSG00000116171.19|chr1	1561	1883	1217	2059	1751	1972
SLC1A7|ENSG00000162383.13|chr1	0	0	0	0	0	0
CPT2|ENSG00000157184.7|chr1	462	499	457	605	567	477
CZIB|ENSG00000162384.14|chr1	1013	1158	930	1078	891	1166
MAGOH|ENSG00000162385.11|chr1	910	1264	716	1030	876	1108
LRP8|ENSG00000157193.18|chr1	288	534	298	571	341	530
DMRTB1|ENSG00000143006.7|chr1	0	0	0	0	0	0
GLIS1|ENSG00000174332.6|chr1	2	5	0	0	8	0
NDC1|ENSG00000058804.12|chr1	794	1072	793	1152	983	1353
DIO1|ENSG00000211452.12|chr1	0	0	0	0	0	0
HSPB11|ENSG00000081870.12|chr1	2606	2881	2057	3093	2562	2556
LRRC42|ENSG00000116212.15|chr1	267	551	384	463	468	476
LDLRAD1|ENSG00000203985.11|chr1	0	0	0	0	0	0
TMEM59|ENSG00000116209.12|chr1	2160	2225	1881	2471	1951	2086
TCEANC2|ENSG00000116205.14|chr1	84	149	130	175	153	254
CDCP2|ENSG00000157211.12|chr1	0	0	0	0	0	0
CYB5RL|ENSG00000215883.11|chr1	139	132	153	216	242	331
MRPL37|ENSG00000116221.15|chr1	4389	5411	4242	4557	1852	4289
SSBP3|ENSG00000157216.16|chr1	625	797	680	755	538	784
ACOT11|ENSG00000162390.18|chr1	3	16	2	18	15	11
FAM151A|ENSG00000162391.12|chr1	0	0	0	0	0	0
MROH7|ENSG00000184313.20|chr1	0	0	0	0	0	0
TTC4|ENSG00000243725.7|chr1	237	361	311	390	302	345
PARS2|ENSG00000162396.6|chr1	167	200	119	169	101	139
TTC22|ENSG00000006555.11|chr1	0	0	0	0	0	0
LEXM|ENSG00000162398.12|chr1	0	0	0	0	0	0
DHCR24|ENSG00000116133.13|chr1	1731	2327	1659	2777	1678	2752
TMEM61|ENSG00000143001.5|chr1	0	0	0	0	0	0
BSND|ENSG00000162399.9|chr1	0	0	0	0	0	0
PCSK9|ENSG00000169174.11|chr1	0	0	0	0	0	0
USP24|ENSG00000162402.14|chr1	88	186	121	230	196	269
PLPP3|ENSG00000162407.9|chr1	345	496	421	605	371	605
PRKAA2|ENSG00000162409.12|chr1	633	657	520	993	815	832
FYB2|ENSG00000187889.13|chr1	0	0	0	0	0	0
C8A|ENSG00000157131.12|chr1	0	0	0	0	0	0
C8B|ENSG00000021852.14|chr1	0	0	0	0	0	0
OMA1|ENSG00000162600.12|chr1	173	173	145	201	101	154
TACSTD2|ENSG00000184292.7|chr1	0	0	0	0	0	0
MYSM1|ENSG00000162601.12|chr1	21	30	7	104	40	93
JUN|ENSG00000177606.8|chr1	2024	3133	2314	3290	2698	3060
FGGY|ENSG00000172456.18|chr1	30	42	10	30	33	14
HOOK1|ENSG00000134709.13|chr1	213	263	282	241	209	268
CYP2J2|ENSG00000134716.11|chr1	47	24	29	34	46	61
C1orf87|ENSG00000162598.13|chr1	0	0	0	0	0	1
NFIA|ENSG00000162599.18|chr1	886	909	710	1429	875	1283
PATJ|ENSG00000132849.22|chr1	19	7	22	48	16	19
L1TD1|ENSG00000240563.2|chr1	0	0	0	0	0	0
KANK4|ENSG00000132854.19|chr1	0	0	0	0	0	0
USP1|ENSG00000162607.13|chr1	1139	1472	1145	1465	1159	1401
DOCK7|ENSG00000116641.18|chr1	82	66	60	100	44	109
ANGPTL3|ENSG00000132855.5|chr1	0	0	0	0	0	0
ATG4C|ENSG00000125703.15|chr1	296	149	99	263	173	231
FOXD3|ENSG00000187140.6|chr1	64	72	32	68	26	36
ALG6|ENSG00000088035.18|chr1	174	213	231	235	315	259
EFCAB7|ENSG00000203965.13|chr1	10	28	26	14	20	30
PGM1|ENSG00000079739.17|chr1	460	611	538	569	303	659
ROR1|ENSG00000185483.13|chr1	90	123	117	113	209	117
UBE2U|ENSG00000177414.14|chr1	0	6	1	0	3	0
CACHD1|ENSG00000158966.16|chr1	73	44	25	44	79	100
RAVER2|ENSG00000162437.15|chr1	191	230	199	235	209	183
JAK1|ENSG00000162434.14|chr1	312	487	357	414	367	476
AK4|ENSG00000162433.15|chr1	305	418	354	785	574	670
DNAJC6|ENSG00000116675.16|chr1	114	112	119	166	102	131
LEPROT|ENSG00000213625.9|chr1	570	805	640	929	637	777
LEPR|ENSG00000116678.20|chr1	0	0	0	0	2	0
PDE4B|ENSG00000184588.18|chr1	0	0	0	5	1	25
SGIP1|ENSG00000118473.23|chr1	0	0	0	0	6	0
DYNLT5|ENSG00000152760.10|chr1	0	0	0	0	0	0
INSL5|ENSG00000172410.5|chr1	0	0	0	0	0	0
DNAI4|ENSG00000152763.17|chr1	6	6	0	0	0	13
MIER1|ENSG00000198160.15|chr1	122	108	201	266	168	178
SLC35D1|ENSG00000116704.8|chr1	126	145	131	232	178	289
C1orf141|ENSG00000203963.12|chr1	0	0	0	0	0	0
IL23R|ENSG00000162594.17|chr1	0	0	0	0	0	0
IL12RB2|ENSG00000081985.14|chr1	34	60	43	44	76	36
SERBP1|ENSG00000142864.15|chr1	19561	22963	17029	21560	15851	19588
GADD45A|ENSG00000116717.13|chr1	430	657	440	507	402	603
GNG12|ENSG00000172380.6|chr1	688	834	660	1155	1023	1283
DIRAS3|ENSG00000162595.8|chr1	0	21	0	18	7	0
WLS|ENSG00000116729.14|chr1	762	981	595	731	578	812
RPE65|ENSG00000116745.7|chr1	0	0	0	0	0	0
DEPDC1|ENSG00000024526.17|chr1	616	845	506	984	755	779
LRRC7|ENSG00000033122.21|chr1	0	0	0	0	0	0
LRRC40|ENSG00000066557.6|chr1	304	415	231	464	321	326
SRSF11|ENSG00000116754.14|chr1	1677	1914	1538	2488	2107	2502
ANKRD13C|ENSG00000118454.13|chr1	205	198	170	286	144	220
CTH|ENSG00000116761.12|chr1	91	139	140	89	109	191
PTGER3|ENSG00000050628.21|chr1	0	0	0	0	0	0
ZRANB2|ENSG00000132485.14|chr1	702	590	519	909	810	818
NEGR1|ENSG00000172260.15|chr1	0	0	0	0	0	0
LRRIQ3|ENSG00000162620.16|chr1	3	0	0	3	0	0
FPGT|ENSG00000254685.8|chr1	32	80	65	114	48	80
TNNI3K|ENSG00000116783.15|chr1	0	0	0	0	0	0
LRRC53|ENSG00000162621.7|chr1	0	0	0	0	0	0
CRYZ|ENSG00000116791.14|chr1	472	678	502	615	572	658
TYW3|ENSG00000162623.16|chr1	1102	1023	863	1266	1031	1384
LHX8|ENSG00000162624.16|chr1	0	17	0	20	0	0
SLC44A5|ENSG00000137968.17|chr1	39	69	35	94	45	60
ACADM|ENSG00000117054.15|chr1	896	957	724	1097	928	1040
RABGGTB|ENSG00000137955.16|chr1	546	637	463	676	258	803
MSH4|ENSG00000057468.7|chr1	0	0	0	0	0	0
ASB17|ENSG00000154007.7|chr1	0	0	0	0	0	0
ST6GALNAC3|ENSG00000184005.11|chr1	68	88	67	92	75	158
ST6GALNAC5|ENSG00000117069.15|chr1	11	7	7	10	0	12
PIGK|ENSG00000142892.15|chr1	283	334	272	361	304	442
AK5|ENSG00000154027.19|chr1	0	0	8	4	0	6
ZZZ3|ENSG00000036549.13|chr1	181	144	171	205	185	280
USP33|ENSG00000077254.14|chr1	159	192	138	246	140	188
MIGA1|ENSG00000180488.16|chr1	187	141	115	180	158	205
NEXN|ENSG00000162614.19|chr1	49	36	24	51	29	92
FUBP1|ENSG00000162613.17|chr1	1604	1850	1317	1957	1735	1719
DNAJB4|ENSG00000162616.9|chr1	74	63	67	139	74	61
GIPC2|ENSG00000137960.6|chr1	0	0	0	0	0	0
PTGFR|ENSG00000122420.10|chr1	0	4	0	0	0	0
IFI44L|ENSG00000137959.17|chr1	14	3	0	2	6	0
IFI44|ENSG00000137965.11|chr1	0	0	0	0	0	0
ADGRL4|ENSG00000162618.15|chr1	14	0	0	0	0	0
ADGRL2|ENSG00000117114.21|chr1	277	333	209	385	246	287
TTLL7|ENSG00000137941.17|chr1	85	152	77	139	84	156
PRKACB|ENSG00000142875.20|chr1	106	125	130	141	84	121
SAMD13|ENSG00000203943.9|chr1	11	11	6	6	26	16
DNASE2B|ENSG00000137976.8|chr1	0	0	0	0	0	3
RPF1|ENSG00000117133.11|chr1	1281	1522	1366	1742	1411	1797
SPATA1|ENSG00000122432.19|chr1	0	0	0	0	0	0
CTBS|ENSG00000117151.13|chr1	81	94	131	159	148	216
SSX2IP|ENSG00000117155.17|chr1	469	534	370	499	464	501
LPAR3|ENSG00000171517.6|chr1	231	247	184	240	281	289
MCOLN2|ENSG00000153898.13|chr1	311	230	216	226	203	265
DNAI3|ENSG00000162643.13|chr1	0	9	0	0	0	7
MCOLN3|ENSG00000055732.13|chr1	107	128	53	105	100	175
SYDE2|ENSG00000097096.10|chr1	10	19	11	22	14	43
C1orf52|ENSG00000162642.14|chr1	748	882	578	984	779	754
BCL10|ENSG00000142867.14|chr1	251	292	234	374	228	305
DDAH1|ENSG00000153904.21|chr1	1194	1569	1247	1993	1356	1659
CCN1|ENSG00000142871.18|chr1	312	421	278	490	424	485
ZNHIT6|ENSG00000117174.11|chr1	376	375	297	381	354	372
COL24A1|ENSG00000171502.15|chr1	0	0	0	0	0	1
ODF2L|ENSG00000122417.16|chr1	29	35	22	44	61	76
CLCA2|ENSG00000137975.8|chr1	0	0	0	0	0	0
CLCA1|ENSG00000016490.16|chr1	0	0	0	0	0	0
CLCA4|ENSG00000016602.9|chr1	0	0	0	0	0	0
SH3GLB1|ENSG00000097033.14|chr1	600	683	560	829	644	1019
SELENOF|ENSG00000183291.18|chr1	2067	2763	2021	2976	1858	2828
HS2ST1|ENSG00000153936.18|chr1	276	426	291	469	503	622
ENSG00000267561|ENSG00000267561.2|chr1	0	0	13	0	1	2
LMO4|ENSG00000143013.13|chr1	1867	1985	1543	2292	1461	2272
PKN2|ENSG00000065243.20|chr1	448	426	432	426	477	449
GTF2B|ENSG00000137947.12|chr1	420	394	389	325	305	467
KYAT3|ENSG00000137944.18|chr1	150	213	203	250	179	337
RBMXL1|ENSG00000213516.10|chr1	639	742	662	1044	911	839
GBP3|ENSG00000117226.12|chr1	0	0	0	0	0	0
GBP1|ENSG00000117228.11|chr1	0	0	0	0	0	0
GBP2|ENSG00000162645.13|chr1	0	0	0	0	0	0
GBP7|ENSG00000213512.3|chr1	0	0	0	0	0	0
GBP4|ENSG00000162654.9|chr1	0	0	0	0	0	0
GBP5|ENSG00000154451.15|chr1	0	0	0	0	0	0
GBP6|ENSG00000183347.15|chr1	0	0	0	0	0	0
LRRC8B|ENSG00000197147.15|chr1	275	265	307	412	353	399
LRRC8C|ENSG00000171488.15|chr1	188	232	161	200	182	302
LRRC8D|ENSG00000171492.14|chr1	94	192	102	64	94	115
ZNF326|ENSG00000162664.17|chr1	449	417	404	667	485	649
BARHL2|ENSG00000143032.8|chr1	56	81	76	87	74	85
