Gene	DMSO-L10a-1	DMSO-L10a-2	DMSO-L10a-3	TPG-L10a-1	TPG-L10a-2	TPG-L10a-3
TXLNA|ENSG00000084652.16|chr1	1130	817	1181	929	984	883
CCDC28B|ENSG00000160050.16|chr1	333	159	249	288	194	202
IQCC|ENSG00000160051.12|chr1	58	92	54	158	155	144
DCDC2B|ENSG00000222046.3|chr1	0	0	0	0	0	0
TMEM234|ENSG00000160055.20|chr1	115	120	147	126	83	46
EIF3I|ENSG00000084623.12|chr1	10520	9589	10637	8662	12556	10050
FAM167B|ENSG00000183615.6|chr1	0	0	0	0	0	0
LCK|ENSG00000182866.18|chr1	0	0	4	0	0	3
HDAC1|ENSG00000116478.12|chr1	2968	1740	2776	2218	2576	2163
MARCKSL1|ENSG00000175130.7|chr1	2822	1534	3008	1691	2110	1662
TSSK3|ENSG00000162526.7|chr1	0	0	0	0	1	3
FAM229A|ENSG00000225828.2|chr1	29	18	11	3	15	13
BSDC1|ENSG00000160058.19|chr1	297	250	435	243	515	412
ZBTB8B|ENSG00000273274.2|chr1	40	31	64	27	58	60
ZBTB8A|ENSG00000160062.15|chr1	317	286	324	390	505	508
ZBTB8OS|ENSG00000176261.16|chr1	660	525	675	567	610	497
RBBP4|ENSG00000162521.19|chr1	1137	825	1145	1033	1158	887
SYNC|ENSG00000162520.15|chr1	20	9	9	0	17	9
KIAA1522|ENSG00000162522.11|chr1	118	39	172	144	137	67
YARS1|ENSG00000134684.13|chr1	2368	1684	2097	2507	2910	2395
S100PBP|ENSG00000116497.18|chr1	226	164	294	217	290	303
FNDC5|ENSG00000160097.20|chr1	21	8	3	4	15	0
HPCA|ENSG00000121905.10|chr1	0	0	0	0	6	0
TMEM54|ENSG00000121900.19|chr1	121	32	67	3	20	27
RNF19B|ENSG00000116514.17|chr1	103	63	121	101	133	146
AK2|ENSG00000004455.18|chr1	3774	2811	3982	2863	3533	3125
AZIN2|ENSG00000142920.17|chr1	18	13	8	10	15	4
TRIM62|ENSG00000116525.14|chr1	33	29	75	44	121	46
ZNF362|ENSG00000160094.15|chr1	241	167	281	131	225	174
PHC2|ENSG00000134686.20|chr1	442	253	496	449	380	450
ZSCAN20|ENSG00000121903.15|chr1	6	13	20	19	22	30
HMGB4|ENSG00000176256.11|chr1	0	0	0	0	0	0
C1orf94|ENSG00000142698.15|chr1	0	0	0	0	0	0
SMIM12|ENSG00000163866.9|chr1	1271	783	1371	768	904	886
GJB5|ENSG00000189280.3|chr1	0	0	0	0	0	0
GJB4|ENSG00000189433.7|chr1	0	0	0	0	0	0
GJB3|ENSG00000188910.8|chr1	0	0	0	0	0	0
GJA4|ENSG00000187513.9|chr1	0	0	0	0	0	0
DLGAP3|ENSG00000116544.12|chr1	11	9	1	11	5	5
ENSG00000284773|ENSG00000284773.1|chr1	22	6	40	27	3	12
TMEM35B|ENSG00000243749.2|chr1	653	421	500	399	530	482
ZMYM6|ENSG00000163867.17|chr1	66	20	43	26	47	58
ZMYM1|ENSG00000197056.11|chr1	26	35	40	66	69	14
SFPQ|ENSG00000116560.12|chr1	6516	5406	6271	4908	7200	5498
ZMYM4|ENSG00000146463.12|chr1	471	250	498	307	529	317
KIAA0319L|ENSG00000142687.19|chr1	902	719	1012	842	841	752
NCDN|ENSG00000020129.16|chr1	1706	855	1640	1604	1091	1173
TFAP2E|ENSG00000116819.9|chr1	0	0	2	0	0	0
PSMB2|ENSG00000126067.12|chr1	6886	4151	6501	5090	4950	4510
C1orf216|ENSG00000142686.8|chr1	48	27	49	62	84	55
CLSPN|ENSG00000092853.14|chr1	246	193	237	392	355	326
AGO4|ENSG00000134698.11|chr1	116	112	224	96	154	107
AGO1|ENSG00000092847.14|chr1	623	489	574	390	493	408
AGO3|ENSG00000126070.20|chr1	180	174	240	297	235	219
TEKT2|ENSG00000092850.12|chr1	0	0	0	0	0	0
ADPRS|ENSG00000116863.11|chr1	899	659	890	777	922	959
COL8A2|ENSG00000171812.13|chr1	0	0	0	0	1	3
TRAPPC3|ENSG00000054116.12|chr1	3038	2347	2826	1912	2072	2087
MAP7D1|ENSG00000116871.16|chr1	633	322	539	536	547	521
THRAP3|ENSG00000054118.15|chr1	611	260	636	404	546	427
SH3D21|ENSG00000214193.11|chr1	5	0	0	4	0	0
EVA1B|ENSG00000142694.7|chr1	84	30	93	38	69	49
STK40|ENSG00000196182.11|chr1	643	676	628	254	571	611
LSM10|ENSG00000181817.6|chr1	1283	879	1164	866	1024	886
OSCP1|ENSG00000116885.18|chr1	98	76	75	44	105	105
MRPS15|ENSG00000116898.12|chr1	1880	1610	1574	1357	1670	1389
CSF3R|ENSG00000119535.19|chr1	0	0	0	0	0	0
GRIK3|ENSG00000163873.10|chr1	7	5	8	3	50	3
ZC3H12A|ENSG00000163874.11|chr1	38	25	44	59	16	15
MEAF6|ENSG00000163875.16|chr1	1601	1408	1747	1264	1717	1475
SNIP1|ENSG00000163877.11|chr1	244	142	208	133	278	238
DNALI1|ENSG00000163879.11|chr1	0	0	0	0	0	0
GNL2|ENSG00000134697.13|chr1	764	899	845	859	1578	1399
RSPO1|ENSG00000169218.14|chr1	0	0	0	0	0	0
C1orf109|ENSG00000116922.15|chr1	338	248	419	485	759	508
CDCA8|ENSG00000134690.11|chr1	527	363	694	465	580	537
EPHA10|ENSG00000183317.17|chr1	17	5	17	0	6	3
MANEAL|ENSG00000185090.15|chr1	1074	593	1124	692	585	482
YRDC|ENSG00000196449.4|chr1	2469	1771	2564	1619	2267	1862
C1orf122|ENSG00000197982.14|chr1	2502	1900	2510	1459	2026	1543
MTF1|ENSG00000188786.10|chr1	415	340	469	358	375	291
INPP5B|ENSG00000204084.13|chr1	180	127	120	172	204	194
SF3A3|ENSG00000183431.12|chr1	2826	2398	3175	2453	3378	2844
FHL3|ENSG00000183386.10|chr1	342	171	369	297	254	299
UTP11|ENSG00000183520.12|chr1	2231	1711	1955	1926	2332	1790
POU3F1|ENSG00000185668.8|chr1	47	12	38	30	20	17
RRAGC|ENSG00000116954.8|chr1	1610	1411	1702	1233	1715	1671
MYCBP|ENSG00000214114.9|chr1	1318	1359	1510	763	1457	1155
ENSG00000274944|ENSG00000274944.4|chr1	674	691	753	343	624	518
GJA9|ENSG00000131233.10|chr1	0	0	0	0	0	0
RHBDL2|ENSG00000158315.11|chr1	0	0	0	0	0	0
AKIRIN1|ENSG00000174574.16|chr1	3320	3344	3740	3078	4563	3892
NDUFS5|ENSG00000168653.11|chr1	11546	7960	10958	6682	6477	6161
MACF1|ENSG00000127603.32|chr1	365	200	275	366	389	362
BMP8A|ENSG00000183682.8|chr1	0	6	0	0	0	0
HEYL|ENSG00000163909.8|chr1	85	98	106	117	98	157
NT5C1A|ENSG00000116981.4|chr1	14	34	49	0	31	34
HPCAL4|ENSG00000116983.13|chr1	26	11	28	0	39	5
PPIE|ENSG00000084072.17|chr1	856	388	832	848	537	537
BMP8B|ENSG00000116985.12|chr1	78	57	58	24	44	44
OXCT2|ENSG00000198754.5|chr1	18	0	0	18	3	3
TRIT1|ENSG00000043514.17|chr1	368	297	457	385	721	509
MYCL|ENSG00000116990.11|chr1	32	22	34	1	13	22
MFSD2A|ENSG00000168389.18|chr1	145	116	176	130	195	171
CAP1|ENSG00000131236.18|chr1	3423	2110	3508	2263	2946	2678
PPT1|ENSG00000131238.18|chr1	1565	1312	1901	989	1523	1209
RLF|ENSG00000117000.9|chr1	193	249	211	205	333	268
TMCO2|ENSG00000188800.6|chr1	0	0	0	0	0	0
ZMPSTE24|ENSG00000084073.10|chr1	1019	745	993	921	1155	859
COL9A2|ENSG00000049089.15|chr1	14	2	12	40	5	2
SMAP2|ENSG00000084070.12|chr1	373	303	345	428	329	241
ZFP69B|ENSG00000187801.15|chr1	20	6	34	16	65	44
ZFP69|ENSG00000187815.10|chr1	64	84	61	108	92	86
EXO5|ENSG00000164002.12|chr1	160	82	111	46	163	144
ZNF684|ENSG00000117010.17|chr1	37	15	34	22	63	65
RIMS3|ENSG00000117016.10|chr1	49	60	63	58	53	9
NFYC|ENSG00000066136.21|chr1	807	573	800	735	723	751
KCNQ4|ENSG00000117013.17|chr1	51	25	22	31	33	42
CITED4|ENSG00000179862.7|chr1	22	27	16	19	11	9
SLFNL1|ENSG00000171790.16|chr1	0	0	0	0	0	0
SCMH1|ENSG00000010803.17|chr1	389	239	418	366	315	393
EDN2|ENSG00000127129.10|chr1	0	0	5	0	0	0
HIVEP3|ENSG00000127124.16|chr1	65	31	38	38	13	51
GUCA2B|ENSG00000044012.4|chr1	0	0	0	0	0	0
GUCA2A|ENSG00000197273.4|chr1	0	0	0	0	0	0
FOXJ3|ENSG00000198815.9|chr1	284	243	242	232	416	372
RIMKLA|ENSG00000177181.15|chr1	395	367	357	248	360	251
ZMYND12|ENSG00000066185.13|chr1	0	0	0	20	0	2
PPCS|ENSG00000127125.9|chr1	518	590	512	543	671	553
CCDC30|ENSG00000186409.19|chr1	0	0	0	0	0	0
CLDN19|ENSG00000164007.11|chr1	6	0	3	0	0	9
P3H1|ENSG00000117385.16|chr1	354	167	288	187	199	216
C1orf50|ENSG00000164008.17|chr1	407	326	418	407	514	517
TMEM269|ENSG00000274386.6|chr1	5	1	1	5	11	13
SVBP|ENSG00000177868.12|chr1	1365	889	1417	503	1095	789
ERMAP|ENSG00000164010.15|chr1	11	39	33	15	41	63
ZNF691|ENSG00000164011.18|chr1	51	34	71	133	60	72
SLC2A1|ENSG00000117394.24|chr1	678	573	686	776	974	722
FAM183A|ENSG00000186973.11|chr1	8	6	3	5	5	0
EBNA1BP2|ENSG00000117395.13|chr1	4503	4233	4072	3425	5439	4437
TMEM125|ENSG00000179178.11|chr1	0	0	0	0	0	0
C1orf210|ENSG00000253313.6|chr1	0	0	0	0	0	0
TIE1|ENSG00000066056.14|chr1	0	0	0	0	0	0
MPL|ENSG00000117400.18|chr1	7	5	0	0	6	3
CDC20|ENSG00000117399.14|chr1	1025	575	826	777	1027	718
ELOVL1|ENSG00000066322.15|chr1	85	66	86	86	128	96
MED8|ENSG00000159479.17|chr1	1028	715	996	1007	1122	950
SZT2|ENSG00000198198.17|chr1	75	79	88	21	40	56
HYI|ENSG00000178922.18|chr1	598	338	582	375	260	291
PTPRF|ENSG00000142949.17|chr1	2281	1912	2420	778	1106	821
KDM4A|ENSG00000066135.13|chr1	736	564	486	615	1092	943
ST3GAL3|ENSG00000126091.21|chr1	35	19	54	50	27	55
ARTN|ENSG00000117407.17|chr1	10	10	8	0	13	1
IPO13|ENSG00000117408.11|chr1	269	183	207	235	174	210
DPH2|ENSG00000132768.14|chr1	1118	992	1023	836	1236	991
ATP6V0B|ENSG00000117410.14|chr1	4600	1350	3954	2778	1359	1453
B4GALT2|ENSG00000117411.18|chr1	1004	701	1103	542	625	661
CCDC24|ENSG00000159214.13|chr1	75	39	59	9	14	57
SLC6A9|ENSG00000196517.13|chr1	42	26	24	151	89	109
KLF17|ENSG00000171872.5|chr1	0	4	0	0	0	0
DMAP1|ENSG00000178028.14|chr1	392	256	255	246	302	357
ERI3|ENSG00000117419.16|chr1	502	143	378	301	294	183
RNF220|ENSG00000187147.18|chr1	1411	610	1375	1306	1056	1073
TMEM53|ENSG00000126106.14|chr1	111	95	86	103	74	113
ARMH1|ENSG00000198520.12|chr1	0	0	0	0	5	0
KIF2C|ENSG00000142945.13|chr1	994	520	843	857	997	727
RPS8|ENSG00000142937.12|chr1	51474	45756	50375	43439	58288	48697
BEST4|ENSG00000142959.5|chr1	0	0	0	0	6	0
PLK3|ENSG00000173846.13|chr1	65	70	104	134	175	191
DYNLT4|ENSG00000188396.4|chr1	0	0	0	0	0	0
BTBD19|ENSG00000222009.9|chr1	1	0	0	0	10	1
PTCH2|ENSG00000117425.14|chr1	24	21	7	26	18	3
EIF2B3|ENSG00000070785.17|chr1	574	330	528	460	618	408
HECTD3|ENSG00000126107.15|chr1	218	80	212	182	133	144
UROD|ENSG00000126088.14|chr1	1375	893	1095	711	1097	1087
ZSWIM5|ENSG00000162415.7|chr1	62	20	15	32	30	48
HPDL|ENSG00000186603.7|chr1	0	0	0	0	0	0
MUTYH|ENSG00000132781.20|chr1	104	54	59	95	129	63
TOE1|ENSG00000132773.12|chr1	866	640	842	1595	1714	1602
TESK2|ENSG00000070759.17|chr1	79	41	53	11	31	19
CCDC163|ENSG00000280670.3|chr1	81	55	74	75	64	61
MMACHC|ENSG00000132763.15|chr1	640	513	566	367	622	435
PRDX1|ENSG00000117450.15|chr1	24625	20385	22762	13614	17743	15937
AKR1A1|ENSG00000117448.14|chr1	1272	939	1248	1206	1149	1045
NASP|ENSG00000132780.17|chr1	2596	2590	2572	1702	2584	2555
CCDC17|ENSG00000159588.15|chr1	9	2	0	0	0	0
GPBP1L1|ENSG00000159592.11|chr1	517	558	625	584	906	650
TMEM69|ENSG00000159596.7|chr1	917	510	947	691	860	710
IPP|ENSG00000197429.11|chr1	213	125	162	82	151	139
MAST2|ENSG00000086015.23|chr1	296	210	272	238	294	222
PIK3R3|ENSG00000117461.15|chr1	240	201	220	289	323	375
P3R3URF-PIK3R3|ENSG00000278139.1|chr1	0	0	4	6	5	6
TSPAN1|ENSG00000117472.10|chr1	0	0	0	0	5	0
P3R3URF|ENSG00000250719.2|chr1	0	0	0	0	0	0
POMGNT1|ENSG00000085998.15|chr1	679	363	603	329	313	301
LURAP1|ENSG00000171357.6|chr1	20	4	27	65	9	30
RAD54L|ENSG00000085999.13|chr1	334	245	346	295	602	382
LRRC41|ENSG00000132128.18|chr1	1953	967	1877	1792	1596	1398
UQCRH|ENSG00000173660.12|chr1	11668	10628	11694	7129	9349	6899
NSUN4|ENSG00000117481.11|chr1	690	454	588	863	1196	916
FAAH|ENSG00000117480.16|chr1	33	31	23	25	29	49
DMBX1|ENSG00000197587.11|chr1	60	77	51	48	77	52
TMEM275|ENSG00000282881.3|chr1	0	0	0	0	0	0
KNCN|ENSG00000162456.10|chr1	0	0	0	0	0	0
MKNK1|ENSG00000079277.22|chr1	109	192	154	172	108	119
MOB3C|ENSG00000142961.16|chr1	1	10	0	6	23	12
ATPAF1|ENSG00000123472.13|chr1	1462	1123	1629	1050	1342	953
TEX38|ENSG00000186118.9|chr1	0	0	0	0	0	0
EFCAB14|ENSG00000159658.15|chr1	699	577	720	322	366	327
CYP4B1|ENSG00000142973.15|chr1	0	0	0	0	0	0
CYP4A11|ENSG00000187048.14|chr1	0	0	0	0	0	0
CYP4X1|ENSG00000186377.8|chr1	236	129	150	161	206	105
CYP4Z1|ENSG00000186160.5|chr1	0	0	0	0	0	0
CYP4A22|ENSG00000162365.13|chr1	0	0	0	0	0	0
PDZK1IP1|ENSG00000162366.8|chr1	0	0	0	0	0	0
TAL1|ENSG00000162367.12|chr1	25	30	14	25	55	53
STIL|ENSG00000123473.17|chr1	235	229	203	350	438	319
CMPK1|ENSG00000162368.15|chr1	711	533	815	417	842	571
FOXE3|ENSG00000186790.6|chr1	0	0	0	0	0	3
FOXD2|ENSG00000186564.6|chr1	148	143	187	202	156	146
TRABD2B|ENSG00000269113.4|chr1	33	13	30	0	27	14
SLC5A9|ENSG00000117834.13|chr1	0	0	0	0	0	0
SPATA6|ENSG00000132122.12|chr1	11	32	28	16	27	8
AGBL4|ENSG00000186094.18|chr1	0	0	0	0	0	0
BEND5|ENSG00000162373.13|chr1	2	2	11	0	17	28
ELAVL4|ENSG00000162374.18|chr1	0	0	0	0	0	0
DMRTA2|ENSG00000142700.12|chr1	373	88	257	219	389	306
FAF1|ENSG00000185104.21|chr1	1304	685	1104	1047	1028	921
CDKN2C|ENSG00000123080.12|chr1	1475	860	1336	748	873	745
C1orf185|ENSG00000204006.11|chr1	0	0	0	0	0	0
RNF11|ENSG00000123091.5|chr1	813	645	713	266	667	509
TTC39A|ENSG00000085831.16|chr1	208	177	153	134	232	173
EPS15|ENSG00000085832.17|chr1	528	425	495	329	661	529
OSBPL9|ENSG00000117859.19|chr1	1531	1231	1772	1267	1682	1335
NRDC|ENSG00000078618.23|chr1	386	291	469	347	480	395
RAB3B|ENSG00000169213.7|chr1	559	431	525	294	388	394
TXNDC12|ENSG00000117862.13|chr1	3057	2243	2854	2176	2344	2187
KTI12|ENSG00000198841.4|chr1	492	339	404	550	554	400
BTF3L4|ENSG00000134717.18|chr1	1711	1362	1885	1428	2271	1636
ZFYVE9|ENSG00000157077.16|chr1	2	5	8	3	13	12
ORC1|ENSG00000085840.13|chr1	332	291	266	314	460	374
PRPF38A|ENSG00000134748.13|chr1	1899	1661	2095	1790	2370	1918
TUT4|ENSG00000134744.14|chr1	81	71	71	61	100	98
GPX7|ENSG00000116157.6|chr1	1	0	0	0	0	0
SHISAL2A|ENSG00000182183.15|chr1	0	0	0	0	0	0
COA7|ENSG00000162377.6|chr1	913	712	836	823	1383	979
ZYG11B|ENSG00000162378.13|chr1	618	564	535	548	783	550
ZYG11A|ENSG00000203995.10|chr1	191	151	157	171	203	232
ECHDC2|ENSG00000121310.17|chr1	29	35	11	32	15	16
SCP2|ENSG00000116171.19|chr1	2059	1751	1972	1096	2098	1401
SLC1A7|ENSG00000162383.13|chr1	0	0	0	0	0	0
CPT2|ENSG00000157184.7|chr1	605	567	477	416	766	618
CZIB|ENSG00000162384.14|chr1	1078	891	1166	870	1254	988
MAGOH|ENSG00000162385.11|chr1	1030	876	1108	767	1598	1234
LRP8|ENSG00000157193.18|chr1	571	341	530	410	618	538
DMRTB1|ENSG00000143006.7|chr1	0	0	0	0	0	0
GLIS1|ENSG00000174332.6|chr1	0	8	0	0	3	0
NDC1|ENSG00000058804.12|chr1	1152	983	1353	827	1122	994
DIO1|ENSG00000211452.12|chr1	0	0	0	0	0	0
HSPB11|ENSG00000081870.12|chr1	3093	2562	2556	1479	1957	1893
LRRC42|ENSG00000116212.15|chr1	463	468	476	406	846	595
LDLRAD1|ENSG00000203985.11|chr1	0	0	0	0	0	0
TMEM59|ENSG00000116209.12|chr1	2471	1951	2086	1695	2466	1990
TCEANC2|ENSG00000116205.14|chr1	175	153	254	89	303	157
CDCP2|ENSG00000157211.12|chr1	0	0	0	0	0	0
CYB5RL|ENSG00000215883.11|chr1	216	242	331	133	376	274
MRPL37|ENSG00000116221.15|chr1	4557	1852	4289	2895	1504	2122
SSBP3|ENSG00000157216.16|chr1	755	538	784	734	848	657
ACOT11|ENSG00000162390.18|chr1	18	15	11	8	9	3
FAM151A|ENSG00000162391.12|chr1	0	0	0	0	0	0
MROH7|ENSG00000184313.20|chr1	0	0	0	0	0	0
TTC4|ENSG00000243725.7|chr1	390	302	345	275	433	389
PARS2|ENSG00000162396.6|chr1	169	101	139	106	187	148
TTC22|ENSG00000006555.11|chr1	0	0	0	0	0	0
LEXM|ENSG00000162398.12|chr1	0	0	0	0	0	0
DHCR24|ENSG00000116133.13|chr1	2777	1678	2752	2005	2204	2191
TMEM61|ENSG00000143001.5|chr1	0	0	0	0	0	0
BSND|ENSG00000162399.9|chr1	0	0	0	0	0	0
PCSK9|ENSG00000169174.11|chr1	0	0	0	0	0	0
USP24|ENSG00000162402.14|chr1	230	196	269	190	348	241
PLPP3|ENSG00000162407.9|chr1	605	371	605	276	548	395
PRKAA2|ENSG00000162409.12|chr1	993	815	832	653	1310	1149
FYB2|ENSG00000187889.13|chr1	0	0	0	0	0	0
C8A|ENSG00000157131.12|chr1	0	0	0	0	0	0
C8B|ENSG00000021852.14|chr1	0	0	0	0	0	0
OMA1|ENSG00000162600.12|chr1	201	101	154	92	203	132
TACSTD2|ENSG00000184292.7|chr1	0	0	0	0	0	0
MYSM1|ENSG00000162601.12|chr1	104	40	93	141	135	110
JUN|ENSG00000177606.8|chr1	3290	2698	3060	4163	6994	5246
FGGY|ENSG00000172456.18|chr1	30	33	14	34	53	10
HOOK1|ENSG00000134709.13|chr1	241	209	268	240	471	329
CYP2J2|ENSG00000134716.11|chr1	34	46	61	72	57	32
C1orf87|ENSG00000162598.13|chr1	0	0	1	0	0	0
NFIA|ENSG00000162599.18|chr1	1429	875	1283	912	1183	1038
PATJ|ENSG00000132849.22|chr1	48	16	19	39	64	25
L1TD1|ENSG00000240563.2|chr1	0	0	0	0	0	0
KANK4|ENSG00000132854.19|chr1	0	0	0	13	0	0
USP1|ENSG00000162607.13|chr1	1465	1159	1401	1618	2585	2058
DOCK7|ENSG00000116641.18|chr1	100	44	109	35	98	68
ANGPTL3|ENSG00000132855.5|chr1	0	0	0	0	0	0
ATG4C|ENSG00000125703.15|chr1	263	173	231	61	336	195
FOXD3|ENSG00000187140.6|chr1	68	26	36	21	91	69
ALG6|ENSG00000088035.18|chr1	235	315	259	140	408	243
EFCAB7|ENSG00000203965.13|chr1	14	20	30	10	27	60
PGM1|ENSG00000079739.17|chr1	569	303	659	600	526	478
ROR1|ENSG00000185483.13|chr1	113	209	117	203	198	179
UBE2U|ENSG00000177414.14|chr1	0	3	0	0	7	7
CACHD1|ENSG00000158966.16|chr1	44	79	100	106	164	82
RAVER2|ENSG00000162437.15|chr1	235	209	183	142	335	193
JAK1|ENSG00000162434.14|chr1	414	367	476	263	369	402
AK4|ENSG00000162433.15|chr1	785	574	670	400	575	445
DNAJC6|ENSG00000116675.16|chr1	166	102	131	192	226	199
LEPROT|ENSG00000213625.9|chr1	929	637	777	367	655	475
LEPR|ENSG00000116678.20|chr1	0	2	0	7	9	0
PDE4B|ENSG00000184588.18|chr1	5	1	25	0	0	0
SGIP1|ENSG00000118473.23|chr1	0	6	0	0	0	0
DYNLT5|ENSG00000152760.10|chr1	0	0	0	0	0	0
INSL5|ENSG00000172410.5|chr1	0	0	0	0	0	0
DNAI4|ENSG00000152763.17|chr1	0	0	13	0	1	0
MIER1|ENSG00000198160.15|chr1	266	168	178	156	235	195
SLC35D1|ENSG00000116704.8|chr1	232	178	289	334	408	374
C1orf141|ENSG00000203963.12|chr1	0	0	0	0	0	0
IL23R|ENSG00000162594.17|chr1	0	0	0	0	0	0
IL12RB2|ENSG00000081985.14|chr1	44	76	36	36	48	74
SERBP1|ENSG00000142864.15|chr1	21560	15851	19588	15362	22002	18004
GADD45A|ENSG00000116717.13|chr1	507	402	603	1324	2639	1664
GNG12|ENSG00000172380.6|chr1	1155	1023	1283	776	958	907
DIRAS3|ENSG00000162595.8|chr1	18	7	0	18	1	0
WLS|ENSG00000116729.14|chr1	731	578	812	558	1030	665
RPE65|ENSG00000116745.7|chr1	0	0	0	0	0	0
DEPDC1|ENSG00000024526.17|chr1	984	755	779	783	1096	721
LRRC7|ENSG00000033122.21|chr1	0	0	0	0	0	0
LRRC40|ENSG00000066557.6|chr1	464	321	326	241	647	366
SRSF11|ENSG00000116754.14|chr1	2488	2107	2502	1433	2815	1935
ANKRD13C|ENSG00000118454.13|chr1	286	144	220	104	264	150
CTH|ENSG00000116761.12|chr1	89	109	191	182	309	282
PTGER3|ENSG00000050628.21|chr1	0	0	0	0	0	0
ZRANB2|ENSG00000132485.14|chr1	909	810	818	951	1082	967
NEGR1|ENSG00000172260.15|chr1	0	0	0	0	0	0
LRRIQ3|ENSG00000162620.16|chr1	3	0	0	0	2	0
FPGT|ENSG00000254685.8|chr1	114	48	80	70	141	82
TNNI3K|ENSG00000116783.15|chr1	0	0	0	0	0	0
LRRC53|ENSG00000162621.7|chr1	0	0	0	0	0	0
CRYZ|ENSG00000116791.14|chr1	615	572	658	541	679	518
TYW3|ENSG00000162623.16|chr1	1266	1031	1384	756	1370	1015
LHX8|ENSG00000162624.16|chr1	20	0	0	0	4	8
SLC44A5|ENSG00000137968.17|chr1	94	45	60	82	97	77
ACADM|ENSG00000117054.15|chr1	1097	928	1040	890	1356	923
RABGGTB|ENSG00000137955.16|chr1	676	258	803	1333	2365	1297
MSH4|ENSG00000057468.7|chr1	0	0	0	0	0	0
ASB17|ENSG00000154007.7|chr1	0	0	0	0	0	0
ST6GALNAC3|ENSG00000184005.11|chr1	92	75	158	68	108	119
ST6GALNAC5|ENSG00000117069.15|chr1	10	0	12	0	7	15
PIGK|ENSG00000142892.15|chr1	361	304	442	308	557	334
AK5|ENSG00000154027.19|chr1	4	0	6	0	0	0
ZZZ3|ENSG00000036549.13|chr1	205	185	280	168	293	229
USP33|ENSG00000077254.14|chr1	246	140	188	214	346	205
MIGA1|ENSG00000180488.16|chr1	180	158	205	122	232	143
NEXN|ENSG00000162614.19|chr1	51	29	92	36	103	97
FUBP1|ENSG00000162613.17|chr1	1957	1735	1719	1492	2389	1985
DNAJB4|ENSG00000162616.9|chr1	139	74	61	69	110	58
GIPC2|ENSG00000137960.6|chr1	0	0	0	0	0	0
PTGFR|ENSG00000122420.10|chr1	0	0	0	0	0	3
IFI44L|ENSG00000137959.17|chr1	2	6	0	12	0	2
IFI44|ENSG00000137965.11|chr1	0	0	0	0	0	0
ADGRL4|ENSG00000162618.15|chr1	0	0	0	0	0	0
ADGRL2|ENSG00000117114.21|chr1	385	246	287	293	326	223
TTLL7|ENSG00000137941.17|chr1	139	84	156	82	121	120
PRKACB|ENSG00000142875.20|chr1	141	84	121	111	135	125
SAMD13|ENSG00000203943.9|chr1	6	26	16	40	36	14
DNASE2B|ENSG00000137976.8|chr1	0	0	3	0	0	0
RPF1|ENSG00000117133.11|chr1	1742	1411	1797	1312	2168	1871
SPATA1|ENSG00000122432.19|chr1	0	0	0	0	0	0
CTBS|ENSG00000117151.13|chr1	159	148	216	109	151	165
SSX2IP|ENSG00000117155.17|chr1	499	464	501	300	497	428
LPAR3|ENSG00000171517.6|chr1	240	281	289	329	383	255
MCOLN2|ENSG00000153898.13|chr1	226	203	265	258	270	266
DNAI3|ENSG00000162643.13|chr1	0	0	7	0	0	5
MCOLN3|ENSG00000055732.13|chr1	105	100	175	152	171	140
SYDE2|ENSG00000097096.10|chr1	22	14	43	0	26	24
C1orf52|ENSG00000162642.14|chr1	984	779	754	942	975	801
BCL10|ENSG00000142867.14|chr1	374	228	305	343	699	447
DDAH1|ENSG00000153904.21|chr1	1993	1356	1659	938	1355	1596
CCN1|ENSG00000142871.18|chr1	490	424	485	752	1825	1328
ZNHIT6|ENSG00000117174.11|chr1	381	354	372	559	708	512
COL24A1|ENSG00000171502.15|chr1	0	0	1	0	0	0
ODF2L|ENSG00000122417.16|chr1	44	61	76	22	87	65
CLCA2|ENSG00000137975.8|chr1	0	0	0	0	0	0
CLCA1|ENSG00000016490.16|chr1	0	0	0	0	0	0
CLCA4|ENSG00000016602.9|chr1	0	0	0	0	0	0
SH3GLB1|ENSG00000097033.14|chr1	829	644	1019	688	871	682
SELENOF|ENSG00000183291.18|chr1	2976	1858	2828	1674	2912	1972
HS2ST1|ENSG00000153936.18|chr1	469	503	622	555	533	391
ENSG00000267561|ENSG00000267561.2|chr1	0	1	2	0	0	5
LMO4|ENSG00000143013.13|chr1	2292	1461	2272	1809	3091	2313
PKN2|ENSG00000065243.20|chr1	426	477	449	226	672	433
GTF2B|ENSG00000137947.12|chr1	325	305	467	379	521	452
KYAT3|ENSG00000137944.18|chr1	250	179	337	181	332	239
RBMXL1|ENSG00000213516.10|chr1	1044	911	839	873	1526	941
GBP3|ENSG00000117226.12|chr1	0	0	0	0	0	0
GBP1|ENSG00000117228.11|chr1	0	0	0	0	0	0
GBP2|ENSG00000162645.13|chr1	0	0	0	0	5	0
GBP7|ENSG00000213512.3|chr1	0	0	0	0	0	0
GBP4|ENSG00000162654.9|chr1	0	0	0	0	0	0
GBP5|ENSG00000154451.15|chr1	0	0	0	0	0	0
GBP6|ENSG00000183347.15|chr1	0	0	0	0	0	0
LRRC8B|ENSG00000197147.15|chr1	412	353	399	377	426	382
LRRC8C|ENSG00000171488.15|chr1	200	182	302	157	328	181
LRRC8D|ENSG00000171492.14|chr1	64	94	115	199	224	139
ZNF326|ENSG00000162664.17|chr1	667	485	649	485	869	672
