Gene	DMSO-Total-1	DMSO-Total-2	DMSO-Total-3	TPG-Total-1	TPG-Total-2	TPG-Total-3
TMEM234|ENSG00000160055.20|chr1	24	32	36	38	44	31
EIF3I|ENSG00000084623.12|chr1	4699	4154	4092	4029	4036	3473
FAM167B|ENSG00000183615.6|chr1	0	1	3	0	2	1
LCK|ENSG00000182866.18|chr1	0	0	0	0	0	3
HDAC1|ENSG00000116478.12|chr1	1705	1751	1567	1627	1457	1585
MARCKSL1|ENSG00000175130.7|chr1	1433	1219	1260	1152	1006	1001
TSSK3|ENSG00000162526.7|chr1	9	2	4	7	0	8
FAM229A|ENSG00000225828.2|chr1	47	24	17	36	29	49
BSDC1|ENSG00000160058.19|chr1	192	168	157	195	167	163
ZBTB8B|ENSG00000273274.2|chr1	24	37	34	26	22	22
ZBTB8A|ENSG00000160062.15|chr1	72	147	179	237	207	166
ZBTB8OS|ENSG00000176261.16|chr1	269	211	246	235	191	204
RBBP4|ENSG00000162521.19|chr1	888	943	858	895	740	818
SYNC|ENSG00000162520.15|chr1	3	16	10	17	3	2
KIAA1522|ENSG00000162522.11|chr1	49	95	30	46	91	48
YARS1|ENSG00000134684.13|chr1	1456	1277	1275	1333	1451	1334
S100PBP|ENSG00000116497.18|chr1	136	146	163	180	209	155
FNDC5|ENSG00000160097.20|chr1	7	3	6	2	0	0
HPCA|ENSG00000121905.10|chr1	0	0	0	1	0	0
TMEM54|ENSG00000121900.19|chr1	76	49	73	76	87	57
RNF19B|ENSG00000116514.17|chr1	6	4	28	21	20	37
AK2|ENSG00000004455.18|chr1	2011	1909	1904	1905	1855	1754
AZIN2|ENSG00000142920.17|chr1	9	10	5	5	1	6
TRIM62|ENSG00000116525.14|chr1	37	5	5	55	17	30
ZNF362|ENSG00000160094.15|chr1	113	135	91	164	83	134
PHC2|ENSG00000134686.20|chr1	112	139	79	300	193	260
ZSCAN20|ENSG00000121903.15|chr1	23	0	1	16	0	0
HMGB4|ENSG00000176256.11|chr1	0	0	0	0	0	0
C1orf94|ENSG00000142698.15|chr1	0	0	0	0	0	0
SMIM12|ENSG00000163866.9|chr1	223	326	265	340	340	317
GJB5|ENSG00000189280.3|chr1	0	0	0	0	0	0
GJB4|ENSG00000189433.7|chr1	0	0	0	0	0	0
GJB3|ENSG00000188910.8|chr1	0	0	0	0	0	0
GJA4|ENSG00000187513.9|chr1	0	0	0	0	0	0
DLGAP3|ENSG00000116544.12|chr1	11	7	12	4	2	0
ENSG00000284773|ENSG00000284773.1|chr1	14	9	4	4	6	5
TMEM35B|ENSG00000243749.2|chr1	199	226	163	224	151	130
ZMYM6|ENSG00000163867.17|chr1	15	28	13	14	12	28
ZMYM1|ENSG00000197056.11|chr1	3	17	11	39	22	13
SFPQ|ENSG00000116560.12|chr1	3872	3909	4012	3489	3983	3532
ZMYM4|ENSG00000146463.12|chr1	271	308	276	384	465	326
KIAA0319L|ENSG00000142687.19|chr1	645	564	491	543	437	438
NCDN|ENSG00000020129.16|chr1	988	1016	944	952	973	777
TFAP2E|ENSG00000116819.9|chr1	0	0	0	0	0	0
PSMB2|ENSG00000126067.12|chr1	3310	2854	2990	3098	2990	2657
C1orf216|ENSG00000142686.8|chr1	23	22	16	27	47	23
CLSPN|ENSG00000092853.14|chr1	163	148	149	193	217	128
AGO4|ENSG00000134698.11|chr1	159	134	153	119	114	121
AGO1|ENSG00000092847.14|chr1	486	367	401	378	309	247
AGO3|ENSG00000126070.20|chr1	179	217	180	269	294	211
TEKT2|ENSG00000092850.12|chr1	0	0	0	1	0	0
ADPRS|ENSG00000116863.11|chr1	140	212	192	306	229	240
COL8A2|ENSG00000171812.13|chr1	0	0	1	0	0	0
TRAPPC3|ENSG00000054116.12|chr1	1154	1050	1128	1009	1123	1049
MAP7D1|ENSG00000116871.16|chr1	289	267	341	421	453	313
THRAP3|ENSG00000054118.15|chr1	324	384	353	345	327	261
SH3D21|ENSG00000214193.11|chr1	0	0	0	1	0	0
EVA1B|ENSG00000142694.7|chr1	30	29	53	64	49	30
STK40|ENSG00000196182.11|chr1	329	321	388	253	169	256
LSM10|ENSG00000181817.6|chr1	473	461	267	435	539	414
OSCP1|ENSG00000116885.18|chr1	58	35	22	87	72	62
MRPS15|ENSG00000116898.12|chr1	938	862	756	967	1078	800
CSF3R|ENSG00000119535.19|chr1	0	0	0	0	0	0
GRIK3|ENSG00000163873.10|chr1	12	14	8	10	11	9
ZC3H12A|ENSG00000163874.11|chr1	3	6	8	2	1	4
MEAF6|ENSG00000163875.16|chr1	696	669	631	785	954	724
SNIP1|ENSG00000163877.11|chr1	25	28	46	48	46	30
DNALI1|ENSG00000163879.11|chr1	1	0	0	0	0	5
GNL2|ENSG00000134697.13|chr1	431	358	403	525	434	497
RSPO1|ENSG00000169218.14|chr1	0	0	0	0	0	0
C1orf109|ENSG00000116922.15|chr1	63	104	82	197	225	179
CDCA8|ENSG00000134690.11|chr1	140	176	143	259	209	191
EPHA10|ENSG00000183317.17|chr1	1	10	5	6	1	6
MANEAL|ENSG00000185090.15|chr1	531	411	374	556	452	458
YRDC|ENSG00000196449.4|chr1	582	554	602	674	713	625
C1orf122|ENSG00000197982.14|chr1	1325	1035	844	1269	1187	999
MTF1|ENSG00000188786.10|chr1	73	138	127	112	151	95
INPP5B|ENSG00000204084.13|chr1	146	121	139	110	123	86
SF3A3|ENSG00000183431.12|chr1	1748	1531	1819	1615	1647	1596
FHL3|ENSG00000183386.10|chr1	62	50	86	187	217	118
UTP11|ENSG00000183520.12|chr1	891	830	964	938	1013	816
POU3F1|ENSG00000185668.8|chr1	1	0	10	5	0	7
RRAGC|ENSG00000116954.8|chr1	434	482	435	706	602	549
MYCBP|ENSG00000214114.9|chr1	559	545	505	518	562	491
ENSG00000274944|ENSG00000274944.4|chr1	261	259	190	209	244	175
GJA9|ENSG00000131233.10|chr1	0	0	0	0	0	0
RHBDL2|ENSG00000158315.11|chr1	0	0	0	0	2	0
AKIRIN1|ENSG00000174574.16|chr1	1177	1057	929	1869	1802	1526
NDUFS5|ENSG00000168653.11|chr1	4089	4099	3853	2967	3252	3161
MACF1|ENSG00000127603.32|chr1	387	368	398	472	481	425
BMP8A|ENSG00000183682.8|chr1	0	10	0	1	2	0
HEYL|ENSG00000163909.8|chr1	28	43	10	59	88	58
NT5C1A|ENSG00000116981.4|chr1	17	25	12	31	45	21
HPCAL4|ENSG00000116983.13|chr1	19	8	12	24	39	26
PPIE|ENSG00000084072.17|chr1	364	391	317	468	542	492
BMP8B|ENSG00000116985.12|chr1	26	28	31	43	21	8
OXCT2|ENSG00000198754.5|chr1	0	0	2	0	0	6
TRIT1|ENSG00000043514.17|chr1	202	199	200	292	201	193
MYCL|ENSG00000116990.11|chr1	8	2	2	10	0	0
MFSD2A|ENSG00000168389.18|chr1	15	32	40	45	61	41
CAP1|ENSG00000131236.18|chr1	2489	2171	2206	2064	1916	1883
PPT1|ENSG00000131238.18|chr1	765	778	791	714	805	626
RLF|ENSG00000117000.9|chr1	43	60	88	109	49	79
TMCO2|ENSG00000188800.6|chr1	0	0	0	0	0	0
ZMPSTE24|ENSG00000084073.10|chr1	730	851	732	755	694	749
COL9A2|ENSG00000049089.15|chr1	14	12	18	17	34	10
SMAP2|ENSG00000084070.12|chr1	177	208	153	157	241	193
ZFP69B|ENSG00000187801.15|chr1	10	0	10	17	0	10
ZFP69|ENSG00000187815.10|chr1	15	6	2	23	27	20
EXO5|ENSG00000164002.12|chr1	6	41	19	26	41	34
ZNF684|ENSG00000117010.17|chr1	11	7	8	14	19	17
RIMS3|ENSG00000117016.10|chr1	56	39	45	11	19	3
NFYC|ENSG00000066136.21|chr1	385	372	348	530	389	412
KCNQ4|ENSG00000117013.17|chr1	22	26	22	40	41	31
CITED4|ENSG00000179862.7|chr1	2	7	1	5	9	16
SLFNL1|ENSG00000171790.16|chr1	0	0	0	0	0	0
SCMH1|ENSG00000010803.17|chr1	234	293	126	260	227	231
EDN2|ENSG00000127129.10|chr1	0	0	0	2	0	3
HIVEP3|ENSG00000127124.16|chr1	21	9	24	18	20	11
GUCA2B|ENSG00000044012.4|chr1	0	0	0	0	0	0
GUCA2A|ENSG00000197273.4|chr1	0	0	0	5	0	0
FOXJ3|ENSG00000198815.9|chr1	65	51	64	91	139	100
RIMKLA|ENSG00000177181.15|chr1	191	125	179	230	107	117
ZMYND12|ENSG00000066185.13|chr1	0	0	2	6	0	0
PPCS|ENSG00000127125.9|chr1	233	122	179	182	172	171
CCDC30|ENSG00000186409.19|chr1	4	0	1	0	0	0
CLDN19|ENSG00000164007.11|chr1	0	0	0	2	4	0
P3H1|ENSG00000117385.16|chr1	267	182	226	158	176	222
C1orf50|ENSG00000164008.17|chr1	175	162	207	237	234	186
TMEM269|ENSG00000274386.6|chr1	2	2	12	0	3	8
SVBP|ENSG00000177868.12|chr1	578	588	592	641	648	578
ERMAP|ENSG00000164010.15|chr1	15	0	16	6	24	7
ZNF691|ENSG00000164011.18|chr1	33	31	31	33	25	23
SLC2A1|ENSG00000117394.24|chr1	213	303	310	306	297	278
FAM183A|ENSG00000186973.11|chr1	12	5	2	8	0	12
EBNA1BP2|ENSG00000117395.13|chr1	2001	1763	1698	2057	2190	1746
TMEM125|ENSG00000179178.11|chr1	0	0	0	0	0	0
C1orf210|ENSG00000253313.6|chr1	0	6	0	0	0	0
TIE1|ENSG00000066056.14|chr1	0	0	0	0	0	0
MPL|ENSG00000117400.18|chr1	0	0	0	0	0	12
CDC20|ENSG00000117399.14|chr1	520	483	419	640	467	494
ELOVL1|ENSG00000066322.15|chr1	74	52	39	101	49	55
MED8|ENSG00000159479.17|chr1	382	263	242	399	410	363
SZT2|ENSG00000198198.17|chr1	89	62	62	67	57	74
HYI|ENSG00000178922.18|chr1	385	302	275	293	239	273
PTPRF|ENSG00000142949.17|chr1	2062	1811	1821	885	868	804
KDM4A|ENSG00000066135.13|chr1	312	320	341	492	380	430
ST3GAL3|ENSG00000126091.21|chr1	17	12	12	36	23	29
ARTN|ENSG00000117407.17|chr1	0	7	7	5	0	0
IPO13|ENSG00000117408.11|chr1	148	207	132	127	153	129
DPH2|ENSG00000132768.14|chr1	601	511	494	603	581	577
ATP6V0B|ENSG00000117410.14|chr1	1606	1677	1625	1417	1606	1464
B4GALT2|ENSG00000117411.18|chr1	636	457	571	534	552	477
CCDC24|ENSG00000159214.13|chr1	15	25	41	8	36	21
SLC6A9|ENSG00000196517.13|chr1	42	25	25	52	28	37
KLF17|ENSG00000171872.5|chr1	0	0	0	0	0	0
DMAP1|ENSG00000178028.14|chr1	148	176	208	276	300	214
ERI3|ENSG00000117419.16|chr1	247	230	122	153	222	196
RNF220|ENSG00000187147.18|chr1	597	513	462	898	753	780
TMEM53|ENSG00000126106.14|chr1	55	25	47	43	36	44
ARMH1|ENSG00000198520.12|chr1	0	0	0	2	0	0
KIF2C|ENSG00000142945.13|chr1	413	397	431	504	613	478
RPS8|ENSG00000142937.12|chr1	22974	20346	19523	20909	21631	19657
BEST4|ENSG00000142959.5|chr1	2	0	11	0	0	1
PLK3|ENSG00000173846.13|chr1	10	19	10	58	23	23
DYNLT4|ENSG00000188396.4|chr1	0	0	0	0	0	0
BTBD19|ENSG00000222009.9|chr1	0	6	0	0	0	0
PTCH2|ENSG00000117425.14|chr1	0	1	4	11	9	0
EIF2B3|ENSG00000070785.17|chr1	323	289	328	321	248	295
HECTD3|ENSG00000126107.15|chr1	231	155	133	168	134	195
UROD|ENSG00000126088.14|chr1	573	508	644	694	567	574
ZSWIM5|ENSG00000162415.7|chr1	5	17	16	12	34	10
HPDL|ENSG00000186603.7|chr1	0	0	0	0	0	0
MUTYH|ENSG00000132781.20|chr1	79	49	42	90	55	92
TOE1|ENSG00000132773.12|chr1	256	275	216	543	601	409
TESK2|ENSG00000070759.17|chr1	7	21	16	27	8	27
CCDC163|ENSG00000280670.3|chr1	30	18	13	34	40	30
MMACHC|ENSG00000132763.15|chr1	337	291	275	280	255	246
PRDX1|ENSG00000117450.15|chr1	12725	10881	11139	9078	8978	8106
AKR1A1|ENSG00000117448.14|chr1	906	706	686	858	791	708
NASP|ENSG00000132780.17|chr1	1443	1374	1741	1080	967	905
CCDC17|ENSG00000159588.15|chr1	0	0	6	0	0	8
GPBP1L1|ENSG00000159592.11|chr1	202	205	174	334	329	270
TMEM69|ENSG00000159596.7|chr1	285	269	242	238	295	295
IPP|ENSG00000197429.11|chr1	98	116	134	116	129	102
MAST2|ENSG00000086015.23|chr1	194	179	214	274	264	188
PIK3R3|ENSG00000117461.15|chr1	78	64	63	121	138	121
P3R3URF-PIK3R3|ENSG00000278139.1|chr1	3	5	6	4	8	6
TSPAN1|ENSG00000117472.10|chr1	0	0	0	0	0	0
P3R3URF|ENSG00000250719.2|chr1	0	0	0	0	0	0
POMGNT1|ENSG00000085998.15|chr1	409	377	366	285	363	310
LURAP1|ENSG00000171357.6|chr1	7	5	8	1	25	15
RAD54L|ENSG00000085999.13|chr1	156	137	139	232	183	187
LRRC41|ENSG00000132128.18|chr1	1552	1252	1147	1295	1207	1189
UQCRH|ENSG00000173660.12|chr1	4079	3804	3563	3208	3395	2992
NSUN4|ENSG00000117481.11|chr1	170	208	206	467	448	351
FAAH|ENSG00000117480.16|chr1	50	58	30	45	32	42
DMBX1|ENSG00000197587.11|chr1	29	35	20	43	14	29
TMEM275|ENSG00000282881.3|chr1	0	0	0	0	0	0
KNCN|ENSG00000162456.10|chr1	0	0	0	0	0	0
MKNK1|ENSG00000079277.22|chr1	70	86	42	56	58	77
MOB3C|ENSG00000142961.16|chr1	0	6	0	0	12	0
ATPAF1|ENSG00000123472.13|chr1	875	811	708	678	691	716
TEX38|ENSG00000186118.9|chr1	0	0	0	0	0	0
EFCAB14|ENSG00000159658.15|chr1	414	305	438	221	258	232
CYP4B1|ENSG00000142973.15|chr1	0	0	0	0	0	0
CYP4A11|ENSG00000187048.14|chr1	1	0	0	0	0	0
CYP4X1|ENSG00000186377.8|chr1	127	181	131	146	110	188
CYP4Z1|ENSG00000186160.5|chr1	0	0	0	0	0	0
CYP4A22|ENSG00000162365.13|chr1	0	0	0	0	0	0
PDZK1IP1|ENSG00000162366.8|chr1	0	0	0	0	0	0
TAL1|ENSG00000162367.12|chr1	15	0	0	10	28	3
STIL|ENSG00000123473.17|chr1	61	70	89	210	202	163
CMPK1|ENSG00000162368.15|chr1	498	541	421	506	439	425
FOXE3|ENSG00000186790.6|chr1	0	0	1	0	0	0
FOXD2|ENSG00000186564.6|chr1	19	37	45	40	33	11
TRABD2B|ENSG00000269113.4|chr1	0	0	19	0	22	4
SLC5A9|ENSG00000117834.13|chr1	0	0	0	0	0	0
SPATA6|ENSG00000132122.12|chr1	15	26	20	23	13	11
AGBL4|ENSG00000186094.18|chr1	0	0	0	0	0	0
BEND5|ENSG00000162373.13|chr1	1	7	4	5	0	3
ELAVL4|ENSG00000162374.18|chr1	0	0	0	0	0	0
DMRTA2|ENSG00000142700.12|chr1	68	76	87	187	176	80
FAF1|ENSG00000185104.21|chr1	805	631	589	842	822	781
CDKN2C|ENSG00000123080.12|chr1	352	374	322	307	289	297
C1orf185|ENSG00000204006.11|chr1	0	0	0	0	0	0
RNF11|ENSG00000123091.5|chr1	366	448	421	413	309	348
TTC39A|ENSG00000085831.16|chr1	84	83	124	100	92	106
EPS15|ENSG00000085832.17|chr1	501	431	426	439	355	376
OSBPL9|ENSG00000117859.19|chr1	888	796	649	824	817	688
NRDC|ENSG00000078618.23|chr1	312	394	322	342	405	327
RAB3B|ENSG00000169213.7|chr1	446	363	388	346	477	329
TXNDC12|ENSG00000117862.13|chr1	1381	1386	1245	1159	1231	1076
KTI12|ENSG00000198841.4|chr1	15	43	52	43	44	21
BTF3L4|ENSG00000134717.18|chr1	658	693	572	720	797	548
ZFYVE9|ENSG00000157077.16|chr1	5	3	6	3	7	11
ORC1|ENSG00000085840.13|chr1	87	97	60	148	120	202
PRPF38A|ENSG00000134748.13|chr1	1144	1090	902	1176	1263	1160
TUT4|ENSG00000134744.14|chr1	46	31	52	107	97	83
GPX7|ENSG00000116157.6|chr1	0	0	0	0	0	0
SHISAL2A|ENSG00000182183.15|chr1	0	0	0	0	0	0
COA7|ENSG00000162377.6|chr1	242	222	238	372	324	289
ZYG11B|ENSG00000162378.13|chr1	272	365	308	575	491	462
ZYG11A|ENSG00000203995.10|chr1	94	52	41	90	118	92
ECHDC2|ENSG00000121310.17|chr1	11	9	15	21	13	12
SCP2|ENSG00000116171.19|chr1	1079	1183	1084	882	962	752
SLC1A7|ENSG00000162383.13|chr1	0	0	0	0	0	0
CPT2|ENSG00000157184.7|chr1	193	231	194	191	161	154
CZIB|ENSG00000162384.14|chr1	611	569	502	510	627	553
MAGOH|ENSG00000162385.11|chr1	403	372	354	514	392	351
LRP8|ENSG00000157193.18|chr1	225	195	211	356	240	252
DMRTB1|ENSG00000143006.7|chr1	0	0	0	0	0	0
GLIS1|ENSG00000174332.6|chr1	6	0	4	7	0	1
NDC1|ENSG00000058804.12|chr1	852	835	693	816	693	779
DIO1|ENSG00000211452.12|chr1	0	0	0	0	0	0
HSPB11|ENSG00000081870.12|chr1	1244	1126	1126	944	1052	911
LRRC42|ENSG00000116212.15|chr1	131	106	123	309	199	177
LDLRAD1|ENSG00000203985.11|chr1	0	0	0	0	0	0
TMEM59|ENSG00000116209.12|chr1	1110	1099	1068	974	1024	1018
TCEANC2|ENSG00000116205.14|chr1	45	82	49	132	138	71
CDCP2|ENSG00000157211.12|chr1	0	0	0	0	13	0
CYB5RL|ENSG00000215883.11|chr1	156	153	79	137	151	129
MRPL37|ENSG00000116221.15|chr1	2520	2260	1973	2235	2267	2097
SSBP3|ENSG00000157216.16|chr1	422	460	423	504	474	460
ACOT11|ENSG00000162390.18|chr1	2	14	0	6	0	7
FAM151A|ENSG00000162391.12|chr1	0	0	0	0	0	0
MROH7|ENSG00000184313.20|chr1	0	0	0	0	0	0
TTC4|ENSG00000243725.7|chr1	91	111	78	148	115	135
PARS2|ENSG00000162396.6|chr1	21	23	54	29	58	27
TTC22|ENSG00000006555.11|chr1	0	0	0	0	0	0
LEXM|ENSG00000162398.12|chr1	0	0	0	0	0	0
DHCR24|ENSG00000116133.13|chr1	1783	1801	1829	2018	1924	1640
TMEM61|ENSG00000143001.5|chr1	0	0	0	0	0	0
BSND|ENSG00000162399.9|chr1	0	0	0	0	0	0
PCSK9|ENSG00000169174.11|chr1	1	0	0	0	0	0
USP24|ENSG00000162402.14|chr1	211	252	200	216	288	271
PLPP3|ENSG00000162407.9|chr1	98	94	77	159	92	83
PRKAA2|ENSG00000162409.12|chr1	739	652	748	1021	1030	890
FYB2|ENSG00000187889.13|chr1	0	0	0	0	0	0
C8A|ENSG00000157131.12|chr1	0	0	0	0	0	0
C8B|ENSG00000021852.14|chr1	0	0	0	0	0	0
OMA1|ENSG00000162600.12|chr1	139	142	110	113	100	76
TACSTD2|ENSG00000184292.7|chr1	0	0	0	0	0	0
MYSM1|ENSG00000162601.12|chr1	44	92	49	84	80	113
JUN|ENSG00000177606.8|chr1	373	547	585	1302	956	999
FGGY|ENSG00000172456.18|chr1	21	5	24	35	6	32
HOOK1|ENSG00000134709.13|chr1	297	294	359	461	387	377
CYP2J2|ENSG00000134716.11|chr1	24	29	42	32	28	30
C1orf87|ENSG00000162598.13|chr1	0	0	0	0	0	0
NFIA|ENSG00000162599.18|chr1	421	630	457	666	533	564
PATJ|ENSG00000132849.22|chr1	34	22	5	15	41	26
L1TD1|ENSG00000240563.2|chr1	0	0	0	0	0	0
KANK4|ENSG00000132854.19|chr1	3	0	0	0	0	0
USP1|ENSG00000162607.13|chr1	222	366	390	892	872	782
DOCK7|ENSG00000116641.18|chr1	101	86	102	63	74	89
ANGPTL3|ENSG00000132855.5|chr1	0	0	0	0	0	0
ATG4C|ENSG00000125703.15|chr1	93	82	88	117	129	109
FOXD3|ENSG00000187140.6|chr1	7	10	6	5	8	7
ALG6|ENSG00000088035.18|chr1	248	228	214	205	145	211
EFCAB7|ENSG00000203965.13|chr1	28	34	16	35	48	27
PGM1|ENSG00000079739.17|chr1	469	372	374	392	485	374
ROR1|ENSG00000185483.13|chr1	57	32	55	70	74	29
UBE2U|ENSG00000177414.14|chr1	0	0	0	0	0	5
CACHD1|ENSG00000158966.16|chr1	35	48	46	82	69	60
RAVER2|ENSG00000162437.15|chr1	137	148	165	201	140	159
JAK1|ENSG00000162434.14|chr1	363	332	371	242	278	317
AK4|ENSG00000162433.15|chr1	353	406	337	333	337	244
DNAJC6|ENSG00000116675.16|chr1	81	86	105	125	109	76
LEPROT|ENSG00000213625.9|chr1	567	606	548	466	410	324
LEPR|ENSG00000116678.20|chr1	0	9	0	7	0	0
PDE4B|ENSG00000184588.18|chr1	2	0	0	0	0	0
SGIP1|ENSG00000118473.23|chr1	0	0	0	0	0	0
DYNLT5|ENSG00000152760.10|chr1	0	0	0	0	0	0
INSL5|ENSG00000172410.5|chr1	0	0	0	0	0	0
DNAI4|ENSG00000152763.17|chr1	0	1	0	4	1	0
MIER1|ENSG00000198160.15|chr1	54	104	57	99	78	87
SLC35D1|ENSG00000116704.8|chr1	116	114	76	106	70	94
C1orf141|ENSG00000203963.12|chr1	0	0	0	0	0	0
IL23R|ENSG00000162594.17|chr1	0	0	0	0	0	0
IL12RB2|ENSG00000081985.14|chr1	34	34	31	64	21	20
SERBP1|ENSG00000142864.15|chr1	11653	10250	10492	11551	10272	9876
GADD45A|ENSG00000116717.13|chr1	126	157	127	504	420	341
GNG12|ENSG00000172380.6|chr1	800	725	681	581	646	593
DIRAS3|ENSG00000162595.8|chr1	13	16	23	5	28	3
WLS|ENSG00000116729.14|chr1	634	585	724	648	445	428
RPE65|ENSG00000116745.7|chr1	0	0	0	0	0	0
DEPDC1|ENSG00000024526.17|chr1	672	543	584	863	870	722
LRRC7|ENSG00000033122.21|chr1	0	0	0	0	0	0
LRRC40|ENSG00000066557.6|chr1	341	349	330	436	507	372
SRSF11|ENSG00000116754.14|chr1	1527	1421	1593	1883	1811	1634
ANKRD13C|ENSG00000118454.13|chr1	130	114	66	99	81	92
CTH|ENSG00000116761.12|chr1	84	71	54	117	78	91
PTGER3|ENSG00000050628.21|chr1	0	0	0	0	0	0
ZRANB2|ENSG00000132485.14|chr1	545	570	557	656	682	650
NEGR1|ENSG00000172260.15|chr1	0	0	0	0	0	0
LRRIQ3|ENSG00000162620.16|chr1	0	0	0	0	0	0
FPGT|ENSG00000254685.8|chr1	57	58	19	52	38	30
TNNI3K|ENSG00000116783.15|chr1	0	0	0	0	0	0
LRRC53|ENSG00000162621.7|chr1	0	0	0	0	0	0
CRYZ|ENSG00000116791.14|chr1	345	260	308	262	338	161
TYW3|ENSG00000162623.16|chr1	663	491	507	597	456	470
LHX8|ENSG00000162624.16|chr1	2	0	0	1	0	0
SLC44A5|ENSG00000137968.17|chr1	120	99	107	100	87	142
ACADM|ENSG00000117054.15|chr1	452	404	437	455	396	414
RABGGTB|ENSG00000137955.16|chr1	109	140	177	343	306	258
MSH4|ENSG00000057468.7|chr1	0	0	0	0	0	0
ASB17|ENSG00000154007.7|chr1	0	0	0	0	0	0
ST6GALNAC3|ENSG00000184005.11|chr1	53	56	71	55	59	49
ST6GALNAC5|ENSG00000117069.15|chr1	3	0	9	2	0	0
PIGK|ENSG00000142892.15|chr1	398	314	357	356	375	306
AK5|ENSG00000154027.19|chr1	0	0	0	0	0	4
ZZZ3|ENSG00000036549.13|chr1	64	71	69	130	139	154
USP33|ENSG00000077254.14|chr1	157	169	111	224	223	199
MIGA1|ENSG00000180488.16|chr1	132	141	106	107	89	74
NEXN|ENSG00000162614.19|chr1	12	46	48	43	6	50
FUBP1|ENSG00000162613.17|chr1	1232	1312	1253	1401	1453	1334
DNAJB4|ENSG00000162616.9|chr1	6	20	21	20	18	29
GIPC2|ENSG00000137960.6|chr1	0	0	0	0	0	0
PTGFR|ENSG00000122420.10|chr1	0	0	0	0	0	0
IFI44L|ENSG00000137959.17|chr1	0	5	1	4	2	3
IFI44|ENSG00000137965.11|chr1	0	0	0	0	0	0
ADGRL4|ENSG00000162618.15|chr1	0	0	0	0	0	0
ADGRL2|ENSG00000117114.21|chr1	98	138	160	121	141	155
TTLL7|ENSG00000137941.17|chr1	109	121	94	138	105	108
PRKACB|ENSG00000142875.20|chr1	113	65	71	100	145	106
SAMD13|ENSG00000203943.9|chr1	17	2	13	1	10	5
DNASE2B|ENSG00000137976.8|chr1	0	0	0	0	0	0
RPF1|ENSG00000117133.11|chr1	655	574	648	726	756	742
SPATA1|ENSG00000122432.19|chr1	0	0	3	0	0	0
CTBS|ENSG00000117151.13|chr1	80	59	66	102	166	105
SSX2IP|ENSG00000117155.17|chr1	431	457	458	687	634	553
LPAR3|ENSG00000171517.6|chr1	43	59	71	120	108	110
MCOLN2|ENSG00000153898.13|chr1	176	122	97	197	186	189
DNAI3|ENSG00000162643.13|chr1	0	0	1	0	27	3
MCOLN3|ENSG00000055732.13|chr1	123	146	87	187	163	171
SYDE2|ENSG00000097096.10|chr1	2	2	33	17	17	8
C1orf52|ENSG00000162642.14|chr1	241	228	210	306	285	220
BCL10|ENSG00000142867.14|chr1	31	80	89	109	113	87
DDAH1|ENSG00000153904.21|chr1	1359	1203	1117	1036	1103	1074
CCN1|ENSG00000142871.18|chr1	23	70	60	117	93	62
ZNHIT6|ENSG00000117174.11|chr1	255	236	253	306	361	264
COL24A1|ENSG00000171502.15|chr1	0	1	0	0	0	0
ODF2L|ENSG00000122417.16|chr1	33	29	42	59	52	58
CLCA2|ENSG00000137975.8|chr1	0	0	0	0	0	0
CLCA1|ENSG00000016490.16|chr1	0	0	0	0	0	0
CLCA4|ENSG00000016602.9|chr1	0	0	0	0	0	0
SH3GLB1|ENSG00000097033.14|chr1	447	489	442	547	516	417
SELENOF|ENSG00000183291.18|chr1	1235	1383	1118	1308	1183	1190
HS2ST1|ENSG00000153936.18|chr1	465	503	416	466	458	405
ENSG00000267561|ENSG00000267561.2|chr1	2	0	0	4	0	0
LMO4|ENSG00000143013.13|chr1	466	497	425	1252	1035	1183
PKN2|ENSG00000065243.20|chr1	336	305	355	588	515	420
GTF2B|ENSG00000137947.12|chr1	67	70	70	74	53	83
KYAT3|ENSG00000137944.18|chr1	173	181	108	154	197	181
RBMXL1|ENSG00000213516.10|chr1	514	547	490	528	486	494
GBP3|ENSG00000117226.12|chr1	0	2	0	0	0	0
GBP1|ENSG00000117228.11|chr1	6	8	0	0	0	0
GBP2|ENSG00000162645.13|chr1	0	0	0	0	0	0
GBP7|ENSG00000213512.3|chr1	0	0	0	0	0	0
GBP4|ENSG00000162654.9|chr1	0	0	0	0	0	0
GBP5|ENSG00000154451.15|chr1	0	0	0	0	0	0
GBP6|ENSG00000183347.15|chr1	0	0	0	0	0	0
LRRC8B|ENSG00000197147.15|chr1	115	133	119	182	118	143
LRRC8C|ENSG00000171488.15|chr1	28	94	123	127	142	47
LRRC8D|ENSG00000171492.14|chr1	24	40	27	62	42	40
ZNF326|ENSG00000162664.17|chr1	362	311	373	412	326	346
BARHL2|ENSG00000143032.8|chr1	18	15	2	33	17	17
ZNF644|ENSG00000122482.22|chr1	72	114	87	143	161	199
HFM1|ENSG00000162669.16|chr1	0	0	1	5	0	3
CDC7|ENSG00000097046.13|chr1	113	65	155	314	348	268
TGFBR3|ENSG00000069702.11|chr1	153	98	100	131	198	174
BRDT|ENSG00000137948.19|chr1	0	0	0	0	0	0
EPHX4|ENSG00000172031.7|chr1	62	83	53	54	23	40
BTBD8|ENSG00000189195.15|chr1	1	5	3	1	1	4
C1orf146|ENSG00000203910.9|chr1	0	0	0	0	0	0
GLMN|ENSG00000174842.17|chr1	136	126	103	137	185	111
