rownames(nonTcReadCount)	DMSO.Total.1	DMSO.Total.2	DMSO.Total.3	TPG.Total.1	TPG.Total.2	TPG.Total.3	p.value	q.value	ranking	log2FC	lfcSE	baseMean	stat
KAZN|ENSG00000189337.17|chr1	0	0	1	2	0	8	0.451050602470685	1	8105.5	-2.99274082084247	3.97091829664501	0.706859196995854	-0.753664668288695
TMEM51|ENSG00000171729.14|chr1	207	170	150	216	191	177	0.268235078296421	0.528582429939757	6059	0.633329177038376	0.57204273436326	49.7477570399528	1.10713612636534
FHAD1|ENSG00000142621.21|chr1	0	0	0	0	0	0	1	1	16732.5	NA	NA	0	NA
EFHD2|ENSG00000142634.13|chr1	32	38	32	39	33	54	0.116046863705349	0.320523449398934	4104	-0.510266813297186	0.324682956404791	97.7802504022825	-1.57158484371142
CTRC|ENSG00000162438.12|chr1	0	0	0	0	0	0	1	1	16732.5	NA	NA	0	NA
CELA2A|ENSG00000142615.8|chr1	0	0	0	4	0	0	0.670777760413804	1	10501	1.71825635217439	4.04218745608396	0.309023373413671	0.425080818453437
CELA2B|ENSG00000215704.10|chr1	0	0	0	0	0	0	0.831080014846296	1	12333.5	0.870432657655199	4.0804728567969	0.169429232247439	0.213316615059773
CASP9|ENSG00000132906.18|chr1	64	32	64	66	80	64	0.556749616479383	0.781918287335476	9212	0.160445080862308	0.273016102787581	134.434745200513	0.587676255078411
DNAJC16|ENSG00000116138.13|chr1	226	189	214	216	292	257	0.89078420641877	0.955677576828219	12937	0.0478329309479872	0.348352220492293	73.8907051166148	0.137311973727021
AGMAT|ENSG00000116771.6|chr1	1	0	0	0	0	0	0.431963729331138	1	7824	-1.63719734728723	2.08338368741305	2.06807427017509	-0.785835733080997
RSC1A1|ENSG00000215695.2|chr1	32	57	36	53	47	31	0.794629815407069	0.911479492637212	11769	0.168678245442963	0.648006519538326	23.3100477450609	0.260303315409756
PLEKHM2|ENSG00000116786.13|chr1	91	51	88	91	99	53	0.696885865308552	0.865509394166045	10799	-0.0829957748497187	0.213067740221731	192.67239842914	-0.389527643947171
SLC25A34|ENSG00000162461.8|chr1	0	0	0	1	8	2	0.665314373133104	1	10417.5	1.7474463620196	4.03951989299798	0.316317546820063	0.432587636230877
TMEM82|ENSG00000162460.7|chr1	0	0	0	0	0	0	1	1	16732.5	NA	NA	0	NA
FBLIM1|ENSG00000162458.13|chr1	138	75	65	70	94	58	0.0828328704446497	0.259608832407002	3574	0.648269981481186	0.373754560943227	59.697989882635	1.7344804564931
SPEN|ENSG00000065526.12|chr1	1648	1260	1345	2064	2258	2126	0.0267252757228679	0.122581142218168	2358	0.425425461909175	0.192021707705062	442.354823834134	2.21550712673909
ZBTB17|ENSG00000116809.12|chr1	54	56	58	94	99	47	0.00639728200458212	0.0440520106602364	1547	1.22053183289873	0.447623735593116	49.896782990884	2.72669149521638
SRARP|ENSG00000183888.4|chr1	0	0	0	0	5	0	1	1	16732.5	NA	NA	0	NA
HSPB7|ENSG00000173641.18|chr1	0	0	0	0	0	0	1	1	16732.5	NA	NA	0	NA
CLCNKA|ENSG00000186510.12|chr1	0	0	0	0	0	0	1	1	16732.5	NA	NA	0	NA
CLCNKB|ENSG00000184908.20|chr1	0	0	0	0	0	0	0.796339065306535	1	11855.5	-1.05312069398729	4.0804728567969	0.178502265523233	-0.258087905727174
FAM131C|ENSG00000185519.9|chr1	4	6	0	0	0	3	0.566632843203858	1	9356	0.633855176527403	1.10617070780854	10.8225242266144	0.57301750268107
EPHA2|ENSG00000142627.13|chr1	414	254	247	594	440	513	0.0240569496150096	0.113536277020568	2290	0.657209210967291	0.2912879257001	96.1007304124961	2.25621851433667
ARHGEF19|ENSG00000142632.17|chr1	16	16	5	31	29	23	0.717067973216341	1	11015	0.339064500139088	0.935659701531947	8.78744729895823	0.362380146952936
CPLANE2|ENSG00000132881.12|chr1	3	0	8	7	1	14	0.0369283291940496	1	2609	2.11212057212287	1.01225226228701	10.2210554075695	2.08655554629327
FBXO42|ENSG00000037637.11|chr1	135	95	129	158	113	121	0.0370393449049975	0.154612430200893	2613	0.801683171286331	0.384439452753181	74.412882103297	2.08533012297525
SZRD1|ENSG00000055070.17|chr1	432	309	267	390	341	334	4.54706752842766e-05	0.000930202627654025	514	-0.40610682229709	0.0995905390658017	815.840766540012	-4.0777650779535
SPATA21|ENSG00000187144.11|chr1	0	0	0	0	0	0	1	1	16732.5	NA	NA	0	NA
NECAP2|ENSG00000157191.20|chr1	229	211	228	209	281	256	0.842932052744732	0.933205799310054	12493	-0.0372037228595953	0.187760615876283	238.213395729651	-0.198144444115528
NBPF1|ENSG00000219481.11|chr1	0	0	0	0	0	0	1	1	16732.5	NA	NA	0	NA
CROCC|ENSG00000058453.17|chr1	83	48	58	71	42	72	0.0837658162902236	0.261364260620683	3590	-0.675291804375622	0.390513217195048	75.8102877814823	-1.7292418659375
MFAP2|ENSG00000117122.14|chr1	0	0	0	0	0	0	1	1	16732.5	NA	NA	0	NA
ATP13A2|ENSG00000159363.19|chr1	14	10	0	8	15	14	1.7166187929856e-07	8.02233182588605e-06	225	-1.59378146438411	0.3048743001278	99.7171803686745	-5.22766748038787
SDHB|ENSG00000117118.10|chr1	383	318	266	269	347	272	0.0613221170432265	0.214435549826668	3167	-0.184100093542567	0.0983879157810624	1467.06231875796	-1.87116570242463
PADI2|ENSG00000117115.13|chr1	3	6	1	0	0	9	0.722203555753451	1	11069	0.374915854119646	1.05457012158978	12.4920320190961	0.35551533885149
PADI1|ENSG00000142623.11|chr1	0	0	0	0	0	0	1	1	16732.5	NA	NA	0	NA
PADI3|ENSG00000142619.4|chr1	0	0	0	0	0	0	1	1	16732.5	NA	NA	0	NA
PADI4|ENSG00000159339.13|chr1	0	0	0	0	0	0	1	1	16732.5	NA	NA	0	NA
PADI6|ENSG00000276747.1|chr1	0	0	0	0	0	0	1	1	16732.5	NA	NA	0	NA
RCC2|ENSG00000179051.14|chr1	6	4	10	12	12	15	0.765895299849911	1	11468	-0.388133912217525	1.30356395801931	4.83305342395456	-0.29774826914306
ARHGEF10L|ENSG00000074964.17|chr1	32	10	15	54	48	18	0.354672862298339	1	7033	1.04761675883663	1.13186911931019	8.00032088148	0.925563513452059
ACTL8|ENSG00000117148.8|chr1	23	6	3	9	3	9	0.841774618544235	0.933032304990512	12480	-0.0773603721017395	0.387530324038259	57.4824750943849	-0.199624048243776
IGSF21|ENSG00000117154.12|chr1	0	0	0	0	0	0	0.443392935783962	1	7973	1.25959725953744	1.643360955284	2.9980348556097	0.766476321277668
KLHDC7A|ENSG00000179023.9|chr1	0	2	0	4	0	5	0.308635002999227	1	6530.5	-3.57808553755012	3.51450674807284	1.06028879549378	-1.01809038765174
PAX7|ENSG00000009709.12|chr1	0	0	2	0	8	0	0.26732601867073	1	6049	2.09279116015771	1.88668669543723	3.72431883722582	1.10924148944227
ALDH4A1|ENSG00000159423.17|chr1	64	50	39	42	20	47	0.223024079299351	0.475679146822044	5524	0.405162238782481	0.332501872197358	87.7843221676505	1.21852618785255
IFFO2|ENSG00000169991.11|chr1	44	51	71	45	71	56	0.864014552858367	0.942048218924278	12697	-0.124529701972308	0.727112479362027	15.5351294427874	-0.171266077129595
UBR4|ENSG00000127481.15|chr1	139	124	112	152	210	171	0.0270611549044093	0.123716540791245	2369	0.319025079025744	0.144313803697171	445.464773821856	2.21063453981983
EMC1|ENSG00000127463.16|chr1	110	90	79	131	154	149	0.752959476947044	0.89320497519158	11348	-0.0502968166519465	0.159804607277023	352.12835113097	-0.314739465331912
MRTO4|ENSG00000053372.5|chr1	1147	951	969	1104	1246	1084	0.386951145705858	0.64519069034579	7378	-0.0750037790225787	0.086693566211012	1987.7037894411	-0.865159691781737
AKR7L|ENSG00000211454.16|chr1	5	0	3	0	3	13	0.000732969115681194	1	911	5.75634918065867	1.70460487281742	5.0998560072477	3.37694047016563
AKR7A3|ENSG00000162482.5|chr1	14	0	10	11	0	10	0.137463327887048	1	4408	1.95498406007507	1.31621818514535	7.07366557788009	1.48530394287113
AKR7A2|ENSG00000053371.13|chr1	174	112	136	183	149	157	0.389612268761733	0.648018507755397	7400	-0.0903279372233869	0.104993328726204	1048.47541036939	-0.860320730081233
SLC66A1|ENSG00000040487.13|chr1	89	41	42	58	50	54	0.0757536496309792	0.245647644277929	3438	0.496509336505499	0.279585867418002	108.961995366462	1.7758742281604
CAPZB|ENSG00000077549.19|chr1	542	522	542	523	385	428	0.0345321932503815	0.147304670193818	2552	-0.190120956248249	0.0899426568812522	2377.55903423014	-2.11380186933168
MICOS10|ENSG00000173436.15|chr1	248	167	232	153	238	185	0.000601644825804092	0.00728835869047238	872	-0.337859041583535	0.0984761482375229	1215.61185863064	-3.43087181647909
NBL1|ENSG00000158747.15|chr1	55	19	32	25	43	22	0.846618684171866	0.934927301571965	12528	0.0373231430471884	0.192949755654108	207.696926627844	0.193434518331787
HTR6|ENSG00000158748.4|chr1	0	1	1	0	0	0	0.817042577270705	1	12147	0.617764533138142	2.6702546107051	1.35281786672569	0.231350422787967
TMCO4|ENSG00000162542.14|chr1	1	6	0	5	13	2	0.560735477735972	1	9262	0.577007356730877	0.991848614619575	11.4649804662577	0.581749420451819
RNF186|ENSG00000178828.7|chr1	0	0	0	0	0	0	1	1	16732.5	NA	NA	0	NA
OTUD3|ENSG00000169914.6|chr1	148	119	130	126	105	126	0.584921525792283	0.799199890416565	9545	0.303003972505959	0.554738870156489	28.1104382652186	0.546210097771736
PLA2G2E|ENSG00000188784.4|chr1	0	0	0	0	0	0	1	1	16732.5	NA	NA	0	NA
PLA2G2A|ENSG00000188257.12|chr1	0	0	0	0	0	0	1	1	16732.5	NA	NA	0	NA
PLA2G5|ENSG00000127472.11|chr1	0	0	0	0	0	0	1	1	16732.5	NA	NA	0	NA
PLA2G2D|ENSG00000117215.15|chr1	0	2	0	0	0	0	1	1	16732.5	NA	NA	0	NA
PLA2G2F|ENSG00000158786.5|chr1	0	0	0	0	0	0	1	1	16732.5	NA	NA	0	NA
PLA2G2C|ENSG00000187980.7|chr1	0	0	0	0	0	0	1	1	16732.5	NA	NA	0	NA
UBXN10|ENSG00000162543.6|chr1	0	0	0	0	0	0	1	1	16732.5	NA	NA	0	NA
VWA5B1|ENSG00000158816.16|chr1	0	0	0	0	0	0	1	1	16732.5	NA	NA	0	NA
CAMK2N1|ENSG00000162545.6|chr1	220	134	205	147	173	196	0.84603172795467	0.934456262546571	12526	0.0351483875609778	0.18100548172148	272.931979710855	0.194184105512682
MUL1|ENSG00000090432.7|chr1	320	182	166	296	245	255	0.0846839096270127	0.262563272716	3612	0.533413637701835	0.309380867966458	127.24724926539	1.72413259167553
FAM43B|ENSG00000183114.8|chr1	10	4	3	0	0	2	0.994714205293227	1	13922	0.0105598918538884	1.59399172903179	4.63884873527302	0.00662480969101553
CDA|ENSG00000158825.6|chr1	5	0	0	2	0	2	0.623675065452114	1	9941	-0.416855044071211	0.849600131360536	11.6384469759462	-0.490648516501129
PINK1|ENSG00000158828.8|chr1	148	140	127	130	141	65	0.0229369650726686	0.109478977639179	2260	-0.273459561097593	0.12022932995127	685.22690998617	-2.27448295027867
DDOST|ENSG00000244038.11|chr1	154	151	119	160	207	177	0.280570323284946	0.541419884261553	6201	-0.116078012805737	0.107575359389009	794.26353208866	-1.0790390426304
KIF17|ENSG00000117245.13|chr1	8	9	0	10	3	8	0.864013803094411	1	12696	-0.166939977955273	0.974735051285148	10.0373386066877	-0.171267030702517
SH2D5|ENSG00000189410.12|chr1	29	22	30	17	38	21	0.0966846993871777	0.284822289601465	3813	-0.904742919768582	0.544650783421452	35.6440948817483	-1.66114315320555
HP1BP3|ENSG00000127483.19|chr1	484	397	538	512	542	421	0.482519460507735	0.725301546941784	8425	0.0788417287104004	0.112269196133613	756.808029540876	0.702256107869247
EIF4G3|ENSG00000075151.24|chr1	359	358	433	346	451	344	0.0416959545583057	0.166958477601137	2731	-0.200044161699742	0.0982273659210437	1100.58596080452	-2.03654205550559
ECE1|ENSG00000117298.16|chr1	145	141	70	115	159	85	0.0573825218882085	0.205540854798628	3086	-0.294721516640193	0.155085105274954	352.178563132799	-1.9003857018872
NBPF3|ENSG00000142794.19|chr1	51	37	9	47	35	26	0.794238668010512	0.911324473255276	11761	0.105445147784138	0.404297982280806	58.5785723007242	0.260810472486852
ALPL|ENSG00000162551.14|chr1	0	2	0	4	6	0	0.0712689229443454	1	3357	-2.5090944622216	1.39103557003683	5.38241888174896	-1.80376010237838
USP48|ENSG00000090686.16|chr1	83	105	105	88	124	76	0.754781129251275	0.893853313895389	11368	-0.0557942974440709	0.17863244838427	314.091682587484	-0.312341335231814
LDLRAD2|ENSG00000187942.12|chr1	0	0	0	0	0	0	1	1	16732.5	NA	NA	0	NA
HSPG2|ENSG00000142798.20|chr1	4	8	1	11	0	2	0.00655117701802626	0.0448195198338446	1557	-2.32432487605435	0.854896556772295	18.8439133709662	-2.71883756887495
CELA3B|ENSG00000219073.8|chr1	0	0	0	0	0	0	1	1	16732.5	NA	NA	0	NA
CELA3A|ENSG00000142789.20|chr1	0	0	0	0	0	0	1	1	16732.5	NA	NA	0	NA
ENSG00000289694|ENSG00000289694.1|chr1	75	37	29	31	59	22	0.0739139923200344	0.241668417053844	3409	-0.371286164347076	0.207753753899825	182.937002999281	-1.78714539389793
CDC42|ENSG00000070831.18|chr1	971	842	767	748	814	742	1.18543811920076e-06	4.40455188105864e-05	283	-0.356682248948051	0.073420775703521	3309.4322908313	-4.85805612281137
WNT4|ENSG00000162552.15|chr1	0	0	2	0	0	2	0.0572883099480732	1	3084	3.23371857190507	1.70096823157907	5.48946208542824	1.90110462492477
ZBTB40|ENSG00000184677.18|chr1	176	79	118	113	106	121	0.0855059298550251	0.264128922569209	3628	0.556465933907414	0.32360274174537	93.5296057397745	1.71959585665462
EPHA8|ENSG00000070886.12|chr1	0	0	0	0	2	5	0.61185814186047	1	9790	0.998093690756343	1.96698601636401	3.19900588465309	0.507422870550615
C1QA|ENSG00000173372.18|chr1	0	0	0	0	0	0	1	1	16732.5	NA	NA	0	NA
C1QC|ENSG00000159189.13|chr1	0	0	0	0	0	0	1	1	16732.5	NA	NA	0	NA
C1QB|ENSG00000173369.18|chr1	0	0	0	0	0	0	1	1	16732.5	NA	NA	0	NA
EPHB2|ENSG00000133216.17|chr1	11	37	21	26	8	4	0.687647699776619	0.860582666406944	10709	0.162511976908916	0.404209017277149	56.6953235623359	0.402049360510651
TEX46|ENSG00000227868.7|chr1	0	0	0	0	0	0	0.901759685287103	1	13021	0.178871237569601	1.44906894231212	4.66528434592494	0.123438735277975
KDM1A|ENSG00000004487.18|chr1	129	132	133	137	134	78	0.8872790212029	0.953278727694748	12918	0.0216751150506929	0.152912970189078	542.79208889146	0.141748048081803
LUZP1|ENSG00000169641.14|chr1	175	159	145	169	147	120	0.697795324172221	0.865658073816766	10817	-0.180496675859597	0.464840289233912	52.3817335193224	-0.388298260800644
HTR1D|ENSG00000179546.5|chr1	8	5	1	7	0	0	0.300414772928285	1	6428	2.95414046680221	2.85274166271591	1.58213925062389	1.03554433456472
HNRNPR|ENSG00000125944.21|chr1	0	3	1	3	0	1	0.74267862878471	1	11248	-0.649295239567448	1.97770021495498	2.39876592168059	-0.328308221163959
ZNF436|ENSG00000125945.15|chr1	0	0	0	0	0	0	1	1	16732.5	NA	NA	0	NA
TCEA3|ENSG00000204219.11|chr1	0	0	0	0	0	0	1	1	16732.5	NA	NA	0	NA
ASAP3|ENSG00000088280.20|chr1	0	0	0	0	0	0	1	1	16732.5	NA	NA	0	NA
E2F2|ENSG00000007968.7|chr1	0	0	0	0	0	0	1	1	16732.5	NA	NA	0	NA
RPL11|ENSG00000142676.14|chr1	263	183	219	178	191	178	0.0126687800710055	0.0716580002402492	1889	-0.338835590373555	0.135917694105927	705.118192785947	-2.49294687202011
ELOA|ENSG00000011007.13|chr1	665	393	617	522	511	420	0.205591578590047	0.453256906137591	5304	-0.247642955928793	0.195644427637815	287.490597732426	-1.26578077852153
PITHD1|ENSG00000057757.10|chr1	400	407	383	362	339	342	0.0480481813805255	0.18305312580298	2881	0.316483834662922	0.160087563141429	492.268523118886	1.97694204629329
LYPLA2|ENSG00000011009.11|chr1	34	52	53	47	40	40	1.5187904660669e-05	0.000376652871478618	424	-0.892896617106667	0.206404967166325	192.818877433781	-4.32594539445919
GALE|ENSG00000117308.15|chr1	26	32	43	45	30	23	0.312241047100177	0.573186908215496	6578	0.231467917601298	0.229055775289785	204.472450179912	1.01053080765355
HMGCL|ENSG00000117305.15|chr1	42	24	18	46	26	53	0.925433531339876	0.973580148278018	13219	0.0323149136843374	0.34527555277254	74.5058303914779	0.0935916644687142
FUCA1|ENSG00000179163.12|chr1	96	83	79	96	119	58	0.665280742520348	0.850404450231152	10411	-0.0767040332588697	0.177295467618041	339.560395450424	-0.432633920592478
CNR2|ENSG00000188822.8|chr1	0	0	0	0	0	0	1	1	16732.5	NA	NA	0	NA
PNRC2|ENSG00000189266.13|chr1	611	516	539	787	750	800	0.0215074028236419	0.104796265380257	2210	0.645814196995293	0.280916217279081	189.273067489905	2.29895661863372
SRSF10|ENSG00000188529.15|chr1	1052	934	894	1428	1451	1288	0.00850199426946509	0.0537250419131162	1689	0.22766558416288	0.0865169728978185	1516.78477400739	2.63145573102478
MYOM3|ENSG00000142661.19|chr1	0	0	0	0	0	0	0.559565301256222	1	9248.5	2.33150829867172	3.99581667367999	0.474476320230094	0.583487304117107
IL22RA1|ENSG00000142677.4|chr1	0	0	0	0	5	0	0.448136635585937	1	8049	1.83978133579385	2.42547162171478	2.43341207749008	0.758525195398143
IFNLR1|ENSG00000185436.12|chr1	57	42	77	54	25	72	0.717073226799573	1	11017	-0.349096985666455	0.963363369160718	8.7008250142319	-0.36237311573367
GRHL3|ENSG00000158055.17|chr1	10	0	5	8	0	0	0.986050688002387	1	13814	-0.0658376274935946	3.76564452366592	4.53475227954247	-0.0174837606364131
STPG1|ENSG00000001460.18|chr1	22	6	13	22	13	11	0.0109347628142625	0.0647105840027485	1804	2.18022200839111	0.856743924802731	16.3368881931995	2.54477673581767
NIPAL3|ENSG00000001461.17|chr1	169	140	134	143	121	102	0.170711652682238	0.405840612243666	4868	-0.202318753032079	0.147686468918601	403.395732182774	-1.3699207145618
RCAN3|ENSG00000117602.13|chr1	113	80	107	114	79	54	0.374739548781334	0.634214832451635	7227	-0.187359881010264	0.211078690683231	203.832932514539	-0.887630487017932
NCMAP|ENSG00000184454.7|chr1	0	0	0	0	0	0	0.564902906233595	1	9325	2.30097353756438	3.99769976039966	0.463535060120506	0.575574374133175
SRRM1|ENSG00000133226.18|chr1	318	190	270	331	242	341	0.43757929937873	0.688382156338621	7903	-0.111324480839509	0.143406266826112	420.697133665799	-0.7762874196739
CLIC4|ENSG00000169504.15|chr1	280	203	230	665	574	462	0.956574509682405	0.984667740510082	13512	0.00660517329885027	0.121301164200928	669.427462450166	0.0544526785242491
RUNX3|ENSG00000020633.19|chr1	242	186	219	185	156	217	0.578966322336482	0.795899227879018	9486	-0.124855628288083	0.225007570341664	209.562280094336	-0.55489523351812
SYF2|ENSG00000117614.10|chr1	336	206	304	301	303	224	0.113893783828961	0.316237955363488	4075	0.270913943535344	0.171363531962344	285.7225132947	1.58093113764063
RSRP1|ENSG00000117616.18|chr1	515	394	395	423	441	448	0.989013832263084	0.996066485015669	13844	-0.00469810026349976	0.341194791866645	86.9164773272111	-0.0137695544465872
RHD|ENSG00000187010.21|chr1	0	0	0	0	0	0	1	1	16732.5	NA	NA	0	NA
TMEM50A|ENSG00000183726.11|chr1	571	533	532	514	662	478	8.67434754407829e-08	4.44930558175528e-06	205	-0.493125679921744	0.0921298355023426	1371.99367599765	-5.35250798216399
RHCE|ENSG00000188672.19|chr1	0	0	0	0	0	0	0.831080014846296	1	12333.5	0.870432657655198	4.0804728567969	0.154511686706835	0.213316615059773
MACO1|ENSG00000204178.11|chr1	115	119	142	140	136	147	0.000463165012986487	0.00588186003810738	830	1.1714497784964	0.334585051371764	82.5343757519152	3.50120178320453
LDLRAP1|ENSG00000157978.12|chr1	154	111	157	84	58	110	0.969741871300003	0.989898692833358	13628	0.010137554633645	0.267255755516401	249.651086348927	0.0379320348557392
MAN1C1|ENSG00000117643.15|chr1	17	5	24	20	17	18	0.396195348175348	0.654618806735353	7461	-0.537481042083523	0.633496468475929	20.8044595960895	-0.848435735366607
SELENON|ENSG00000162430.18|chr1	34	30	18	32	29	46	0.0176404193811282	0.0906352943118075	2087	-0.513713514895058	0.216475386122153	202.091445980892	-2.37308048779818
MTFR1L|ENSG00000117640.18|chr1	116	73	42	78	87	90	0.703331640604837	0.867714678042926	10877	0.0837521846161317	0.219921879980864	183.492284655592	0.380826976485555
AUNIP|ENSG00000127423.11|chr1	188	121	153	272	220	208	1.84829381874121e-05	0.000442706366835166	439	1.47988635821925	0.345568346541183	84.1878462230986	4.28247081375227
PAQR7|ENSG00000182749.6|chr1	3	8	0	2	0	0	0.675140006556474	1	10569	0.872244006008574	2.08121053866464	2.32328896994402	0.419104165486415
STMN1|ENSG00000117632.23|chr1	1232	1057	997	997	907	907	0.0019449460350546	0.0181465018266186	1135	-0.143650302766394	0.046361049486321	7158.31421746535	-3.09851274632552
PAFAH2|ENSG00000158006.14|chr1	109	75	86	105	113	74	0.10659099017258	0.303905710863525	3952	-0.734848515138776	0.455379139606798	45.9519138313542	-1.613707021743
EXTL1|ENSG00000158008.10|chr1	0	0	0	0	0	0	0.982141113506497	1	13765	-0.0913400145584324	4.0804728567969	0.313221976640444	-0.0223846641710375
SLC30A2|ENSG00000158014.15|chr1	0	0	0	0	0	0	1	1	16732.5	NA	NA	0	NA
TRIM63|ENSG00000158022.7|chr1	0	0	0	1	0	0	1	1	16732.5	NA	NA	0	NA
PDIK1L|ENSG00000175087.10|chr1	248	178	165	308	281	292	0.110434289124049	0.309410218529011	4029	0.724003083817721	0.453566626327249	38.5879960289926	1.59624417184379
FAM110D|ENSG00000197245.6|chr1	1	1	0	0	0	0	1	1	16732.5	NA	NA	0	NA
C1orf232|ENSG00000282872.2|chr1	0	0	0	0	0	0	0.516402097553284	1	8786	-2.58999478384208	3.99135324474711	0.5355067965697	-0.648901418898638
ZNF593|ENSG00000142684.9|chr1	431	287	231	418	373	457	0.00019682285827227	0.00303459289550282	683	0.454183994793361	0.121992128987305	580.104259386735	3.72305982823387
CNKSR1|ENSG00000142675.18|chr1	16	11	12	8	0	2	0.49726647011407	1	8592	0.813857990305914	1.1989710375904	6.28939304789503	0.678797039119094
CATSPER4|ENSG00000188782.9|chr1	6	0	0	0	0	0	1	1	16732.5	NA	NA	0	NA
CEP85|ENSG00000130695.16|chr1	187	112	118	192	119	146	0.0857193708751577	0.26471048010346	3630	0.698770301495033	0.406634478198425	54.9787822076228	1.71842364324565
SH3BGRL3|ENSG00000142669.15|chr1	37	24	76	63	73	89	0.372719173506963	0.632017756720806	7214	-0.12887266190488	0.144574702793282	523.150333910805	-0.891391504979586
UBXN11|ENSG00000158062.21|chr1	0	0	0	0	2	0	1	1	16732.5	NA	NA	0	NA
CD52|ENSG00000169442.9|chr1	3	0	0	0	0	0	0.0698286949285746	1	3328	4.56004679454608	2.51516591864941	2.22549328657785	1.8130202706447
CRYBG2|ENSG00000176092.17|chr1	10	0	12	11	27	10	0.2868389149399	0.548284164805136	6266	0.740991792313637	0.695713505737873	18.4843914946431	1.0650817990485
ZNF683|ENSG00000176083.18|chr1	0	0	0	0	0	0	1	1	16732.5	NA	NA	0	NA
LIN28A|ENSG00000131914.11|chr1	0	0	0	0	0	0	0.619503544925188	1	9857	-2.00268770568795	4.0331714166679	0.357004531046467	-0.496554075884659
DHDDS|ENSG00000117682.18|chr1	139	121	67	112	127	135	0.135162667928797	0.35222687813415	4376	0.333537039422601	0.22324362583219	152.109830192387	1.49404955316985
HMGN2|ENSG00000198830.11|chr1	161	109	109	125	113	104	0.0241134645564731	0.113654755348209	2292	-0.423556360426789	0.187803505668228	233.048651207822	-2.25531658165658
RPS6KA1|ENSG00000117676.14|chr1	0	0	7	0	0	0	1	1	16732.5	NA	NA	0	NA
