rownames(tcReadCount)	DMSO.P0.1	DMSO.P0.2	DMSO.P0.3	TPG.P0.1	TPG.P0.2	TPG.P0.3	p.value	q.value	ranking	log2FC	lfcSE	baseMean	stat
CELA2B|ENSG00000215704.10|chr1	0	0	0	0	0	0	1	1	16078.5	NA	NA	0	NA
CASP9|ENSG00000132906.18|chr1	70	96	54	99	53	130	0.145842547929133	0.435817634962765	3835	0.655992686504671	0.451048031405555	84.6365464384008	1.45437434780608
DNAJC16|ENSG00000116138.13|chr1	106	160	104	79	116	21	0.208710408441108	0.513466130403946	4668	-0.588525449025556	0.468153984194532	91.8525891498318	-1.2571193857041
AGMAT|ENSG00000116771.6|chr1	0	0	0	0	0	0	1	1	16078.5	NA	NA	0	NA
RSC1A1|ENSG00000215695.2|chr1	12	40	13	8	3	45	0.812029948997372	0.935110270382419	10936	0.260258363727685	1.0944050353529	20.5749951157175	0.237808083223741
PLEKHM2|ENSG00000116786.13|chr1	89	80	67	81	45	0	0.577983549227855	0.82234948376982	8746	-0.825782842193135	1.4843331808637	56.1336012586238	-0.556332535605403
SLC25A34|ENSG00000162461.8|chr1	0	0	0	0	0	0	1	1	16078.5	NA	NA	0	NA
TMEM82|ENSG00000162460.7|chr1	0	0	0	0	0	0	1	1	16078.5	NA	NA	0	NA
FBLIM1|ENSG00000162458.13|chr1	92	99	81	96	63	96	0.69164517721538	0.881921799090879	9823	0.153604998928789	0.387281713559396	87.1474625360765	0.396623423081481
SPEN|ENSG00000065526.12|chr1	740	947	618	1328	1228	812	5.64999293537473e-10	6.88938500268778e-08	94	0.76717922587205	0.123740629660342	933.350780841251	6.1998975435788
ZBTB17|ENSG00000116809.12|chr1	134	118	47	72	112	38	0.648759370833921	0.860929218165211	9419	-0.217142702907891	0.476727114171269	83.1720583641919	-0.455486370405775
SRARP|ENSG00000183888.4|chr1	0	6	0	0	0	0	0.447611240977858	1	7396.5	-3.0057344742512	3.95802048582423	0.781364836794895	-0.759403465701183
HSPB7|ENSG00000173641.18|chr1	0	0	0	0	0	0	1	1	16078.5	NA	NA	0	NA
CLCNKA|ENSG00000186510.12|chr1	0	0	0	0	0	0	1	1	16078.5	NA	NA	0	NA
CLCNKB|ENSG00000184908.20|chr1	0	0	0	0	0	0	1	1	16078.5	NA	NA	0	NA
FAM131C|ENSG00000185519.9|chr1	0	5	18	0	0	0	0.0469206000813961	0.236293461394096	2276	-5.22022212113006	2.62716634326453	3.66178722359325	-1.98701621407169
EPHA2|ENSG00000142627.13|chr1	159	446	308	417	407	237	0.0890791480773461	0.33751983002854	3025	0.448905648788654	0.264019385669292	319.607918357372	1.70027533262633
ARHGEF19|ENSG00000142632.17|chr1	31	22	35	18	15	17	0.450357257536567	0.739896191104776	7452	-0.613330937029163	0.812553054634182	22.6470666960323	-0.754819557358368
CPLANE2|ENSG00000132881.12|chr1	21	6	2	0	30	0	0.906240089154847	0.970505830317934	11862	0.209946603089275	1.78249580927363	9.66256572277986	0.117782382430862
FBXO42|ENSG00000037637.11|chr1	105	85	32	68	96	5	0.732578078659734	0.897958500438229	10258	-0.240071484104919	0.702583544374171	61.3557814305449	-0.341698131172092
SZRD1|ENSG00000055070.17|chr1	274	343	265	323	253	274	0.353097909754863	0.659047100083087	6413	0.1840552723361	0.198207884105361	284.256583100207	0.928597130063011
SPATA21|ENSG00000187144.11|chr1	0	0	0	0	0	0	1	1	16078.5	NA	NA	0	NA
NECAP2|ENSG00000157191.20|chr1	208	275	188	272	267	212	0.0587524904357729	0.2652854689545	2537	0.397754349640608	0.210447482884299	233.386399917958	1.8900408985138
NBPF1|ENSG00000219481.11|chr1	0	0	0	1	0	0	0.770674972968826	1	10600	1.18942566609678	4.0804728567969	0.15382466583052	0.291492115703094
CROCC|ENSG00000058453.17|chr1	41	83	34	28	28	0	0.150231632952663	0.443190481737204	3883	-1.32651251298938	0.92201279352617	32.2145532685305	-1.4387137817429
MFAP2|ENSG00000117122.14|chr1	0	0	0	0	0	0	1	1	16078.5	NA	NA	0	NA
ATP13A2|ENSG00000159363.19|chr1	29	16	19	0	17	0	0.24029574176658	0.548837837130738	5063	-1.75070086107291	1.49091248030077	12.8493738581507	-1.17424790804604
SDHB|ENSG00000117118.10|chr1	485	518	371	414	229	236	0.0334222021930617	0.191446917309782	2001	-0.435880939732961	0.204930026300997	360.46366188171	-2.12697449759143
PADI2|ENSG00000117115.13|chr1	0	0	0	0	0	0	1	1	16078.5	NA	NA	0	NA
PADI1|ENSG00000142623.11|chr1	0	0	0	0	0	0	1	1	16078.5	NA	NA	0	NA
PADI3|ENSG00000142619.4|chr1	0	0	0	0	0	0	1	1	16078.5	NA	NA	0	NA
PADI4|ENSG00000159339.13|chr1	0	0	0	0	0	0	1	1	16078.5	NA	NA	0	NA
PADI6|ENSG00000276747.1|chr1	0	0	0	0	0	0	1	1	16078.5	NA	NA	0	NA
RCC2|ENSG00000179051.14|chr1	33	16	20	20	7	0	0.284368199902969	0.597378464669633	5592	-1.30437511292283	1.21840672541749	15.0098304897997	-1.07055803756818
ARHGEF10L|ENSG00000074964.17|chr1	26	43	18	0	8	0	0.0196826711064477	0.137983349371317	1635	-3.20023916131074	1.37211362334259	14.1639319480624	-2.332342676924
ACTL8|ENSG00000117148.8|chr1	12	14	18	15	0	46	0.501785492504648	0.778313425609314	7960	0.826785978932397	1.2309168370968	18.7960397828271	0.671683052839238
IGSF21|ENSG00000117154.12|chr1	0	5	0	0	0	0	0.489104528236632	1	7828	-2.74486462393061	3.96809393640492	0.651137363995746	-0.691733781488412
KLHDC7A|ENSG00000179023.9|chr1	1	12	0	0	0	0	0.186433331755901	0.488140124449915	4379.5	-4.14302308518742	3.13579347761717	1.72323874036054	-1.32120406358381
PAX7|ENSG00000009709.12|chr1	0	2	0	1	0	0	0.905281913225835	1	11849	-0.478982666654835	4.02534440464318	0.414279611428818	-0.118991723069046
ALDH4A1|ENSG00000159423.17|chr1	20	10	47	105	32	18	0.184334307108061	0.485265719198792	4356	1.05376138951138	0.793777551426425	37.853140348181	1.32752732502672
IFFO2|ENSG00000169991.11|chr1	48	44	83	69	23	25	0.461365883301944	0.749490459721761	7534	-0.451242541480229	0.612602214999878	47.1864002751777	-0.736599591760077
UBR4|ENSG00000127481.15|chr1	31	26	36	49	49	34	0.254830954984882	0.565784308262953	5221	0.693151299385122	0.608725009980808	37.5653248268524	1.13869364330369
EMC1|ENSG00000127463.16|chr1	75	91	97	105	29	31	0.30591497648267	0.614080115664512	5891	-0.52587713389278	0.513636521744845	67.824303921545	-1.02383127295223
MRTO4|ENSG00000053372.5|chr1	1704	1835	1536	1847	1876	1284	0.047525527819461	0.23806500776503	2288	0.193829496115549	0.09781530407358	1648.72832205596	1.98158660294859
AKR7L|ENSG00000211454.16|chr1	0	0	0	0	0	0	1	1	16078.5	NA	NA	0	NA
AKR7A3|ENSG00000162482.5|chr1	0	0	0	0	4	0	0.443454076213253	1	7307	3.04640287892157	3.9750888391903	0.690132511031053	0.766373533312554
AKR7A2|ENSG00000053371.13|chr1	204	282	254	258	282	180	0.428171981133621	0.726507032863035	7146	0.176565539544579	0.222845219887075	238.361647290601	0.792323656904338
SLC66A1|ENSG00000040487.13|chr1	101	146	97	59	26	90	0.167110476084217	0.466105071138512	4110	-0.667375426887026	0.483063449367781	84.0446658762507	-1.38154817500779
CAPZB|ENSG00000077549.19|chr1	522	657	418	565	390	354	0.703907474544761	0.886614008047478	9945	-0.0626709435882139	0.164901355575673	468.326913933159	-0.380051112190246
MICOS10|ENSG00000173436.15|chr1	558	410	428	478	294	205	0.128265026302573	0.408578523073233	3596	-0.351588548637962	0.231159321746207	382.15309747135	-1.52097932275461
NBL1|ENSG00000158747.15|chr1	81	52	58	55	36	27	0.325057397772116	0.632777105071314	6087	-0.526259968470583	0.534752803944218	49.8559345712617	-0.984118203007083
HTR6|ENSG00000158748.4|chr1	0	14	0	0	0	8	0.960650083318745	0.988325279156111	12322	-0.133531534296685	2.7064743614621	3.51513705663761	-0.0493378160894709
TMCO4|ENSG00000162542.14|chr1	0	10	1	0	21	0	0.574629805353426	0.820108324249827	8721	1.29033721547895	2.29905793677696	5.09272873643771	0.561246062936485
RNF186|ENSG00000178828.7|chr1	0	0	0	0	0	0	1	1	16078.5	NA	NA	0	NA
OTUD3|ENSG00000169914.6|chr1	61	58	11	56	62	11	0.813621505066565	0.935136921761684	10955	0.176614649538034	0.74913961676644	40.8217578852149	0.235756654147284
PLA2G2E|ENSG00000188784.4|chr1	0	0	0	0	0	0	1	1	16078.5	NA	NA	0	NA
PLA2G2A|ENSG00000188257.12|chr1	0	0	0	0	0	0	1	1	16078.5	NA	NA	0	NA
PLA2G5|ENSG00000127472.11|chr1	0	0	0	0	0	0	1	1	16078.5	NA	NA	0	NA
PLA2G2D|ENSG00000117215.15|chr1	0	0	0	0	0	0	1	1	16078.5	NA	NA	0	NA
PLA2G2F|ENSG00000158786.5|chr1	0	0	0	0	0	0	1	1	16078.5	NA	NA	0	NA
PLA2G2C|ENSG00000187980.7|chr1	0	0	0	0	0	0	1	1	16078.5	NA	NA	0	NA
UBXN10|ENSG00000162543.6|chr1	0	0	0	0	0	0	1	1	16078.5	NA	NA	0	NA
VWA5B1|ENSG00000158816.16|chr1	0	0	0	0	0	0	1	1	16078.5	NA	NA	0	NA
CAMK2N1|ENSG00000162545.6|chr1	200	232	175	182	78	1	0.394783236324623	0.696413995865087	6847	-1.13471469695336	1.33342893417888	133.249961212802	-0.850975007267343
MUL1|ENSG00000090432.7|chr1	331	322	297	225	225	169	0.0522813940815794	0.250627076103331	2391	-0.405559157312687	0.208963923190065	253.910468824287	-1.94080945227951
FAM43B|ENSG00000183114.8|chr1	9	0	0	0	0	0	0.277122049037352	1	5512	-3.87781573491863	3.56808082251249	1.44458160093672	-1.08680714586169
CDA|ENSG00000158825.6|chr1	10	7	10	0	3	0	0.12831513879624	0.408578523073233	3598	-3.00035216952321	1.97290392310507	4.70686561590674	-1.52077966614871
PINK1|ENSG00000158828.8|chr1	200	270	217	207	161	175	0.665432955184503	0.868827438531678	9584	-0.10213475166707	0.236190976301754	200.189286615749	-0.43242444426236
DDOST|ENSG00000244038.11|chr1	209	298	232	480	432	269	5.6857223943097e-06	0.000296226136743535	220	0.886421383490089	0.195343750913871	316.420164872177	4.5377514220095
KIF17|ENSG00000117245.13|chr1	2	7	0	0	0	0	0.268276201839439	1	5404	-3.65894595583873	3.30515848304216	1.23261044313554	-1.10704100109322
SH2D5|ENSG00000189410.12|chr1	23	12	28	0	16	0	0.220376707944546	0.526382268841634	4823	-1.84030811695486	1.50164627528465	12.6982013683706	-1.22552704138397
HP1BP3|ENSG00000127483.19|chr1	209	239	177	121	168	114	0.143841106021396	0.432552597728692	3811	-0.396458584516903	0.271243117617131	165.984156835911	-1.46163555411024
EIF4G3|ENSG00000075151.24|chr1	441	453	361	326	289	187	0.0195991905073617	0.137735083749466	1631	-0.443000338640719	0.18980844515234	329.716102349523	-2.33393376298493
ECE1|ENSG00000117298.16|chr1	120	119	97	90	146	121	0.328643131914055	0.636460985303225	6125	0.339242875734767	0.347282259149605	115.607052046112	0.976850578447269
NBPF3|ENSG00000142794.19|chr1	11	25	2	0	0	0	0.00763594702821359	0.0760410293982487	1151	-5.77452031838352	2.16456010782316	5.35580320552333	-2.66775697173445
ALPL|ENSG00000162551.14|chr1	0	3	0	0	0	0	0.614946421495403	1	9082	-2.0160504359983	4.00785025437837	0.390682418397447	-0.503025389682628
USP48|ENSG00000090686.16|chr1	59	64	19	35	54	28	0.966038524318479	0.989855832633567	12370	-0.0269478036083684	0.632915427232222	41.604987117811	-0.0425772582700549
LDLRAD2|ENSG00000187942.12|chr1	0	0	0	0	0	0	1	1	16078.5	NA	NA	0	NA
HSPG2|ENSG00000142798.20|chr1	18	6	0	0	3	0	0.226996852403449	0.534368026750531	4902	-2.81411430505829	2.32931209810152	4.18812742194162	-1.20813106468296
CELA3B|ENSG00000219073.8|chr1	0	0	0	0	0	0	1	1	16078.5	NA	NA	0	NA
CELA3A|ENSG00000142789.20|chr1	0	0	0	0	0	0	1	1	16078.5	NA	NA	0	NA
ENSG00000289694|ENSG00000289694.1|chr1	55	53	54	64	65	18	0.980931202286485	0.993814124267352	12499	0.0135343041383856	0.56625406447824	49.6283292112078	0.0239014693004568
CDC42|ENSG00000070831.18|chr1	845	962	634	826	703	513	0.771605246772485	0.91509788491225	10636	-0.0393608291219058	0.135598035976739	723.797181483275	-0.29027580553348
WNT4|ENSG00000162552.15|chr1	0	10	0	4	0	0	0.72718692746583	0.89669720108979	10201	-1.06809848131344	3.06159474636486	1.91757339131357	-0.348869974571791
ZBTB40|ENSG00000184677.18|chr1	34	54	35	38	31	15	0.598453388989562	0.835196973651329	8914	-0.348505010158563	0.661769573706618	32.7099082772895	-0.52662591936127
EPHA8|ENSG00000070886.12|chr1	5	0	0	0	0	0	0.444069420534128	1	7328.5	-3.02861635414462	3.95721955107864	0.802545333853733	-0.765339480170894
C1QA|ENSG00000173372.18|chr1	0	0	0	0	0	0	1	1	16078.5	NA	NA	0	NA
C1QC|ENSG00000159189.13|chr1	0	0	0	0	0	0	1	1	16078.5	NA	NA	0	NA
C1QB|ENSG00000173369.18|chr1	0	0	0	0	0	0	1	1	16078.5	NA	NA	0	NA
EPHB2|ENSG00000133216.17|chr1	28	25	5	1	22	0	0.44443372181332	0.737480138331349	7340	-1.11633008138065	1.4597746558516	12.5357857937269	-0.764727676909427
TEX46|ENSG00000227868.7|chr1	15	3	0	0	0	0	0.084370026281265	0.328704704702875	2942	-4.83338931562565	2.80054536442878	2.79831841995865	-1.72587431613039
KDM1A|ENSG00000004487.18|chr1	116	162	114	91	119	92	0.696800856874216	0.883781279350699	9875	-0.12619820015399	0.323881948775302	112.770291274074	-0.389642586229905
LUZP1|ENSG00000169641.14|chr1	105	113	96	97	57	89	0.730685602660174	0.89791956385895	10232	-0.130859450076664	0.380169242309878	91.2043074227978	-0.344213669894945
HTR1D|ENSG00000179546.5|chr1	1	0	6	2	0	0	0.535134985899465	1	8260	-1.86319917680304	3.00425609720021	1.47170835163095	-0.620186534210395
HNRNPR|ENSG00000125944.21|chr1	6	0	0	0	2	0	0.660905406441251	1	9525	-1.46698183279904	3.34420794733979	1.30812065614001	-0.438663461094271
ZNF436|ENSG00000125945.15|chr1	1	0	0	0	0	0	0.857221336264943	1	11447	-0.73412768554571	4.0804728567969	0.160509066770747	-0.179912405083853
TCEA3|ENSG00000204219.11|chr1	0	0	0	0	0	0	1	1	16078.5	NA	NA	0	NA
ASAP3|ENSG00000088280.20|chr1	0	0	0	0	0	0	1	1	16078.5	NA	NA	0	NA
E2F2|ENSG00000007968.7|chr1	0	0	0	0	0	0	1	1	16078.5	NA	NA	0	NA
RPL11|ENSG00000142676.14|chr1	413	549	397	568	398	329	0.380100000594102	0.683083444153277	6688	0.145325221999306	0.16557277652892	429.808821409166	0.877712055362694
ELOA|ENSG00000011007.13|chr1	414	470	417	492	397	320	0.516476915142311	0.787424634392281	8104	0.104016569630863	0.160325008641468	409.25987241246	0.648785679241556
PITHD1|ENSG00000057757.10|chr1	519	648	539	665	530	429	0.303603898029297	0.612091954917022	5865	0.143257501650395	0.139255888809043	542.310755437399	1.02873568130997
LYPLA2|ENSG00000011009.11|chr1	46	65	70	99	68	90	0.0839309540739934	0.32783698159208	2933	0.73846698332588	0.427274570359201	73.5516451167792	1.72831952696147
GALE|ENSG00000117308.15|chr1	37	28	27	70	56	12	0.30804593201038	0.615984381141483	5914	0.71170597785495	0.69820901770359	37.0686899170355	1.01933083046643
HMGCL|ENSG00000117305.15|chr1	23	25	20	56	25	27	0.227448360646562	0.535041194006187	4904	0.859416218709845	0.712051534015296	28.9304108232151	1.20695789230809
FUCA1|ENSG00000179163.12|chr1	62	98	123	82	61	64	0.570783911233697	0.81798760156141	8684	-0.238544793212051	0.420790086365468	79.9603914056082	-0.566897369832208
CNR2|ENSG00000188822.8|chr1	0	0	0	0	0	0	1	1	16078.5	NA	NA	0	NA
PNRC2|ENSG00000189266.13|chr1	528	549	439	547	478	575	0.0644261339866335	0.279712740701775	2639	0.325266098631331	0.175893727421197	517.892083449949	1.84921943152893
SRSF10|ENSG00000188529.15|chr1	801	812	624	1120	786	472	0.117120600551343	0.392522680221579	3418	0.270450805474739	0.17259423645118	746.401523486296	1.56697472079978
MYOM3|ENSG00000142661.19|chr1	0	0	0	0	0	0	1	1	16078.5	NA	NA	0	NA
IL22RA1|ENSG00000142677.4|chr1	0	0	0	0	0	0	1	1	16078.5	NA	NA	0	NA
IFNLR1|ENSG00000185436.12|chr1	53	72	29	24	7	9	0.0232383228685186	0.152723304824559	1744	-1.7336468524071	0.763891474847611	29.5368203872185	-2.26949365124535
GRHL3|ENSG00000158055.17|chr1	0	5	0	1	0	0	0.624230455104689	1	9184.5	-1.78579600667388	3.64549678078587	0.804962029826266	-0.489863553325897
STPG1|ENSG00000001460.18|chr1	0	18	25	6	1	36	0.778473903793486	0.918646896067451	10689	0.408669096661315	1.45274426325502	15.2348197399783	0.281308353436999
NIPAL3|ENSG00000001461.17|chr1	111	122	91	64	107	65	0.563251237743205	0.81519767583701	8577	-0.219864235873087	0.380375395132227	90.9777025540811	-0.578019079800515
RCAN3|ENSG00000117602.13|chr1	69	113	55	46	39	30	0.10177783490513	0.364661678618579	3199	-0.797285766047797	0.487250589183105	55.1395861890035	-1.63629512974931
NCMAP|ENSG00000184454.7|chr1	0	0	0	0	0	0	1	1	16078.5	NA	NA	0	NA
SRRM1|ENSG00000133226.18|chr1	216	155	134	222	114	194	0.362155625218494	0.667367809687198	6497	0.295149640513995	0.323889928578294	172.115531314709	0.911265261657089
CLIC4|ENSG00000169504.15|chr1	101	232	188	332	215	87	0.198864710177752	0.50330374102494	4533	0.455897336998085	0.354841145040058	184.433148914404	1.28479276817411
RUNX3|ENSG00000020633.19|chr1	181	178	98	135	68	83	0.199089615972157	0.503411687243075	4538	-0.454980362346316	0.354304796193379	118.676536259194	-1.28414960010304
SYF2|ENSG00000117614.10|chr1	469	441	347	407	352	237	0.475787495009726	0.761312194483241	7659	-0.134185181969723	0.188173161547711	364.21009770312	-0.713094156818428
RSRP1|ENSG00000117616.18|chr1	244	259	198	208	168	109	0.181009076105357	0.480928611571535	4317	-0.33126568060408	0.247646660908232	190.044224118916	-1.3376545413097
RHD|ENSG00000187010.21|chr1	0	0	0	0	0	0	1	1	16078.5	NA	NA	0	NA
TMEM50A|ENSG00000183726.11|chr1	631	965	696	650	472	485	0.0607883125721651	0.270689836325624	2574	-0.275335166085109	0.14684291080093	627.358812566503	-1.87503206374309
RHCE|ENSG00000188672.19|chr1	0	10	0	0	0	0	0.303078442236568	1	5855.5	-3.73958547473149	3.63117943254136	1.30227472799149	-1.02985422345661
MACO1|ENSG00000204178.11|chr1	178	179	68	168	110	243	0.126447440976913	0.40620531627729	3568	0.600112879242668	0.392676638443017	159.469140852908	1.52826224045858
LDLRAP1|ENSG00000157978.12|chr1	59	102	107	34	49	15	0.0181290961423022	0.130540126454932	1591	-1.26343134977467	0.534679197002479	57.506450715625	-2.36297083720057
MAN1C1|ENSG00000117643.15|chr1	55	32	27	23	42	22	0.794834566407793	0.92706520276957	10806	-0.180737540136231	0.695043164421086	32.9484804742743	-0.260037864391876
SELENON|ENSG00000162430.18|chr1	33	27	32	30	14	0	0.35404942631634	0.659641502671959	6424	-0.996145685192799	1.07486523180389	21.1954111495982	-0.926763333409737
MTFR1L|ENSG00000117640.18|chr1	97	105	82	100	71	48	0.64058225642983	0.856709664465738	9348	-0.180782320564031	0.387209642659857	80.7424800929453	-0.466884861963105
AUNIP|ENSG00000127423.11|chr1	150	199	150	329	227	269	3.62090213594968e-05	0.00130102759505502	319	0.964054382136035	0.233403085103881	221.745611701115	4.13042690377019
PAQR7|ENSG00000182749.6|chr1	0	0	0	0	0	0	1	1	16078.5	NA	NA	0	NA
STMN1|ENSG00000117632.23|chr1	1429	1560	1052	1243	1294	818	0.689127328284467	0.881068314199281	9797	-0.05002934670207	0.125060976493902	1195.94213611809	-0.400039629504329
PAFAH2|ENSG00000158006.14|chr1	53	116	38	33	103	42	0.890346558792136	0.963932394150889	11735	0.0778593441249481	0.564747751076253	61.699060181879	0.137865700175998
EXTL1|ENSG00000158008.10|chr1	0	1	0	0	0	0	0.857221336264943	1	11373.5	-0.73412768554571	4.0804728567969	0.130227472799149	-0.179912405083853
SLC30A2|ENSG00000158014.15|chr1	0	0	0	0	0	0	1	1	16078.5	NA	NA	0	NA
TRIM63|ENSG00000158022.7|chr1	0	1	0	0	0	0	0.857221336264943	1	11373.5	-0.73412768554571	4.0804728567969	0.130227472799149	-0.179912405083853
PDIK1L|ENSG00000175087.10|chr1	138	128	98	143	138	75	0.61806958301783	0.846208407296668	9129	0.163353293689027	0.327631747237903	116.879236580332	0.498588110176061
FAM110D|ENSG00000197245.6|chr1	0	3	0	0	0	0	0.614946421495403	1	9082	-2.0160504359983	4.00785025437837	0.390682418397447	-0.503025389682628
C1orf232|ENSG00000282872.2|chr1	0	0	0	0	0	0	1	1	16078.5	NA	NA	0	NA
ZNF593|ENSG00000142684.9|chr1	491	790	471	657	689	438	0.102328177307202	0.365726712907748	3207	0.262136646333068	0.160458757827395	573.040853048011	1.63366992168198
CNKSR1|ENSG00000142675.18|chr1	3	6	6	7	0	0	0.629289640887248	0.852087166432326	9231	-1.04520686520128	2.16521350932373	3.34321465111994	-0.482726927714269
CATSPER4|ENSG00000188782.9|chr1	0	0	0	0	0	0	1	1	16078.5	NA	NA	0	NA
CEP85|ENSG00000130695.16|chr1	59	77	60	174	155	76	0.000629862520658434	0.0128005039216081	564	1.23950942356541	0.362597364742752	99.1147246897344	3.4184181797482
SH3BGRL3|ENSG00000142669.15|chr1	96	179	71	39	120	40	0.282867362470048	0.595887834705329	5577	-0.526878501042805	0.490621423640401	85.7578286394657	-1.07390031428587
UBXN11|ENSG00000158062.21|chr1	0	0	0	0	0	0	1	1	16078.5	NA	NA	0	NA
CD52|ENSG00000169442.9|chr1	7	0	0	0	0	0	0.347442748404735	1	6352	-3.51480574394171	3.74090181316369	1.12356346739523	-0.939561078981977
CRYBG2|ENSG00000176092.17|chr1	1	24	9	0	21	0	0.826282614382934	0.937602757791711	11090	-0.403636161575251	1.83912614772761	8.4144890266621	-0.219471710558831
ZNF683|ENSG00000176083.18|chr1	0	0	0	0	0	0	1	1	16078.5	NA	NA	0	NA
LIN28A|ENSG00000131914.11|chr1	0	0	0	0	0	0	1	1	16078.5	NA	NA	0	NA
DHDDS|ENSG00000117682.18|chr1	54	105	122	68	45	9	0.0677615949950703	0.288075221244878	2696	-1.07558067455426	0.588846587759439	62.8744044822861	-1.82658895697577
HMGN2|ENSG00000198830.11|chr1	102	193	77	109	106	31	0.384511134363088	0.687239454556326	6739	-0.38296252516037	0.440381966939049	95.9964339398744	-0.869614457245417
RPS6KA1|ENSG00000117676.14|chr1	0	0	0	0	0	0	1	1	16078.5	NA	NA	0	NA
ARID1A|ENSG00000117713.21|chr1	623	679	548	538	428	340	0.0462356410945857	0.23417001401803	2263	-0.291550151996565	0.146269780656102	508.588992509735	-1.99323572298255
PIGV|ENSG00000060642.12|chr1	37	25	23	19	42	1	0.748243611530645	0.904206584307624	10402	-0.32189213162926	1.00291618803525	23.4220178490469	-0.320956163106568
ZDHHC18|ENSG00000204160.12|chr1	97	82	80	16	11	1	7.92923875630605e-06	0.000386542253003201	235	-3.08117259067649	0.689750058118074	44.1992514022531	-4.46708565575655
SFN|ENSG00000175793.12|chr1	0	16	0	0	4	0	0.574457768871618	0.820108324249827	8716	-1.59598613603293	2.84236948796005	2.77377207581744	-0.561498476110632
GPN2|ENSG00000142751.15|chr1	214	213	135	193	202	88	0.940243186880375	0.982681445064544	12133	-0.0226260034406344	0.301824070561855	167.818595066443	-0.0749642114312332
GPATCH3|ENSG00000198746.13|chr1	8	48	31	65	77	43	0.0364241425441649	0.201104779306945	2076	1.34384254276796	0.642322810713155	45.0978977876769	2.0921607023047
NUDC|ENSG00000090273.14|chr1	515	577	602	568	514	454	0.630055902341188	0.852319220185849	9239	0.0746041342619386	0.154893424739045	530.565671847513	0.481648168007307
NR0B2|ENSG00000131910.5|chr1	0	0	0	0	0	0	1	1	16078.5	NA	NA	0	NA
KDF1|ENSG00000175707.10|chr1	0	12	0	0	3	0	0.597689219694762	0.834333678740879	8911	-1.59653527555789	3.02530848631639	2.08032905686308	-0.527726439395881
TENT5B|ENSG00000158246.8|chr1	12	0	0	0	24	0	0.6453332014694	0.859594323677195	9385	1.11010373680733	2.41193197508561	6.06690386743527	0.46025499403561
SLC9A1|ENSG00000090020.11|chr1	90	101	123	126	22	32	0.208423755865866	0.513371597696928	4660	-0.677981240700857	0.538973710199572	78.1170112577786	-1.25791152308674
