rownames(readCount)	DMSO.P0.1	DMSO.P0.2	DMSO.P0.3	TPG.P0.1	TPG.P0.2	TPG.P0.3	p.value	q.value	ranking	log2FC	lfcSE	baseMean	stat
PDPN|ENSG00000162493.17|chr1	541	628	346	310	227	266	0.00699891010093874	0.0464354622886065	1466	-0.664511378463178	0.246398581989487	369.597723628995	-2.6968961148142
KAZN|ENSG00000189337.17|chr1	0	0	0	1	0	0	0.770674972968826	1	11460.5	1.18942566609678	4.0804728567969	0.15382466583052	0.291492115703094
TMEM51|ENSG00000171729.14|chr1	285	248	200	317	374	198	0.0879590567955603	0.264333804036496	3541	0.478642058767439	0.280520621946362	266.658794067045	1.7062633593439
FHAD1|ENSG00000142621.21|chr1	0	0	0	0	0	0	1	1	16583.5	NA	NA	0	NA
EFHD2|ENSG00000142634.13|chr1	210	254	181	161	117	89	0.0575275996405047	0.199782762606057	3000	-0.603813933895	0.317917190263569	160.833557047347	-1.89928054344721
CTRC|ENSG00000162438.12|chr1	0	0	0	0	0	0	1	1	16583.5	NA	NA	0	NA
CELA2A|ENSG00000142615.8|chr1	0	0	0	0	0	0	1	1	16583.5	NA	NA	0	NA
CELA2B|ENSG00000215704.10|chr1	0	0	0	0	0	0	1	1	16583.5	NA	NA	0	NA
CASP9|ENSG00000132906.18|chr1	217	290	167	265	311	256	0.0391857746953943	0.153332760975387	2607	0.560869644651724	0.271972305282435	249.092392141186	2.06223072628398
DNAJC16|ENSG00000116138.13|chr1	136	226	161	119	188	62	0.469553934841117	0.709005808487896	8355	-0.290456576765711	0.401624115621481	142.043226986799	-0.723205020486016
AGMAT|ENSG00000116771.6|chr1	0	0	0	0	0	0	1	1	16583.5	NA	NA	0	NA
RSC1A1|ENSG00000215695.2|chr1	25	70	18	31	31	94	0.235184884137103	1	5579	0.883044828465137	0.743862029570106	46.1368323660753	1.18710835257375
PLEKHM2|ENSG00000116786.13|chr1	230	309	196	306	157	179	0.928039585533956	0.96982915209649	13021	0.0271014350172314	0.30008801377714	221.955490846756	0.0903116211677762
SLC25A34|ENSG00000162461.8|chr1	0	0	0	0	0	0	1	1	16583.5	NA	NA	0	NA
TMEM82|ENSG00000162460.7|chr1	0	0	0	0	0	0	1	1	16583.5	NA	NA	0	NA
FBLIM1|ENSG00000162458.13|chr1	179	205	126	157	123	161	0.882929549195113	0.951929353590963	12594	0.0507913236188412	0.344917312617465	155.92489394624	0.147256521377261
SPEN|ENSG00000065526.12|chr1	836	1130	759	1580	1594	1077	7.07237785234801e-11	5.11752841159744e-09	128	0.868902365833619	0.133285341311106	1154.13156771282	6.51911423481659
ZBTB17|ENSG00000116809.12|chr1	145	148	91	153	126	50	0.916859325289979	0.966312138238027	12891	-0.0448431488346126	0.429570460505262	113.61703898316	-0.104390671513744
SRARP|ENSG00000183888.4|chr1	0	6	0	0	0	0	0.447611240977858	1	8115	-3.0057344742512	3.95802048582423	0.781364836794895	-0.759403465701183
HSPB7|ENSG00000173641.18|chr1	0	0	0	0	0	0	1	1	16583.5	NA	NA	0	NA
CLCNKA|ENSG00000186510.12|chr1	0	0	0	0	0	0	1	1	16583.5	NA	NA	0	NA
CLCNKB|ENSG00000184908.20|chr1	0	0	8	0	0	0	0.338857774953657	1	6834.5	-3.7655608169777	3.93712261711808	1.33806660426556	-0.956424572759188
FAM131C|ENSG00000185519.9|chr1	12	66	48	31	34	30	0.86033338551664	1	12391	-0.131131416220121	0.745277463488659	35.5290342565319	-0.175949794062325
EPHA2|ENSG00000142627.13|chr1	211	500	337	510	459	326	0.0352292644813314	0.142735541393741	2512	0.543746099462766	0.258224185309529	381.937552233335	2.10571329254457
ARHGEF19|ENSG00000142632.17|chr1	52	31	35	26	34	55	0.735742750340927	1	11118	0.233214716573261	0.691014005895828	39.7353051853372	0.337496367053982
CPLANE2|ENSG00000132881.12|chr1	21	39	15	2	30	1	0.439743377274272	1	8006	-0.941789500723111	1.21894516603272	16.6535739434255	-0.772626634049782
FBXO42|ENSG00000037637.11|chr1	136	94	53	125	157	42	0.478406542087697	0.715082426054001	8450	0.365632407840799	0.515797765375396	98.1338413605947	0.70886776249349
SZRD1|ENSG00000055070.17|chr1	950	1193	754	864	615	697	0.320386226754637	0.573751255342016	6617	-0.168758685162535	0.16983467116984	820.381506895006	-0.993664509137661
SPATA21|ENSG00000187144.11|chr1	0	0	0	0	0	0	1	1	16583.5	NA	NA	0	NA
NECAP2|ENSG00000157191.20|chr1	414	557	559	514	541	338	0.739186166281978	0.880105704088403	11157	0.0704978678866308	0.21174901461213	476.37615080135	0.332931267783064
NBPF1|ENSG00000219481.11|chr1	0	0	0	1	0	0	0.770674972968826	1	11460.5	1.18942566609678	4.0804728567969	0.15382466583052	0.291492115703094
CROCC|ENSG00000058453.17|chr1	99	150	71	100	117	0	0.798060181044849	0.910187587346065	11727	-0.410388241094834	1.60396628853786	82.8687021737433	-0.255858395545791
MFAP2|ENSG00000117122.14|chr1	0	0	0	0	0	0	1	1	16583.5	NA	NA	0	NA
ATP13A2|ENSG00000159363.19|chr1	204	334	246	31	50	50	4.14195983636799e-09	2.35354797573253e-07	163	-2.30250216738132	0.391687119638843	141.355297380008	-5.878421964716
SDHB|ENSG00000117118.10|chr1	3028	3261	2425	2369	2034	2457	0.487745770274007	0.722167194032979	8561	-0.0930593920076285	0.134110928169331	2551.27858996132	-0.693898650005091
PADI2|ENSG00000117115.13|chr1	31	31	14	21	2	1	0.191974261577948	1	5034	-1.56357131030503	1.19835845484154	15.1413275767691	-1.30476094526474
PADI1|ENSG00000142623.11|chr1	0	0	0	0	0	0	1	1	16583.5	NA	NA	0	NA
PADI3|ENSG00000142619.4|chr1	0	0	0	0	0	0	1	1	16583.5	NA	NA	0	NA
PADI4|ENSG00000159339.13|chr1	0	0	0	0	0	0	1	1	16583.5	NA	NA	0	NA
PADI6|ENSG00000276747.1|chr1	0	0	0	0	0	0	1	1	16583.5	NA	NA	0	NA
RCC2|ENSG00000179051.14|chr1	39	42	25	30	13	0	0.258911106256915	1	5859	-1.20020283009298	1.06309679159138	22.7685362357198	-1.12896853756501
ARHGEF10L|ENSG00000074964.17|chr1	33	60	27	11	30	14	0.287674709452256	1	6199	-0.846494304038506	0.796148642809264	27.4554042831851	-1.06323650951862
ACTL8|ENSG00000117148.8|chr1	117	109	126	158	39	69	0.627860906676328	0.815374049023577	10041	-0.240992838640101	0.4971591397469	99.6750833212442	-0.484739833532556
IGSF21|ENSG00000117154.12|chr1	7	6	12	18	11	24	0.224424830558751	1	5448	1.31861785273399	1.08541975428913	13.6545939132218	1.21484600544938
KLHDC7A|ENSG00000179023.9|chr1	1	13	0	0	0	0	0.248377521461384	1	5739	-4.2454219134597	3.67792153646146	1.85346621315969	-1.15429920713976
PAX7|ENSG00000009709.12|chr1	7	2	0	1	21	0	0.5062364318843	1	8791	1.45286798855811	2.18571930017524	5.16103876173707	0.664709319463677
ALDH4A1|ENSG00000159423.17|chr1	91	138	158	167	135	64	0.832995558645825	0.927419745663857	12047	0.087676604417994	0.415802396813507	121.520842697256	0.210861229011429
IFFO2|ENSG00000169991.11|chr1	70	57	89	77	39	48	0.68253125064685	0.850731687705715	10572	-0.220662828902031	0.539502801649985	62.269597472158	-0.409011460602556
UBR4|ENSG00000127481.15|chr1	155	259	226	237	302	172	0.214697234948612	0.453897692329158	5326	0.374359433056886	0.301719695906814	221.34663016479	1.24075238751569
EMC1|ENSG00000127463.16|chr1	363	549	449	406	301	200	0.1048810332304	0.293654210937113	3839	-0.384438171317007	0.23706791500351	361.542758687434	-1.62163729035755
MRTO4|ENSG00000053372.5|chr1	4761	5221	4338	4852	4964	3670	0.0908778240550221	0.269287999042453	3598	0.133113545702015	0.078728830399746	4548.66282402207	1.69078525650808
AKR7L|ENSG00000211454.16|chr1	0	0	0	0	0	0	1	1	16583.5	NA	NA	0	NA
AKR7A3|ENSG00000162482.5|chr1	0	0	0	21	4	0	0.0445083026668647	1	2713	5.55402070767074	2.76419563439311	3.92045049347197	2.0092719337827
AKR7A2|ENSG00000053371.13|chr1	1944	2763	2147	2091	1885	1501	0.337520567000195	0.591731117084196	6824	-0.0965045889637416	0.100622484925438	1995.27665621762	-0.959075787437098
SLC66A1|ENSG00000040487.13|chr1	193	273	227	268	242	251	0.156615573802476	0.375407206148689	4587	0.379077854342995	0.267607076201027	240.561024941894	1.416546452076
CAPZB|ENSG00000077549.19|chr1	2739	4403	3055	3190	3173	2428	0.803698150765221	0.913835690728053	11775	0.025370955967505	0.102070163612884	3075.65594426431	0.248563880662798
MICOS10|ENSG00000173436.15|chr1	3659	4062	2927	2950	2565	1847	0.00108697780597978	0.011372445580551	902	-0.31866451253734	0.0975407267185134	2892.81154455482	-3.26698932085008
NBL1|ENSG00000158747.15|chr1	367	485	347	319	173	206	0.0314715673782731	0.133772215262765	2378	-0.556231430516913	0.258584962135478	302.591865538824	-2.151058692367
HTR6|ENSG00000158748.4|chr1	0	24	0	19	0	9	0.762967349931159	1	11366	0.617466030123912	2.0473932446857	7.95157449009017	0.30158643520322
TMCO4|ENSG00000162542.14|chr1	6	11	11	14	34	25	0.0892237981879139	1	3562	1.64946924725611	0.970557797112903	17.5424212147012	1.69950646129757
RNF186|ENSG00000178828.7|chr1	0	0	0	0	0	0	1	1	16583.5	NA	NA	0	NA
OTUD3|ENSG00000169914.6|chr1	61	58	37	56	68	11	0.943675329976564	1	13159	-0.0482726502466207	0.683252712749044	46.2056731156245	-0.0706512383279055
PLA2G2E|ENSG00000188784.4|chr1	0	0	0	0	0	0	1	1	16583.5	NA	NA	0	NA
PLA2G2A|ENSG00000188257.12|chr1	0	0	0	0	0	0	1	1	16583.5	NA	NA	0	NA
PLA2G5|ENSG00000127472.11|chr1	0	0	0	0	0	0	1	1	16583.5	NA	NA	0	NA
PLA2G2D|ENSG00000117215.15|chr1	0	0	0	0	0	0	1	1	16583.5	NA	NA	0	NA
PLA2G2F|ENSG00000158786.5|chr1	0	0	0	0	0	0	1	1	16583.5	NA	NA	0	NA
PLA2G2C|ENSG00000187980.7|chr1	0	0	0	0	0	0	1	1	16583.5	NA	NA	0	NA
UBXN10|ENSG00000162543.6|chr1	0	0	0	0	0	0	1	1	16583.5	NA	NA	0	NA
VWA5B1|ENSG00000158816.16|chr1	0	0	0	0	0	0	1	1	16583.5	NA	NA	0	NA
CAMK2N1|ENSG00000162545.6|chr1	402	470	375	327	201	84	0.00734774081661894	0.0481292612754771	1485	-0.870097151780569	0.324583335670153	291.198754131499	-2.68065872816335
MUL1|ENSG00000090432.7|chr1	427	406	369	357	283	282	0.467987516509369	0.707789088489512	8342	-0.164522093211795	0.226690209297396	346.51165186635	-0.725757383707551
FAM43B|ENSG00000183114.8|chr1	9	0	0	0	0	12	0.77584094341544	1	11522	0.807439597051443	2.83567716535316	3.98251025711101	0.284743131875833
CDA|ENSG00000158825.6|chr1	33	42	12	26	23	17	0.858825563464229	1	12374	-0.145653180187865	0.818877230504555	24.3365551469995	-0.177869373774284
PINK1|ENSG00000158828.8|chr1	1447	1573	1158	1303	1043	878	0.225256807829253	0.467472228123356	5457	-0.155728711734948	0.128418265676529	1196.86694713637	-1.21266792472662
DDOST|ENSG00000244038.11|chr1	2137	2621	1878	2301	2121	1815	0.130274358875237	0.333776241190163	4254	0.14393027557213	0.0951277532640435	2102.2002465436	1.51302086545266
KIF17|ENSG00000117245.13|chr1	2	13	0	19	18	11	0.151986804757667	1	4524	2.02904532977897	1.4163882176311	10.3686748318431	1.4325488623257
SH2D5|ENSG00000189410.12|chr1	36	35	114	5	54	47	0.502510376903736	0.732472598387385	8756	-0.55698201368316	0.830640664350571	49.429869860589	-0.670545083557439
HP1BP3|ENSG00000127483.19|chr1	675	882	698	607	625	325	0.0888116837163781	0.266118995335197	3552	-0.330817102220959	0.194403930083126	609.890907080388	-1.70169966255057
EIF4G3|ENSG00000075151.24|chr1	1845	2030	1653	1323	1260	1008	0.000304145107355623	0.00414793567905083	687	-0.40046675487588	0.110879062979385	1471.06679106787	-3.61174367924029
ECE1|ENSG00000117298.16|chr1	467	625	487	454	476	400	0.962616748880165	0.985618224211505	13321	-0.00888640644908235	0.189596440544741	474.3644981883	-0.0468701122423516
NBPF3|ENSG00000142794.19|chr1	67	75	25	11	45	18	0.234363592868613	1	5566	-0.900206901265396	0.756989521798118	37.9655811294026	-1.18919334461471
ALPL|ENSG00000162551.14|chr1	0	9	0	7	17	17	0.11161420065521	1	3953	2.65793057317898	1.67062533296915	8.7772820174682	1.59097944986571
USP48|ENSG00000090686.16|chr1	353	429	389	508	378	363	0.135398875571873	0.341751949869238	4327	0.31032092526425	0.207830210414529	397.723569416932	1.49314637484752
LDLRAD2|ENSG00000187942.12|chr1	0	0	0	0	0	0	1	1	16583.5	NA	NA	0	NA
HSPG2|ENSG00000142798.20|chr1	38	39	42	0	3	0	9.0618960969187e-05	1	574	-5.11191808768521	1.30591717197389	18.7206650321226	-3.91442749769385
CELA3B|ENSG00000219073.8|chr1	0	0	0	0	0	0	1	1	16583.5	NA	NA	0	NA
CELA3A|ENSG00000142789.20|chr1	0	0	0	0	0	0	1	1	16583.5	NA	NA	0	NA
ENSG00000289694|ENSG00000289694.1|chr1	336	419	283	345	234	316	0.880918705459811	0.951475411988877	12573	0.0382745252662085	0.255496167105556	316.104846549811	0.149804694527553
CDC42|ENSG00000070831.18|chr1	4161	5191	4111	3769	3036	2933	0.00356591309406204	0.0281324421441248	1209	-0.23735101365125	0.0814461246760012	3755.37581816815	-2.91420880484431
WNT4|ENSG00000162552.15|chr1	2	23	9	4	15	0	0.718714621645077	1	10917	-0.587201345522995	1.63031235921151	8.0248705174092	-0.360177202979062
ZBTB40|ENSG00000184677.18|chr1	67	79	77	117	98	79	0.152503654148725	0.369278129339997	4530	0.607204517773728	0.424397796584002	85.5347316330744	1.43074380371705
EPHA8|ENSG00000070886.12|chr1	7	0	0	0	0	0	0.372646441227922	1	7255	-3.51515593699479	3.94284795298091	1.12356346739523	-0.891527134425062
C1QA|ENSG00000173372.18|chr1	0	0	0	0	0	0	1	1	16583.5	NA	NA	0	NA
C1QC|ENSG00000159189.13|chr1	0	0	0	0	0	0	1	1	16583.5	NA	NA	0	NA
C1QB|ENSG00000173369.18|chr1	0	0	0	0	0	0	1	1	16583.5	NA	NA	0	NA
EPHB2|ENSG00000133216.17|chr1	77	86	55	21	193	12	0.74029672552722	0.880861802650708	11166	0.255394254654419	0.770512047806348	71.8251090022635	0.331460429958918
TEX46|ENSG00000227868.7|chr1	19	17	2	0	7	6	0.457885886765393	1	8231	-1.19028965843171	1.60344536880562	8.0747521796876	-0.742332530679447
KDM1A|ENSG00000004487.18|chr1	656	790	514	698	829	639	0.028578131777996	0.124913004496366	2308	0.38902989949462	0.177699473486086	679.688711239169	2.18925746859391
LUZP1|ENSG00000169641.14|chr1	124	146	131	113	87	105	0.675965426184104	0.847602970339144	10503	-0.15763876530124	0.37714882706414	115.426621048396	-0.417974958396015
HTR1D|ENSG00000179546.5|chr1	1	0	6	2	0	25	0.266054129105814	1	5950	2.2734819976596	2.04413893515013	6.75905971866072	1.11219543768077
HNRNPR|ENSG00000125944.21|chr1	8	0	12	0	2	0	0.219134708238343	1	5386	-3.23704244739556	2.63424275707091	3.63623869607983	-1.22883224741022
ZNF436|ENSG00000125945.15|chr1	1	0	0	0	0	0	0.857221336264943	1	12342.5	-0.73412768554571	4.0804728567969	0.160509066770747	-0.179912405083853
TCEA3|ENSG00000204219.11|chr1	0	0	0	0	0	0	1	1	16583.5	NA	NA	0	NA
ASAP3|ENSG00000088280.20|chr1	0	0	0	0	0	0	1	1	16583.5	NA	NA	0	NA
E2F2|ENSG00000007968.7|chr1	0	0	0	0	0	0	1	1	16583.5	NA	NA	0	NA
RPL11|ENSG00000142676.14|chr1	1821	2391	2419	3364	2657	2830	5.2058386926216e-07	1.88764168619668e-05	254	0.642938857333113	0.128112044853188	2582.67365857111	5.0185668183651
ELOA|ENSG00000011007.13|chr1	600	581	568	623	578	541	0.240740545493832	0.486523877888691	5645	0.215533952258506	0.183724324691114	576.945528900533	1.17313781188676
PITHD1|ENSG00000057757.10|chr1	1005	1347	1256	1685	1413	1262	0.000170719390410108	0.00254622060221968	629	0.493877159193171	0.131391686041051	1316.69384328855	3.75881590437059
LYPLA2|ENSG00000011009.11|chr1	339	472	391	403	283	343	0.948221370570547	0.97952557820928	13190	0.0150896657799174	0.232361387619548	364.638622320755	0.0649405046789623
GALE|ENSG00000117308.15|chr1	308	320	299	371	356	239	0.261584114521727	0.510168892124707	5894	0.26235192933421	0.233688859549052	310.157646769234	1.12265484045953
HMGCL|ENSG00000117305.15|chr1	131	105	77	160	108	98	0.283093773504114	0.53654443561021	6136	0.428665462180998	0.399354688203414	111.551405146413	1.07339534214421
FUCA1|ENSG00000179163.12|chr1	468	639	558	498	324	286	0.0711845749394203	0.23044793187309	3259	-0.381417805232429	0.21139399764113	444.656460630823	-1.80429818012117
CNR2|ENSG00000188822.8|chr1	0	0	0	0	0	0	1	1	16583.5	NA	NA	0	NA
PNRC2|ENSG00000189266.13|chr1	554	632	481	749	598	661	0.00475419753629983	0.0353136035038226	1296	0.507950467137582	0.179917997951698	609.864095631991	2.82323321135414
SRSF10|ENSG00000188529.15|chr1	2035	2400	1858	2698	2371	1781	0.000288825631535418	0.00399865919175043	678	0.338668838356082	0.093422755211752	2150.7137601487	3.62512149838072
MYOM3|ENSG00000142661.19|chr1	0	0	0	0	0	0	1	1	16583.5	NA	NA	0	NA
IL22RA1|ENSG00000142677.4|chr1	0	5	0	0	0	0	0.489104528236632	1	8594	-2.74486462393061	3.96809393640492	0.651137363995746	-0.691733781488412
IFNLR1|ENSG00000185436.12|chr1	57	74	32	31	16	37	0.332488014714758	1	6767	-0.660136991386712	0.681175366058384	39.4924909182062	-0.969114598501395
GRHL3|ENSG00000158055.17|chr1	13	5	0	1	0	0	0.181659807359978	1	4914	-3.84101700418623	2.87574048476138	2.89157989784597	-1.33566190153106
STPG1|ENSG00000001460.18|chr1	16	36	25	9	1	93	0.421246713838121	1	7811	0.88444386848077	1.09969865520648	32.6636944330144	0.804260207369902
NIPAL3|ENSG00000001461.17|chr1	434	545	369	291	392	327	0.499211000507894	0.730210405354408	8723	-0.158929208469274	0.235195724250149	383.907749494263	-0.675731708031566
RCAN3|ENSG00000117602.13|chr1	238	265	206	128	220	90	0.166640422375287	0.391345032594733	4710	-0.481624567206993	0.34822617905266	183.847963497372	-1.38307972283198
NCMAP|ENSG00000184454.7|chr1	0	0	0	0	0	0	1	1	16583.5	NA	NA	0	NA
SRRM1|ENSG00000133226.18|chr1	424	576	461	570	393	455	0.34750279087141	0.60160202786	6942	0.1921687592688	0.204555825745623	471.888330326048	0.93944407874148
CLIC4|ENSG00000169504.15|chr1	549	776	623	695	579	304	0.600566223533273	0.795830848433814	9772	-0.111677240599343	0.213292848529575	564.476949703498	-0.52358642762398
RUNX3|ENSG00000020633.19|chr1	262	327	207	232	152	125	0.139396259022695	0.348471835645938	4372	-0.431357727104217	0.291843820532207	207.609347211638	-1.47804303794267
SYF2|ENSG00000117614.10|chr1	792	789	617	844	659	493	0.711400369828839	0.866402396496346	10848	0.063945658815164	0.172837314113646	680.864961886093	0.369976003984404
RSRP1|ENSG00000117616.18|chr1	272	292	219	242	176	111	0.20724305348164	0.445252878994886	5232	-0.374314818962918	0.296796679975318	209.381701196728	-1.26118263517653
RHD|ENSG00000187010.21|chr1	0	0	0	0	0	0	1	1	16583.5	NA	NA	0	NA
TMEM50A|ENSG00000183726.11|chr1	2829	3582	2968	2218	1786	1955	0.000184358887325977	0.00272333654611355	635	-0.415946098167283	0.111229278781219	2479.7758195327	-3.7395378512291
RHCE|ENSG00000188672.19|chr1	16	14	5	0	1	0	0.0230300055755367	1	2138	-4.77500691770179	2.10080962380057	5.40015444294377	-2.27293652104627
MACO1|ENSG00000204178.11|chr1	210	236	77	263	269	428	0.00187959054018987	0.0172193546817395	1034	1.19434289055666	0.384202741757365	254.706232552327	3.1086266721931
LDLRAP1|ENSG00000157978.12|chr1	277	388	474	339	285	144	0.181603074132524	0.410790668134288	4911	-0.399856148569977	0.299330399271052	306.043364245901	-1.33583541646198
MAN1C1|ENSG00000117643.15|chr1	58	40	34	24	74	52	0.501910279682317	1	8748	0.440518404539395	0.656034061890934	47.6623421302267	0.671487092102591
SELENON|ENSG00000162430.18|chr1	245	280	366	261	153	174	0.187625856374758	0.419351033239143	4982	-0.405327319508349	0.307617294013412	240.350732730974	-1.31763502051571
MTFR1L|ENSG00000117640.18|chr1	314	333	307	343	261	240	0.883497706324605	0.951953661564412	12600	0.0347275775435106	0.236988913917273	293.665481194952	0.146536717559848
AUNIP|ENSG00000127423.11|chr1	187	252	210	427	314	377	4.54892379339011e-05	0.000846026750489541	505	1.02566312074729	0.251531654611028	297.548560033864	4.07767015381578
PAQR7|ENSG00000182749.6|chr1	0	0	0	0	0	43	0.00580882685876126	1	1385	6.75805874247745	2.45000825999213	9.0942443512912	2.75838202378107
STMN1|ENSG00000117632.23|chr1	11625	14010	10390	11893	10137	9291	0.604281017420109	0.798743570182992	9798	0.0299485830376263	0.0577874541579932	10971.6151262617	0.518254065246511
PAFAH2|ENSG00000158006.14|chr1	110	199	99	72	121	58	0.307570129277125	0.559544263683241	6487	-0.444816053148969	0.435951458213892	104.348378229595	-1.02033390362174
EXTL1|ENSG00000158008.10|chr1	0	10	0	0	0	0	0.342449691478709	1	6884.5	-3.73820206629907	3.93770131680938	1.30227472799149	-0.949336114027064
SLC30A2|ENSG00000158014.15|chr1	0	0	0	0	0	0	1	1	16583.5	NA	NA	0	NA
TRIM63|ENSG00000158022.7|chr1	0	1	0	0	0	0	0.857221336264943	1	12289.5	-0.73412768554571	4.0804728567969	0.130227472799149	-0.179912405083853
PDIK1L|ENSG00000175087.10|chr1	185	144	119	165	177	75	0.847877490792605	0.936446615754962	12172	0.0741743516602629	0.386672565076642	140.132161750365	0.191827293579933
FAM110D|ENSG00000197245.6|chr1	0	3	0	0	0	0	0.614946421495403	1	9906.5	-2.0160504359983	4.00785025437837	0.390682418397447	-0.503025389682628
C1orf232|ENSG00000282872.2|chr1	0	0	0	0	0	0	1	1	16583.5	NA	NA	0	NA
ZNF593|ENSG00000142684.9|chr1	1265	1700	1192	1683	1852	1188	0.00126408349519923	0.0128159014330063	929	0.411359117208457	0.127592325531657	1453.47579942051	3.22401144029932
CNKSR1|ENSG00000142675.18|chr1	3	14	12	25	0	26	0.415983359508217	1	7748	1.11151140950309	1.36648455304512	13.6562737933726	0.813409421296535
CATSPER4|ENSG00000188782.9|chr1	0	0	0	0	0	0	1	1	16583.5	NA	NA	0	NA
CEP85|ENSG00000130695.16|chr1	82	130	60	236	212	102	0.00152398040697705	0.014596800961139	988	1.23404497002406	0.3892790600014	134.578852269212	3.17007796417208
SH3BGRL3|ENSG00000142669.15|chr1	1133	1369	905	906	728	507	0.00351200120843494	0.0278256246300465	1204	-0.457405096385663	0.156701336907683	883.703717494298	-2.91896103384958
UBXN11|ENSG00000158062.21|chr1	0	0	0	0	0	0	1	1	16583.5	NA	NA	0	NA
CD52|ENSG00000169442.9|chr1	7	0	0	0	0	0	0.372646441227922	1	7255	-3.51515593699479	3.94284795298091	1.12356346739523	-0.891527134425062
CRYBG2|ENSG00000176092.17|chr1	11	34	25	0	21	29	0.934391677135198	1	13079	-0.0974291894691152	1.18353177597618	20.1313152166467	-0.0823207212909477
ZNF683|ENSG00000176083.18|chr1	0	0	0	0	0	0	1	1	16583.5	NA	NA	0	NA
LIN28A|ENSG00000131914.11|chr1	0	0	0	0	0	0	1	1	16583.5	NA	NA	0	NA
DHDDS|ENSG00000117682.18|chr1	156	221	218	227	198	122	0.812761124774101	0.918139845894265	11858	0.0742539277366694	0.313485600201722	185.164033981755	0.236865513723401
HMGN2|ENSG00000198830.11|chr1	354	645	452	361	306	232	0.0450399057577247	0.170199758110178	2722	-0.459433339518361	0.229225945002706	373.810154878029	-2.00428158127099
RPS6KA1|ENSG00000117676.14|chr1	0	0	0	0	0	0	1	1	16583.5	NA	NA	0	NA
