rownames(count)	DMSO.P0.1	DMSO.P0.2	DMSO.P0.3	TPG.P0.1	TPG.P0.2	TPG.P0.3	p.value	q.value	ranking	log2FC	lfcSE	baseMean	stat
ACTRT3	0	7	9	7	43	0	0.261844977202867	0.594078389137688	5455	1.84374857893469	1.6432095269504	10.8297196135235	1.12204107187503
ACVR1	54	89	54	61	82	71	0.267620640251373	0.600705009841884	5520	0.463994938772973	0.418556973890668	67.4149345936727	1.10855861380098
ACVR1B	228	314	154	182	231	217	0.419470422208506	0.73462482865272	7326	0.212724806339243	0.263488386228462	214.943595132588	0.807340351444544
ACVR1C	0	12	8	0	0	0	0.101540765765586	0.373008793482805	3274	-4.82777888400162	2.94838891497259	2.82038749515181	-1.63742946511739
ACVR2A	38	102	24	6	67	98	0.425712393478639	0.739635403988374	7386	0.59273753228988	0.744130928098675	56.4996766468578	0.796550055787066
ACVR2B	169	264	260	162	260	76	0.483556617560844	0.782631602665088	8019	-0.23255517371497	0.331940148915725	188.19633083473	-0.700593689779939
ACVRL1	11	1	0	0	0	0	0.216856571800123	1	4887.5	-4.17817606018596	3.38333038556874	1.80029766325705	-1.23492996072969
ACY1	24	57	14	46	17	50	0.339064297589481	0.67115311176904	6378.5	0.676643948162756	0.707774925844956	34.0987264970107	0.956015709874101
ACY3	0	0	0	0	0	0	1	1	16428.5	NA	NA	0	NA
ACYP1	122	140	169	119	104	31	0.156012841522771	0.462833679525726	4061	-0.564676975498421	0.39804957104392	107.150683690552	-1.41860968225014
ACYP2	49	51	32	50	12	5	0.304163273058859	0.64054836019592	5934	-0.800084680350007	0.778636099641919	29.9865403558446	-1.02754634766864
ADA	44	21	15	28	2	0	0.289556780644654	0.624806925376445	5772	-1.32112963079899	1.24741439947396	16.4641255246763	-1.05909442071225
ADA2	0	0	0	0	0	0	1	1	16428.5	NA	NA	0	NA
ADAD1	0	0	0	0	0	0	1	1	16428.5	NA	NA	0	NA
ADAD2	0	0	0	0	0	0	1	1	16428.5	NA	NA	0	NA
ADAL	78	110	91	81	106	72	0.585358504819307	0.840823279187672	9133	0.194089155160642	0.355751927543536	87.2666564887578	0.545574430195854
ADAM10	145	137	154	183	117	37	0.634720337593654	0.865062353695637	9663	-0.188142030476462	0.396010541075905	121.19710049788	-0.475093491110884
ADAM11	6	5	0	4	0	0	0.656018974585503	1	9863	-1.28878808956554	2.89344653229446	2.14970134415936	-0.445416245014749
ADAM12	0	0	8	0	11	0	0.860412804819075	0.959246678418525	11865	0.51533038266193	2.93053271559871	3.22312113985456	0.175848704885264
ADAM15	7	14	6	0	0	0	0.0286161499049136	0.178683127419707	1926	-5.25898641255775	2.40275220430098	3.80133763518363	-2.18873440346617
ADAM17	89	233	160	131	201	61	0.963815831542516	0.990397801578622	12949	-0.0172444275424792	0.380120507842987	137.267844458647	-0.0453656858461376
ADAM18	0	0	0	0	0	0	1	1	16428.5	NA	NA	0	NA
ADAM19	21	2	10	50	0	0	0.715570299752093	0.904388818318456	10436	0.60148396307709	1.65068112868031	12.8167811651169	0.364385315023239
ADAM2	0	0	0	0	0	0	1	1	16428.5	NA	NA	0	NA
ADAM20	0	0	0	0	0	0	1	1	16428.5	NA	NA	0	NA
ADAM21	0	4	0	10	0	0	0.620244050600991	1	9476	1.621375304241	3.27217073519043	2.03551785278721	0.495504493944642
ADAM22	8	42	7	0	10	2	0.221316606658909	0.548141439103522	4951	-1.81816348995205	1.48660013814154	9.74697089658913	-1.2230346569354
ADAM23	26	42	17	12	29	1	0.45244558543344	0.759474875187024	7686	-0.758944899106282	1.0101162471875	19.0479696555287	-0.751344116302888
ADAM28	0	0	0	0	0	0	1	1	16428.5	NA	NA	0	NA
ADAM29	0	0	0	0	0	0	1	1	16428.5	NA	NA	0	NA
ADAM30	0	0	0	0	0	0	1	1	16428.5	NA	NA	0	NA
ADAM32	0	0	0	0	0	0	1	1	16428.5	NA	NA	0	NA
ADAM33	0	0	0	0	0	0	1	1	16428.5	NA	NA	0	NA
ADAM7	0	0	0	0	0	0	1	1	16428.5	NA	NA	0	NA
ADAM8	0	0	1	0	0	0	0.870632598490506	1	12042	-0.664525427963192	4.0804728567969	0.166784889730906	-0.162855005114489
ADAM9	32	29	36	57	76	12	0.241215241050242	0.570042382681585	5215	0.768246565914433	0.655525816143729	38.952040683558	1.17195470719034
ADAMDEC1	0	0	0	0	0	0	1	1	16428.5	NA	NA	0	NA
ADAMTS1	904	1310	909	2319	1908	1633	1.74833155557654e-37	9.1422537473561e-35	23	1.20966049472022	0.094541593067291	1497.07468226872	12.7950085827222
ADAMTS10	0	9	0	0	0	0	0.375086167432984	1	6849	-3.4962040686671	3.9416654694526	1.11458128297842	-0.88698650247268
ADAMTS12	0	0	0	0	0	0	1	1	16428.5	NA	NA	0	NA
ADAMTS13	0	0	0	0	0	0	1	1	16428.5	NA	NA	0	NA
ADAMTS14	0	0	2	0	1	0	0.849660343285756	1	11754	-0.762858729527016	4.02453915982308	0.505282690553385	-0.189551821769465
ADAMTS15	24	52	22	24	27	16	0.760723003674426	0.91910306912222	10998	-0.217224870955283	0.713308397289122	25.6332200972586	-0.304531492662684
ADAMTS16	0	1	0	0	0	0	0.870632598490506	1	12042	-0.664525427963192	4.0804728567969	0.12384236477538	-0.162855005114489
ADAMTS17	76	171	82	107	156	79	0.288644685154635	0.623804151000287	5762	0.383616496779055	0.36152735614116	107.151246126067	1.06109949983777
ADAMTS18	0	5	2	0	0	0	0.392976998060616	1	7039	-3.26518668267517	3.82236959411533	0.952781603338712	-0.854231021432892
ADAMTS19	47	59	7	12	85	0	0.96726980424026	0.990923551720349	12988	0.0730776071246075	1.78095899936961	32.0810055404011	0.0410327285190025
ADAMTS2	20	22	21	4	22	0	0.396118455868569	0.715440256604788	7069	-1.06670549996548	1.25705674733593	13.6688586535902	-0.848573862895324
ADAMTS20	21	2	15	16	0	1	0.493515202770211	0.787742713172169	8142	-1.12632367190784	1.64491987642207	8.63506508519684	-0.684728592591238
ADAMTS3	3	17	22	0	0	1	0.0130394244622971	0.109285824395852	1435	-5.0075008929695	2.01696524263973	6.45266686662223	-2.48269072124212
ADAMTS4	0	4	4	0	0	0	0.332885464141611	1	6297	-3.54778186865949	3.66385942848668	1.16250901802514	-0.968318227788796
ADAMTS5	0	0	0	0	0	0	1	1	16428.5	NA	NA	0	NA
ADAMTS6	16	1	0	0	0	0	0.132641279822185	0.429029066879268	3722	-4.68737147951681	3.11708554386448	2.56232279893053	-1.50376735368819
ADAMTS7	0	1	0	0	0	0	0.870632598490506	1	12042	-0.664525427963192	4.0804728567969	0.12384236477538	-0.162855005114489
ADAMTS8	14	25	24	0	0	12	0.222961804450561	0.549838347780787	4973	-1.83781155701548	1.50802195579876	11.882934972293	-1.2186901854768
ADAMTS9	0	8	22	0	0	17	0.872901106786092	0.961565192436821	12130	-0.323599263740075	2.02281690598973	8.41469466154778	-0.159974569513371
ADAMTSL1	0	14	5	0	0	0	0.121523526515368	0.408582638953435	3576	-4.6942738524568	3.03167296524984	2.56771755550985	-1.54841036822385
ADAMTSL2	0	0	0	0	0	0	1	1	16428.5	NA	NA	0	NA
ADAMTSL3	0	0	0	0	0	0	1	1	16428.5	NA	NA	0	NA
ADAMTSL4	0	0	0	0	0	0	1	1	16428.5	NA	NA	0	NA
ADAMTSL5	3	1	11	2	2	34	0.246995167104988	0.576111578384126	5293	1.75991951327027	1.52021408671196	10.5765230726694	1.15767873002464
ADAP1	7	0	11	1	0	0	0.152504399146734	0.458609681877433	4006	-3.90119107289302	2.72669233166319	3.05548381635141	-1.4307412052292
ADAP2	111	84	67	8	21	23	0.000714681790989948	0.0138413492757425	621	-1.97649825551419	0.584091602703711	48.4122663419309	-3.38388404552497
ADAR	395	607	397	237	315	268	0.0361344837572903	0.204748095250172	2122	-0.433621137902241	0.20693847845282	351.368540952637	-2.09541087353217
ADARB1	49	53	58	104	15	80	0.30167783285868	0.637826798621807	5907	0.612568113541099	0.593089841482713	59.9673730243329	1.03284202610804
ADARB2	0	0	0	0	0	0	1	1	16428.5	NA	NA	0	NA
ADAT1	117	165	208	67	180	253	0.558159929031401	0.826926517179189	8839	0.411115827937766	0.702069845842461	170.062548179962	0.58557682027269
ADAT2	43	72	68	62	51	42	0.927043967968962	0.979233954221211	12620	0.0423645351710901	0.462673665573736	54.3940058570261	0.0915646130811361
ADAT3	37	132	75	88	41	67	0.947527238895634	0.98700070173201	12792	0.0320353208928639	0.486767760122139	69.886468770443	0.0658123308840866
ADCK1	13	18	7	6	2	17	0.925699325370604	0.978928581232257	12606	-0.118473806126138	1.27040006948263	10.4001251744836	-0.0932570841045262
ADCK2	201	254	113	142	144	64	0.198147823484802	0.521997814870314	4615	-0.411549102072572	0.31981213574103	141.668126671369	-1.28684642038045
ADCK5	0	0	0	0	0	0	1	1	16428.5	NA	NA	0	NA
ADCY1	13	96	95	62	41	42	0.745465968782865	0.914403931084598	10786	-0.200003306431908	0.616108350354297	55.580134709413	-0.324623593101595
ADCY10	11	10	6	0	0	0	0.0258403315275353	0.167989574419894	1849	-5.30033070659138	2.37831983338352	3.9155882846209	-2.22860299619621
ADCY2	0	0	0	0	0	0	1	1	16428.5	NA	NA	0	NA
ADCY3	80	97	62	28	29	2	0.00601978292906439	0.065758337227845	1101	-1.80718263142314	0.657946411684862	44.2795926611929	-2.74670185797552
ADCY4	0	0	0	0	0	0	1	1	16428.5	NA	NA	0	NA
ADCY5	3	0	9	0	0	0	0.189258034810788	1	4493	-4.295324870977	3.27193743865772	1.95827908898224	-1.31277720051368
ADCY6	13	9	0	0	1	0	0.133196050105819	0.429508072573332	3733	-4.0012629365392	2.66463614472823	3.26755954682106	-1.50161700105111
ADCY7	8	29	0	1	0	8	0.488077173332021	0.784582391147746	8071	-1.35671184193507	1.95669149916897	6.7315957145862	-0.693370335850736
ADCY8	0	0	0	0	0	0	1	1	16428.5	NA	NA	0	NA
ADCY9	79	167	87	57	52	57	0.105063442054806	0.378776384170609	3336	-0.649044151523692	0.400450130320884	77.5291232560236	-1.62078646597919
ADCYAP1	0	0	0	0	0	0	1	1	16428.5	NA	NA	0	NA
ADCYAP1R1	0	0	0	6	0	0	0.3729866114141	1	6819	3.52652900766435	3.95842067339851	0.924089036211411	0.890892933983352
ADD1	162	190	236	124	140	164	0.641388215344702	0.869801152232569	9710	-0.145581810189402	0.312569155848171	166.940242947067	-0.465758720800072
ADD2	108	129	62	77	97	58	0.890236771324662	0.967984598926111	12275	-0.0519513060388445	0.376446154145633	84.1014787346417	-0.138004613586108
ADD3	259	316	229	255	87	87	0.0370507692309382	0.207743403981582	2145	-0.664160380178197	0.318510955233797	190.228805215474	-2.08520419553758
ADGB	0	0	0	0	0	0	1	1	16428.5	NA	NA	0	NA
ADGRA1	0	0	0	0	0	0	1	1	16428.5	NA	NA	0	NA
ADGRA2	13	28	5	0	0	0	0.00387669598194125	0.0489897712087289	951	-5.98523556222897	2.07243236073369	6.28277601511623	-2.88802456264969
ADGRA3	80	53	68	47	41	39	0.413731556595699	0.730606106850876	7262	-0.393878280653914	0.481899931409577	52.9900431989632	-0.817344545996934
ADGRB1	0	0	10	0	0	0	0.283300766316015	1	5699.5	-4.06357578802797	3.78734954496982	1.66784889730906	-1.07293391850378
ADGRB2	0	1	0	0	0	0	0.870632598490506	1	12042	-0.664525427963192	4.0804728567969	0.12384236477538	-0.162855005114489
ADGRB3	0	0	0	0	0	0	1	1	16428.5	NA	NA	0	NA
ADGRD1	0	0	0	0	0	0	1	1	16428.5	NA	NA	0	NA
ADGRD2	0	0	0	0	0	0	1	1	16428.5	NA	NA	0	NA
ADGRE1	0	0	0	0	0	0	1	1	16428.5	NA	NA	0	NA
ADGRE2	0	0	14	2	0	0	0.362390619753066	0.689140717301384	6667	-2.85785681220244	3.13767723148304	2.64301813496982	-0.910819246647512
ADGRE3	9	9	16	16	11	10	0.744641620119801	0.914058840747164	10779	0.354552024777852	1.08854171213117	11.7165043143571	0.325712851263828
ADGRE5	59	52	58	52	68	27	0.939457374281382	0.984197864708897	12715	0.0379196645223002	0.499259002334062	50.7538010438844	0.0759518893901239
ADGRF1	0	0	0	0	0	0	1	1	16428.5	NA	NA	0	NA
ADGRF3	0	0	0	0	0	0	1	1	16428.5	NA	NA	0	NA
ADGRF4	7	0	0	16	0	0	0.66864828513129	0.881279681497809	9996	1.21965375576912	2.84963237946957	3.53107261983998	0.428003894311498
ADGRF5	0	0	0	0	0	0	1	1	16428.5	NA	NA	0	NA
ADGRG1	0	0	0	0	0	0	1	1	16428.5	NA	NA	0	NA
ADGRG2	0	0	0	0	0	0	1	1	16428.5	NA	NA	0	NA
ADGRG3	1	0	0	0	0	0	0.870632598490506	1	12042	-0.664525427963192	4.0804728567969	0.152405027134697	-0.162855005114489
ADGRG4	0	0	0	0	0	0	1	1	16428.5	NA	NA	0	NA
ADGRG5	0	0	0	0	0	0	1	1	16428.5	NA	NA	0	NA
ADGRG6	12	21	24	20	0	0	0.348416750956109	0.679786926131528	6484	-1.42971429124109	1.52476070990122	11.5126841268125	-0.937664698438951
ADGRG7	0	0	0	0	0	0	1	1	16428.5	NA	NA	0	NA
ADGRL1	0	0	1	0	0	0	0.870632598490506	1	12042	-0.664525427963192	4.0804728567969	0.166784889730906	-0.162855005114489
ADGRL2	237	295	197	210	72	45	0.0110750745834996	0.098593576621576	1351	-0.940236638529817	0.370125118678456	160.155438630695	-2.54032107274147
ADGRL3	29	16	35	0	6	5	0.0340999030529399	0.198348085848882	2067	-2.54374800219868	1.20051063214174	14.3732922802272	-2.11888835808191
ADGRL4	0	0	0	0	0	0	1	1	16428.5	NA	NA	0	NA
ADGRV1	85	109	99	56	166	72	0.472859577731324	0.775969728663478	7913	0.30376756090104	0.42317236803014	95.9963321130528	0.717834111700329
ADH1A	0	0	0	0	0	0	1	1	16428.5	NA	NA	0	NA
ADH1B	0	0	0	0	0	0	1	1	16428.5	NA	NA	0	NA
ADH1C	0	0	0	0	0	0	1	1	16428.5	NA	NA	0	NA
ADH4	0	0	0	0	0	0	1	1	16428.5	NA	NA	0	NA
ADH5	245	190	168	137	162	73	0.139669327762547	0.438934675986453	3833	-0.44545192208605	0.301587558026848	153.929739747287	-1.47702353837287
ADH6	0	0	0	0	0	0	1	1	16428.5	NA	NA	0	NA
ADH7	0	0	0	0	0	0	1	1	16428.5	NA	NA	0	NA
ADHFE1	3	0	0	0	0	16	0.28896948278915	0.624180310615142	5767	2.94909719922797	2.78115702804784	3.99103924071215	1.06038500145316
ADI1	0	0	0	0	0	0	1	1	16428.5	NA	NA	0	NA
ADIG	0	0	0	0	0	0	1	1	16428.5	NA	NA	0	NA
ADIPOQ	0	0	0	0	0	0	1	1	16428.5	NA	NA	0	NA
ADIPOR1	159	166	89	139	68	76	0.462713210155726	0.768653560572226	7821	-0.257713316535698	0.350923274509475	109.504292436352	-0.734386503419964
ADIPOR2	0	0	16	0	0	0	0.160469006872758	0.469120259032246	4121.5	-4.74265840083041	3.37917504638966	2.66855823569449	-1.40349592303527
ADIRF	0	0	0	0	1	0	0.757664228730813	1	10928.5	1.2590279236793	4.0804728567969	0.171712911091574	0.308549515672458
ADK	314	531	417	544	299	346	0.327220419062604	0.661115413926447	6233	0.20762137910938	0.211917375944345	394.709953711728	0.979727963241233
ADM	77	129	118	130	224	126	0.00925752041524481	0.086755774245297	1283	0.865323721350725	0.332510544216747	133.70595559062	2.60239483048292
ADM2	0	0	0	0	0	0	1	1	16428.5	NA	NA	0	NA
ADM5	3	6	0	18	14	1	0.207929319432534	0.532417697427099	4757	2.15539357566389	1.71160827843234	6.5973811439294	1.25927970951275
ADNP	455	588	424	440	317	325	0.416465421861513	0.732713520878938	7291	-0.136010728741798	0.167383680947113	406.860716454259	-0.812568632570415
ADNP2	623	776	567	597	638	452	0.566052720060891	0.831541459014908	8921	0.0766574824073987	0.133578823322922	586.947268327947	0.573874514690715
ADO	573	912	606	681	516	553	0.681209475255487	0.885145457962159	10134	0.0637791840173764	0.155251038556039	616.969725639589	0.410813251947134
ADORA1	0	11	4	0	0	0	0.176513888629311	1	4344	-4.35506806594807	3.22223628066066	2.0294055714528	-1.35156695121536
ADORA2A	10	50	15	31	26	0	0.900986801434084	0.971146689764339	12375	-0.139678943042224	1.12268689987448	19.4569375648861	-0.124414868524645
ADORA2B	146	101	102	124	73	46	0.434859400477317	0.745667713283679	7496	-0.30060995439277	0.384951598562557	93.5638986059296	-0.780903249954731
ADORA3	0	0	0	0	0	0	1	1	16428.5	NA	NA	0	NA
ADPGK	176	212	139	251	198	124	0.11607237544254	0.397702171201287	3508	0.394366844166546	0.250953317199132	176.304984092963	1.57147492038775
ADPRH	0	0	0	0	0	0	1	1	16428.5	NA	NA	0	NA
ADPRHL1	1	14	6	0	28	0	0.700362228229111	0.896568016914478	10304	0.735223424943822	1.91050718154716	7.69486898293952	0.38483154213973
ADPRM	117	49	55	252	60	146	0.0056799441750804	0.0632524894386037	1080	1.3013568012952	0.470533041550153	114.433492624013	2.76570758348432
ADPRS	547	642	477	775	572	326	0.137402167801739	0.435521501756788	3800	0.260200252157762	0.175155925616262	532.011693331038	1.48553496687185
ADRA1A	0	0	0	0	0	0	1	1	16428.5	NA	NA	0	NA
ADRA1B	21	1	8	0	0	4	0.234809278330277	0.565262448054091	5107	-2.45488334585129	2.06629358522204	5.54208309227828	-1.18806125296444
ADRA1D	0	0	0	3	0	0	0.526748043489128	1	8464.5	2.53732027383837	4.00854450121483	0.462044518105706	0.632977948247652
ADRA2A	0	9	3	0	3	0	0.574537074271494	1	9002	-1.64080541355254	2.9227960279149	2.13007468544586	-0.561382114209001
ADRA2B	0	0	0	0	0	0	1	1	16428.5	NA	NA	0	NA
ADRA2C	80	124	131	32	45	96	0.263737169471236	0.595898353791199	5477	-0.55631636858821	0.497776980937208	83.256176772435	-1.11760163666224
ADRB1	22	9	4	0	1	0	0.0254012286814332	0.166032922473694	1840	-4.72919645341957	2.11573906387115	5.30634434995696	-2.23524560952549
ADRB2	10	0	0	0	20	35	0.377095374674307	0.698747509817385	6875	2.87346064608531	3.25324142625394	12.6885488416648	0.883260806559338
ADRB3	0	0	0	0	0	0	1	1	16428.5	NA	NA	0	NA
ADRM1	683	754	516	566	652	444	0.649124473241425	0.872043379392472	9790	0.0670741503204564	0.147422576044452	580.723617209897	0.454978824276083
ADSL	461	525	359	516	373	362	0.241936284548523	0.570398474219678	5230	0.194341925582675	0.166081391373542	418.625078985248	1.17016075055375
ADSS1	0	29	0	1	3	0	0.336827185441457	0.669590175091638	6349	-2.41264872865764	2.51198994930975	4.26058215112931	-0.960453177498024
ADSS2	216	217	125	224	205	96	0.54135928456041	0.818881664621814	8631	0.176327624616901	0.288702561245509	171.544805981896	0.610758781827898
ADTRP	0	0	0	0	0	0	1	1	16428.5	NA	NA	0	NA
AEBP1	0	0	0	0	0	0	1	1	16428.5	NA	NA	0	NA
AEBP2	104	240	75	130	140	129	0.375996429899485	0.697631756888866	6866	0.312746699224058	0.35326751873021	130.634351053073	0.885297069903849
AEN	669	789	700	927	765	638	0.00150749433946905	0.0250077716148887	725	0.392822275667448	0.123792291879901	731.463383204647	3.17323695766575
AFAP1	1	27	21	44	40	9	0.23642189734981	0.566095178051066	5139	1.16266803499708	0.98200164770846	22.6315770259097	1.18397768243079
AFAP1L1	13	32	15	23	0	0	0.41484244582874	0.731355921428064	7277	-1.23516983976441	1.51479930746011	11.9883356770039	-0.815401640125812
AFAP1L2	0	11	0	1	0	0	0.427906713791405	1	7426.5	-2.82413712425308	3.56232677558247	1.51628085189775	-0.792778793795892
AFDN	79	103	46	90	59	80	0.393923096069187	0.713784121054532	7046	0.35264810710466	0.413651623858581	74.1293837372412	0.852524411279049
AFF1	16	54	52	75	60	33	0.211105372539534	0.535307677742564	4811	0.71559645570497	0.572233746305799	46.9411823447427	1.25053172820493
AFF2	4	10	19	10	22	0	0.946485858492679	0.986950426509796	12778	0.096324544177189	1.43510099584011	10.3347890988801	0.0671203939349236
AFF3	60	63	82	42	48	76	0.944474891305768	0.986456245235813	12759	0.0343550269235259	0.493275957757161	62.1192393094538	0.0696466681241311
AFF4	201	69	132	158	108	57	0.751751882457428	0.916876573401834	10843	-0.134251848682428	0.424404132095733	116.662726653714	-0.316330211064356
AFG1L	34	25	24	0	0	14	0.140885026560722	0.440797142155515	3850	-2.02777077116225	1.37709085088821	15.3727635349005	-1.47250326284163
AFG3L2	321	416	229	503	341	299	0.00536072887499606	0.0605560496676024	1064	0.542303101860753	0.194756519776541	340.696083066859	2.78451834363737
AFM	0	0	0	0	0	0	1	1	16428.5	NA	NA	0	NA
AFMID	229	289	276	236	165	270	0.749331601375285	0.916154434252369	10819	0.0869132593068251	0.27201124989875	241.037239309076	0.319520826212801
AFP	0	0	0	0	0	0	1	1	16428.5	NA	NA	0	NA
AFTPH	230	288	178	317	294	246	0.00252008066176285	0.0361251610477019	839	0.610773009171049	0.202181137337948	254.046314058511	3.02091984055929
AGA	47	73	76	115	66	85	0.0753806090024645	0.318423155505153	2846	0.728392390291852	0.40963689774927	76.6973800292357	1.77814155485985
AGAP1	151	168	169	121	209	37	0.636753711597236	0.866414400880186	9682	-0.193500082293401	0.409747290292689	134.701085094262	-0.472242494038657
AGAP2	0	0	0	0	0	0	1	1	16428.5	NA	NA	0	NA
AGAP3	180	185	203	181	204	128	0.649247824572354	0.872043379392472	9794	0.118347846149467	0.260215319387852	175.377788045921	0.454807374246361
AGAP4	0	0	0	0	0	0	1	1	16428.5	NA	NA	0	NA
AGAP5	1	0	0	0	0	0	0.870632598490506	1	12042	-0.664525427963192	4.0804728567969	0.152405027134697	-0.162855005114489
AGAP6	9	13	7	33	5	46	0.0450305830783393	0.23685136883826	2285	1.94666282111822	0.971209963761217	20.2498889270399	2.0043686676971
AGAP9	0	0	0	0	0	29	0.0174653441576281	0.131400384652687	1598	6.30095908265038	2.65106837883736	6.40505628874586	2.37676218876471
AGBL1	0	0	0	0	0	0	1	1	16428.5	NA	NA	0	NA
AGBL2	0	0	0	0	0	0	1	1	16428.5	NA	NA	0	NA
AGBL3	0	7	0	0	0	0	0.42741092077892	1	7413.5	-3.13602853739961	3.9514999862709	0.86689655342766	-0.793629899606588
AGBL4	6	20	26	19	10	0	0.583660528210518	0.840680859016515	9111	-0.717570717331439	1.30932644100256	12.3710956502379	-0.548045693465099
AGBL5	13	52	52	15	30	1	0.229512393714776	0.558435273964721	5044	-1.14164134832974	0.95008844852075	24.7763565203104	-1.2016158601941
AGER	0	0	0	0	0	0	1	1	16428.5	NA	NA	0	NA
AGFG1	194	222	192	124	71	90	0.00625654911894118	0.0676686297243755	1112	-0.801526356338614	0.293167275629898	140.249496737912	-2.73402396163234
AGFG2	34	29	11	72	0	37	0.396546753043022	0.715783850945285	7073	0.859191673997014	1.01343114556453	29.8688700910425	0.847804685851058
AGGF1	636	766	668	484	362	488	0.0890280717186019	0.347951041954951	3077	-0.313990843604661	0.184641078356814	547.690047944286	-1.70054706351899
AGK	7	12	32	7	7	18	0.758167988149545	0.918733118223976	10967	-0.342715223645476	1.1131185823833	14.145706471079	-0.307887433620673
AGL	93	86	70	104	55	78	0.568544381392562	0.833028316184674	8944	0.224705980298392	0.39408511315993	79.1881993563674	0.5701965712346
AGMAT	0	0	0	0	0	0	1	1	16428.5	NA	NA	0	NA
AGMO	0	0	0	0	0	0	1	1	16428.5	NA	NA	0	NA
AGO1	81	115	98	56	98	48	0.530337977580875	0.813622557794521	8512	-0.251047369900336	0.40008175713776	78.9857671102462	-0.627490170250111
AGO2	313	340	225	267	165	146	0.163301112336035	0.47310912212843	4159	-0.322501864731974	0.231340910782796	229.036515601447	-1.39405461680217
AGO3	114	153	103	98	144	64	0.96740718470827	0.990923551720349	12989	0.0138076135350939	0.337921617069335	107.456308638811	0.0408604032344603
