rownames(count)	DMSO.P0.1	DMSO.P0.2	DMSO.P0.3	TPG.P0.1	TPG.P0.2	TPG.P0.3	p.value	q.value	ranking	log2FC	lfcSE	baseMean	stat
ACTR2	1920	2709	1846	1375	1564	1450	0.0206905529833474	0.0944117448272897	2286	-0.309650676757236	0.133840257675793	1760.60651667129	-2.31358398537543
ACTR3	1245	1336	1003	1188	1001	900	0.983608649084004	0.994751052480074	13967	0.00271694221373809	0.132243752344901	1089.1708791813	0.0205449570627134
ACTR3B	107	82	62	29	46	39	0.0994772265260392	0.273548471713164	4044	-0.90230522150906	0.547716934348202	59.0038028942253	-1.64739332477063
ACTR3C	4	6	8	0	0	0	0.0796685982373181	1	3682	-4.82388403003494	2.75239671991983	2.77552757958808	-1.75261218527228
ACTR5	115	111	108	275	253	252	1.46837954040543e-06	3.95818802686275e-05	365	1.4419358075687	0.299436886746611	190.301103568987	4.81549158233433
ACTR6	329	361	334	556	688	504	1.29665918699997e-06	3.58366003957661e-05	356	0.988141144060712	0.204150203654849	466.609176928514	4.84026528688325
ACTR8	171	233	111	251	91	145	0.704490045227162	0.857537740317957	11185	0.148471067585394	0.391469073273631	161.675280605917	0.379266403713109
ACTRT1	0	0	0	0	0	0	1	1	16853.5	NA	NA	0	NA
ACTRT2	0	0	0	0	0	0	1	1	16853.5	NA	NA	0	NA
ACTRT3	0	7	18	7	43	0	0.499186542533723	1	9146	1.10173259746238	1.63033610935286	12.3759746661006	0.67577022378514
ACVR1	75	107	62	81	99	79	0.442735863311771	0.673689786440538	8458	0.335963444923255	0.437690915881843	82.6513487204934	0.767581488974631
ACVR1B	258	353	193	206	235	228	0.993597887341312	0.997761636990818	14072	-0.00228145051655653	0.284330299594409	240.412403264233	-0.00802394440483824
ACVR1C	21	17	35	1	0	1	0.00119964913783989	1	1091	-5.0089695103462	1.54647295980665	11.8699540546736	-3.23896352573306
ACVR2A	38	113	26	22	120	118	0.163407481908755	0.374997669344131	4987	0.946971083176361	0.679464326301147	74.1299623794475	1.39370243075374
ACVR2B	366	413	403	339	361	114	0.215718291784017	0.445428910229417	5664	-0.384021391025932	0.310196492235855	318.987002712779	-1.2379939832909
ACVRL1	11	15	12	3	0	0	0.0560353068290342	1	3225	-3.56332784995744	1.86487369397316	6.21499023620219	-1.91076096009788
ACY1	231	300	268	274	322	295	0.125304697128108	0.317505257544027	4446.5	0.393626592040065	0.256788420534051	281.354465910992	1.5328829517368
ACY3	0	0	0	0	0	0	1	1	16853.5	NA	NA	0	NA
ACYP1	434	535	423	404	310	267	0.147151155532992	0.351813177891454	4751	-0.295128954603931	0.203583839920725	382.94549576676	-1.44966788483238
ACYP2	191	149	69	148	119	62	0.764930486872509	0.888716646861064	11818	-0.132911062526732	0.44449997978973	118.192202962727	-0.299012527716211
ADA	250	324	199	151	51	90	0.00192390804636416	0.016082694365486	1202	-1.18418169098129	0.381780553439014	167.186578787057	-3.10173391576491
ADA2	0	0	0	0	0	0	1	1	16853.5	NA	NA	0	NA
ADAD1	0	0	0	0	0	0	1	1	16853.5	NA	NA	0	NA
ADAD2	0	0	0	0	0	0	1	1	16853.5	NA	NA	0	NA
ADAL	387	482	323	320	259	347	0.667758650014324	0.833203566478072	10854	-0.107369224164165	0.25014604230561	346.85718993153	-0.429226155946889
ADAM10	357	414	414	285	283	145	0.0319924418114729	0.127465133700117	2650	-0.555492396933934	0.259030585545455	304.414292437723	-2.14450504277015
ADAM11	38	71	97	58	29	42	0.424804923455748	0.659140810049534	8247	-0.47587568507501	0.596251020352527	54.5374415625636	-0.798112990722688
ADAM12	12	9	23	0	21	0	0.560828444711459	1	9764	-0.953773930407233	1.63988169313079	10.5756543458635	-0.581611426240347
ADAM15	67	128	67	63	97	37	0.716537257200331	0.863125621155002	11312	-0.183332933289805	0.504923475603051	72.9200321828557	-0.363090531829289
ADAM17	368	615	437	471	494	257	0.966881591909315	0.987624173767069	13829	-0.00953067019019116	0.229545764948196	424.740914771836	-0.0415196951786153
ADAM18	0	0	0	0	0	0	1	1	16853.5	NA	NA	0	NA
ADAM19	27	22	22	50	9	0	0.845461685373202	1	12592	-0.228733757104604	1.17352202909188	20.1905082660874	-0.194912197158845
ADAM2	0	0	0	0	0	0	1	1	16853.5	NA	NA	0	NA
ADAM20	0	0	0	0	0	0	1	1	16853.5	NA	NA	0	NA
ADAM21	1	11	0	28	0	0	0.531447221959788	1	9446	1.43243764853098	2.28897643383167	5.9167962656902	0.625798338226284
ADAM22	70	88	50	109	40	134	0.173622206429417	0.390357497790773	5103	0.73432329320785	0.539683005229896	83.2350953262094	1.36065669308049
ADAM23	113	165	99	47	72	2	0.0335010646712867	0.132143809927187	2684	-1.48966168621842	0.700678840912739	76.4022983749311	-2.12602636077595
ADAM28	0	0	0	0	0	0	1	1	16853.5	NA	NA	0	NA
ADAM29	0	0	0	0	0	0	1	1	16853.5	NA	NA	0	NA
ADAM30	0	0	0	0	0	0	1	1	16853.5	NA	NA	0	NA
ADAM32	0	0	0	0	0	0	1	1	16853.5	NA	NA	0	NA
ADAM33	0	0	0	0	0	0	1	1	16853.5	NA	NA	0	NA
ADAM7	0	0	0	0	0	0	1	1	16853.5	NA	NA	0	NA
ADAM8	0	1	2	0	0	0	0.573007530149636	1	9906	-2.25077808662799	3.99337733116553	0.467318409560636	-0.563627701560339
ADAM9	66	107	108	88	170	79	0.291868473032505	0.534169253379244	6610	0.473320467314163	0.449057210496811	102.168342209691	1.05403154932199
ADAMDEC1	0	0	0	0	0	0	1	1	16853.5	NA	NA	0	NA
ADAMTS1	1141	1594	1146	2771	2300	1987	3.58367800194262e-26	9.52967780030092e-24	37	1.0854043610375	0.102563754858928	1826.73977212589	10.5827283968925
ADAMTS10	0	9	0	0	0	0	0.362507996702309	1	7483.5	-3.58890823911232	3.9412715728769	1.17175696007917	-0.910596535344208
ADAMTS12	0	0	0	0	0	0	1	1	16853.5	NA	NA	0	NA
ADAMTS13	0	0	0	0	0	0	1	1	16853.5	NA	NA	0	NA
ADAMTS14	0	0	2	14	1	0	0.339015441735888	1	7219	2.82730384442551	2.95708307093465	2.66963802966981	0.956112417745462
ADAMTS15	37	56	22	24	41	16	0.714486201607436	1	11285	-0.26792148729849	0.732350717635445	31.0757143152288	-0.365837679743844
ADAMTS16	0	1	0	0	0	0	0.855586569599313	1	12749	-0.742626074561041	4.0804728567969	0.130195217786575	-0.181995102191168
ADAMTS17	113	191	111	173	244	115	0.0994330515476606	0.273503437007949	4042	0.584827493901622	0.354955392865636	154.596278238545	1.64760841969515
ADAMTS18	3	6	14	0	26	0	0.871191480697249	1	12971	0.299743498659153	1.84861114364522	8.06943814702445	0.162145240598354
ADAMTS19	98	117	29	15	124	41	0.819533850723968	0.91785925523883	12377	-0.161066468341742	0.705984224845668	68.1389324700147	-0.228144571327995
ADAMTS2	122	204	169	118	53	56	0.0245879198034168	0.106432267024117	2420	-0.930578742913349	0.413992385469832	113.884251573841	-2.24781608448487
ADAMTS20	22	13	22	16	0	1	0.226363669800842	1	5786	-1.71629691659588	1.41868620736691	11.6353292028648	-1.20977909539371
ADAMTS3	7	25	24	0	41	23	0.682667909195736	1	10993	0.491362321096417	1.2018883920611	20.3098009275014	0.408825248951599
ADAMTS4	0	5	4	10	0	0	0.93437356693563	1	13548	0.230376904305961	2.79775471241274	2.86921639876485	0.0823434961198894
ADAMTS5	0	0	0	0	0	0	1	1	16853.5	NA	NA	0	NA
ADAMTS6	23	4	0	0	0	0	0.0442961764395431	1	2963	-5.43323128513981	2.70138350709822	4.2344960293375	-2.01127728471848
ADAMTS7	11	1	0	17	14	0	0.464942611217084	1	8734	1.40676391168869	1.92514233667182	6.92403630872017	0.730732416451194
ADAMTS8	48	63	71	8	1	13	0.00125298513368484	1	1105	-2.7709554384235	0.858801986466105	32.0800096581179	-3.2265358977868
ADAMTS9	10	12	35	11	8	34	0.867922180016538	1	12947	0.172568143281298	1.03770220073205	19.3435250245748	0.166298330252706
ADAMTSL1	5	19	6	0	16	0	0.727629809607358	1	11449	-0.648877253064032	1.86309003668404	7.02718155305629	-0.348280136916472
ADAMTSL2	0	0	0	0	0	0	1	1	16853.5	NA	NA	0	NA
ADAMTSL3	0	0	0	0	0	0	1	1	16853.5	NA	NA	0	NA
ADAMTSL4	0	0	0	0	0	0	1	1	16853.5	NA	NA	0	NA
ADAMTSL5	8	16	40	2	2	34	0.762593783591172	1	11798	-0.377352116358956	1.24919408591782	17.9690475420244	-0.302076451219911
ADAP1	62	11	49	70	0	0	0.733418027154314	1	11511	-0.863731623525118	2.53604349303649	30.5105074175757	-0.340582338550883
ADAP2	194	210	183	97	127	86	0.0367476056428898	0.140787622500777	2768	-0.70563127614076	0.33785586159884	144.410669272634	-2.08855715215799
ADAR	1608	2060	1638	1427	1299	1161	0.0401257913629257	0.149742791799034	2855	-0.22496816206846	0.109609483054901	1492.19649214351	-2.05245162916951
ADARB1	150	122	127	214	78	131	0.510792200849071	0.725841499966265	9248	0.27052332466885	0.411376837882307	135.629878822453	0.657604657718346
ADARB2	0	0	0	0	0	0	1	1	16853.5	NA	NA	0	NA
ADAT1	329	402	501	350	392	463	0.450063325968997	0.677998280249922	8572	0.205147108596311	0.27160669951976	409.013718893121	0.755309456501038
ADAT2	76	98	102	127	124	81	0.250798555056323	0.489313302240564	6090	0.459333439568628	0.399972720110897	100.182570457348	1.14841192029615
ADAT3	52	160	78	134	79	90	0.482350481886558	0.703400976920386	8915	0.326273378737473	0.464428147697405	95.6294303080662	0.702527140861526
ADCK1	94	79	25	109	56	41	0.678975696223768	0.840624370850088	10966	0.243388893985868	0.588092921554865	64.7621600171843	0.413861288012733
ADCK2	609	753	528	602	594	442	0.936142100122968	0.97313281807817	13561	0.0134521577248649	0.167900869540273	573.461280008677	0.0801196429875442
ADCK5	0	0	0	0	0	0	1	1	16853.5	NA	NA	0	NA
ADCY1	55	169	157	155	104	155	0.398860972800169	0.636973399023026	7947	0.375995153378623	0.445672885912502	131.884207136158	0.843657232162069
ADCY10	14	17	6	0	0	4	0.138294953303401	1	4639	-2.75875991492718	1.86129736839556	6.33239734118667	-1.4821704268057
ADCY2	0	0	0	0	0	0	1	1	16853.5	NA	NA	0	NA
ADCY3	251	333	212	121	107	84	0.000177805071129643	0.0023201911072209	763	-1.12731309020442	0.300726904904366	174.380047502833	-3.74862731541401
ADCY4	0	0	0	0	0	0	1	1	16853.5	NA	NA	0	NA
ADCY5	18	13	9	9	12	0	0.563074348285643	1	9786	-0.817010568715824	1.41282597685947	9.55665259702022	-0.578281106164208
ADCY6	33	39	11	2	1	0	0.00122608116049713	1	1096	-4.59993670840547	1.42292094460295	12.739887097411	-3.23274228680992
ADCY7	30	70	18	25	30	27	0.769801532348419	1	11862	-0.215852910136885	0.737619461783432	31.6979461676833	-0.292634510503548
ADCY8	0	0	0	0	0	0	1	1	16853.5	NA	NA	0	NA
ADCY9	108	254	132	110	155	162	0.815475640247666	0.915321980537455	12342	0.0910844431562215	0.390303869729653	150.54614681832	0.233368024814388
ADCYAP1	0	0	0	0	0	0	1	1	16853.5	NA	NA	0	NA
ADCYAP1R1	0	0	0	6	0	0	0.380355780069949	1	7707	3.47166055364652	3.95747664091539	0.926396355770311	0.877240946353002
ADD1	629	825	618	788	535	601	0.499895744021662	0.717081674788727	9150	0.119520832113409	0.177158762444978	653.544681785335	0.674653799021259
ADD2	589	475	416	339	259	352	0.110265491370106	0.292658864251151	4217	-0.409475355804023	0.256402697254394	398.230730817574	-1.59700096835469
ADD3	1096	1074	833	812	620	439	0.00420311583917236	0.0295811564675371	1447	-0.493409266083053	0.172369973166258	781.53160271705	-2.86250126411019
ADGB	0	0	0	0	0	0	1	1	16853.5	NA	NA	0	NA
ADGRA1	0	0	0	0	0	0	1	1	16853.5	NA	NA	0	NA
ADGRA2	13	40	7	0	0	0	0.000747226270978766	1	991	-6.44040576495016	1.91017125961091	8.48679627643244	-3.37163787411504
ADGRA3	214	193	212	99	132	137	0.144989415650984	0.347854391755677	4731	-0.515859482462461	0.353944152555471	162.280001485037	-1.45746010701961
ADGRB1	0	0	17	7	16	0	0.843449319706497	1	12568	0.424332530954619	2.14870042744913	6.68111633605193	0.197483337152948
ADGRB2	18	66	20	8	22	17	0.366935807168875	1	7555	-0.800893420669739	0.887684147706201	23.4665545843011	-0.902227918273936
ADGRB3	0	0	0	0	0	0	1	1	16853.5	NA	NA	0	NA
ADGRD1	0	0	0	0	0	0	1	1	16853.5	NA	NA	0	NA
ADGRD2	0	0	0	0	0	0	1	1	16853.5	NA	NA	0	NA
ADGRE1	0	0	0	0	0	0	1	1	16853.5	NA	NA	0	NA
ADGRE2	0	0	14	12	0	0	0.90379065281344	1	13262	-0.333559327634938	2.75955696780591	4.21265505395905	-0.120874231453227
ADGRE3	124	102	85	67	97	33	0.319287540053747	0.560667810327075	6966	-0.485789353313731	0.487778005061143	81.5430309808519	-0.995923039319571
ADGRE5	204	292	194	259	293	200	0.180499030729744	0.398995723062222	5204	0.352435649716592	0.263164844709292	236.086313287195	1.33922010026041
ADGRF1	0	0	0	0	0	0	1	1	16853.5	NA	NA	0	NA
ADGRF3	6	3	0	0	0	0	0.335009644810398	1	7168	-3.79525592801331	3.93669194585701	1.3593809120183	-0.964072368427874
ADGRF4	13	4	4	16	0	13	0.670044406825296	1	10880	0.665999947540869	1.5630607115251	8.51783100869932	0.426087062793002
ADGRF5	0	0	0	0	0	0	1	1	16853.5	NA	NA	0	NA
ADGRG1	0	0	0	0	0	0	1	1	16853.5	NA	NA	0	NA
ADGRG2	0	0	0	7	0	1	0.316942511071227	1	6941	3.94633210348481	3.94333238973155	1.29259244672104	1.00076070527584
ADGRG3	1	0	11	0	1	0	0.289809729795187	1	6580	-3.39667450987526	3.20883231911355	2.18656677229879	-1.05853911082945
ADGRG4	0	0	0	0	0	0	1	1	16853.5	NA	NA	0	NA
ADGRG5	0	0	0	0	0	0	1	1	16853.5	NA	NA	0	NA
ADGRG6	82	112	89	89	18	6	0.0837292798108358	0.245569691524285	3751	-1.23213020079671	0.712442081194693	60.9129945680067	-1.72944613087784
ADGRG7	0	0	0	0	0	0	1	1	16853.5	NA	NA	0	NA
ADGRL1	0	0	1	0	0	0	0.855586569599313	1	12749	-0.742626074561041	4.0804728567969	0.168561595887031	-0.181995102191168
ADGRL2	303	391	239	289	135	81	0.0403770463244652	0.150139742549665	2866	-0.719263944745595	0.350882585508608	224.968320215801	-2.04987073867748
ADGRL3	41	62	73	0	59	5	0.223135460010495	1	5742	-1.27423253476926	1.04596787537741	38.1406615531026	-1.21823295415214
ADGRL4	14	0	0	0	0	0	0.226052160106973	1	5779.5	-4.52698520699775	3.73948333014835	2.26052227020334	-1.21059109168917
ADGRV1	224	181	173	177	292	115	0.58172944392777	0.77661275424767	9991	0.195074879627583	0.35412767914932	190.489775234094	0.550860300149903
ADH1A	0	0	0	0	0	0	1	1	16853.5	NA	NA	0	NA
ADH1B	0	0	0	0	0	0	1	1	16853.5	NA	NA	0	NA
ADH1C	0	0	0	0	0	0	1	1	16853.5	NA	NA	0	NA
ADH4	0	0	0	0	0	0	1	1	16853.5	NA	NA	0	NA
ADH5	1199	1321	1039	1159	1112	718	0.70649150592031	0.858539198373531	11203	-0.0520133425496662	0.138123138797167	1061.80664743108	-0.376572260105149
ADH6	0	0	0	0	0	0	1	1	16853.5	NA	NA	0	NA
ADH7	0	0	0	0	0	0	1	1	16853.5	NA	NA	0	NA
ADHFE1	3	0	0	0	0	16	0.323430115888268	1	7034	2.81072759142832	2.84649780132557	3.87314480248682	0.987433607051938
ADI1	0	6	22	0	0	0	0.0364231966917811	1	2763	-5.51659489242816	2.63677976389347	4.48952641623412	-2.09217127951648
ADIG	0	0	0	0	0	0	1	1	16853.5	NA	NA	0	NA
ADIPOQ	0	0	0	0	0	0	1	1	16853.5	NA	NA	0	NA
ADIPOR1	492	667	479	296	230	215	9.27537463451658e-06	0.000197533357205646	465	-0.920739281090529	0.207681907254506	377.573304713464	-4.43341113947975
ADIPOR2	0	1	16	0	0	0	0.124282220059862	1	4435	-4.84810982452402	3.15417500672648	2.82718075197907	-1.53704528575146
ADIRF	0	0	0	0	1	0	0.772268088253345	1	11899.5	1.18092727708145	4.0804728567969	0.170923341098357	0.289409418595779
ADK	1392	1782	1504	1605	1480	1267	0.302388880525624	0.545121346096207	6738	0.114561707935452	0.111082163887184	1479.4090050871	1.03132405713488
ADM	86	161	187	153	249	139	0.173683949948817	0.390357497790773	5105	0.527610050373659	0.387816984895426	161.991273941059	1.36046143135255
ADM2	0	0	0	0	0	0	1	1	16853.5	NA	NA	0	NA
ADM5	20	35	30	59	19	17	0.681450860584259	1	10987	0.318274259096916	0.775363173988439	28.8006495454263	0.410484105738122
ADNP	561	649	491	614	435	411	0.961567181734507	0.984600096399789	13790	-0.00890914161064076	0.184886689409225	514.044120070694	-0.0481870362821059
ADNP2	746	885	616	874	754	537	0.329864495292803	0.571704923278704	7105	0.154043715864492	0.15809297463807	717.066349978548	0.974386851896186
ADO	644	1061	660	834	599	691	0.612035068667584	0.7972743334596	10266	0.0933572296039701	0.184074581003003	730.87549709708	0.507170675577672
ADORA1	0	12	5	17	34	51	0.00612536992647934	1	1593	2.97716292328585	1.08616193611918	21.6429654793404	2.74099360719926
ADORA2A	21	79	26	46	28	17	0.764608617036176	1	11814	-0.222105256380911	0.741749295827102	33.5475765866468	-0.299434401394677
ADORA2B	172	165	127	146	73	82	0.264307914897575	0.503880173353467	6269	-0.430012383017576	0.385223633737963	123.048708847007	-1.1162668781378
ADORA3	0	0	0	0	0	0	1	1	16853.5	NA	NA	0	NA
ADPGK	544	618	395	565	562	244	0.991677577438376	0.997339196218812	14053	0.0025385981754769	0.243375236735565	469.852880675491	0.01043079899799
ADPRH	0	0	0	0	0	0	1	1	16853.5	NA	NA	0	NA
ADPRHL1	61	83	26	23	94	37	0.846416450889834	0.932567053031359	12601	0.129959508103574	0.670956928350937	52.4926809640025	0.193692773130736
ADPRM	123	71	66	365	85	222	0.000982796687801607	0.00943388937685855	1042	1.55311156472975	0.47129600672688	158.132357924173	3.29540573771462
ADPRS	759	868	670	1075	933	553	0.0401452255028429	0.149742791799034	2857	0.346559056399138	0.168867730947959	791.072716995905	2.05225151338084
ADRA1A	0	0	0	0	0	0	1	1	16853.5	NA	NA	0	NA
ADRA1B	21	1	8	0	0	4	0.211055276154364	1	5611	-2.57219020429996	2.05665149370508	5.71665818347721	-1.25066896952294
ADRA1D	0	0	0	3	6	0	0.289732545169649	1	6579	4.14899894589318	3.91892466744581	1.4887382244753	1.05870852286562
ADRA2A	4	9	3	8	3	0	0.84052510166077	1	12544	-0.397948004360751	1.97765794648933	4.0712704178348	-0.201221856927875
ADRA2B	0	0	0	0	0	0	1	1	16853.5	NA	NA	0	NA
ADRA2C	188	208	231	205	120	171	0.705081086270842	0.858044874189093	11189	-0.125341902563703	0.331180090565309	184.753830554557	-0.378470524450155
ADRB1	22	9	11	0	1	0	0.00902412941289229	1	1769	-5.10630439543741	1.95558529964769	6.74910713768297	-2.61113866848832
ADRB2	10	0	0	0	20	35	0.121494818100673	1	4391	2.75151597320962	1.77685709420186	12.4460100276802	1.5485296944747
ADRB3	0	0	0	0	0	0	1	1	16853.5	NA	NA	0	NA
ADRM1	2029	2453	1753	2711	2476	2344	6.95049353452521e-07	2.10418171957518e-05	325	0.504801596404103	0.101718286258742	2280.70601696614	4.96274185272876
ADSL	1948	2291	1634	1759	1830	1328	0.731504509133054	0.871084073693489	11488	-0.0373106629818363	0.108737851360737	1753.886680155	-0.343124887193683
ADSS1	19	30	22	1	57	11	0.857572292836634	1	12844	0.194604877015826	1.0843588265737	22.9088568123113	0.179465387514508
ADSS2	540	504	325	595	576	266	0.322700332877201	0.563751522581459	7013	0.250637773825602	0.253444932855743	454.249886547277	0.988923988345279
ADTRP	0	0	0	0	0	0	1	1	16853.5	NA	NA	0	NA
AEBP1	0	0	0	0	0	0	1	1	16853.5	NA	NA	0	NA
AEBP2	131	311	93	212	257	168	0.151190203691563	0.357071630850044	4816	0.533864235998492	0.371942672581832	189.560786180814	1.43534010844382
AEN	865	1055	876	1434	1244	942	4.92412979657682e-06	0.000112670960624464	432	0.578036949311675	0.12654064073408	1058.23375106026	4.56799448745007
AFAP1	17	43	50	128	43	54	0.0550827188572321	0.185920710406966	3201	1.20357411275181	0.627442170631458	55.3212416917762	1.91822317511833
AFAP1L1	33	67	56	61	22	31	0.697127886541911	1	11123	-0.249323911388543	0.640605439176143	43.2352769864844	-0.389200428440303
AFAP1L2	0	21	0	1	0	0	0.226780984381003	1	5793	-3.84704647340742	3.18281639856765	2.88849896614645	-1.20869255139526
AFDN	303	373	327	505	306	617	0.00699348969786629	0.0432760661240921	1659	0.772196383096349	0.286300430799986	413.559417170028	2.69715410814669
AFF1	24	82	97	122	92	34	0.462663441227592	0.688000564990915	8703	0.43850236159545	0.597033837999038	72.664424718847	0.734468188712876
AFF2	36	23	45	55	70	20	0.381297380341663	1	7722	0.598960791091794	0.684129175324305	41.0850678138521	0.875508328975828
AFF3	195	171	181	226	144	163	0.618100832630666	0.800828824368333	10378	0.159498232602267	0.319928248856208	178.288962682181	0.498543761523082
AFF4	299	127	201	321	238	221	0.177411374693722	0.39545775161113	5158	0.476280705806897	0.353122681116502	235.743001033033	1.34876837789347
AFG1L	34	75	52	68	99	50	0.211422382705055	0.440154955197795	5612	0.661057056496294	0.52898791752464	62.0300885027688	1.24966381007276
AFG3L2	943	991	750	1443	1115	1012	8.26044463032359e-06	0.000177843577062919	460	0.62287100055477	0.139709795018345	1035.42308681725	4.45832019489386
AFM	0	0	0	0	0	0	1	1	16853.5	NA	NA	0	NA
AFMID	746	995	960	987	751	738	0.599584289859757	0.788888717294751	10158	0.0860121964318641	0.16383324841922	848.878510626714	0.524998419196172
AFP	0	0	0	0	0	0	1	1	16853.5	NA	NA	0	NA
AFTPH	252	344	203	408	357	254	0.0171201069481066	0.0830185964822185	2141	0.570532720436804	0.239305560910291	297.505506085679	2.38411810518135
AGA	358	527	405	359	356	450	0.63204567685998	0.809815097325447	10507	0.117033683867194	0.244405969342835	406.271715504062	0.478849531301862
AGAP1	255	331	325	207	341	106	0.375798302314766	0.61624658274583	7658	-0.30062842145921	0.339438235996131	251.746917854415	-0.885664576287265
AGAP2	0	1	0	0	0	0	0.855586569599313	1	12749	-0.742626074561041	4.0804728567969	0.130195217786575	-0.181995102191168
AGAP3	445	511	535	413	370	304	0.218541145526254	0.449109138580263	5695	-0.255037168601987	0.207277089332016	419.957306757587	-1.23041658595209
