rownames(count)	DMSO.Total.1	DMSO.Total.2	DMSO.Total.3	TPG.Total.1	TPG.Total.2	TPG.Total.3	p.value	q.value	ranking	log2FC	lfcSE	baseMean	stat
ACTR1B	119	80	72	130	109	109	0.257091150423549	0.538830548104561	6064	0.265595013772905	0.234356842524295	101.196830059089	1.1332931904703
ACTR2	498	323	470	521	395	419	0.709901378283037	0.875078266155771	11329	-0.0499934384604713	0.134395102112622	431.49208603565	-0.371988544780278
ACTR3	426	293	414	401	420	326	0.518955328562754	0.76547834919983	9136	-0.0852269617274999	0.132143721463423	374.889573383686	-0.644956572916638
ACTR3B	25	12	54	41	67	37	0.231899789850586	0.510222284176331	5743	0.563865652731658	0.47166489408038	38.5006919088111	1.19547937488764
ACTR3C	0	0	0	0	0	0	1	1	16987.5	NA	NA	0	NA
ACTR5	97	35	73	118	64	83	0.360351487411964	0.642420970210267	7250	0.294602426769875	0.322077034931515	76.2288009140803	0.914695538079945
ACTR6	293	189	204	324	389	400	6.07025909680439e-05	0.00130314051401901	556	0.607611729769048	0.1515217477459	293.673914346603	4.01006283789708
ACTR8	43	71	82	61	48	62	0.327271250617081	0.612658351217923	6855	-0.331026795419677	0.337911740865044	61.7065353250062	-0.979625018569223
ACTRT1	0	0	0	0	0	0	1	1	16987.5	NA	NA	0	NA
ACTRT2	0	0	0	0	0	0	1	1	16987.5	NA	NA	0	NA
ACTRT3	5	4	6	11	6	2	0.842115618190455	0.938689953186522	12866	0.214564147249915	1.07719367596936	5.54474612853245	0.19918808663338
ACVR1	108	66	111	106	105	118	0.638454065422338	0.83846071400745	10489	0.112855101466558	0.240188082667637	100.846194624836	0.469861369528156
ACVR1B	387	315	357	296	430	301	0.298562322538004	0.583724796365867	6536	-0.151881949389249	0.146107577114164	344.353446679346	-1.03952137451827
ACVR1C	10	9	32	11	23	5	0.472544853189728	0.731176480123489	8557	-0.522972384343459	0.728024410326014	14.9637321035969	-0.718344573239335
ACVR2A	86	80	87	109	84	90	0.839027245675682	0.937787171494049	12835	0.0496708497221074	0.244517879635606	88.5182678614141	0.203137904664189
ACVR2B	354	375	350	373	305	321	0.101797823968138	0.327420864156211	3837	-0.228761263095658	0.13981256666683	345.36395790549	-1.63619958169275
ACVRL1	6	5	8	0	0	7	0.30362621429505	1	6588	-1.50143466156425	1.45956243524309	4.43044336540696	-1.02868820497849
ACY1	30	9	32	25	23	29	0.934232021140389	0.974737185693329	13758	0.04233919847972	0.513068689399704	24.1522806676659	0.0825215012228818
ACY3	0	0	0	0	0	0	1	1	16987.5	NA	NA	0	NA
ACYP1	159	150	202	163	152	212	0.757197571851172	0.899921359913929	11775	-0.0635257754765683	0.205476673080412	172.379183657132	-0.309162955211504
ACYP2	110	85	97	140	111	96	0.531428366435997	0.77419521087846	9248	0.141804836004512	0.226587886819773	104.867455012597	0.625827081909733
ADA	37	31	15	11	12	5	0.00518321420371571	0.0451885940916669	1374	-1.67722396767111	0.599989722591158	18.5579587486215	-2.79542116226213
ADA2	1	0	3	0	0	9	0.62343738298685	1	10351	1.13770759372683	2.317196375695	2.17569550738341	0.490984538755632
ADAD1	0	0	0	0	0	0	1	1	16987.5	NA	NA	0	NA
ADAD2	0	0	0	0	0	0	1	1	16987.5	NA	NA	0	NA
ADAL	176	151	147	188	144	164	0.823310703779807	0.931534114009763	12524	-0.041117711220527	0.184145831819378	160.134059631535	-0.223288851093072
ADAM10	304	212	261	351	336	294	0.0824733849652312	0.289159972304511	3500	0.235085243988236	0.135377858058699	287.975186530452	1.73651177053123
ADAM11	23	0	2	4	11	0	0.604409235998702	0.818512550563381	10133	-0.723327012986625	1.39619476820272	6.16281349543006	-0.518070278917993
ADAM12	13	1	5	4	3	10	0.885106470427748	0.955327910645834	13291	-0.162673445436227	1.125775819862	5.78525987454887	-0.14449896912528
ADAM15	1	7	1	0	0	15	0.725935269725042	1	11481	0.595500275245548	1.69881992207627	4.16351879166275	0.350537609965003
ADAM17	295	239	302	354	447	349	0.0115605258137011	0.0815040969358162	1706	0.352384429969455	0.139542568035337	325.908016727445	2.52528267847429
ADAM18	0	0	0	0	0	0	1	1	16987.5	NA	NA	0	NA
ADAM19	12	13	36	2	9	6	0.0108600232288836	0.0779935242237994	1674	-1.96599736667262	0.771835672016924	13.3197473183817	-2.54717090431331
ADAM2	0	0	0	0	0	0	1	1	16987.5	NA	NA	0	NA
ADAM20	0	0	0	0	0	0	1	1	16987.5	NA	NA	0	NA
ADAM21	1	3	3	0	0	0	0.189618693181496	1	5171	-3.82768755431037	2.91809434630619	1.25042319166897	-1.31170795048336
ADAM22	73	106	57	63	65	67	0.190563270140532	0.460904395622572	5178	-0.404999162297841	0.309416025200427	72.3512340165375	-1.30891463050596
ADAM23	23	37	22	28	23	18	0.420078106279586	0.691933837335767	7922	-0.388941299018609	0.482386424427528	25.3301826932023	-0.806285747946129
ADAM28	0	0	0	0	0	0	1	1	16987.5	NA	NA	0	NA
ADAM29	0	0	0	0	0	0	1	1	16987.5	NA	NA	0	NA
ADAM30	0	0	0	0	0	0	1	1	16987.5	NA	NA	0	NA
ADAM32	0	0	0	0	0	0	1	1	16987.5	NA	NA	0	NA
ADAM33	0	0	0	0	0	0	1	1	16987.5	NA	NA	0	NA
ADAM7	0	0	0	0	0	0	1	1	16987.5	NA	NA	0	NA
ADAM8	19	15	12	15	12	16	0.746833843109373	0.892872904114833	11697	-0.195014386018708	0.604101984766597	14.7032923436874	-0.322816992720285
ADAM9	69	27	45	70	73	82	0.0628019610937456	0.245610815076982	3122	0.601192689458264	0.323119212853589	59.3662306752135	1.86059096934813
ADAMDEC1	0	0	0	0	0	0	1	1	16987.5	NA	NA	0	NA
ADAMTS1	1473	953	1301	2461	2444	2302	8.26598035123704e-29	1.79386802677028e-26	55	0.854901148653844	0.0767607340838538	1778.74514422845	11.1372195544658
ADAMTS10	12	2	5	0	0	0	0.00880058979315489	1	1579	-5.1363867345091	1.96067382526845	3.07214067887291	-2.61970485264465
ADAMTS12	0	0	0	0	0	0	1	1	16987.5	NA	NA	0	NA
ADAMTS13	0	0	0	1	0	0	0.834721501955566	1	12723	0.851390521487472	4.0804728567969	0.154865908160585	0.208649965669861
ADAMTS14	0	0	0	0	0	0	1	1	16987.5	NA	NA	0	NA
ADAMTS15	77	59	36	39	21	29	0.00704513555088105	0.0572435248028021	1477	-1.04790846561785	0.388877137556052	43.3758073907948	-2.69470319649946
ADAMTS16	0	0	0	1	0	0	0.834721501955566	1	12723	0.851390521487472	4.0804728567969	0.154865908160585	0.208649965669861
ADAMTS17	140	74	179	173	240	259	0.00500230863223699	0.0439672723375411	1363	0.684686573444876	0.243931104312568	174.052674842427	2.80688506443005
ADAMTS18	42	24	10	27	29	24	0.992784715964365	0.996980245990042	14330	-0.00460518279659358	0.509245949902693	25.3944755041467	-0.00904314074068442
ADAMTS19	128	85	163	175	118	157	0.504779787394651	0.754772501281262	8974	0.158502782446801	0.237639625173147	135.822081191667	0.666988017386889
ADAMTS2	37	17	12	15	36	48	0.322675977168789	0.6076575048121	6806	0.53019560077941	0.536106840212182	26.8816998718444	0.988973766067912
ADAMTS20	48	8	29	36	61	14	0.564233962011643	0.794560709128241	9675	0.321137509919261	0.556984929104614	31.2913538575751	0.576564092022218
ADAMTS3	46	23	23	26	30	31	0.717455850585	0.878583464920751	11405	-0.157551630140912	0.435392590894568	29.2521077484785	-0.361861073054098
ADAMTS4	0	1	7	2	2	0	0.588108176811743	1	9941	-1.1768514527745	2.17299828617091	2.03927136556526	-0.541579558651312
ADAMTS5	0	0	0	0	0	0	1	1	16987.5	NA	NA	0	NA
ADAMTS6	29	23	48	28	25	43	0.718160739616785	0.878995753493226	11410	-0.16026852270142	0.444057980452249	32.5899630100866	-0.360918010162086
ADAMTS7	0	0	0	0	0	3	0.548820950389167	1	9442	2.39273504697245	3.99103241807594	0.499680884864095	0.599527840499472
ADAMTS8	24	18	13	20	12	2	0.251297101373356	0.532483969819346	5986	-0.812092702190476	0.707888335214135	14.6504607581447	-1.14720452618395
ADAMTS9	18	10	4	24	25	24	0.0683332503613263	0.258541552281355	3231	1.11172276925454	0.609897415297946	16.9494865718977	1.82280288679605
ADAMTSL1	2	0	11	0	10	0	0.779228509394244	1	11965	-0.511344445230733	1.82411574828201	3.78968041121574	-0.280324560386219
ADAMTSL2	0	0	0	0	0	0	1	1	16987.5	NA	NA	0	NA
ADAMTSL3	0	0	1	0	0	0	0.792739764768315	1	12120	-1.07216283015502	4.0804728567969	0.17516797141524	-0.262754555117086
ADAMTSL4	0	0	0	0	0	0	1	1	16987.5	NA	NA	0	NA
ADAMTSL5	2	5	3	4	8	0	0.955222843382749	1	13951	0.0826259708931729	1.4715396536476	3.65197720095444	0.0561493335829332
ADAP1	15	5	1	4	5	5	0.581665700758792	0.804591012288748	9890	-0.620091481467195	1.12548831618448	5.63121847942047	-0.550953281833584
ADAP2	97	53	41	111	64	43	0.779531822878774	0.9116487524052	11967	0.0999890486535212	0.357194062267622	66.3195747067476	0.279929201562724
ADAR	785	610	647	742	701	580	0.215198327244663	0.490473025394748	5529	-0.119164995429637	0.0961475196928721	669.561197648374	-1.23939749886727
ADARB1	96	84	138	119	138	94	0.917397356204235	0.966740576507565	13612	0.0256362651723129	0.247185424438649	110.370139351183	0.103712689494262
ADARB2	0	0	0	0	0	0	1	1	16987.5	NA	NA	0	NA
ADAT1	288	284	258	290	302	312	0.932971397277996	0.974358788862557	13744	0.0119977153741659	0.142648319533975	287.047234158842	0.0841069520717938
ADAT2	161	128	146	164	194	159	0.427340607368562	0.697393695590807	7997	0.143647915404431	0.180973603478879	156.5458426227	0.793750650056521
ADAT3	45	37	34	25	72	18	0.781998355189645	0.912919999301995	11989	-0.128890755135627	0.465787515847343	37.939498031633	-0.276715778655325
ADCK1	42	22	36	66	54	62	0.0255292424959186	0.139140200196934	2218	0.774173005912596	0.346649979967692	45.8367279496256	2.23329886239933
ADCK2	117	150	114	120	133	77	0.170789316836363	0.434194097073232	4911	-0.340362911653899	0.248499578557409	118.506256671635	-1.369671987493
ADCK5	0	0	0	0	0	0	1	1	16987.5	NA	NA	0	NA
ADCY1	103	126	92	81	69	106	0.0984818927796392	0.320509211088907	3784	-0.443000797759387	0.268118356633126	96.7493685544986	-1.65225836575434
ADCY10	9	3	10	14	0	7	0.891884898912007	0.958454151326342	13347	-0.149332963799857	1.09868661099426	7.01983527886993	-0.135919526374056
ADCY2	0	0	0	0	0	0	1	1	16987.5	NA	NA	0	NA
ADCY3	57	43	96	51	83	59	0.695650352120288	0.868123963378485	11191	-0.132813864080298	0.339504850754791	64.3333142384092	-0.39119872303746
ADCY4	0	0	0	0	0	0	1	1	16987.5	NA	NA	0	NA
ADCY5	12	5	3	8	5	17	0.552897478912356	0.788575700306746	9526	0.540956422965537	0.911585119727819	8.14629477871347	0.593423928559799
ADCY6	18	16	19	18	19	11	0.646764054636756	0.841806703215872	10595	-0.259901865634402	0.56714659741761	16.693746628373	-0.458262232053958
ADCY7	29	10	14	16	10	17	0.558916806950481	0.791273989771194	9600	-0.361207429304702	0.618028410874512	15.618153007246	-0.584451172388001
ADCY8	0	0	0	0	0	0	1	1	16987.5	NA	NA	0	NA
ADCY9	225	195	220	137	157	154	0.000285711390689183	0.00473645994342512	720	-0.621606438757404	0.171339520293543	181.207848874501	-3.62792213782584
ADCYAP1	0	0	0	0	0	0	1	1	16987.5	NA	NA	0	NA
ADCYAP1R1	8	11	0	7	0	4	0.515620386380872	0.762727095283442	9083	-0.916959884876152	1.41046618750146	5.06331862119153	-0.650111213584272
ADD1	471	290	300	292	294	255	0.00312052814771573	0.0313523770800799	1190	-0.426818746659443	0.144409766062649	312.779452514904	-2.95560860111274
ADD2	155	84	191	108	62	70	0.000842499803720731	0.0114014485909418	882	-0.939494615616554	0.281417185939341	111.010792292655	-3.33844080090781
ADD3	528	428	496	445	585	438	0.450207631114693	0.715358127340323	8312	-0.0915170100924666	0.121203519061225	481.707882016056	-0.755068918801258
ADGB	0	0	0	0	0	0	1	1	16987.5	NA	NA	0	NA
ADGRA1	0	0	3	0	0	0	0.518291590930605	1	9116	-2.57960128486241	3.9933076316421	0.52550391424572	-0.645981107095835
ADGRA2	27	16	9	5	0	8	0.019596220259756	0.117597026154071	2008	-2.06183403784366	0.883394363818345	10.8244534579187	-2.33399048294998
ADGRA3	208	130	193	180	181	145	0.358699162103609	0.641223947508662	7231	-0.168522246511166	0.183606105492534	170.382566048182	-0.917846637284174
ADGRB1	0	3	0	6	0	0	0.807807996265811	1	12367	0.720816750456775	2.96321663701693	1.50296578784136	0.243254827018797
ADGRB2	4	10	1	11	4	9	0.620832453794558	0.82757336785336	10300	0.523241801999095	1.05775741755155	6.51911310563796	0.4946708889173
ADGRB3	0	0	0	0	0	0	1	1	16987.5	NA	NA	0	NA
ADGRD1	0	0	0	0	0	5	0.428713505891256	1	8018	3.13191634324875	3.9574627100639	0.832801474773491	0.791395035835518
ADGRD2	0	0	0	0	0	0	1	1	16987.5	NA	NA	0	NA
ADGRE1	0	0	0	0	0	0	1	1	16987.5	NA	NA	0	NA
ADGRE2	7	1	1	5	3	0	0.905414099220764	1	13489	-0.208952755570871	1.75849334445991	2.66695731622911	-0.11882487711948
ADGRE3	29	16	12	11	14	39	0.855646442356221	0.943089838849284	13021	0.110860002331398	0.609392740474347	19.9295686297946	0.181918810265291
ADGRE5	132	88	94	77	57	100	0.0562230167065901	0.229305048474185	2993	-0.511410500829586	0.267851935107296	90.7237988687204	-1.90930299094059
ADGRF1	0	0	0	0	0	0	1	1	16987.5	NA	NA	0	NA
ADGRF3	0	0	0	0	0	0	1	1	16987.5	NA	NA	0	NA
ADGRF4	4	5	1	0	14	0	0.838299787192506	1	12827	0.338601807060425	1.65925372866842	3.9207964117068	0.204068733557802
ADGRF5	0	0	0	1	0	0	0.834721501955566	1	12723	0.851390521487472	4.0804728567969	0.154865908160585	0.208649965669861
ADGRG1	0	0	0	0	0	0	1	1	16987.5	NA	NA	0	NA
ADGRG2	5	0	0	13	12	0	0.15486663335577	0.412977688948721	4671	2.31065777379556	1.62430684054737	4.64164331708336	1.4225500478819
ADGRG3	1	0	4	0	8	5	0.480766284990278	1	8662	1.28509325890948	1.82264472560723	2.93305017782569	0.705070626685812
ADGRG4	0	0	0	0	0	0	1	1	16987.5	NA	NA	0	NA
ADGRG5	0	0	0	0	0	0	1	1	16987.5	NA	NA	0	NA
ADGRG6	53	75	90	10	47	32	0.00105967662035455	0.0136443367211995	927	-1.42148110228375	0.43414823066604	52.3333719505995	-3.2741837968636
ADGRG7	0	0	0	0	0	0	1	1	16987.5	NA	NA	0	NA
ADGRL1	0	0	0	0	0	0	1	1	16987.5	NA	NA	0	NA
ADGRL2	303	340	329	270	373	272	0.192260206362156	0.463068422061576	5203	-0.209553341234046	0.160710038201478	313.781841329916	-1.3039219178788
ADGRL3	53	25	32	22	26	18	0.0630470826208113	0.246085669771748	3129	-0.819479396510254	0.440850682465587	28.860214213809	-1.85885931247078
ADGRL4	0	0	0	0	0	0	1	1	16987.5	NA	NA	0	NA
ADGRV1	317	245	309	269	281	318	0.462782847914062	0.726048379692724	8438	-0.10586485957699	0.144176583692236	287.37516002981	-0.734272215819543
ADH1A	0	0	0	0	0	0	1	1	16987.5	NA	NA	0	NA
ADH1B	0	0	0	0	0	0	1	1	16987.5	NA	NA	0	NA
ADH1C	0	0	0	0	0	0	1	1	16987.5	NA	NA	0	NA
ADH4	0	0	0	0	0	0	1	1	16987.5	NA	NA	0	NA
ADH5	308	182	270	291	317	176	0.76683794979513	0.905541380102468	11855	-0.0557280816066404	0.187944492914437	252.507505132044	-0.29651351174206
ADH6	0	0	0	0	0	0	1	1	16987.5	NA	NA	0	NA
ADH7	0	0	0	0	0	0	1	1	16987.5	NA	NA	0	NA
ADHFE1	2	3	14	17	12	2	0.587570069823828	0.809063853526267	9932	0.54934478506512	1.01287725665412	8.1669026626901	0.54236066754998
ADI1	6	0	0	0	0	5	0.956977329295523	1	13963	-0.148471197337602	2.7521638952767	1.7396951060459	-0.0539470769137008
ADIG	0	0	0	0	0	0	1	1	16987.5	NA	NA	0	NA
ADIPOQ	0	0	0	0	0	0	1	1	16987.5	NA	NA	0	NA
ADIPOR1	159	172	117	156	193	128	0.88839839758531	0.957190265151276	13313	-0.0302048712225369	0.21524004599887	153.020621984373	-0.140331094440927
ADIPOR2	0	1	0	0	10	0	0.276528167519758	1	6283	3.0815392105168	2.8319023588882	1.75179162818324	1.08815164507529
ADIRF	0	0	3	0	3	0	0.964698336566933	1	14026.5	-0.161301107868946	3.64452116235085	0.993664368812909	-0.044258518659527
ADK	750	699	751	803	1073	904	0.0372067483197515	0.17756887162917	2539	0.225939746866726	0.108443018501889	820.974559542628	2.08348817644532
ADM	197	244	155	200	214	193	0.619078456711879	0.826453468215299	10283	-0.0976667987147229	0.196450680089924	200.108795009037	-0.497156836871303
ADM2	0	0	0	0	0	0	1	1	16987.5	NA	NA	0	NA
ADM5	11	0	4	0	3	10	0.910189672479046	0.964405142539715	13536	-0.169600920746484	1.5035635784036	4.49707361377454	-0.112799301062185
ADNP	729	561	580	738	829	672	0.103135579971201	0.329657726235872	3860	0.156123726277537	0.0957909029608391	674.667950368062	1.62983875766745
ADNP2	815	572	702	932	1037	779	0.00288206256461825	0.0295535212811713	1166	0.293285181448645	0.098416367509303	791.466138764809	2.98004477172886
ADO	868	616	678	889	942	779	0.0580122575971149	0.233477239329988	3032	0.171155421954913	0.0902906438894097	782.203984385092	1.89560528734902
ADORA1	13	5	9	3	0	0	0.0222694437954301	0.12822268034703	2096	-3.25900192893865	1.42579698527912	4.96232956643887	-2.28574051045609
ADORA2A	31	15	22	6	6	4	0.00140713743357363	0.017016810949478	987	-2.17320106750206	0.680575172622215	13.9399216983486	-3.1931829942148
ADORA2B	58	57	63	65	64	79	0.691741792937647	0.86629210371459	11155	0.115229608198241	0.290622468785931	63.9158274360983	0.396492427717685
ADORA3	0	0	0	0	0	0	1	1	16987.5	NA	NA	0	NA
ADPGK	610	432	408	510	520	487	0.782237080622537	0.912919999301995	11993	-0.0317372049816743	0.114821419733622	487.536602578338	-0.276404916916221
ADPRH	0	0	0	0	0	0	1	1	16987.5	NA	NA	0	NA
ADPRHL1	21	13	3	14	6	18	0.971418297032986	0.990050754937499	14093	-0.0276620071190861	0.772045214616903	12.2884986914036	-0.0358295169704696
ADPRM	63	42	93	187	200	131	1.25208837568271e-06	4.59342778665072e-05	325	1.27684160434578	0.263417754513294	115.835809650508	4.84721163425353
ADPRS	391	290	338	396	456	398	0.109859962414685	0.341972222504352	3965	0.193017203293824	0.120724568698318	372.548761518902	1.59882288563946
ADRA1A	3	0	0	0	0	0	0.551219642562637	1	9491.5	-2.38701414749472	4.00550411625126	0.453446815636202	-0.595933515037483
ADRA1B	12	0	0	0	0	0	0.139674770834415	1	4465	-4.37817135410053	2.9642259802202	1.81378726254481	-1.47700323231608
ADRA1D	0	3	8	0	0	0	0.0816708669622325	1	3486	-4.48771636784254	2.57755854968091	1.97511411019977	-1.7410725232209
ADRA2A	5	0	7	11	0	9	0.622874132316042	0.828924701006164	10345	0.681492407306195	1.38576385472467	5.1844881369924	0.49178105272604
ADRA2B	2	0	0	0	0	0	0.655246702030654	1	10726	-1.80967395672574	4.05315428445132	0.302297877090802	-0.446485337029483
ADRA2C	114	123	70	99	140	57	0.553730113704239	0.789172852199856	9537	-0.179574898870093	0.303243815920193	99.690470487352	-0.592179920718823
ADRB1	43	17	1	40	13	20	0.771916020127599	0.907602252611689	11903	0.211054523506289	0.72810168206312	21.4804751111504	0.28986957276112
ADRB2	24	16	13	2	16	9	0.146599282111482	0.399554987564538	4561	-1.06137285490314	0.731149885713521	13.270496856108	-1.45164880093958
ADRB3	0	0	0	0	0	0	1	1	16987.5	NA	NA	0	NA
ADRM1	660	490	533	509	480	563	0.0517944971673155	0.218606477436025	2889	-0.21454835167458	0.110316832722549	534.344516264985	-1.94483784912659
ADSL	611	523	548	568	624	596	0.855093016305203	0.943089838849284	13010	-0.0182352494482246	0.0998513061679568	572.98249170935	-0.182624045173246
ADSS1	3	3	0	11	2	4	0.346674697483955	1	7066	1.38791771333691	1.47484687183864	3.70909029381073	0.941058858270921
ADSS2	231	206	246	242	285	246	0.655574190835195	0.846579415969803	10756	0.0682140486418077	0.152935352877028	240.332247892682	0.446031917137282
ADTRP	0	0	0	0	3	0	0.563697149776512	1	9660	2.30719599249582	3.99612214623897	0.468160454567188	0.577358726301018
AEBP1	0	0	0	0	0	0	1	1	16987.5	NA	NA	0	NA
AEBP2	349	291	329	317	381	301	0.627162191394009	0.831363767541568	10391	-0.0641632658235882	0.132097941052369	324.720484417412	-0.485724950081934
AEN	1033	617	716	1188	1162	1035	1.56692085697039e-05	0.000419344559390102	446	0.425556988726834	0.0985299021420455	937.267307655166	4.31906435990701
AFAP1	63	71	37	37	32	38	0.0305934231428247	0.156789651624197	2361	-0.792085175605768	0.366312441696998	46.63587074977	-2.16232124668306
AFAP1L1	27	26	14	26	57	30	0.174312761142634	0.439593728501685	4951	0.641985427491912	0.472577748186529	29.4244203084066	1.35847578510725
AFAP1L2	0	0	9	2	0	0	0.388795573019937	1	7587.5	-2.335974905704	2.71056509313416	1.88624355905833	-0.861803655489036
AFDN	283	245	309	316	227	251	0.235707704414733	0.514146078226287	5799	-0.186855981261154	0.157580148027676	269.92836585864	-1.18578376527694
AFF1	92	69	137	98	135	68	0.726567555373123	0.883667244847523	11486	-0.10136910125768	0.28987855565983	98.6706117364355	-0.349695068084428
AFF2	19	21	17	19	13	27	0.915069639136057	0.965943468193501	13585	-0.0581230934084203	0.545008405953968	19.3343532405191	-0.106646232926781
AFF3	139	125	216	157	130	160	0.342439516831757	0.626726645096101	7016	-0.214815962898367	0.226275427172691	154.003629541955	-0.949356125773311
AFF4	357	273	410	381	448	386	0.398923455734362	0.673960712681258	7699	0.118489283869445	0.140465796254431	371.200286255904	0.843545453975294
AFG1L	53	40	64	41	45	44	0.26278522336205	0.545306750008593	6127	-0.37682929669615	0.336505108601916	47.5724771296181	-1.11983232070909
AFG3L2	361	261	376	345	330	342	0.585346149324312	0.807523305401639	9915	-0.0744332814594583	0.136426536340501	332.235952741692	-0.545592400540637
