ID	length
MPL|ENSG00000117400.18|chr1	1908
CDC20|ENSG00000117399.14|chr1	1500
ELOVL1|ENSG00000066322.15|chr1	840
MED8|ENSG00000159479.17|chr1	807
SZT2|ENSG00000198198.17|chr1	10299
HYI|ENSG00000178922.18|chr1	834
PTPRF|ENSG00000142949.17|chr1	5724
KDM4A|ENSG00000066135.13|chr1	3195
ENSG00000284989|ENSG00000284989.1|chr1	651
ST3GAL3|ENSG00000126091.21|chr1	1128
ARTN|ENSG00000117407.17|chr1	663
IPO13|ENSG00000117408.11|chr1	2892
DPH2|ENSG00000132768.14|chr1	1470
ATP6V0B|ENSG00000117410.14|chr1	618
B4GALT2|ENSG00000117411.18|chr1	1119
CCDC24|ENSG00000159214.13|chr1	924
SLC6A9|ENSG00000196517.13|chr1	1902
KLF17|ENSG00000171872.5|chr1	1170
KLF18|ENSG00000283039.1|chr1	3159
DMAP1|ENSG00000178028.14|chr1	1404
ERI3|ENSG00000117419.16|chr1	1014
RNF220|ENSG00000187147.18|chr1	1701
TMEM53|ENSG00000126106.14|chr1	834
ARMH1|ENSG00000198520.12|chr1	1323
KIF2C|ENSG00000142945.13|chr1	2178
RPS8|ENSG00000142937.12|chr1	627
BEST4|ENSG00000142959.5|chr1	1422
PLK3|ENSG00000173846.13|chr1	1941
DYNLT4|ENSG00000188396.4|chr1	666
BTBD19|ENSG00000222009.9|chr1	876
PTCH2|ENSG00000117425.14|chr1	3612
EIF2B3|ENSG00000070785.17|chr1	1359
HECTD3|ENSG00000126107.15|chr1	2586
UROD|ENSG00000126088.14|chr1	1104
ZSWIM5|ENSG00000162415.7|chr1	3558
HPDL|ENSG00000186603.7|chr1	1116
MUTYH|ENSG00000132781.20|chr1	1566
ENSG00000288208|ENSG00000288208.1|chr1	2025
TOE1|ENSG00000132773.12|chr1	1533
TESK2|ENSG00000070759.17|chr1	1716
CCDC163|ENSG00000280670.3|chr1	438
MMACHC|ENSG00000132763.15|chr1	849
PRDX1|ENSG00000117450.15|chr1	600
AKR1A1|ENSG00000117448.14|chr1	978
NASP|ENSG00000132780.17|chr1	2367
CCDC17|ENSG00000159588.15|chr1	1869
GPBP1L1|ENSG00000159592.11|chr1	1425
TMEM69|ENSG00000159596.7|chr1	744
IPP|ENSG00000197429.11|chr1	1755
MAST2|ENSG00000086015.23|chr1	5397
PIK3R3|ENSG00000117461.15|chr1	1386
P3R3URF-PIK3R3|ENSG00000278139.1|chr1	1524
TSPAN1|ENSG00000117472.10|chr1	726
P3R3URF|ENSG00000250719.2|chr1	288
POMGNT1|ENSG00000085998.15|chr1	1983
LURAP1|ENSG00000171357.6|chr1	720
RAD54L|ENSG00000085999.13|chr1	2244
LRRC41|ENSG00000132128.18|chr1	2439
UQCRH|ENSG00000173660.12|chr1	276
NSUN4|ENSG00000117481.11|chr1	1155
FAAH|ENSG00000117480.16|chr1	1740
DMBX1|ENSG00000197587.11|chr1	1134
TMEM275|ENSG00000282881.3|chr1	534
KNCN|ENSG00000162456.10|chr1	375
MKNK1|ENSG00000079277.22|chr1	1239
MOB3C|ENSG00000142961.16|chr1	651
ATPAF1|ENSG00000123472.13|chr1	987
TEX38|ENSG00000186118.9|chr1	621
EFCAB14|ENSG00000159658.15|chr1	1488
CYP4B1|ENSG00000142973.15|chr1	1539
CYP4A11|ENSG00000187048.14|chr1	1560
CYP4X1|ENSG00000186377.8|chr1	1530
CYP4Z1|ENSG00000186160.5|chr1	1518
CYP4A22|ENSG00000162365.13|chr1	1560
PDZK1IP1|ENSG00000162366.8|chr1	345
TAL1|ENSG00000162367.12|chr1	996
STIL|ENSG00000123473.17|chr1	3867
CMPK1|ENSG00000162368.15|chr1	687
FOXE3|ENSG00000186790.6|chr1	960
FOXD2|ENSG00000186564.6|chr1	1488
TRABD2B|ENSG00000269113.4|chr1	1554
SLC5A9|ENSG00000117834.13|chr1	2046
SPATA6|ENSG00000132122.12|chr1	1467
AGBL4|ENSG00000186094.18|chr1	1512
BEND5|ENSG00000162373.13|chr1	1266
ELAVL4|ENSG00000162374.18|chr1	1101
DMRTA2|ENSG00000142700.12|chr1	1629
FAF1|ENSG00000185104.21|chr1	1953
CDKN2C|ENSG00000123080.12|chr1	507
C1orf185|ENSG00000204006.11|chr1	600
RNF11|ENSG00000123091.5|chr1	465
TTC39A|ENSG00000085831.16|chr1	1734
EPS15|ENSG00000085832.17|chr1	2691
OSBPL9|ENSG00000117859.19|chr1	2211
NRDC|ENSG00000078618.23|chr1	3456
RAB3B|ENSG00000169213.7|chr1	660
TXNDC12|ENSG00000117862.13|chr1	519
ENSG00000285839|ENSG00000285839.1|chr1	654
KTI12|ENSG00000198841.4|chr1	1065
BTF3L4|ENSG00000134717.18|chr1	477
ZFYVE9|ENSG00000157077.16|chr1	4278
CC2D1B|ENSG00000154222.15|chr1	2559
ORC1|ENSG00000085840.13|chr1	2586
PRPF38A|ENSG00000134748.13|chr1	939
TUT4|ENSG00000134744.14|chr1	4938
GPX7|ENSG00000116157.6|chr1	564
SHISAL2A|ENSG00000182183.15|chr1	573
COA7|ENSG00000162377.6|chr1	696
ZYG11B|ENSG00000162378.13|chr1	2235
ZYG11A|ENSG00000203995.10|chr1	2280
ECHDC2|ENSG00000121310.17|chr1	879
SCP2|ENSG00000116171.19|chr1	1644
PODN|ENSG00000174348.14|chr1	1842
SLC1A7|ENSG00000162383.13|chr1	1683
CPT2|ENSG00000157184.7|chr1	1977
CZIB|ENSG00000162384.14|chr1	483
MAGOH|ENSG00000162385.11|chr1	441
LRP8|ENSG00000157193.18|chr1	2892
DMRTB1|ENSG00000143006.7|chr1	1029
GLIS1|ENSG00000174332.6|chr1	2388
NDC1|ENSG00000058804.12|chr1	2025
YIPF1|ENSG00000058799.15|chr1	921
DIO1|ENSG00000211452.12|chr1	750
HSPB11|ENSG00000081870.12|chr1	435
LRRC42|ENSG00000116212.15|chr1	1287
LDLRAD1|ENSG00000203985.11|chr1	618
TMEM59|ENSG00000116209.12|chr1	972
TCEANC2|ENSG00000116205.14|chr1	627
ENSG00000256407|ENSG00000256407.2|chr1	309
CDCP2|ENSG00000157211.12|chr1	1623
CYB5RL|ENSG00000215883.11|chr1	948
MRPL37|ENSG00000116221.15|chr1	1272
SSBP3|ENSG00000157216.16|chr1	1167
ACOT11|ENSG00000162390.18|chr1	1785
FAM151A|ENSG00000162391.12|chr1	1758
MROH7|ENSG00000184313.20|chr1	3972
MROH7-TTC4|ENSG00000271723.5|chr1	4005
TTC4|ENSG00000243725.7|chr1	1164
PARS2|ENSG00000162396.6|chr1	1428
TTC22|ENSG00000006555.11|chr1	1710
LEXM|ENSG00000162398.12|chr1	1257
DHCR24|ENSG00000116133.13|chr1	1551
TMEM61|ENSG00000143001.5|chr1	633
BSND|ENSG00000162399.9|chr1	963
PCSK9|ENSG00000169174.11|chr1	2079
USP24|ENSG00000162402.14|chr1	7863
ENSG00000284686|ENSG00000284686.1|chr1	673
PLPP3|ENSG00000162407.9|chr1	936
PRKAA2|ENSG00000162409.12|chr1	1659
FYB2|ENSG00000187889.13|chr1	2187
C8A|ENSG00000157131.12|chr1	1755
C8B|ENSG00000021852.14|chr1	1776
DAB1|ENSG00000173406.16|chr1	1668
OMA1|ENSG00000162600.12|chr1	1575
TACSTD2|ENSG00000184292.7|chr1	972
MYSM1|ENSG00000162601.12|chr1	2487
JUN|ENSG00000177606.8|chr1	996
FGGY|ENSG00000172456.18|chr1	1656
HOOK1|ENSG00000134709.13|chr1	2187
CYP2J2|ENSG00000134716.11|chr1	1509
C1orf87|ENSG00000162598.13|chr1	1641
NFIA|ENSG00000162599.18|chr1	1530
TM2D1|ENSG00000162604.12|chr1	624
PATJ|ENSG00000132849.22|chr1	5649
L1TD1|ENSG00000240563.2|chr1	2598
KANK4|ENSG00000132854.19|chr1	2988
USP1|ENSG00000162607.13|chr1	2358
DOCK7|ENSG00000116641.18|chr1	6423
ANGPTL3|ENSG00000132855.5|chr1	1383
ATG4C|ENSG00000125703.15|chr1	1377
FOXD3|ENSG00000187140.6|chr1	1437
ALG6|ENSG00000088035.18|chr1	1524
ITGB3BP|ENSG00000142856.17|chr1	534
EFCAB7|ENSG00000203965.13|chr1	1890
PGM1|ENSG00000079739.17|chr1	1689
ROR1|ENSG00000185483.13|chr1	2814
UBE2U|ENSG00000177414.14|chr1	954
CACHD1|ENSG00000158966.16|chr1	3825
RAVER2|ENSG00000162437.15|chr1	2076
JAK1|ENSG00000162434.14|chr1	3465
AK4|ENSG00000162433.15|chr1	672
DNAJC6|ENSG00000116675.16|chr1	2913
LEPROT|ENSG00000213625.9|chr1	396
LEPR|ENSG00000116678.20|chr1	3498
PDE4B|ENSG00000184588.18|chr1	2211
SGIP1|ENSG00000118473.23|chr1	2487
DYNLT5|ENSG00000152760.10|chr1	540
INSL5|ENSG00000172410.5|chr1	408
DNAI4|ENSG00000152763.17|chr1	2547
MIER1|ENSG00000198160.15|chr1	1698
SLC35D1|ENSG00000116704.8|chr1	1068
C1orf141|ENSG00000203963.12|chr1	1203
IL23R|ENSG00000162594.17|chr1	1890
IL12RB2|ENSG00000081985.14|chr1	2589
SERBP1|ENSG00000142864.15|chr1	1182
GADD45A|ENSG00000116717.13|chr1	498
GNG12|ENSG00000172380.6|chr1	219
DIRAS3|ENSG00000162595.8|chr1	690
WLS|ENSG00000116729.14|chr1	1626
RPE65|ENSG00000116745.7|chr1	1602
DEPDC1|ENSG00000024526.17|chr1	2436
LRRC7|ENSG00000033122.21|chr1	4728
LRRC40|ENSG00000066557.6|chr1	1809
SRSF11|ENSG00000116754.14|chr1	1455
ANKRD13C|ENSG00000118454.13|chr1	1626
CTH|ENSG00000116761.12|chr1	1218
PTGER3|ENSG00000050628.21|chr1	1173
ZRANB2|ENSG00000132485.14|chr1	993
NEGR1|ENSG00000172260.15|chr1	1065
LRRIQ3|ENSG00000162620.16|chr1	1875
FPGT-TNNI3K|ENSG00000259030.8|chr1	2811
FPGT|ENSG00000254685.8|chr1	1785
TNNI3K|ENSG00000116783.15|chr1	2508
LRRC53|ENSG00000162621.7|chr1	3744
ERICH3|ENSG00000178965.14|chr1	4593
CRYZ|ENSG00000116791.14|chr1	990
TYW3|ENSG00000162623.16|chr1	780
LHX8|ENSG00000162624.16|chr1	1041
SLC44A5|ENSG00000137968.17|chr1	2154
ACADM|ENSG00000117054.15|chr1	1266
RABGGTB|ENSG00000137955.16|chr1	996
MSH4|ENSG00000057468.7|chr1	2811
ASB17|ENSG00000154007.7|chr1	888
ST6GALNAC3|ENSG00000184005.11|chr1	918
ST6GALNAC5|ENSG00000117069.15|chr1	1011
PIGK|ENSG00000142892.15|chr1	1188
AK5|ENSG00000154027.19|chr1	1689
ZZZ3|ENSG00000036549.13|chr1	2712
USP33|ENSG00000077254.14|chr1	2736
MIGA1|ENSG00000180488.16|chr1	1899
NEXN|ENSG00000162614.19|chr1	2028
FUBP1|ENSG00000162613.17|chr1	1935
DNAJB4|ENSG00000162616.9|chr1	1014
GIPC2|ENSG00000137960.6|chr1	948
PTGFR|ENSG00000122420.10|chr1	1080
IFI44L|ENSG00000137959.17|chr1	1359
IFI44|ENSG00000137965.11|chr1	1335
ADGRL4|ENSG00000162618.15|chr1	2073
ADGRL2|ENSG00000117114.21|chr1	4410
TTLL7|ENSG00000137941.17|chr1	2664
PRKACB|ENSG00000142875.20|chr1	1197
SAMD13|ENSG00000203943.9|chr1	309
DNASE2B|ENSG00000137976.8|chr1	1086
RPF1|ENSG00000117133.11|chr1	1050
GNG5|ENSG00000174021.12|chr1	207
SPATA1|ENSG00000122432.19|chr1	1323
CTBS|ENSG00000117151.13|chr1	1158
SSX2IP|ENSG00000117155.17|chr1	1845
LPAR3|ENSG00000171517.6|chr1	1062
MCOLN2|ENSG00000153898.13|chr1	1701
DNAI3|ENSG00000162643.13|chr1	2676
MCOLN3|ENSG00000055732.13|chr1	1662
SYDE2|ENSG00000097096.10|chr1	3585
C1orf52|ENSG00000162642.14|chr1	549
BCL10|ENSG00000142867.14|chr1	702
DDAH1|ENSG00000153904.21|chr1	858
CCN1|ENSG00000142871.18|chr1	1146
ZNHIT6|ENSG00000117174.11|chr1	1413
COL24A1|ENSG00000171502.15|chr1	5145
ODF2L|ENSG00000122417.16|chr1	1935
CLCA2|ENSG00000137975.8|chr1	2832
CLCA1|ENSG00000016490.16|chr1	2745
CLCA4|ENSG00000016602.9|chr1	2760
SH3GLB1|ENSG00000097033.14|chr1	1098
SELENOF|ENSG00000183291.18|chr1	498
HS2ST1|ENSG00000153936.18|chr1	1071
ENSG00000267561|ENSG00000267561.2|chr1	912
LMO4|ENSG00000143013.13|chr1	498
PKN2|ENSG00000065243.20|chr1	2955
GTF2B|ENSG00000137947.12|chr1	951
KYAT3|ENSG00000137944.18|chr1	1365
RBMXL1|ENSG00000213516.10|chr1	1173
GBP3|ENSG00000117226.12|chr1	1788
GBP1|ENSG00000117228.11|chr1	1779
GBP2|ENSG00000162645.13|chr1	1776
GBP7|ENSG00000213512.3|chr1	1917
GBP4|ENSG00000162654.9|chr1	1923
GBP5|ENSG00000154451.15|chr1	1761
GBP6|ENSG00000183347.15|chr1	1902
LRRC8B|ENSG00000197147.15|chr1	2412
ENSG00000288629|ENSG00000288629.1|chr1	63
LRRC8C|ENSG00000171488.15|chr1	2412
ENSG00000271949|ENSG00000271949.1|chr1	159
LRRC8D|ENSG00000171492.14|chr1	2577
ZNF326|ENSG00000162664.17|chr1	1749
BARHL2|ENSG00000143032.8|chr1	1164
ZNF644|ENSG00000122482.22|chr1	3984
HFM1|ENSG00000162669.16|chr1	4308
CDC7|ENSG00000097046.13|chr1	1725
TGFBR3|ENSG00000069702.11|chr1	2556
BRDT|ENSG00000137948.19|chr1	2844
EPHX4|ENSG00000172031.7|chr1	1089
SETSIP|ENSG00000230667.7|chr1	879
BTBD8|ENSG00000189195.15|chr1	5379
C1orf146|ENSG00000203910.9|chr1	543
GLMN|ENSG00000174842.17|chr1	1785
RPAP2|ENSG00000122484.9|chr1	1839
GFI1|ENSG00000162676.13|chr1	1269
EVI5|ENSG00000067208.16|chr1	2481
RPL5|ENSG00000122406.14|chr1	894
DIPK1A|ENSG00000154511.12|chr1	1287
MTF2|ENSG00000143033.18|chr1	1782
TMED5|ENSG00000117500.13|chr1	690
CCDC18|ENSG00000122483.18|chr1	4368
DR1|ENSG00000117505.13|chr1	531
FNBP1L|ENSG00000137942.18|chr1	1818
BCAR3|ENSG00000137936.18|chr1	2478
DNTTIP2|ENSG00000067334.14|chr1	2271
GCLM|ENSG00000023909.10|chr1	825
ABCA4|ENSG00000198691.14|chr1	6822
ARHGAP29|ENSG00000137962.13|chr1	3786
ABCD3|ENSG00000117528.14|chr1	1980
F3|ENSG00000117525.14|chr1	888
SLC44A3|ENSG00000143036.17|chr1	1962
CNN3|ENSG00000117519.16|chr1	990
ALG14|ENSG00000172339.10|chr1	651
TLCD4|ENSG00000152078.10|chr1	792
TLCD4-RWDD3|ENSG00000271092.5|chr1	606
RWDD3|ENSG00000122481.17|chr1	804
PTBP2|ENSG00000117569.19|chr1	1596
DPYD|ENSG00000188641.14|chr1	3078
SNX7|ENSG00000162627.17|chr1	1356
PLPPR5|ENSG00000117598.14|chr1	966
PLPPR4|ENSG00000117600.14|chr1	2148
PALMD|ENSG00000099260.12|chr1	1656
FRRS1|ENSG00000156869.14|chr1	1779
AGL|ENSG00000162688.17|chr1	4599
SLC35A3|ENSG00000117620.15|chr1	978
ENSG00000283761|ENSG00000283761.1|chr1	2142
MFSD14A|ENSG00000156875.14|chr1	1473
SASS6|ENSG00000156876.10|chr1	1974
TRMT13|ENSG00000122435.11|chr1	1446
LRRC39|ENSG00000122477.13|chr1	1008
DBT|ENSG00000137992.15|chr1	1449
RTCA|ENSG00000137996.13|chr1	1101
CDC14A|ENSG00000079335.20|chr1	1785
GPR88|ENSG00000181656.7|chr1	1155
VCAM1|ENSG00000162692.12|chr1	2220
EXTL2|ENSG00000162694.14|chr1	993
SLC30A7|ENSG00000162695.12|chr1	1131
DPH5|ENSG00000117543.22|chr1	858
S1PR1|ENSG00000170989.10|chr1	1149
OLFM3|ENSG00000118733.17|chr1	1377
COL11A1|ENSG00000060718.22|chr1	5421
RNPC3|ENSG00000185946.16|chr1	1554
AMY2B|ENSG00000240038.7|chr1	1536
AMY2A|ENSG00000243480.8|chr1	1536
AMY1A|ENSG00000237763.10|chr1	1536
AMY1B|ENSG00000174876.17|chr1	1536
AMY1C|ENSG00000187733.7|chr1	1536
PRMT6|ENSG00000198890.9|chr1	1128
NTNG1|ENSG00000162631.20|chr1	1620
VAV3|ENSG00000134215.16|chr1	2544
SLC25A24|ENSG00000085491.17|chr1	1434
NBPF4|ENSG00000196427.14|chr1	1917
NBPF6|ENSG00000186086.19|chr1	1917
FAM102B|ENSG00000162636.16|chr1	1083
HENMT1|ENSG00000162639.16|chr1	1182
PRPF38B|ENSG00000134186.12|chr1	1641
FNDC7|ENSG00000143107.10|chr1	2202
STXBP3|ENSG00000116266.11|chr1	1779
AKNAD1|ENSG00000162641.20|chr1	2511
GPSM2|ENSG00000121957.15|chr1	2055
CLCC1|ENSG00000121940.17|chr1	1656
WDR47|ENSG00000085433.17|chr1	2760
TAF13|ENSG00000197780.11|chr1	375
TMEM167B|ENSG00000215717.7|chr1	225
CFAP276|ENSG00000179902.13|chr1	510
ELAPOR1|ENSG00000116299.17|chr1	3042
SARS1|ENSG00000031698.13|chr1	1545
CELSR2|ENSG00000143126.8|chr1	8772
PSRC1|ENSG00000134222.16|chr1	1002
MYBPHL|ENSG00000221986.7|chr1	1065
SORT1|ENSG00000134243.12|chr1	2496
PSMA5|ENSG00000143106.13|chr1	726
SYPL2|ENSG00000143028.9|chr1	819
ATXN7L2|ENSG00000162650.17|chr1	2265
CYB561D1|ENSG00000174151.15|chr1	690
AMIGO1|ENSG00000181754.7|chr1	1482
GPR61|ENSG00000156097.13|chr1	1356
GNAI3|ENSG00000065135.12|chr1	1065
GNAT2|ENSG00000134183.13|chr1	1065
AMPD2|ENSG00000116337.20|chr1	2478
GSTM4|ENSG00000168765.18|chr1	657
GSTM2|ENSG00000213366.13|chr1	657
GSTM1|ENSG00000134184.13|chr1	657
GSTM5|ENSG00000134201.12|chr1	657
GSTM3|ENSG00000134202.12|chr1	678
EPS8L3|ENSG00000198758.11|chr1	1782
CSF1|ENSG00000184371.14|chr1	1665
AHCYL1|ENSG00000168710.18|chr1	1593
STRIP1|ENSG00000143093.15|chr1	2514
ALX3|ENSG00000156150.9|chr1	1032
UBL4B|ENSG00000186150.5|chr1	525
SLC6A17|ENSG00000197106.7|chr1	2184
KCNC4|ENSG00000116396.15|chr1	1881
RBM15|ENSG00000162775.17|chr1	2934
SLC16A4|ENSG00000168679.18|chr1	1464
LAMTOR5|ENSG00000134248.14|chr1	276
PROK1|ENSG00000143125.6|chr1	318
KCNA10|ENSG00000143105.7|chr1	1536
KCNA2|ENSG00000177301.16|chr1	1500
KCNA3|ENSG00000177272.10|chr1	1728
CD53|ENSG00000143119.14|chr1	660
LRIF1|ENSG00000121931.16|chr1	2310
DRAM2|ENSG00000156171.15|chr1	801
CEPT1|ENSG00000134255.16|chr1	1251
DENND2D|ENSG00000162777.17|chr1	1416
CHI3L2|ENSG00000064886.14|chr1	1173
CHIA|ENSG00000134216.19|chr1	1431
PIFO|ENSG00000173947.14|chr1	576
OVGP1|ENSG00000085465.13|chr1	2037
WDR77|ENSG00000116455.14|chr1	1029
ATP5PB|ENSG00000116459.11|chr1	771
C1orf162|ENSG00000143110.12|chr1	393
TMIGD3|ENSG00000121933.19|chr1	1044
ADORA3|ENSG00000282608.2|chr1	957
RAP1A|ENSG00000116473.15|chr1	555
INKA2|ENSG00000197852.12|chr1	894
DDX20|ENSG00000064703.13|chr1	2475
KCND3|ENSG00000171385.10|chr1	1968
CTTNBP2NL|ENSG00000143079.15|chr1	1920
WNT2B|ENSG00000134245.18|chr1	1176
ST7L|ENSG00000007341.19|chr1	1728
CAPZA1|ENSG00000116489.13|chr1	861
MOV10|ENSG00000155363.19|chr1	3012
RHOC|ENSG00000155366.17|chr1	582
ENSG00000271810|ENSG00000271810.5|chr1	813
PPM1J|ENSG00000155367.16|chr1	1518
TAFA3|ENSG00000184599.14|chr1	402
SLC16A1|ENSG00000155380.13|chr1	1503
LRIG2|ENSG00000198799.12|chr1	3198
MAGI3|ENSG00000081026.19|chr1	4446
PHTF1|ENSG00000116793.16|chr1	2289
RSBN1|ENSG00000081019.14|chr1	2409
PTPN22|ENSG00000134242.16|chr1	2424
BCL2L15|ENSG00000188761.13|chr1	492
AP4B1|ENSG00000134262.13|chr1	2220
DCLRE1B|ENSG00000118655.8|chr1	1599
HIPK1|ENSG00000163349.22|chr1	3633
OLFML3|ENSG00000116774.12|chr1	1221
SYT6|ENSG00000134207.17|chr1	1533
TRIM33|ENSG00000197323.12|chr1	3384
BCAS2|ENSG00000116752.6|chr1	678
DENND2C|ENSG00000175984.15|chr1	2787
AMPD1|ENSG00000116748.22|chr1	2244
NRAS|ENSG00000213281.5|chr1	570
CSDE1|ENSG00000009307.17|chr1	2397
SIKE1|ENSG00000052723.12|chr1	624
SYCP1|ENSG00000198765.12|chr1	2931
TSHB|ENSG00000134200.4|chr1	417
TSPAN2|ENSG00000134198.10|chr1	666
NGF|ENSG00000134259.6|chr1	726
VANGL1|ENSG00000173218.15|chr1	1575
CASQ2|ENSG00000118729.12|chr1	1200
NHLH2|ENSG00000177551.5|chr1	408
SLC22A15|ENSG00000163393.13|chr1	1644
MAB21L3|ENSG00000173212.5|chr1	1089
ATP1A1|ENSG00000163399.16|chr1	3072
CD58|ENSG00000116815.16|chr1	753
IGSF3|ENSG00000143061.18|chr1	3585
CD2|ENSG00000116824.5|chr1	1056
PTGFRN|ENSG00000134247.10|chr1	2640
CD101|ENSG00000134256.13|chr1	3066
TTF2|ENSG00000116830.12|chr1	3489
TRIM45|ENSG00000134253.10|chr1	1743
VTCN1|ENSG00000134258.18|chr1	849
MAN1A2|ENSG00000198162.12|chr1	1926
TENT5C|ENSG00000183508.5|chr1	1176
GDAP2|ENSG00000196505.11|chr1	1494
WDR3|ENSG00000065183.16|chr1	2832
SPAG17|ENSG00000155761.14|chr1	6672
TBX15|ENSG00000092607.15|chr1	1809
WARS2|ENSG00000116874.12|chr1	1083
HAO2|ENSG00000116882.15|chr1	1056
HSD3B2|ENSG00000203859.10|chr1	1119
HSD3B1|ENSG00000203857.10|chr1	1122
ZNF697|ENSG00000143067.5|chr1	1638
PHGDH|ENSG00000092621.13|chr1	1602
HMGCS2|ENSG00000134240.12|chr1	1527
REG4|ENSG00000134193.15|chr1	477
ADAM30|ENSG00000134249.7|chr1	2373
NOTCH2|ENSG00000134250.21|chr1	7416
SEC22B|ENSG00000265808.4|chr1	648
NBPF8|ENSG00000270231.5|chr1	2829
NOTCH2NLR|ENSG00000286106.3|chr1	825
NBPF26|ENSG00000273136.8|chr1	4347
PPIAL4A|ENSG00000263353.4|chr1	495
FAM72B|ENSG00000188610.12|chr1	450
SRGAP2C|ENSG00000171943.12|chr1	1380
H3-7|ENSG00000273213.4|chr1	411
FAM72C|ENSG00000263513.6|chr1	450
PPIAL4E|ENSG00000271567.2|chr1	495
NBPF15|ENSG00000266338.7|chr1	2013
PPIAL4F|ENSG00000279782.3|chr1	495
SRGAP2B|ENSG00000196369.12|chr1	1380
FAM72D|ENSG00000215784.6|chr1	450
PPIAL4D|ENSG00000289549.1|chr1	495
NBPF20|ENSG00000162825.18|chr1	16938
GPR89A|ENSG00000117262.19|chr1	1368
PDZK1|ENSG00000174827.14|chr1	1560
CD160|ENSG00000117281.16|chr1	546
RNF115|ENSG00000265491.5|chr1	915
POLR3C|ENSG00000186141.10|chr1	1605
NUDT17|ENSG00000186364.12|chr1	987
PIAS3|ENSG00000131788.16|chr1	1887
ANKRD35|ENSG00000198483.13|chr1	3006
ITGA10|ENSG00000143127.13|chr1	3504
PEX11B|ENSG00000131779.11|chr1	780
ENSG00000289565|ENSG00000289565.1|chr1	320
RBM8A|ENSG00000265241.8|chr1	525
ENSG00000280778|ENSG00000280778.1|chr1	131
LIX1L|ENSG00000271601.4|chr1	1014
ANKRD34A|ENSG00000272031.3|chr1	1491
POLR3GL|ENSG00000121851.13|chr1	657
TXNIP|ENSG00000265972.6|chr1	1176
HJV|ENSG00000168509.20|chr1	1281
NBPF10|ENSG00000271425.9|chr1	11388
NOTCH2NLA|ENSG00000264343.7|chr1	711
PPIAL4H|ENSG00000270339.4|chr1	495
NBPF12|ENSG00000268043.9|chr1	4374
PRKAB2|ENSG00000131791.8|chr1	819
FMO5|ENSG00000131781.13|chr1	1602
CHD1L|ENSG00000131778.20|chr1	2694
BCL9|ENSG00000116128.12|chr1	4281
ENSG00000288626|ENSG00000288626.1|chr1	207
ACP6|ENSG00000162836.12|chr1	1287
GJA5|ENSG00000265107.3|chr1	1077
GJA8|ENSG00000121634.6|chr1	1302
GPR89B|ENSG00000188092.15|chr1	1368
NBPF11|ENSG00000263956.8|chr1	2598
PPIAL4G|ENSG00000236334.3|chr1	495
NBPF14|ENSG00000270629.7|chr1	8967
NOTCH2NLB|ENSG00000286019.2|chr1	750
NUDT4B|ENSG00000177144.8|chr1	546
PDE4DIP|ENSG00000178104.20|chr1	7239
NBPF9|ENSG00000269713.9|chr1	3336
NOTCH2NLC|ENSG00000286219.2|chr1	882
ENSG00000286185|ENSG00000286185.1|chr1	11532
NBPF19|ENSG00000271383.8|chr1	11532
PPIAL4C|ENSG00000288867.1|chr1	495
FCGR1A|ENSG00000150337.14|chr1	1125
H2BC18|ENSG00000203814.7|chr1	381
H3C13|ENSG00000183598.4|chr1	411
H4C14|ENSG00000270882.3|chr1	312
H3C14|ENSG00000203811.2|chr1	411
H2AC18|ENSG00000288825.1|chr1	393
H2AC19|ENSG00000288859.1|chr1	393
H3C15|ENSG00000203852.4|chr1	411
H4C15|ENSG00000270276.3|chr1	312
H2BC21|ENSG00000184678.11|chr1	381
H2AC20|ENSG00000184260.6|chr1	390
H2AC21|ENSG00000184270.6|chr1	393
BOLA1|ENSG00000178096.9|chr1	414
SV2A|ENSG00000159164.10|chr1	2229
SF3B4|ENSG00000143368.10|chr1	1275
MTMR11|ENSG00000014914.21|chr1	2130
OTUD7B|ENSG00000264522.6|chr1	2532
VPS45|ENSG00000136631.16|chr1	1713
PLEKHO1|ENSG00000023902.14|chr1	1230
ANP32E|ENSG00000143401.15|chr1	807
CA14|ENSG00000118298.12|chr1	1014
APH1A|ENSG00000117362.13|chr1	798
C1orf54|ENSG00000118292.9|chr1	396
CIART|ENSG00000159208.16|chr1	1158
MRPS21|ENSG00000266472.6|chr1	264
PRPF3|ENSG00000117360.13|chr1	2052
RPRD2|ENSG00000163125.16|chr1	4386
TARS2|ENSG00000143374.18|chr1	2157
ECM1|ENSG00000143369.15|chr1	1623
ADAMTSL4|ENSG00000143382.16|chr1	3225
MCL1|ENSG00000143384.14|chr1	1053
ENSA|ENSG00000143420.19|chr1	366
GOLPH3L|ENSG00000143457.11|chr1	858
HORMAD1|ENSG00000143452.16|chr1	1185
CTSS|ENSG00000163131.12|chr1	996
CTSK|ENSG00000143387.14|chr1	990
ARNT|ENSG00000143437.21|chr1	2370
CTXND2|ENSG00000283324.1|chr1	168
SETDB1|ENSG00000143379.13|chr1	3879
CERS2|ENSG00000143418.20|chr1	1143
ANXA9|ENSG00000143412.10|chr1	1038
MINDY1|ENSG00000143409.17|chr1	1410
PRUNE1|ENSG00000143363.17|chr1	1362
BNIPL|ENSG00000163141.20|chr1	1074
C1orf56|ENSG00000143443.10|chr1	1026
CDC42SE1|ENSG00000197622.13|chr1	240
MLLT11|ENSG00000213190.4|chr1	273
