gene_name	DMSO-P0-1	DMSO-P0-2	DMSO-P0-3	TPG-P0-1	TPG-P0-2	TPG-P0-3
ANO4	17	45	42	90	29	91
ANO5	26	33	13	36	29	73
ANO6	107	195	186	123	72	106
ANO7	9	17	14	1	0	21
ANO8	28	76	62	33	29	28
ANO9	0	0	0	0	0	0
ANOS1	57	54	32	20	20	32
ANP32A	1189	1462	1077	880	904	726
ANP32B	1938	2600	2107	1955	1716	1506
ANP32D	0	5	1	0	0	0
ANP32E	427	366	299	207	218	277
ANPEP	0	0	0	0	0	0
ANTKMT	199	190	187	139	204	131
ANTXR1	80	81	30	83	77	21
ANTXR2	47	55	16	67	11	28
ANTXRL	0	0	0	0	0	0
ANXA1	1	0	15	5	2	0
ANXA10	0	0	0	0	0	0
ANXA11	275	319	198	289	180	89
ANXA13	0	0	0	0	0	0
ANXA2	249	242	124	240	225	179
ANXA2R	41	17	34	43	48	12
ANXA3	8	14	2	19	0	0
ANXA4	18	25	9	42	49	16
ANXA5	199	145	182	236	138	137
ANXA6	184	263	203	275	322	192
ANXA7	362	387	144	351	298	190
ANXA8	0	0	0	0	0	0
ANXA8L1	0	0	0	0	0	0
ANXA9	0	12	0	0	2	0
AOAH	0	0	0	0	0	0
AOC1	0	0	0	0	0	0
AOC2	2	0	0	0	0	0
AOC3	0	0	0	0	1	0
AOPEP	57	107	71	69	98	111
AOX1	0	0	0	0	0	0
AP1AR	110	139	141	74	162	12
AP1B1	216	177	154	207	77	118
AP1G1	194	273	76	232	165	91
AP1G2	17	10	1	22	1	1
AP1M1	153	250	223	252	234	79
AP1M2	0	5	0	0	0	0
AP1S1	3	0	10	6	0	0
AP1S2	252	239	201	153	182	127
AP1S3	139	182	183	223	62	58
AP2A1	0	6	0	0	10	0
AP2A2	0	0	0	0	14	0
AP2B1	75	99	68	90	60	38
AP2M1	242	406	345	273	219	83
AP2S1	154	163	139	195	109	64
AP3B1	57	63	61	34	0	12
AP3B2	31	21	26	9	32	40
AP3D1	378	409	359	449	392	258
AP3M1	244	292	191	137	216	163
AP3M2	204	161	150	182	255	138
AP3S1	91	117	129	76	29	16
AP3S2	254	317	309	242	287	194
AP4B1	43	40	18	23	89	39
AP4E1	109	103	77	88	144	12
AP4M1	17	40	49	26	11	59
AP4S1	48	38	31	27	18	28
AP5B1	168	182	161	121	87	95
AP5M1	81	115	83	132	133	63
AP5S1	410	453	284	397	517	250
AP5Z1	33	17	9	89	81	3
APAF1	49	95	94	127	39	86
APBA1	0	0	0	0	0	0
APBA2	0	0	0	0	0	0
APBA3	28	18	6	18	15	1
APBB1	16	22	6	2	48	87
APBB1IP	5	19	0	0	0	1
APBB2	55	99	27	28	55	0
APBB3	19	1	0	13	1	0
APC	541	643	527	324	409	434
APC2	0	0	14	0	0	0
APCDD1	1	25	0	0	0	0
APCDD1L	0	0	0	0	0	0
APCS	0	0	0	0	0	0
APEH	5	51	31	92	22	2
APELA	0	0	0	0	0	0
APEX1	879	1061	713	734	658	510
APEX2	217	194	106	255	178	198
APH1A	381	418	236	169	214	248
APH1B	30	30	34	43	1	19
API5	119	242	108	121	124	107
APIP	30	53	63	36	16	39
APLF	0	16	2	25	1	8
APLN	1	20	17	4	0	27
APLNR	0	0	0	0	0	0
APLP1	15	9	15	44	1	88
APLP2	471	757	471	522	488	506
APMAP	226	196	162	217	171	130
APOA1	0	0	0	0	0	0
APOA2	0	0	0	0	0	0
APOA4	0	0	0	0	0	0
APOA5	0	0	0	0	0	0
APOB	0	0	0	3	0	0
APOBEC1	0	0	0	0	0	0
APOBEC2	0	3	0	0	0	0
APOBEC3A	0	0	0	0	0	0
APOBEC3B	0	0	0	0	0	0
APOBEC3C	254	222	182	147	256	173
APOBEC3D	0	0	0	0	0	0
APOBEC3F	38	84	51	1	55	1
APOBEC3G	0	0	0	0	0	0
APOBEC3H	0	3	0	0	0	23
APOBEC4	0	0	0	0	0	0
APOBR	0	0	0	0	0	0
APOC1	19	28	12	21	0	1
APOC2	0	0	0	0	0	0
APOC3	0	0	0	0	0	0
APOC4	0	0	0	0	0	0
APOC4-APOC2	0	0	0	0	0	0
APOD	1	0	0	0	0	0
APOE	0	2	0	0	17	0
APOF	0	0	0	0	0	0
APOH	0	0	0	0	0	0
APOL1	0	0	0	0	0	0
APOL2	18	22	34	3	35	83
APOL3	0	0	0	0	0	0
APOL4	0	0	0	0	0	0
APOL5	0	0	0	0	0	0
APOL6	0	0	11	5	1	0
APOLD1	512	626	442	367	342	239
APOM	0	0	0	0	0	0
APOO	243	357	284	211	154	132
APOOL	83	110	94	86	63	68
APP	521	719	501	356	308	305
APPBP2	146	152	179	92	132	119
APPL1	137	135	86	86	63	58
APPL2	34	57	27	28	85	2
APRT	394	493	380	302	284	317
APTX	258	256	220	331	123	88
AQP1	0	0	0	0	0	0
AQP10	0	0	0	0	0	0
AQP11	9	10	11	5	0	0
AQP12A	0	0	0	0	0	0
AQP12B	0	0	0	0	0	0
AQP2	0	0	0	0	0	0
AQP3	27	5	1	42	1	2
AQP4	5	0	8	0	1	0
AQP5	0	0	0	0	0	0
AQP6	0	0	0	0	0	0
AQP7	0	0	0	0	0	0
AQP8	0	0	0	0	0	0
AQP9	0	0	0	0	0	0
AQR	143	125	94	116	61	62
AR	0	0	0	0	0	0
ARAF	71	166	149	129	104	151
ARAP1	91	174	63	94	62	47
ARAP2	33	53	14	0	0	19
ARAP3	7	0	0	0	0	0
ARC	56	56	63	126	107	53
ARCN1	194	249	143	309	86	118
AREG	5	0	0	0	0	0
AREL1	89	37	32	55	29	52
ARF1	2990	3135	2408	2898	2699	2295
ARF3	118	149	112	152	145	96
ARF4	166	278	123	282	204	145
ARF5	73	74	90	96	88	17
ARF6	203	481	449	519	384	262
ARFGAP1	66	83	57	37	30	4
ARFGAP2	124	120	94	200	125	101
ARFGAP3	58	69	82	82	48	27
ARFGEF1	11	12	9	16	50	27
ARFGEF2	158	172	114	95	158	100
ARFGEF3	67	66	54	96	37	51
ARFIP1	173	113	127	177	128	56
ARFIP2	20	39	20	29	0	2
ARFRP1	39	82	36	78	46	42
ARG1	0	0	0	0	0	0
ARG2	62	109	64	127	97	162
ARGFX	0	0	0	0	0	0
ARGLU1	661	935	536	457	593	514
ARHGAP1	102	159	98	229	117	115
ARHGAP10	126	123	46	69	139	4
ARHGAP11A	0	0	0	0	0	0
ARHGAP11A-SCG5	0	0	0	0	0	0
ARHGAP11B	0	0	0	0	0	0
ARHGAP12	30	64	41	49	27	19
ARHGAP15	0	1	0	1	0	0
ARHGAP17	2	8	0	1	0	1
ARHGAP18	30	21	19	0	16	52
ARHGAP19	236	167	186	82	58	187
ARHGAP19-SLIT1	0	8	14	0	0	0
ARHGAP20	0	27	11	0	30	36
ARHGAP21	75	154	166	98	97	135
ARHGAP22	66	125	77	68	48	37
ARHGAP23	0	0	0	0	0	0
ARHGAP24	7	0	18	9	0	0
ARHGAP25	0	0	0	0	0	0
ARHGAP26	62	117	47	75	105	88
ARHGAP27	0	0	0	0	0	0
ARHGAP28	16	35	42	26	2	0
ARHGAP29	108	102	83	48	110	88
ARHGAP30	0	0	4	0	0	0
ARHGAP31	9	1	12	8	0	0
ARHGAP32	23	64	35	57	37	39
ARHGAP33	8	2	19	8	7	0
ARHGAP35	110	171	123	139	115	34
ARHGAP36	0	0	0	0	0	0
ARHGAP39	12	23	59	11	8	1
ARHGAP4	0	0	0	0	0	0
ARHGAP40	0	0	0	0	6	24
ARHGAP42	4	13	10	11	0	0
ARHGAP44	23	4	21	0	8	0
ARHGAP45	0	1	4	1	6	0
ARHGAP5	317	322	254	140	62	39
ARHGAP6	0	0	0	0	0	0
ARHGAP8	56	78	40	77	20	72
ARHGAP9	0	0	0	6	0	0
ARHGDIA	342	373	327	209	192	290
ARHGDIB	0	4	1	7	0	0
ARHGDIG	23	0	1	1	0	0
ARHGEF1	20	4	0	0	3	0
ARHGEF10	0	0	0	0	0	0
ARHGEF10L	20	43	18	11	8	14
ARHGEF11	35	34	15	10	55	8
ARHGEF12	62	102	50	31	14	48
ARHGEF15	0	0	0	0	0	0
ARHGEF16	0	13	18	2	0	8
ARHGEF17	0	27	7	0	0	0
ARHGEF18	104	100	77	80	81	0
ARHGEF19	31	22	35	18	15	17
ARHGEF2	206	380	337	330	179	203
ARHGEF25	12	1	8	12	0	21
ARHGEF26	0	0	0	0	0	0
ARHGEF28	4	21	13	0	2	0
ARHGEF3	84	95	78	67	60	0
ARHGEF33	0	10	0	0	0	0
ARHGEF35	0	0	0	0	0	0
ARHGEF37	0	0	0	17	0	0
ARHGEF38	0	0	0	0	0	0
ARHGEF39	57	91	55	72	62	52
ARHGEF4	24	13	17	15	25	12
ARHGEF40	5	1	20	24	18	0
ARHGEF5	0	0	0	0	0	0
ARHGEF6	28	20	34	7	14	13
ARHGEF7	209	245	162	158	187	140
ARHGEF9	41	31	25	17	19	34
ARID1A	686	765	568	549	531	340
ARID1B	444	502	302	406	351	447
ARID2	138	225	170	126	194	48
ARID3A	367	427	259	140	199	88
ARID3B	244	171	174	146	19	69
ARID3C	0	0	0	0	0	0
ARID4A	119	181	98	246	256	70
ARID4B	1269	1697	1341	2134	2149	1752
ARID5A	2	17	42	4	9	0
ARID5B	194	372	233	461	541	183
ARIH1	437	547	297	461	517	268
ARIH2	359	366	258	276	258	184
ARL1	348	334	256	214	202	179
ARL10	586	629	548	465	372	490
ARL11	0	2	0	0	0	0
ARL13A	0	0	0	0	0	0
ARL13B	376	434	307	384	314	275
ARL14	3	0	0	0	0	0
ARL14EP	235	314	182	348	254	311
ARL14EPL	0	0	0	0	0	0
ARL15	40	91	62	10	36	0
ARL16	190	136	123	140	87	138
ARL17A	0	8	15	4	36	0
ARL17B	24	15	13	0	3	23
ARL2	277	206	158	123	107	157
ARL2-SNX15	32	104	57	120	16	5
ARL2BP	400	450	392	245	238	202
ARL3	167	177	96	35	118	51
ARL4A	46	59	143	127	68	68
ARL4C	385	584	339	398	445	351
ARL4D	71	129	74	90	52	27
ARL5A	307	217	217	121	113	80
ARL5B	471	521	346	336	422	209
ARL5C	0	0	0	0	0	0
ARL6	65	7	27	70	3	37
ARL6IP1	1326	1688	1266	1059	1069	551
ARL6IP4	104	207	179	220	125	141
ARL6IP5	500	688	487	562	492	221
ARL6IP6	63	90	83	47	54	75
ARL8A	317	547	392	288	229	271
ARL8B	346	348	256	225	160	265
ARL9	3	0	0	0	9	0
ARMC1	851	785	550	588	470	339
ARMC10	0	0	0	0	0	0
ARMC12	0	0	0	0	0	0
ARMC2	16	17	28	17	15	1
ARMC3	0	0	1	0	11	0
ARMC5	216	195	99	129	180	118
ARMC6	213	187	127	170	147	173
ARMC7	42	73	80	64	40	29
ARMC8	141	142	114	27	107	159
ARMC9	353	412	302	334	355	182
ARMCX1	0	0	0	0	0	0
ARMCX2	52	48	50	104	69	171
ARMCX3	247	264	179	219	179	191
ARMCX4	0	25	0	3	29	0
ARMCX5	14	53	79	33	87	75
ARMCX5-GPRASP2	29	26	44	41	31	10
ARMCX6	0	0	0	0	0	0
ARMH1	0	0	3	0	0	0
ARMH2	0	0	0	0	0	0
ARMH3	89	104	72	138	70	50
ARMH4	7	23	10	14	22	1
ARMS2	1	0	0	0	0	0
ARMT1	78	93	103	89	149	127
ARNT	72	92	98	56	69	41
ARNT2	34	34	25	18	35	15
ARNTL	2	45	15	34	47	0
ARNTL2	33	57	18	13	24	0
ARPC1A	81	95	39	89	47	15
ARPC1B	191	141	129	137	122	82
ARPC2	1287	1440	1047	697	709	527
ARPC3	248	401	276	265	175	372
ARPC4	219	257	222	329	179	188
ARPC4-TTLL3	223	271	259	332	205	189
ARPC5	1032	1197	825	499	499	439
ARPC5L	506	686	561	426	387	216
ARPIN	63	45	62	67	87	63
ARPIN-AP3S2	149	179	189	129	127	156
ARPP19	318	453	323	376	166	125
ARPP21	0	0	0	0	0	0
ARR3	0	0	0	0	0	0
ARRB1	20	31	16	8	16	13
ARRB2	481	503	534	578	373	456
ARRDC1	9	28	9	5	17	75
ARRDC2	45	50	28	20	5	1
ARRDC3	48	45	27	63	26	1
ARRDC4	30	41	13	103	83	27
ARRDC5	0	0	0	0	0	0
ARSA	0	9	4	0	1	0
ARSB	40	47	70	7	13	45
ARSD	0	0	0	0	0	0
ARSF	0	0	0	0	0	0
ARSG	0	0	0	6	0	0
ARSH	0	0	0	0	0	0
ARSI	0	0	0	0	0	0
ARSJ	40	52	88	15	0	53
ARSK	165	266	167	215	235	156
ARSL	0	0	0	0	0	0
ART1	0	0	0	0	0	0
ART3	0	0	0	0	0	0
ART4	0	0	0	0	0	0
ART5	7	6	0	8	0	0
ARTN	0	2	0	8	0	0
ARV1	419	531	341	441	277	276
ARVCF	19	23	1	36	20	0
ARX	4	2	2	0	0	0
AS3MT	15	11	25	0	0	0
ASAH1	98	192	131	117	84	105
ASAH2	24	10	0	0	7	7
ASAH2B	50	33	10	48	13	15
ASAP1	277	578	346	192	282	74
ASAP2	19	14	11	7	1	1
ASAP3	0	0	0	0	0	0
ASB1	69	79	35	61	74	23
ASB10	0	0	0	0	0	0
ASB11	0	0	0	0	0	0
ASB12	0	0	0	0	0	0
ASB13	89	89	28	85	55	72
ASB14	0	0	0	0	0	0
ASB15	0	0	0	0	0	0
ASB16	0	0	0	0	0	0
ASB17	0	0	0	0	0	0
ASB18	0	0	0	0	0	0
ASB2	0	0	0	0	0	0
ASB3	312	242	139	202	192	110
ASB4	0	0	0	0	0	0
ASB5	0	0	0	0	0	0
ASB6	375	486	371	347	481	324
ASB7	162	215	203	237	175	93
ASB8	518	560	564	497	448	377
ASB9	0	0	0	0	0	0
ASCC1	203	236	162	335	174	165
ASCC2	133	146	101	201	257	117
ASCC3	255	246	189	205	273	182
ASCL1	0	0	0	0	0	0
ASCL2	0	0	0	0	0	0
ASCL3	0	0	0	0	5	0
ASCL4	0	0	0	0	0	0
ASCL5	0	0	0	0	0	0
ASDURF	46	28	65	57	30	14
ASF1A	355	305	221	217	144	236
ASF1B	0	2	0	6	0	0
ASGR1	0	6	0	9	0	7
ASGR2	0	0	0	0	0	0
ASH1L	808	829	677	570	554	277
ASH2L	91	110	74	100	63	4
ASIC1	0	3	12	8	2	16
ASIC2	0	0	0	0	0	0
ASIC3	0	0	0	0	0	0
ASIC4	0	0	0	0	0	0
ASIC5	0	0	0	0	0	0
ASIP	0	0	0	0	0	0
ASL	9	17	1	16	0	102
ASMT	0	0	0	0	0	0
ASMTL	0	0	0	0	0	0
ASNS	314	366	203	818	837	502
ASNSD1	221	295	219	221	193	192
ASPA	0	0	0	0	0	0
ASPDH	0	0	0	0	0	0
ASPG	0	0	0	0	0	0
ASPH	107	200	73	137	53	94
ASPHD1	1	0	0	9	0	0
ASPHD2	56	68	59	33	81	0
ASPM	369	418	450	203	314	220
ASPN	0	0	0	0	0	0
ASPRV1	4	4	0	6	0	15
ASPSCR1	49	58	64	30	33	82
ASRGL1	160	208	212	122	142	109
ASS1	17	68	4	20	1	0
ASTE1	116	147	53	143	162	169
ASTL	0	0	0	0	0	0
ASTN1	6	4	11	18	0	0
ASTN2	5	2	0	8	0	0
ASXL1	319	440	354	314	413	179
ASXL2	92	155	120	107	164	182
ASXL3	24	27	28	82	46	19
ASZ1	0	0	0	0	0	0
ATAD1	323	372	237	240	418	233
ATAD2	385	385	286	277	344	189
ATAD2B	2	50	59	0	13	31
ATAD3A	109	107	116	106	86	40
ATAD3B	26	44	22	48	2	52
ATAD3C	0	0	0	0	0	0
ATAD5	52	46	42	37	13	60
ATAT1	0	0	0	0	0	0
ATCAY	0	0	0	0	0	0
ATE1	149	156	153	209	97	92
ATF1	244	287	335	213	240	120
ATF2	188	193	140	218	239	350
ATF3	249	242	190	1876	1755	1443
ATF4	2402	2953	2172	5474	6326	4954
ATF5	97	120	63	39	69	21
ATF6	214	431	257	292	366	191
ATF6B	0	0	0	0	0	0
ATF7	136	147	159	195	199	67
ATF7-NPFF	12	0	3	0	0	0
ATF7IP	120	109	110	201	171	32
ATF7IP2	1	13	2	42	31	30
ATG10	113	95	64	56	26	30
ATG101	455	631	415	629	506	228
ATG12	246	298	310	169	274	135
ATG13	171	276	99	178	156	71
ATG14	59	32	27	69	12	2
ATG16L1	0	0	0	0	0	0
ATG16L2	10	28	16	4	8	49
ATG2A	42	35	22	61	40	21
ATG2B	27	18	5	3	13	0
ATG3	195	220	151	152	111	116
ATG4A	32	83	19	123	105	1
ATG4B	140	181	99	119	198	173
ATG4C	252	180	105	89	69	141
ATG4D	44	44	36	54	19	5
ATG5	328	385	264	286	253	164
ATG7	200	202	137	147	172	132
ATG9A	101	79	32	16	79	22
ATG9B	0	0	0	0	0	0
ATIC	604	701	545	656	650	406
ATL1	111	82	82	41	77	27
ATL2	136	214	175	271	181	266
ATL3	30	10	0	12	6	0
ATM	61	75	37	56	144	14
ATMIN	82	112	75	134	101	131
ATN1	89	81	68	85	13	91
ATOH1	0	4	0	0	2	0
ATOH7	5	7	0	14	0	0
ATOH8	5	9	24	0	12	1
ATOX1	151	293	231	188	249	107
ATP10A	0	0	0	0	0	0
ATP10B	0	0	0	0	0	0
ATP10D	15	17	4	7	1	1
ATP11A	74	32	69	39	86	21
ATP11B	87	131	72	37	37	46
ATP11C	49	19	40	22	32	3
ATP12A	0	4	0	0	0	0
ATP13A1	30	56	78	30	72	34
ATP13A2	29	16	19	0	17	0
ATP13A3	120	195	98	82	27	21
ATP13A4	0	0	0	0	0	0
ATP13A5	0	0	0	0	0	0
ATP1A1	252	358	269	214	190	256
ATP1A2	0	0	0	0	0	0
ATP1A3	1	2	4	3	8	8
ATP1A4	0	0	0	0	0	0
ATP1B1	871	943	732	973	731	776
ATP1B2	1	6	18	10	0	6
ATP1B3	684	926	721	746	639	570
ATP1B4	0	0	0	0	0	0
ATP23	0	0	0	0	0	0
ATP2A1	2	0	0	0	0	0
ATP2A2	863	793	615	1333	1065	828
ATP2A3	0	0	0	0	0	0
ATP2B1	440	621	421	503	550	139
ATP2B2	0	0	0	0	0	0
ATP2B3	0	1	0	0	0	0
ATP2B4	109	100	107	69	44	40
ATP2C1	77	81	54	19	52	50
ATP2C2	0	0	0	0	0	0
ATP4A	0	0	0	0	7	0
ATP4B	0	0	0	0	0	0
ATP5F1A	473	516	406	608	392	480
ATP5F1B	1596	1787	1189	1730	1370	1305
ATP5F1C	1044	1232	883	919	690	680
ATP5F1D	24	102	70	71	53	1
ATP5F1E	675	783	567	557	670	444
ATP5IF1	0	0	0	0	0	0
ATP5MC1	2255	2834	2023	1637	1258	1089
ATP5MC2	1172	1512	1281	1403	1134	872
ATP5MC3	1623	2206	1420	1613	1567	1334
ATP5ME	871	923	781	524	570	370
ATP5MF	923	1205	944	745	537	408
ATP5MF-PTCD1	6	26	6	23	34	0
ATP5MG	734	969	808	858	1039	701
ATP5MGL	12	6	2	9	6	0
ATP5MJ	1178	1196	959	808	740	604
ATP5MK	194	188	161	233	192	95
ATP5PB	609	771	639	923	668	475
ATP5PD	418	439	289	368	266	286
ATP5PF	1061	1359	908	779	927	808
ATP5PO	898	998	855	1205	977	754
ATP6AP1	176	202	161	170	152	91
ATP6AP2	276	356	155	356	208	172
ATP6V0A1	61	75	140	97	95	106
ATP6V0A2	120	75	104	89	69	51
ATP6V0A4	0	0	0	0	0	0
ATP6V0B	430	571	414	339	382	215
ATP6V0C	1695	2157	1574	1345	1316	1043
ATP6V0D1	43	99	85	80	40	74
ATP6V0D2	0	0	0	0	0	0
ATP6V0E1	1061	1285	1206	786	710	625
ATP6V0E2	156	296	297	162	188	182
ATP6V1A	689	794	711	492	498	437
ATP6V1B1	0	0	0	0	0	0
ATP6V1B2	311	290	203	246	227	175
ATP6V1C1	78	102	75	42	18	8
ATP6V1C2	0	0	0	0	0	1
ATP6V1D	464	454	431	451	343	456
ATP6V1E1	597	697	538	590	586	444
ATP6V1E2	0	0	6	0	0	9
ATP6V1F	414	512	524	446	342	233
ATP6V1FNB	33	0	16	5	0	0
ATP6V1G1	1107	1384	1028	756	708	396
ATP6V1G2	0	0	0	0	0	0
ATP6V1G2-DDX39B	0	0	0	0	0	0
ATP6V1G3	0	0	0	0	0	0
ATP6V1H	98	107	76	164	131	50
ATP7A	85	37	28	19	5	57
ATP7B	10	62	31	7	33	0
ATP8A1	31	34	39	24	14	5
ATP8A2	0	13	1	0	9	0
ATP8B1	4	1	3	0	12	0
ATP8B2	79	63	29	30	26	28
ATP8B3	0	0	0	1	0	0
ATP8B4	0	0	1	0	0	0
ATP9A	92	76	46	56	58	35
ATP9B	34	65	25	54	62	36
ATPAF1	531	624	320	309	382	155
ATPAF2	81	36	47	52	113	70
ATPSCKMT	86	93	67	52	40	29
ATR	63	92	83	50	49	49
ATRAID	223	181	165	155	95	80
ATRIP	38	62	102	83	94	11
ATRN	22	43	46	45	22	1
ATRNL1	17	53	63	2	33	6
ATRX	996	1200	945	925	828	677
ATXN1	106	164	100	74	91	78
ATXN10	250	271	195	229	388	135
ATXN1L	66	91	82	77	20	40
ATXN2	703	833	550	632	611	427
ATXN2L	522	576	532	697	470	315
ATXN3	161	149	144	120	126	80
ATXN3L	0	0	0	0	0	0
ATXN7	93	165	92	100	215	172
ATXN7L1	78	122	80	50	201	66
ATXN7L2	68	90	79	82	96	75
ATXN7L3	179	257	168	160	92	76
ATXN7L3B	610	744	553	529	417	297
AUH	12	10	7	6	16	0
AUNIP	150	222	190	345	251	269
AUP1	122	116	45	87	80	1
AURKA	519	703	485	191	99	171
AURKAIP1	440	468	397	304	326	247
AURKB	1229	1922	1388	2216	1587	1343
AURKC	17	5	3	17	0	11
AUTS2	626	969	602	587	757	362
AVEN	74	62	41	83	30	39
AVIL	0	0	0	0	0	0
AVL9	82	70	64	112	76	58
AVP	0	0	0	0	0	0
AVPI1	99	169	131	158	79	101
AVPR1A	0	14	1	0	0	0
AVPR1B	0	8	0	0	0	0
AVPR2	0	0	0	0	0	0
AWAT1	0	0	0	0	0	0
AWAT2	0	0	0	0	0	0
AXDND1	0	0	0	0	0	0
AXIN1	194	162	150	189	91	79
AXIN2	66	33	35	38	15	0
AXL	0	0	0	0	0	0
AZGP1	0	0	0	0	0	0
AZI2	183	189	139	149	178	101
AZIN1	226	225	162	345	254	179
AZIN2	0	3	5	0	9	0
AZU1	0	0	0	0	0	0
B2M	11	13	12	0	0	0
B3GALNT1	8	21	1	22	0	12
B3GALNT2	0	0	0	0	0	0
B3GALT1	0	0	0	0	0	0
B3GALT2	0	0	0	0	0	0
B3GALT4	0	0	0	0	0	0
B3GALT5	38	0	7	0	1	0
B3GALT6	892	1002	579	853	617	565
B3GALT9	40	85	36	15	7	0
B3GAT1	0	7	21	0	0	1
B3GAT2	71	13	29	0	20	0
B3GAT3	26	38	4	9	9	3
B3GLCT	30	39	12	43	48	0
B3GNT2	84	43	62	126	29	61
B3GNT3	0	3	0	0	0	0
B3GNT4	1	24	32	29	26	61
B3GNT5	136	98	89	42	46	0
B3GNT6	0	0	0	0	0	0
B3GNT7	0	0	0	0	0	0
B3GNT8	0	6	0	0	14	0
B3GNT9	0	3	0	0	0	0
B3GNTL1	11	0	10	0	0	0
B4GALNT1	15	2	13	24	21	0
B4GALNT2	0	0	0	0	0	0
B4GALNT3	8	7	8	0	0	1
B4GALNT4	3	7	18	1	2	0
B4GALT1	179	186	117	230	159	157
B4GALT2	180	180	166	190	122	62
B4GALT3	215	222	164	110	198	58
B4GALT4	46	85	94	100	38	64
B4GALT5	483	545	315	152	101	100
B4GALT6	34	74	46	40	0	11
B4GALT7	134	125	105	83	82	28
B4GAT1	201	123	227	135	129	59
B9D1	24	34	10	50	29	0
B9D2	20	16	15	13	7	10
BAALC	0	0	10	0	0	0
BAAT	0	0	0	0	0	0
BABAM1	655	613	562	622	338	432
BABAM2	95	66	31	50	82	0
BACE1	49	96	37	57	29	0
BACE2	235	186	173	102	103	57
BACH1	288	353	150	278	277	150
BACH2	0	0	0	0	28	2
BAD	66	60	76	28	7	18
BAG1	204	226	203	208	184	152
BAG2	553	622	346	360	336	382
BAG3	265	363	313	242	283	218
BAG4	367	395	251	215	197	267
BAG5	444	513	370	463	359	232
BAG6	0	0	0	0	0	0
BAHCC1	48	51	39	23	36	69
BAHD1	243	359	256	261	198	170
BAIAP2	69	84	111	43	141	0
BAIAP2L1	198	289	208	165	300	119
BAIAP2L2	0	0	0	0	0	0
BAIAP3	0	0	0	0	0	0
BAK1	2	6	5	4	1	0
BAMBI	375	270	332	336	269	455
BANF1	67	109	35	57	57	97
BANF2	0	0	0	0	0	0
BANK1	0	0	0	0	0	0
BANP	146	124	118	181	184	119
BAP1	50	62	58	24	41	70
BARD1	346	339	383	563	487	341
BARHL1	0	0	0	0	0	0
BARHL2	56	75	47	58	20	0
BARX1	0	0	0	0	0	0
BARX2	142	189	99	199	94	77
BASP1	2259	2793	2246	1607	1603	1448
BATF	0	0	0	0	0	0
BATF2	15	0	0	0	0	0
BATF3	169	138	57	100	125	63
BAX	30	9	14	13	1	0
BAZ1A	925	1420	1086	1198	785	912
BAZ1B	193	219	187	173	226	137
BAZ2A	334	429	282	242	373	255
BAZ2B	8	27	3	39	20	0
BBC3	223	297	256	348	230	413
BBIP1	76	99	72	38	92	78
BBLN	7	25	0	0	22	0
BBOF1	0	4	15	0	13	9
BBOX1	0	0	0	0	0	0
BBS1	51	65	55	64	79	13
BBS10	60	89	108	67	66	84
BBS12	22	73	20	19	0	2
BBS2	112	91	58	83	116	11
BBS4	80	101	48	115	111	110
BBS5	14	12	16	37	40	0
BBS7	3	25	54	73	26	23
BBS9	2	42	29	27	0	1
BBX	703	759	651	508	323	182
BCAM	0	0	0	0	0	0
BCAN	0	0	0	0	0	0
BCAP29	4	18	6	1	0	8
BCAP31	70	37	16	38	51	26
BCAR1	0	1	3	0	10	1
BCAR3	20	16	38	2	17	7
BCAS1	0	0	0	2	0	0
BCAS2	504	408	383	408	390	184
BCAS3	247	227	221	127	193	61
BCAS4	49	61	72	43	32	29
BCAT1	206	445	347	299	404	340
BCAT2	147	155	161	149	102	149
BCCIP	613	920	612	664	521	577
BCDIN3D	84	112	106	130	134	56
BCHE	0	0	0	0	0	0
BCKDHA	160	165	153	138	187	137
BCKDHB	55	78	27	21	43	36
BCKDK	215	203	159	160	137	33
BCL10	253	356	309	542	605	424
BCL11A	456	771	479	384	426	135
BCL11B	164	278	166	167	225	88
BCL2	81	157	133	121	46	71
BCL2A1	0	0	0	0	0	0
BCL2L1	16	13	15	15	10	0
BCL2L10	0	0	0	16	0	0
BCL2L11	243	238	254	196	235	264
BCL2L12	243	271	198	358	330	112
BCL2L13	258	318	278	305	275	163
BCL2L14	0	0	0	0	0	0
BCL2L15	0	7	0	1	11	0
BCL2L2	56	76	69	82	112	22
BCL2L2-PABPN1	1032	1301	1039	926	852	617
BCL3	3	6	0	0	0	0
BCL6	24	11	15	23	11	55
BCL6B	0	0	0	0	0	0
BCL7A	1	4	14	1	0	0
BCL7B	281	262	180	170	105	88
BCL7C	244	319	207	130	245	100
BCL9	48	64	37	37	17	1
BCL9L	45	56	22	48	17	0
BCLAF1	871	994	834	1245	1131	937
BCLAF3	40	31	35	46	37	0
BCO1	0	0	0	0	0	0
BCO2	0	7	8	0	20	0
BCOR	669	826	502	779	796	654
BCORL1	58	179	119	80	109	59
BCR	73	156	120	66	68	51
BCS1L	164	212	93	145	176	103
BDH1	0	0	0	0	0	0
BDH2	46	25	21	19	64	7
BDKRB1	0	0	0	0	0	0
BDKRB2	0	0	0	0	0	0
BDNF	6	15	0	0	0	0
BDP1	0	0	0	0	0	0
BEAN1	0	0	0	0	0	0
BECN1	333	332	276	362	189	170
BEGAIN	13	23	14	0	0	0
BEND2	0	0	0	0	0	0
BEND3	69	79	43	29	18	0
BEND4	37	23	19	3	11	13
