gene_name	DMSO-L10a-1	DMSO-L10a-2	DMSO-L10a-3	TPG-L10a-1	TPG-L10a-2	TPG-L10a-3
MBD3	1496	870	1435	1169	797	867
MBD3L1	0	0	0	0	0	0
MBD3L2	0	0	0	0	0	0
MBD3L2B	0	0	0	0	0	1
MBD3L3	0	0	0	0	0	0
MBD3L4	0	0	0	0	0	0
MBD3L5	0	0	0	0	0	0
MBD4	348	264	331	330	377	344
MBD5	75	10	22	74	66	18
MBD6	567	291	570	305	300	301
MBIP	250	208	264	202	375	319
MBL2	0	0	0	0	0	0
MBLAC1	72	41	34	76	65	46
MBLAC2	227	131	142	110	218	202
MBNL1	1939	1665	1953	1269	1927	1443
MBNL2	153	156	127	172	319	242
MBNL3	249	204	231	102	197	132
MBOAT1	75	86	54	92	134	67
MBOAT2	626	512	571	431	591	505
MBOAT4	0	0	0	0	0	0
MBOAT7	40	46	50	80	12	11
MBP	100	45	64	103	155	129
MBTD1	228	208	221	118	314	287
MBTPS1	753	679	848	623	796	630
MBTPS2	540	425	494	301	552	392
MC1R	24	25	34	7	8	52
MC2R	0	0	0	0	0	0
MC4R	0	0	0	0	0	0
MC5R	0	0	0	0	0	0
MCAM	310	133	345	254	494	317
MCAT	945	428	897	827	741	767
MCC	355	257	377	351	636	436
MCCC1	333	378	350	270	426	412
MCCC2	1065	869	1147	1003	1242	975
MCCD1	0	0	0	0	0	0
MCEE	78	62	57	66	108	63
MCEMP1	0	0	0	0	0	0
MCF2	0	0	1	0	0	0
MCF2L	100	26	145	39	69	72
MCF2L2	28	19	29	0	38	16
MCFD2	954	893	1093	912	1295	1108
MCHR1	0	0	0	0	0	0
MCHR2	0	0	0	0	0	0
MCIDAS	20	15	12	24	23	39
MCL1	2683	2410	2803	2983	5025	4078
MCM10	959	859	923	1141	1221	1223
MCM2	2950	1221	3098	2653	2242	2152
MCM3	2349	2220	2223	2334	3229	2681
MCM3AP	1347	1094	1113	814	966	808
MCM4	4449	3458	3876	3867	5520	4385
MCM5	1887	743	1483	1613	1401	1285
MCM6	1666	1373	1619	1621	2592	1779
MCM7	9053	3506	8250	7992	5012	5716
MCM8	1398	1281	1461	1218	1939	1661
MCM9	253	180	272	195	386	284
MCMBP	956	629	1012	1013	1663	1177
MCMDC2	2	0	0	6	2	0
MCOLN1	42	3	69	46	22	22
MCOLN2	257	249	274	268	278	294
MCOLN3	226	173	243	202	249	202
MCPH1	399	344	442	321	595	564
MCRIP1	3	0	0	0	0	0
MCRIP2	1048	478	990	669	413	397
MCRS1	3457	1555	3232	2202	1660	1930
MCTP1	45	101	103	43	88	60
MCTP2	9	9	14	0	11	0
MCTS1	0	0	0	0	0	0
MCTS2P	126	170	134	63	90	125
MCU	563	408	498	455	622	557
MCUB	1263	1036	1283	711	934	668
MCUR1	572	653	718	492	764	513
MDC1	0	0	0	0	0	0
MDFI	0	0	0	0	0	0
MDFIC	522	345	471	296	439	420
MDFIC2	0	0	0	0	0	0
MDGA1	44	25	17	3	34	9
MDGA2	0	2	2	1	5	1
MDH1	2199	1545	2139	1647	2594	1987
MDH1B	2	3	18	0	2	8
MDH2	5149	3957	4915	3879	5091	4359
MDK	1629	982	1442	1427	1070	1025
MDM1	150	147	240	238	311	290
MDM2	1915	1817	1938	2205	3526	2781
MDM4	825	600	672	755	1379	1104
MDN1	275	231	317	330	352	246
MDP1	0	14	0	0	2	2
ME1	1110	892	853	714	1348	974
ME2	656	465	681	597	844	597
ME3	0	0	0	0	12	0
MEA1	5458	3118	6088	3484	2789	2968
MEAF6	1601	1408	1747	1264	1717	1475
MEAK7	125	85	118	83	146	115
MECOM	194	96	155	89	192	184
MECP2	581	311	612	351	790	535
MECR	388	332	389	348	305	244
MED1	1977	1492	1756	2113	3063	2136
MED10	1765	1525	1762	1755	2958	2182
MED11	929	659	1029	587	561	582
MED12	238	201	202	265	223	252
MED12L	463	299	409	205	439	357
MED13	1402	1059	1213	1084	1605	1237
MED13L	782	518	792	506	1068	733
MED14	389	357	325	291	536	375
MED15	532	248	509	513	405	402
MED16	152	89	144	110	114	79
MED17	209	180	246	100	268	149
MED18	1	0	0	0	0	0
MED19	419	349	489	455	470	411
MED20	368	229	313	224	374	293
MED21	608	554	697	519	752	633
MED22	0	0	0	0	0	0
MED23	60	60	85	52	67	71
MED24	1161	961	1108	509	1073	790
MED25	422	121	266	297	187	183
MED26	266	256	190	133	302	252
MED27	789	516	934	679	713	595
MED28	1280	1120	1542	907	1442	1123
MED29	1648	1528	1823	1289	1857	1379
MED30	83	85	126	86	130	90
MED31	749	700	899	570	695	531
MED4	771	609	805	460	775	572
MED6	694	437	613	445	705	511
MED7	197	146	221	102	271	129
MED8	1028	715	996	1007	1122	950
MED9	321	292	338	324	222	196
MEDAG	0	0	0	0	0	0
MEF2A	352	264	228	297	446	371
MEF2B	9	3	12	0	20	18
MEF2C	220	147	232	129	196	182
MEF2D	91	93	151	132	138	128
MEFV	0	0	0	0	0	0
MEGF10	6	0	0	0	0	2
MEGF11	113	67	52	45	62	53
MEGF6	6	7	18	0	0	7
MEGF8	742	874	825	134	170	117
MEGF9	116	60	109	62	108	135
MEI1	3	0	0	0	5	5
MEI4	0	0	5	0	0	0
MEIG1	3	15	22	16	2	1
MEIKIN	0	0	0	0	0	0
MEIOB	2	0	0	0	0	6
MEIOC	16	26	7	36	28	16
MEIOSIN	0	0	0	0	0	1
MEIS1	66	47	57	30	64	58
MEIS2	739	377	557	456	569	575
MEIS3	143	105	188	55	103	69
MELK	414	327	480	319	576	434
MELTF	150	110	130	89	112	110
MEMO1	166	109	210	140	171	103
MEN1	1018	665	798	551	666	674
MEOX1	0	3	0	11	17	5
MEOX2	0	0	0	0	0	0
MEP1A	0	0	0	0	0	0
MEP1B	0	0	0	0	0	0
MEPCE	936	662	1048	742	1033	931
MEPE	0	0	0	0	0	0
MERTK	53	31	15	28	69	18
MESD	1140	1000	1448	944	1327	1282
MESP1	72	29	56	28	49	43
MESP2	6	13	3	16	17	0
MEST	24	20	70	9	14	22
MET	390	421	592	298	486	355
METAP1	444	414	543	415	724	595
METAP1D	46	55	51	66	53	53
METAP2	4601	3746	4449	3534	5592	3906
METRN	41	43	21	20	20	9
METRNL	0	0	0	0	0	0
METTL1	608	363	572	664	453	575
METTL13	468	474	349	462	499	521
METTL14	250	152	294	167	367	282
METTL15	534	239	348	284	460	395
METTL16	584	540	803	571	1130	915
METTL17	1096	551	944	1146	1103	998
METTL18	67	83	57	84	85	67
METTL21A	365	380	371	198	354	315
METTL21C	0	0	0	0	0	0
METTL22	245	139	239	195	159	140
METTL23	659	602	736	532	814	585
METTL24	0	1	0	0	0	0
METTL25	147	141	181	184	171	144
METTL25B	341	170	388	134	263	305
METTL26	4820	1676	4279	2675	1580	1689
METTL27	2	3	4	0	9	7
METTL2A	824	757	893	824	977	855
METTL2B	1250	1076	1405	890	1348	1295
METTL3	559	476	457	431	760	656
METTL4	69	95	49	59	104	123
METTL5	1811	1549	1692	1168	1476	949
METTL6	714	668	649	873	1079	951
METTL7A	775	746	905	477	871	609
METTL7B	59	32	40	44	33	27
METTL8	649	556	544	503	722	590
METTL9	4	0	1	0	0	3
MEX3A	219	290	306	209	316	198
MEX3B	34	50	95	77	160	65
MEX3C	223	98	87	163	369	237
MEX3D	291	177	259	185	227	202
MFAP1	400	438	515	264	407	455
MFAP2	0	0	0	0	0	0
MFAP3	348	351	376	191	343	179
MFAP3L	32	38	64	12	31	54
MFAP4	0	0	0	0	0	0
MFAP5	0	0	0	0	0	0
MFF	1143	1082	1186	678	917	855
MFGE8	275	177	282	157	338	255
MFHAS1	4	0	0	0	1	0
MFN1	486	329	489	272	515	356
MFN2	1589	1355	1442	1089	1489	1301
MFNG	2	1	0	0	15	7
MFRP	0	0	0	0	0	0
MFSD1	368	312	433	171	391	316
MFSD10	721	524	787	500	499	475
MFSD11	496	347	476	554	841	622
MFSD12	892	944	1014	583	932	891
MFSD13A	159	101	110	70	93	75
MFSD14A	220	149	291	113	221	208
MFSD14B	441	397	533	303	556	304
MFSD2A	145	116	176	130	195	171
MFSD2B	20	0	33	3	4	12
MFSD3	964	242	778	549	327	430
MFSD4A	34	1	13	2	12	38
MFSD4B	273	238	254	248	247	223
MFSD5	468	330	456	220	258	241
MFSD6	58	48	72	71	62	49
MFSD6L	0	0	0	0	0	0
MFSD8	132	118	144	153	203	187
MFSD9	147	130	140	98	154	118
MGA	200	198	344	125	299	297
MGAM	0	0	0	0	0	0
MGAM2	0	0	0	0	0	0
MGARP	45	21	36	9	31	24
MGAT1	433	282	490	291	324	265
MGAT2	302	232	239	125	251	157
MGAT3	0	7	5	0	0	0
MGAT4A	140	103	187	115	197	116
MGAT4B	7	17	4	0	0	1
MGAT4C	0	0	0	0	0	0
MGAT4D	0	0	0	0	0	0
MGAT5	378	270	360	169	361	281
MGAT5B	11	7	30	3	27	13
MGLL	70	48	71	17	53	84
MGME1	403	288	396	370	512	374
MGMT	685	555	569	438	735	633
MGP	0	0	0	0	0	0
MGRN1	297	180	276	183	241	240
MGST1	1913	1338	1975	1253	1808	1236
MGST2	1729	1018	1889	798	956	1008
MGST3	1744	1330	1829	1116	1206	936
MIA	9	0	0	0	0	0
MIA-RAB4B	309	200	171	163	194	159
MIA2	49	91	63	142	145	184
MIA3	205	185	184	222	407	232
MIB1	635	540	509	372	689	421
MIB2	113	63	70	60	46	59
MICA	0	0	0	0	0	0
MICAL1	12	13	32	14	18	7
MICAL2	52	28	76	42	84	51
MICAL3	266	162	214	192	342	295
MICALL1	790	436	597	551	399	416
MICALL2	22	11	5	18	14	40
MICB	0	0	0	0	0	0
MICOS10	4362	3915	4333	2453	3540	2763
MICOS10-NBL1	61905	38121	55256	38714	42850	39139
MICOS13	1416	807	1318	976	841	806
MICU1	700	329	628	459	575	546
MICU2	628	523	641	620	841	764
MICU3	88	62	92	59	111	53
MID1	591	486	565	574	821	542
MID1IP1	296	265	262	377	567	438
MID2	246	162	170	212	200	124
MIDEAS	181	101	214	187	282	241
MIDN	5274	3060	5041	4104	4917	4135
MIEF1	2378	2091	2566	1812	3348	2188
MIEF2	0	0	0	0	0	0
MIEN1	2571	1302	2496	1494	1099	1155
MIER1	910	710	882	537	1001	880
MIER2	119	29	89	64	68	84
MIER3	163	263	185	286	424	274
MIF	19	0	6	2	0	2
MIF4GD	1207	963	1122	569	978	790
MIGA1	187	159	224	131	249	165
MIGA2	172	187	204	138	150	103
MIIP	137	141	214	206	243	228
MILR1	0	0	0	11	8	0
MINAR1	20	26	13	0	18	12
MINAR2	0	2	0	0	3	0
MINDY1	70	10	45	4	28	51
MINDY2	934	772	867	672	1159	851
MINDY3	681	585	559	532	846	688
MINDY4	4	0	1	20	13	12
MINDY4B	0	0	0	0	0	0
MINK1	29	30	3	9	10	2
MINPP1	446	284	471	212	387	311
MIOS	115	69	169	107	160	124
MIOX	0	0	0	0	0	0
MIP	4	3	0	0	3	2
MIPEP	236	183	212	149	327	285
MIPOL1	80	83	123	104	176	181
MIS12	357	276	375	693	1349	910
MIS18A	2880	2099	2532	1963	2692	2203
MIS18BP1	390	378	396	319	608	370
MISP	0	0	3	14	4	0
MISP3	0	0	0	0	0	0
MITD1	301	276	236	176	463	335
MITF	116	138	141	232	221	118
MIX23	2599	1888	2548	1811	2367	1799
MIXL1	1	4	0	0	0	0
MKI67	1547	1061	1514	1644	2375	2327
MKKS	986	957	1080	692	1060	864
MKLN1	681	566	739	880	1148	938
MKNK1	395	474	365	292	292	256
MKNK2	799	461	815	354	381	224
MKRN1	1185	828	1106	796	1146	923
MKRN2	746	480	538	594	866	672
MKRN2OS	5	0	0	0	9	3
MKRN3	0	4	6	0	2	0
MKS1	280	232	296	258	368	227
MKX	0	0	0	0	0	0
MLANA	0	0	0	0	0	0
MLC1	0	0	0	0	0	0
MLEC	2495	1813	2448	1690	2751	2133
MLF1	360	181	291	230	376	254
MLF2	3859	1725	3551	2483	2037	2017
MLH1	380	416	398	341	407	383
MLH3	84	45	84	57	122	87
MLIP	0	0	0	0	0	0
MLKL	70	54	70	62	48	90
MLLT1	594	387	512	407	590	477
MLLT10	633	514	619	412	779	572
MLLT11	2281	1428	2096	1143	1573	1160
MLLT3	218	180	230	147	264	230
MLLT6	4	0	0	0	0	0
MLN	0	0	0	0	0	0
MLPH	0	1	18	0	0	0
MLST8	864	522	1004	514	452	574
MLX	1350	487	1360	1650	1451	1182
MLXIP	523	341	482	374	315	290
MLXIPL	21	31	16	32	51	42
MLYCD	102	82	134	106	145	132
MMAA	29	29	28	93	38	19
MMAB	1328	1079	1355	1210	1075	1212
MMACHC	640	513	566	367	622	435
MMADHC	2343	1544	2185	1560	2075	1527
MMD	69	66	100	23	80	60
MMD2	0	0	0	0	0	0
MME	95	47	120	41	91	62
MMEL1	0	0	0	0	0	0
MMGT1	2089	1810	1968	1246	1615	1245
MMP1	0	0	0	0	0	0
MMP10	0	0	0	0	0	0
MMP11	0	0	0	0	0	0
MMP12	5	0	0	0	0	0
MMP13	11	0	5	0	0	0
MMP14	2	0	0	0	0	0
MMP15	98	41	76	53	39	48
MMP16	0	0	0	0	0	0
MMP17	17	11	17	9	5	7
MMP19	0	0	0	0	0	0
MMP2	7	7	16	11	0	13
MMP20	0	0	0	0	0	0
MMP21	4	0	7	0	1	0
MMP23B	0	0	0	0	0	0
MMP24	38	2	8	1	0	4
MMP24OS	1265	700	1260	814	738	889
MMP25	5	0	0	6	12	11
MMP26	0	0	0	0	0	0
MMP27	0	0	0	0	0	0
MMP28	35	3	22	11	10	8
MMP3	0	0	0	0	0	0
MMP7	0	0	0	0	0	0
MMP8	0	0	0	0	0	0
MMP9	18	14	17	12	34	16
MMRN1	0	0	0	0	0	0
MMRN2	1	0	0	0	0	0
MMS19	915	918	954	802	1273	1043
MMS22L	679	521	646	793	1269	977
MMUT	613	524	477	538	737	624
MN1	37	17	23	19	32	20
MNAT1	354	156	381	212	483	384
MND1	404	301	454	485	588	502
MNDA	0	0	0	0	0	0
MNS1	64	38	33	39	54	49
MNT	224	204	183	171	230	239
MNX1	933	623	890	853	980	884
MOAP1	0	0	0	0	0	0
MOB1A	1048	691	1234	489	781	642
MOB1B	47	37	43	18	78	63
MOB2	179	159	163	186	147	137
MOB3A	53	23	53	28	52	8
MOB3B	232	96	202	123	210	187
MOB3C	1	10	0	6	23	12
MOB4	827	702	836	554	1027	776
MOBP	0	0	0	0	0	0
MOCOS	13	22	28	0	28	10
MOCS1	217	138	185	274	202	137
MOCS2	1884	1431	1687	1104	1518	1150
MOCS3	318	206	354	252	248	260
MOG	0	0	0	0	0	0
MOGAT1	0	0	0	0	0	0
MOGAT2	0	0	1	0	0	0
MOGAT3	0	0	0	0	0	0
MOGS	632	277	641	329	351	393
MOK	215	164	295	272	244	205
MON1A	137	73	89	31	78	108
MON1B	774	671	873	567	964	748
MON2	329	236	245	309	452	469
MORC1	0	0	0	0	0	0
MORC2	495	246	501	389	394	449
MORC3	132	105	96	176	193	103
MORC4	542	502	579	339	523	558
MORF4L1	7743	6515	8791	4120	6369	5254
MORF4L2	3711	3354	3688	2628	4019	3299
MORN1	268	182	364	305	331	258
MORN2	602	502	724	210	427	344
MORN3	0	0	0	0	0	0
MORN4	201	184	293	239	183	203
MORN5	0	0	7	0	0	0
MOSMO	0	0	0	0	0	0
MOSPD1	274	225	253	216	306	249
MOSPD2	282	184	213	357	475	393
MOSPD3	344	128	273	216	148	97
MOV10	377	260	365	229	285	299
MOV10L1	3	1	0	0	8	1
MOXD1	397	307	367	309	398	275
MPC1	1248	1099	1340	757	992	688
MPC1L	0	0	1	0	0	0
MPC2	2681	1744	2454	940	1759	1425
MPDU1	760	780	743	574	977	893
MPDZ	229	230	222	181	340	278
MPEG1	0	0	0	0	0	0
MPG	1273	931	1002	605	905	940
MPHOSPH10	897	808	865	747	1374	1051
MPHOSPH6	1055	743	932	942	1126	764
MPHOSPH8	400	369	450	467	478	582
MPHOSPH9	1642	1227	1426	1055	1732	1235
MPI	1642	1140	1503	1240	1556	1523
MPIG6B	0	0	0	0	0	0
MPL	7	5	0	0	6	3
MPLKIP	1764	1134	1561	1029	1616	1175
MPND	121	84	88	60	70	47
MPO	0	0	0	0	0	0
MPP1	639	664	700	679	669	643
MPP2	417	200	343	313	201	110
MPP3	72	87	77	62	76	92
MPP4	0	0	0	0	0	0
MPP7	159	85	257	195	256	136
MPPE1	93	88	148	137	130	125
MPPED1	0	15	7	14	0	11
MPPED2	104	41	76	61	80	118
MPRIP	1692	1290	1408	818	1327	1185
MPST	1008	767	869	684	719	726
MPV17	703	408	781	724	556	406
MPV17L	0	0	0	0	0	0
MPV17L2	798	508	729	736	706	722
MPZ	0	7	3	0	3	0
MPZL1	1451	1103	1465	968	1590	1038
MPZL2	228	184	102	117	137	117
MPZL3	66	41	42	24	69	72
MR1	126	74	50	78	103	101
MRAP	0	0	0	0	0	0
MRAP2	45	39	74	22	19	6
MRAS	26	30	22	37	24	20
MRC1	0	0	0	0	0	0
MRC2	94	13	61	18	43	29
MRE11	1111	861	958	888	1424	974
MREG	306	84	249	165	214	137
MRFAP1	11345	10641	11996	6741	10618	9178
MRFAP1L1	1083	999	1051	506	841	782
MRGBP	520	514	570	409	459	410
MRGPRE	0	0	0	0	0	0
MRGPRF	0	0	1	0	0	0
MRGPRX1	0	0	0	0	0	0
MRGPRX2	0	0	0	0	0	0
MRGPRX3	0	0	0	0	0	0
MRGPRX4	0	0	0	0	0	0
MRI1	1650	1041	1459	945	1731	1066
MRLN	0	0	0	0	0	0
MRM1	1	1	4	7	15	8
MRM2	1383	1061	1204	1077	1579	1208
MRM3	589	359	404	544	601	476
MRNIP	0	0	0	0	0	0
MRO	8	0	0	0	0	0
MROH1	30	5	51	15	11	14
MROH2A	0	0	0	0	0	0
MROH2B	0	0	0	0	0	0
MROH5	0	0	0	0	0	0
MROH6	0	0	0	0	0	0
MROH7	0	0	0	0	0	0
MROH7-TTC4	403	361	408	315	492	439
MROH8	0	0	0	0	7	0
MROH9	0	0	0	0	0	0
MRPL1	707	512	583	545	781	636
MRPL10	1337	735	1169	986	1215	1087
MRPL11	1673	1544	1998	1116	1144	1061
MRPL12	1777	1305	1614	1314	1100	907
MRPL13	2579	2203	2686	1969	3029	2321
MRPL14	3843	2702	3582	2203	2892	2437
MRPL15	1619	1257	1538	1505	2413	2004
MRPL16	1898	1127	1774	1071	1946	1328
MRPL17	1288	936	1314	1052	1527	1401
MRPL18	2743	2161	2850	1963	2469	1929
MRPL19	1730	1336	1487	926	1832	1510
MRPL2	889	411	711	793	720	753
MRPL20	10138	9928	10148	5968	7976	7294
MRPL21	5100	4498	5169	2944	3932	3628
MRPL22	3140	2520	2901	2463	2816	2877
MRPL23	0	0	0	0	0	0
MRPL24	2227	1798	2056	1649	1878	1542
MRPL27	2441	2072	2494	1820	2197	2101
MRPL28	1608	850	1531	1314	1034	926
MRPL3	3126	2586	3272	2088	3602	2806
MRPL30	1523	1328	1562	1163	1568	1250
MRPL32	1956	1157	2139	1769	2573	1965
MRPL33	2205	1425	2446	1354	1857	1629
MRPL34	2541	1918	2822	1408	1612	1543
MRPL35	629	590	665	459	674	648
MRPL36	3831	3310	3841	2322	3513	2944
MRPL37	4738	2028	4544	3063	1687	2261
MRPL38	782	531	876	941	529	537
MRPL39	1516	908	1396	1207	2477	1633
MRPL4	2990	1960	2699	1780	2163	1999
MRPL40	2312	2041	2294	1609	2248	2087
MRPL41	4212	1834	3861	2559	1742	2129
MRPL42	3630	2889	3447	2079	3332	2518
MRPL43	2546	2501	2249	1692	2136	1796
MRPL44	551	515	551	501	760	472
MRPL45	0	0	7	1	7	0
MRPL46	1492	950	1320	1348	1687	1476
MRPL47	1218	1169	1215	997	1823	1322
MRPL48	1361	859	1276	839	993	829
MRPL49	1429	1085	1325	1320	1983	1308
MRPL50	377	360	302	281	487	336
MRPL51	8143	7656	8792	4295	5771	5006
MRPL52	3973	3901	3756	2102	3014	2994
MRPL53	1953	1570	1783	1177	1790	1451
MRPL54	1847	895	1839	1387	964	966
MRPL55	3286	2492	3329	2258	2812	2601
MRPL57	2865	2144	2843	2022	2351	1949
MRPL58	1000	946	1064	927	1174	970
MRPL9	3920	2668	3595	2753	3767	2793
MRPS10	2550	1818	2597	2091	2249	2040
MRPS11	966	758	893	711	929	925
MRPS12	0	0	0	1	0	0
MRPS14	2233	1549	2151	1464	1990	1678
MRPS15	1880	1610	1574	1357	1670	1389
MRPS16	4440	4422	4378	2653	4524	3828
MRPS17	782	972	856	731	941	942
MRPS18A	1095	787	1034	832	1087	990
MRPS18B	0	0	0	0	0	0
MRPS18C	464	358	500	335	376	312
MRPS2	2642	1490	2258	2054	2178	2360
MRPS21	8754	5218	7556	4591	4434	4598
MRPS22	1177	875	1045	819	1231	1032
MRPS23	2356	1936	2369	1773	3244	2271
MRPS24	5885	5739	6412	3691	4834	4455
MRPS25	1543	1249	1444	1118	1450	1339
MRPS26	2099	1812	2356	1594	2040	1753
MRPS27	1624	1334	1472	1545	2253	1758
MRPS28	789	547	657	623	723	701
MRPS30	605	663	594	828	1216	851
MRPS31	255	83	164	251	369	304
MRPS33	2718	1947	2687	1666	2103	1895
MRPS34	11625	3363	9517	8388	4009	4893
MRPS35	2374	2110	2530	1965	3504	2464
MRPS36	0	0	0	0	0	0
MRPS5	1672	1021	1649	1512	1463	1231
MRPS6	1913	1713	1874	1000	1530	1365
MRPS7	3822	3411	3600	2702	4130	3355
MRPS9	833	649	693	598	1153	842
MRRF	536	458	571	370	496	443
MRS2	799	532	756	450	731	591
MRTFA	68	71	131	129	106	88
MRTFB	430	339	438	270	410	409
MRTO4	5609	4831	5426	4715	6641	5658
MS4A1	0	0	0	0	0	0
MS4A10	0	0	0	0	0	0
MS4A12	0	0	0	0	0	0
MS4A13	0	0	0	0	0	0
MS4A14	0	0	0	0	0	0
MS4A15	0	0	0	0	0	0
MS4A18	0	0	0	0	0	0
MS4A2	0	0	0	0	0	0
MS4A3	0	0	0	0	0	0
MS4A4A	0	0	0	0	0	0
MS4A4E	0	0	0	0	1	0
MS4A5	0	0	0	0	0	0
MS4A6A	0	0	0	0	0	0
MS4A6E	0	0	0	0	0	0
MS4A7	0	0	0	0	0	0
MS4A8	4	0	0	0	0	0
MSANTD1	0	0	6	0	7	2
MSANTD2	111	35	44	51	115	24
MSANTD3	322	222	348	221	320	191
MSANTD3-TMEFF1	207	142	199	129	247	107
MSANTD4	210	205	152	219	353	321
MSANTD5	0	0	0	0	0	0
MSC	3	1	17	0	6	8
MSGN1	0	0	0	0	0	0
MSH2	721	670	821	659	1225	825
MSH3	582	371	456	340	667	557
MSH4	0	0	0	0	0	0
MSH5	0	0	0	0	0	0
MSH5-SAPCD1	0	0	0	0	0	0
MSH6	2747	2567	2663	2542	5011	3644
MSI1	82	102	166	83	133	79
MSI2	1498	1169	1310	845	1673	1320
MSL1	1045	729	1138	650	1211	1014
MSL2	186	153	193	226	515	242
MSL3	572	563	671	234	517	335
MSLN	0	0	0	0	0	0
MSMB	0	0	0	0	0	0
MSMO1	435	396	497	501	570	451
MSMP	9	0	7	0	2	0
MSN	309	226	236	308	336	271
MSR1	0	0	0	0	0	0
MSRA	57	31	21	34	7	26
MSRB1	1069	727	966	734	752	745
MSRB2	965	569	797	419	472	445
MSRB3	981	807	1063	628	1069	666
MSS51	0	0	4	0	0	1
MST1	0	0	0	14	4	6
MST1R	0	0	1	0	0	0
MSTN	0	0	12	0	0	0
MSTO1	147	135	165	229	302	214
MSX1	1230	919	1328	802	1304	1005
MSX2	991	515	870	1195	1738	1152
MT1A	0	0	0	0	0	0
MT1B	0	0	0	0	0	0
MT1E	0	0	0	0	0	0
MT1F	81	48	60	76	51	49
MT1G	0	0	0	0	0	0
MT1H	0	0	0	0	0	0
MT1HL1	0	0	0	0	0	0
MT1M	0	0	0	0	0	0
MT1X	102	59	83	51	56	43
MT2A	3834	2237	3967	2224	2230	2124
MT3	0	0	0	0	0	0
MT4	0	0	0	0	0	0
MTA1	2437	1378	2417	1311	1922	1784
MTA2	1520	666	1309	1150	796	1045
MTA3	483	288	419	279	434	494
MTAP	728	699	807	598	1157	883
MTARC1	863	699	810	449	878	588
MTARC2	296	148	222	293	316	252
MTBP	43	99	101	77	115	117
MTCH1	5198	3915	5057	3159	3499	3526
MTCH2	0	0	0	0	0	0
MTCL1	99	88	74	30	138	60
MTCP1	32	17	66	25	13	31
MTDH	5618	5008	5433	3395	5522	4919
MTERF1	105	65	139	80	176	121
MTERF2	27	29	43	49	42	34
MTERF3	200	102	155	65	298	242
MTERF4	389	297	268	264	495	382
MTF1	415	340	469	358	375	291
MTF2	645	538	654	556	993	691
MTFMT	446	341	440	245	371	365
MTFP1	1374	1386	1606	1044	1506	1155
MTFR1	687	522	581	404	806	513
MTFR1L	496	271	468	314	314	321
MTFR2	293	189	230	348	509	373
MTG1	855	414	709	745	566	669
MTG2	768	517	850	785	879	618
MTHFD1	2933	2282	2626	2120	3233	2653
MTHFD1L	1480	1180	1277	1789	2141	2175
MTHFD2	2697	2036	2639	2598	4140	2839
MTHFD2L	38	47	56	29	62	28
MTHFR	268	239	361	266	299	258
MTHFS	1257	916	1147	738	1471	1036
MTHFSD	117	65	138	146	104	215
MTIF2	335	349	306	364	506	388
MTIF3	304	237	301	175	281	271
MTLN	516	304	575	229	348	378
MTM1	82	47	60	13	50	32
MTMR1	508	448	417	340	679	446
MTMR10	0	0	0	0	5	0
MTMR11	17	0	9	6	13	12
MTMR12	248	156	219	157	235	194
MTMR14	598	473	428	424	560	365
MTMR2	826	632	793	386	687	595
MTMR3	163	126	159	108	143	145
MTMR4	410	432	583	474	799	724
MTMR6	186	239	246	206	372	204
MTMR7	40	32	42	58	51	49
MTMR8	0	1	0	10	0	0
MTMR9	7	7	6	6	13	0
MTNR1A	0	0	0	0	0	0
MTNR1B	0	0	0	0	0	0
MTO1	353	302	341	325	590	475
MTOR	262	251	319	153	318	289
MTPAP	612	435	709	579	1131	827
MTPN	5703	4972	5418	3406	4708	3908
MTR	1496	1089	1363	1079	1890	1512
MTRES1	188	128	146	177	216	185
MTREX	807	654	789	665	1253	973
MTRF1	237	228	276	225	340	274
MTRF1L	350	284	283	267	415	336
MTRFR	963	909	1088	1097	1624	1160
MTRNR2L1	0	0	0	0	0	0
MTRNR2L10	0	0	0	0	0	0
MTRNR2L11	0	0	0	0	0	0
MTRNR2L12	0	0	0	0	0	0
MTRNR2L13	0	0	0	0	0	0
MTRNR2L3	0	0	0	0	0	0
MTRNR2L4	0	0	0	0	14	0
MTRNR2L5	0	0	0	0	0	0
MTRNR2L6	0	0	0	0	0	0
MTRNR2L7	0	0	0	0	0	0
MTRNR2L8	0	0	0	0	0	1
MTRR	541	360	589	502	697	608
MTSS1	12	14	21	4	21	31
MTSS2	214	227	266	270	252	213
MTTP	9	3	0	17	5	2
MTURN	650	381	527	285	425	412
MTUS1	252	290	306	275	382	346
MTUS2	4	5	1	3	19	13
MTX1	0	0	1	0	0	0
MTX2	859	620	966	548	1156	967
MTX3	188	166	294	309	629	363
MUC1	0	4	0	0	5	0
MUC12	0	0	0	0	0	0
MUC13	0	0	0	0	0	0
MUC15	0	0	0	0	0	0
MUC16	21	9	14	2	28	17
MUC17	0	0	0	0	0	0
MUC2	0	0	0	0	0	0
MUC20	0	0	0	0	0	0
MUC21	0	0	0	0	0	0
MUC22	0	0	0	0	0	0
MUC3A	4	0	11	7	3	8
MUC4	0	0	0	0	0	0
MUC5AC	0	0	0	0	0	0
MUC5B	0	0	0	0	7	1
MUC6	0	0	0	0	0	0
MUC7	0	0	0	0	0	0
MUCL1	0	6	0	0	0	0
MUCL3	0	0	0	0	0	0
MUL1	468	246	375	358	289	336
MUS81	363	217	440	524	469	467
